po_item_id,po_id,material_id,quantity,unit_cost
PM-2348,PO-748,RM-46,7521,"1 424,00"
PM-2349,PO-138,RM-67,273,"1 187,00"
PM-2350,PO-788,RM-36,1453,2228
PM-2351,PO-677,RM-115,188,$350.00
PM-2352,PO-62,RM-43,1314,2134
PM-2353,PO-92,RM-6,5103,3860
PM-2354,PO-1694,RM-113,2238,$580.00
PM-2355,PO-989,RM-112,189,126
PM-2356,PO-506,RM-50,614,556
PM-2357,PO-1547,RM-75,4699,3804
PM-2358,PO-1581,RM-68,7786,"240,00"
PM-2359,PO-1548,RM-113,7557,"$3,838.00"
PM-2360,PO-316,RM-81,7611,$401.00
PM-2361,PO-1160,RM-22,1325,2 052
PM-2362,PO-1817,RM-97,9844,$106.00
PM-2363,PO-1169,RM-35,9948,720
PM-2364,PO-398,RM-9,9872,3042
PM-2365,PO-563,RM-10,8805,"$2,872.00"
PM-2366,PO-54,RM-1,6189,1 615
PM-2367,PO-1540,RM-12,556,99
PM-2368,PO-1360,RM-115,6685,1351
PM-2369,PO-1977,RM-107,9978,2251
PM-2370,PO-665,RM-46,4381,"$2,038.00"
PM-2371,PO-1555,RM-57,3224,$889.00
PM-2372,PO-664,RM-104,8639,1922
PM-2373,PO-111,RM-25,6929,2014
PM-2374,PO-1726,RM-100,2068,3260
PM-2375,PO-235,RM-19,9226,"$1,076.00"
PM-2376,PO-1498,RM-49,6969,3712
PM-2377,PO-814,RM-27,7888,"$2,027.00"
PM-2378,PO-1634,RM-111,2701,$608.00
PM-2379,PO-1590,RM-110,7486,"$3,383.00"
PM-2380,PO-1111,RM-63,9600,"1 490,00"
PM-2381,PO-1748,RM-116,6454,687
PM-2382,PO-470,RM-60,6396,1 861
PM-2383,PO-814,RM-26,3890,"3 644,00"
PM-2384,PO-1240,RM-112,448,606
PM-2385,PO-1402,RM-62,2434,1120
PM-2386,PO-1510,RM-119,1794,1 421
PM-2387,PO-990,RM-71,89,2631
PM-2388,PO-1052,RM-71,877,1 585
PM-2389,PO-342,RM-47,9645,"$1,935.00"
PM-2390,PO-1198,RM-73,2028,"3 392,00"
PM-2391,PO-189,RM-3,2698,$500.00
PM-2392,PO-278,RM-62,2324,"$2,516.00"
PM-2393,PO-1286,RM-100,6846,"$2,289.00"
PM-2394,PO-287,RM-82,4006,244
PM-2395,PO-886,RM-43,5736,3522
PM-2396,PO-347,RM-94,4099,"$2,540.00"
PM-2397,PO-1142,RM-53,4910,1232
PM-2398,PO-158,RM-93,2551,555
PM-2399,PO-1235,RM-83,1507,2121
PM-2400,PO-267,RM-72,8466,2643
PM-2401,PO-1429,RM-43,1241,3672
PM-2402,PO-56,RM-23,7894,"$1,640.00"
PM-2403,PO-1790,RM-64,6735,"$1,106.00"
PM-2404,PO-1078,RM-59,2683,"$3,638.00"
PM-2405,PO-1440,RM-118,1910,1990
PM-2406,PO-1233,RM-18,9350,"$1,470.00"
PM-2407,PO-606,RM-101,6101,2084
PM-2408,PO-532,RM-41,726,"$1,401.00"
PM-2409,PO-109,RM-14,7269,"$2,179.00"
PM-2410,PO-1574,RM-120,4435,$254.00
PM-2411,PO-705,RM-110,6619,3 079
PM-2412,PO-708,RM-76,5439,"$1,143.00"
PM-2413,PO-277,RM-80,1525,735
PM-2414,PO-1975,RM-49,8188,1697
PM-2415,PO-1015,RM-113,6164,3687
PM-2416,PO-1730,RM-95,6262,2732
PM-2417,PO-554,RM-120,3817,$197.00
PM-2418,PO-1677,RM-98,922,"$3,112.00"
PM-2419,PO-775,RM-114,8501,"$3,322.00"
PM-2420,PO-233,RM-94,9424,901
PM-2421,PO-1056,RM-100,7513,1955
PM-2422,PO-1748,RM-64,4327,2583
PM-2423,PO-257,RM-93,5430,1376
PM-2424,PO-1885,RM-81,3201,1113
PM-2425,PO-875,RM-110,9571,"1 565,00"
PM-2426,PO-1441,RM-5,5993,2432
PM-2427,PO-1396,RM-86,1660,"$3,647.00"
PM-2428,PO-1089,RM-91,5810,1330
PM-2429,PO-695,RM-30,5302,1196
PM-2430,PO-282,RM-86,8612,"$2,951.00"
PM-2431,PO-1573,RM-107,7567,3 322
PM-2432,PO-1560,RM-47,7060,3076
PM-2433,PO-49,RM-48,1309,"$3,956.00"
PM-2434,PO-463,RM-99,9447,$614.00
PM-2435,PO-67,RM-105,8914,1806
PM-2436,PO-1352,RM-108,4196,466
PM-2437,PO-233,RM-95,8049,2239
PM-2438,PO-915,RM-66,9582,"3 539,00"
PM-2439,PO-337,RM-36,3137,"2 737,00"
PM-2440,PO-1622,RM-73,3657,2294
PM-2441,PO-1898,RM-5,2723,1394
PM-2442,PO-1765,RM-15,1028,"1 108,00"
PM-2443,PO-1549,RM-13,5886,881
PM-2444,PO-1468,RM-49,6920,3161
PM-2445,PO-1616,RM-22,4561,"$1,305.00"
PM-2446,PO-175,RM-117,5993,458
PM-2447,PO-1189,RM-23,6026,4000
PM-2448,PO-1663,RM-118,4983,"2 364,00"
PM-2449,PO-1259,RM-109,1908,1 897
PM-2450,PO-69,RM-5,944,2 008
PM-2451,PO-374,RM-63,2750,$855.00
PM-2452,PO-30,RM-14,1587,1723
PM-2453,PO-1111,RM-118,3567,"$3,260.00"
PM-2454,PO-11,RM-19,931,557
PM-2455,PO-424,RM-116,91,3554
PM-2456,PO-496,RM-60,9939,797
PM-2457,PO-1236,RM-33,8368,$549.00
PM-2458,PO-1501,RM-89,5591,"$1,683.00"
PM-2459,PO-242,RM-1,7175,2041
PM-2460,PO-918,RM-102,7053,156
PM-2461,PO-575,RM-68,6200,"$3,645.00"
PM-2462,PO-1353,RM-119,7294,2206
PM-2463,PO-190,RM-41,2475,1402
PM-2464,PO-35,RM-90,7703,1461
PM-2465,PO-570,RM-50,8607,1819
PM-2466,PO-274,RM-48,3498,"$1,681.00"
PM-2467,PO-40,RM-43,9005,2 727
PM-2468,PO-168,RM-104,9858,1286
PM-2469,PO-1049,RM-47,4409,"$3,230.00"
PM-2470,PO-490,RM-8,9670,"1 940,00"
PM-2471,PO-899,RM-19,326,3822
PM-2472,PO-1007,RM-38,5626,2192
PM-2473,PO-1395,RM-94,2376,"3 228,00"
PM-2474,PO-1325,RM-69,9164,2270
PM-2475,PO-69,RM-104,6782,"$3,635.00"
PM-2476,PO-1297,RM-20,5750,2799
PM-2477,PO-792,RM-25,6935,1 731
PM-2478,PO-910,RM-88,3357,"$2,172.00"
PM-2479,PO-846,RM-28,5344,$554.00
PM-2480,PO-937,RM-115,4726,3 191
PM-2481,PO-783,RM-11,1749,869
PM-2482,PO-321,RM-34,8299,2 268
PM-2483,PO-107,RM-21,3758,129
PM-2484,PO-391,RM-115,895,2336
PM-2485,PO-1587,RM-106,1305,$573.00
PM-2486,PO-376,RM-70,7458,"$1,444.00"
PM-2487,PO-482,RM-64,1565,"$3,523.00"
PM-2488,PO-654,RM-38,3441,"$3,828.00"
PM-2489,PO-1712,RM-69,3025,"$1,898.00"
PM-2490,PO-1837,RM-24,781,1035
PM-2491,PO-881,RM-72,7157,1227
PM-2492,PO-353,RM-57,477,27
PM-2493,PO-423,RM-43,423,2963
PM-2494,PO-398,RM-3,1428,830
PM-2495,PO-781,RM-94,4426,"$1,974.00"
PM-2496,PO-1158,RM-115,1489,$991.00
PM-2497,PO-885,RM-101,2897,2 882
PM-2498,PO-1609,RM-89,2060,3144
PM-2499,PO-266,RM-6,1974,"$3,238.00"
PM-2500,PO-22,RM-119,2538,3010
PM-2501,PO-742,RM-44,5755,"$2,321.00"
PM-2502,PO-1932,RM-93,9804,"$3,251.00"
PM-2503,PO-57,RM-110,1461,$670.00
PM-2504,PO-930,RM-63,5448,1794
PM-2505,PO-1872,RM-109,9145,1112
PM-2506,PO-304,RM-99,7133,1516
PM-2507,PO-1334,RM-115,5633,2900
PM-2508,PO-134,RM-107,3955,83
PM-2509,PO-1444,RM-15,9823,1373
PM-2510,PO-717,RM-22,3661,$781.00
PM-2511,PO-259,RM-87,6675,1977
PM-2512,PO-8,RM-103,2627,$63.00
PM-2513,PO-560,RM-67,5335,2244
PM-2514,PO-1586,RM-70,443,"$1,541.00"
PM-2515,PO-1659,RM-44,7111,$716.00
PM-2516,PO-1532,RM-78,7307,5
PM-2517,PO-18,RM-63,756,486
PM-2518,PO-1970,RM-90,7719,"$3,474.00"
PM-2519,PO-865,RM-107,4886,3482
PM-2520,PO-283,RM-110,4529,"$2,442.00"
PM-2521,PO-1848,RM-8,4934,3349
PM-2522,PO-1394,RM-79,119,1424
PM-2523,PO-373,RM-30,2380,3688
PM-2524,PO-15,RM-38,3849,1 919
PM-2525,PO-642,RM-2,947,747
PM-2526,PO-707,RM-102,2336,1556
PM-2527,PO-640,RM-21,1168,2045
PM-2528,PO-922,RM-42,6724,1342
PM-2529,PO-588,RM-113,7179,"$1,275.00"
PM-2530,PO-714,RM-92,157,$830.00
PM-2531,PO-323,RM-43,1889,1491
PM-2532,PO-1132,RM-41,5688,3344
PM-2533,PO-1779,RM-69,6709,3578
PM-2534,PO-333,RM-30,9977,$263.00
PM-2535,PO-507,RM-94,3300,234
PM-2536,PO-330,RM-114,2856,"$3,708.00"
PM-2537,PO-1492,RM-3,8330,$328.00
PM-2538,PO-301,RM-106,7327,2026
PM-2539,PO-89,RM-80,5841,"1 960,00"
PM-2540,PO-90,RM-77,8659,"1 436,00"
PM-2541,PO-149,RM-96,5745,2329
PM-2542,PO-935,RM-75,3808,"892,00"
PM-2543,PO-61,RM-104,7780,2644
PM-2544,PO-508,RM-15,666,233
PM-2545,PO-1305,RM-110,6687,"$2,713.00"
PM-2546,PO-1134,RM-39,3417,719
PM-2547,PO-657,RM-86,1562,$649.00
PM-2548,PO-511,RM-105,2274,1 808
PM-2549,PO-191,RM-61,4438,"$1,000.00"
PM-2550,PO-1345,RM-73,1542,"844,00"
PM-2551,PO-1748,RM-24,6261,1691
PM-2552,PO-709,RM-43,3431,"$3,243.00"
PM-2553,PO-1412,RM-16,7843,1788
PM-2554,PO-739,RM-48,9365,"1 071,00"
PM-2555,PO-1260,RM-54,8163,$750.00
PM-2556,PO-1274,RM-10,1162,1455
PM-2557,PO-126,RM-60,3668,169
PM-2558,PO-695,RM-14,505,211
PM-2559,PO-694,RM-67,9174,"2 306,00"
PM-2560,PO-1782,RM-22,267,1081
PM-2561,PO-134,RM-71,3883,1917
PM-2562,PO-31,RM-15,9059,"$1,532.00"
PM-2563,PO-1812,RM-93,6929,"$1,811.00"
PM-2564,PO-794,RM-54,3520,2955
PM-2565,PO-1785,RM-50,8845,741
PM-2566,PO-342,RM-98,1255,1 072
PM-2567,PO-1624,RM-119,576,"$1,591.00"
PM-2568,PO-1901,RM-110,1946,2267
PM-2569,PO-305,RM-15,2756,"1 237,00"
PM-2570,PO-1275,RM-100,8867,226
PM-2571,PO-1779,RM-47,9859,1243
PM-2572,PO-417,RM-23,1424,$315.00
PM-2573,PO-1946,RM-104,6090,2649
PM-2574,PO-693,RM-100,5339,2 417
PM-2575,PO-1006,RM-102,6749,560
PM-2576,PO-1065,RM-62,2359,1216
PM-2577,PO-164,RM-81,6387,"$2,304.00"
PM-2578,PO-1956,RM-115,3395,"$3,188.00"
PM-2579,PO-728,RM-99,6019,3745
PM-2580,PO-650,RM-83,3820,"$2,784.00"
PM-2581,PO-1299,RM-32,752,1 476
PM-2582,PO-1302,RM-75,859,1 646
PM-2583,PO-1397,RM-25,9457,2061
PM-2584,PO-1022,RM-49,8952,"$3,221.00"
PM-2585,PO-302,RM-28,8698,2810
PM-2586,PO-286,RM-49,6861,1948
PM-2587,PO-906,RM-3,5770,2465
PM-2588,PO-1781,RM-10,8791,3752
PM-2589,PO-717,RM-32,4546,"$3,220.00"
PM-2590,PO-1890,RM-72,1136,"2 431,00"
PM-2591,PO-1056,RM-38,3725,1748
PM-2592,PO-470,RM-29,5580,3363
PM-2593,PO-268,RM-75,9664,"$1,769.00"
PM-2594,PO-147,RM-35,771,"$2,166.00"
PM-2595,PO-1388,RM-95,609,1938
PM-2596,PO-1671,RM-76,4928,814
PM-2597,PO-298,RM-85,1757,$770.00
PM-2598,PO-162,RM-67,9891,1479
PM-2599,PO-692,RM-89,5670,"2 649,00"
PM-2600,PO-1848,RM-23,595,$173.00
PM-2601,PO-1362,RM-76,8286,1173
PM-2602,PO-187,RM-19,9075,"$2,810.00"
PM-2603,PO-937,RM-69,6568,1547
PM-2604,PO-1208,RM-112,5993,$554.00
PM-2605,PO-989,RM-7,5171,"$1,055.00"
PM-2606,PO-1428,RM-7,2058,2088
PM-2607,PO-1745,RM-34,5805,648
PM-2608,PO-102,RM-95,5601,1 128
PM-2609,PO-917,RM-9,378,1 314
PM-2610,PO-1378,RM-60,7157,$972.00
PM-2611,PO-1521,RM-55,811,2891
PM-2612,PO-845,RM-111,976,2 114
PM-2613,PO-825,RM-12,4872,3321
PM-2614,PO-1476,RM-89,9389,2352
PM-2615,PO-383,RM-116,2850,906
PM-2616,PO-19,RM-68,4869,3709
PM-2617,PO-764,RM-42,7245,3535
PM-2618,PO-1224,RM-30,4096,2327
PM-2619,PO-1587,RM-79,368,2012
PM-2620,PO-1145,RM-87,5670,$124.00
PM-2621,PO-260,RM-5,4731,"$2,312.00"
PM-2622,PO-1087,RM-89,2290,1349
PM-2623,PO-653,RM-114,5833,2 008
PM-2624,PO-1322,RM-42,9614,1169
PM-2625,PO-427,RM-34,4155,1149
PM-2626,PO-178,RM-120,9561,799
PM-2627,PO-1899,RM-61,979,3425
PM-2628,PO-914,RM-52,1710,"3 960,00"
PM-2629,PO-1063,RM-46,4891,"$2,854.00"
PM-2630,PO-1137,RM-59,8839,"$1,600.00"
PM-2631,PO-1585,RM-32,3422,3990
PM-2632,PO-1358,RM-13,7268,"$3,112.00"
PM-2633,PO-1173,RM-19,6404,3 948
PM-2634,PO-67,RM-44,6962,2112
PM-2635,PO-1806,RM-22,7784,2484
PM-2636,PO-1810,RM-106,7943,2699
PM-2637,PO-1618,RM-97,6741,"$1,176.00"
PM-2638,PO-1146,RM-56,2743,"$2,410.00"
PM-2639,PO-169,RM-100,3429,"3 117,00"
PM-2640,PO-1775,RM-49,8320,3898
PM-2641,PO-791,RM-73,6916,"$2,493.00"
PM-2642,PO-471,RM-1,3488,1040
PM-2643,PO-1513,RM-29,3312,"3 077,00"
PM-2644,PO-1127,RM-42,8417,"$1,063.00"
PM-2645,PO-536,RM-57,7902,1375
PM-2646,PO-1454,RM-110,4363,3267
PM-2647,PO-1285,RM-89,6312,"$1,474.00"
PM-2648,PO-538,RM-58,6460,2661
PM-2649,PO-1379,RM-82,6608,3888
PM-2650,PO-123,RM-22,7411,"$3,305.00"
PM-2651,PO-197,RM-25,4027,2375
PM-2652,PO-1412,RM-30,4402,$993.00
PM-2653,PO-292,RM-2,1420,477
PM-2654,PO-1610,RM-107,7812,2 392
PM-2655,PO-1623,RM-65,3680,3796
PM-2656,PO-1184,RM-52,3920,"$2,228.00"
PM-2657,PO-230,RM-79,2458,3421
PM-2658,PO-704,RM-118,1045,2410
PM-2659,PO-1619,RM-60,2442,"2 772,00"
PM-2660,PO-657,RM-38,4295,"$3,864.00"
PM-2661,PO-1188,RM-50,3519,$939.00
PM-2662,PO-632,RM-32,5949,1737
PM-2663,PO-895,RM-15,2206,"$2,703.00"
PM-2664,PO-863,RM-83,4885,"977,00"
PM-2665,PO-1146,RM-116,2683,$64.00
PM-2666,PO-1780,RM-98,4720,1811
PM-2667,PO-873,RM-65,1912,470
PM-2668,PO-941,RM-114,3126,"$2,975.00"
PM-2669,PO-1584,RM-9,3427,"2 262,00"
PM-2670,PO-1178,RM-65,2401,1 123
PM-2671,PO-1463,RM-17,6273,3167
PM-2672,PO-737,RM-30,274,1843
PM-2673,PO-1708,RM-18,4797,115
PM-2674,PO-681,RM-54,7707,2534
PM-2675,PO-556,RM-81,9622,1909
PM-2676,PO-1971,RM-97,4033,"$1,222.00"
PM-2677,PO-116,RM-28,3020,$225.00
PM-2678,PO-1012,RM-33,6448,1663
PM-2679,PO-872,RM-29,8375,"2 817,00"
PM-2680,PO-1483,RM-47,2611,2578
PM-2681,PO-1230,RM-18,3098,3931
PM-2682,PO-85,RM-2,3060,"$2,372.00"
PM-2683,PO-639,RM-95,7867,"$3,132.00"
PM-2684,PO-1625,RM-53,4012,681
PM-2685,PO-1734,RM-49,1478,"$1,655.00"
PM-2686,PO-1243,RM-116,2632,"539,00"
PM-2687,PO-1870,RM-92,9141,"$3,954.00"
PM-2688,PO-1389,RM-31,4597,$843.00
PM-2689,PO-286,RM-2,2886,2104
PM-2690,PO-1766,RM-10,9325,$169.00
PM-2691,PO-1483,RM-62,5257,3023
PM-2692,PO-120,RM-74,724,"$2,347.00"
PM-2693,PO-492,RM-96,75,2 734
PM-2694,PO-399,RM-45,6621,124
PM-2695,PO-1275,RM-72,3927,3587
PM-2696,PO-704,RM-110,9057,$316.00
PM-2697,PO-1328,RM-41,1509,849
PM-2698,PO-527,RM-102,6033,3111
PM-2699,PO-832,RM-41,4362,304
PM-2700,PO-1965,RM-43,6403,2376
PM-2701,PO-1390,RM-76,9268,$500.00
PM-2702,PO-540,RM-63,3114,1523
PM-2703,PO-117,RM-9,3745,$67.00
PM-2704,PO-1566,RM-21,6670,470
PM-2705,PO-1172,RM-111,3532,"3 824,00"
PM-2706,PO-708,RM-97,2734,1 648
PM-2707,PO-1755,RM-82,8132,3537
PM-2708,PO-1699,RM-99,792,3628
PM-2709,PO-187,RM-30,3936,879
PM-2710,PO-365,RM-119,7068,704
PM-2711,PO-1624,RM-34,2306,3 230
PM-2712,PO-589,RM-55,7104,1378
PM-2713,PO-1568,RM-25,2246,$164.00
PM-2714,PO-1174,RM-95,2352,$851.00
PM-2715,PO-640,RM-54,6400,55
PM-2716,PO-764,RM-60,8338,506
PM-2717,PO-788,RM-67,232,$232.00
PM-2718,PO-949,RM-40,4927,"$1,093.00"
PM-2719,PO-1818,RM-45,7521,1648
PM-2720,PO-333,RM-15,5068,484
PM-2721,PO-875,RM-61,1141,$338.00
PM-2722,PO-1785,RM-104,6048,"$1,859.00"
PM-2723,PO-329,RM-54,624,"1 821,00"
PM-2724,PO-28,RM-78,3909,$637.00
PM-2725,PO-1983,RM-110,2372,$780.00
PM-2726,PO-1845,RM-104,5318,3266
PM-2727,PO-1065,RM-78,1318,517
PM-2728,PO-636,RM-54,5175,3036
PM-2729,PO-620,RM-34,2606,$379.00
PM-2730,PO-839,RM-120,4272,3 718
PM-2731,PO-420,RM-48,4337,1807
PM-2732,PO-871,RM-75,4899,977
PM-2733,PO-1486,RM-14,2087,2098
PM-2734,PO-1170,RM-120,284,$396.00
PM-2735,PO-1604,RM-55,6177,30
PM-2736,PO-802,RM-6,2472,543
PM-2737,PO-1815,RM-25,6917,"$3,950.00"
PM-2738,PO-1486,RM-67,9559,2457
PM-2739,PO-1262,RM-56,2996,369
PM-2740,PO-1190,RM-41,9823,3962
PM-2741,PO-1971,RM-43,9283,"$3,056.00"
PM-2742,PO-861,RM-14,2491,$172.00
PM-2743,PO-1535,RM-82,5483,"$2,567.00"
PM-2744,PO-102,RM-1,4012,1720
PM-2745,PO-1942,RM-42,753,2574
PM-2746,PO-1727,RM-61,6868,3632
PM-2747,PO-1628,RM-79,4023,921
PM-2748,PO-774,RM-80,8817,1898
PM-2749,PO-1505,RM-41,9423,791
PM-2750,PO-1499,RM-115,2596,297
PM-2751,PO-832,RM-68,8206,2956
PM-2752,PO-1073,RM-46,1919,1339
PM-2753,PO-1589,RM-102,3406,2705
PM-2754,PO-500,RM-102,173,1 350
PM-2755,PO-300,RM-17,7087,449
PM-2756,PO-1647,RM-78,1134,"21,00"
PM-2757,PO-1407,RM-43,7577,"$2,077.00"
PM-2758,PO-923,RM-67,2152,$167.00
PM-2759,PO-1985,RM-40,998,2463
PM-2760,PO-687,RM-47,2913,$523.00
PM-2761,PO-1188,RM-82,7149,1342
PM-2762,PO-927,RM-94,3753,1429
PM-2763,PO-496,RM-99,8074,2841
PM-2764,PO-208,RM-63,6002,1578
PM-2765,PO-1553,RM-66,6624,"1 634,00"
PM-2766,PO-9,RM-46,5818,3378
PM-2767,PO-317,RM-45,8347,$927.00
PM-2768,PO-914,RM-75,7573,"600,00"
PM-2769,PO-1537,RM-83,8225,"$2,898.00"
PM-2770,PO-152,RM-38,4649,3293
PM-2771,PO-709,RM-6,856,1990
PM-2772,PO-125,RM-57,5538,"$3,268.00"
PM-2773,PO-1095,RM-33,5649,"$3,846.00"
PM-2774,PO-1107,RM-73,8200,2115
PM-2775,PO-1446,RM-107,4436,"$1,983.00"
PM-2776,PO-662,RM-23,9235,2622
PM-2777,PO-1357,RM-20,4823,477
PM-2778,PO-131,RM-10,4370,2 120
PM-2779,PO-1891,RM-9,4897,7
PM-2780,PO-1601,RM-43,8997,3235
PM-2781,PO-1526,RM-6,8813,238
PM-2782,PO-1274,RM-107,4129,3 124
PM-2783,PO-759,RM-106,9035,2285
PM-2784,PO-544,RM-11,5679,1692
PM-2785,PO-1130,RM-120,3646,"$2,354.00"
PM-2786,PO-451,RM-84,3484,"1 602,00"
PM-2787,PO-317,RM-82,4107,136
PM-2788,PO-480,RM-52,7759,3996
PM-2789,PO-140,RM-39,2339,$729.00
PM-2790,PO-606,RM-113,216,"$1,122.00"
PM-2791,PO-1618,RM-75,3366,1406
PM-2792,PO-290,RM-107,1096,3069
PM-2793,PO-1289,RM-82,7582,"2 014,00"
PM-2794,PO-1356,RM-77,1513,770
PM-2795,PO-1602,RM-111,8977,"$3,727.00"
PM-2796,PO-1468,RM-69,8213,"$1,752.00"
PM-2797,PO-173,RM-75,9205,"$1,372.00"
PM-2798,PO-1992,RM-116,8258,"$3,778.00"
PM-2799,PO-1640,RM-42,7426,3663
PM-2800,PO-490,RM-90,9190,1542
PM-2801,PO-654,RM-26,4911,3562
PM-2802,PO-1888,RM-78,371,1360
PM-2803,PO-1067,RM-28,3544,1019
PM-2804,PO-77,RM-111,822,16
PM-2805,PO-641,RM-86,9232,3 619
PM-2806,PO-1849,RM-15,9528,"$3,498.00"
PM-2807,PO-968,RM-63,4619,"$1,174.00"
PM-2808,PO-1011,RM-78,6545,"$2,424.00"
PM-2809,PO-676,RM-57,3638,"$2,328.00"
PM-2810,PO-1750,RM-29,7547,1020
PM-2811,PO-1559,RM-65,1703,3868
PM-2812,PO-1084,RM-2,6482,3456
PM-2813,PO-1472,RM-63,8010,"$3,808.00"
PM-2814,PO-360,RM-42,8119,"$3,470.00"
PM-2815,PO-465,RM-53,7160,"66,00"
PM-2816,PO-1046,RM-23,855,1261
PM-2817,PO-833,RM-84,6802,"$2,721.00"
PM-2818,PO-46,RM-82,7678,1654
PM-2819,PO-680,RM-115,4361,1083
PM-2820,PO-942,RM-69,819,$180.00
PM-2821,PO-890,RM-59,6710,"$1,447.00"
PM-2822,PO-663,RM-3,4619,140
PM-2823,PO-433,RM-2,7204,"$3,261.00"
PM-2824,PO-1222,RM-59,2459,2459
PM-2825,PO-643,RM-65,634,1386
PM-2826,PO-655,RM-95,2992,$238.00
PM-2827,PO-123,RM-46,4437,1767
PM-2828,PO-504,RM-27,9848,272
PM-2829,PO-1389,RM-95,1764,2739
PM-2830,PO-1933,RM-61,9416,1554
PM-2831,PO-1843,RM-110,4432,"$2,929.00"
PM-2832,PO-1727,RM-105,6969,1 215
PM-2833,PO-816,RM-88,357,"3 809,00"
PM-2834,PO-725,RM-74,2953,3339
PM-2835,PO-961,RM-34,5668,2867
PM-2836,PO-1121,RM-10,4130,1 680
PM-2837,PO-1516,RM-60,8465,171
PM-2838,PO-638,RM-89,3897,3 251
PM-2839,PO-605,RM-19,636,1253
PM-2840,PO-1930,RM-60,823,2217
PM-2841,PO-387,RM-33,3284,$132.00
PM-2842,PO-1306,RM-101,609,3248
PM-2843,PO-1114,RM-31,1112,3407
PM-2844,PO-43,RM-102,5769,"$2,230.00"
PM-2845,PO-145,RM-6,417,328
PM-2846,PO-724,RM-22,7123,"2 494,00"
PM-2847,PO-512,RM-73,5524,2627
PM-2848,PO-835,RM-83,2013,$229.00
PM-2849,PO-807,RM-91,1192,2957
PM-2850,PO-612,RM-49,9879,"3 815,00"
PM-2851,PO-1254,RM-5,3219,2880
PM-2852,PO-1700,RM-110,8245,657
PM-2853,PO-1207,RM-54,3953,"$3,938.00"
PM-2854,PO-230,RM-76,6886,555
PM-2855,PO-750,RM-3,7843,864
PM-2856,PO-1470,RM-23,6298,$24.00
PM-2857,PO-634,RM-44,5463,3358
PM-2858,PO-256,RM-51,8830,2232
PM-2859,PO-504,RM-104,834,"$1,871.00"
PM-2860,PO-45,RM-104,2140,1984
PM-2861,PO-492,RM-117,7733,"$3,457.00"
PM-2862,PO-1139,RM-3,770,3637
PM-2863,PO-1428,RM-56,2952,$163.00
PM-2864,PO-1517,RM-9,935,1257
PM-2865,PO-1534,RM-59,9444,772
PM-2866,PO-629,RM-71,5941,2353
PM-2867,PO-1865,RM-54,3045,"1 338,00"
PM-2868,PO-286,RM-24,1782,3701
PM-2869,PO-1788,RM-117,8257,865
PM-2870,PO-1510,RM-84,423,1055
PM-2871,PO-1993,RM-34,6123,2533
PM-2872,PO-451,RM-99,2454,3348
PM-2873,PO-1430,RM-53,1902,1381
PM-2874,PO-1608,RM-39,5735,"$2,326.00"
PM-2875,PO-1959,RM-27,3496,1083
PM-2876,PO-768,RM-31,7992,"$3,480.00"
PM-2877,PO-1382,RM-25,5455,3474
PM-2878,PO-837,RM-10,8915,2590
PM-2879,PO-1705,RM-6,254,"1 391,00"
PM-2880,PO-1073,RM-64,1247,3676
PM-2881,PO-1774,RM-28,1210,$142.00
PM-2882,PO-369,RM-101,2267,"$1,771.00"
PM-2883,PO-1895,RM-3,9872,3826
PM-2884,PO-780,RM-58,3156,"$1,960.00"
PM-2885,PO-1857,RM-49,4211,3317
PM-2886,PO-840,RM-18,7103,$35.00
PM-2887,PO-232,RM-71,4545,292
PM-2888,PO-967,RM-95,6395,3 779
PM-2889,PO-1610,RM-112,4127,1819
PM-2890,PO-944,RM-61,2092,$865.00
PM-2891,PO-1111,RM-36,2228,531
PM-2892,PO-1437,RM-36,7266,$175.00
PM-2893,PO-1804,RM-56,8308,$118.00
PM-2894,PO-1388,RM-103,821,942
PM-2895,PO-1652,RM-118,8856,2657
PM-2896,PO-1697,RM-109,8985,137
PM-2897,PO-1926,RM-41,7174,$494.00
PM-2898,PO-1210,RM-79,7801,2823
PM-2899,PO-572,RM-64,3018,2788
PM-2900,PO-1482,RM-57,357,1139
PM-2901,PO-170,RM-36,7029,"1 763,00"
PM-2902,PO-659,RM-5,9679,1570
PM-2903,PO-440,RM-13,7858,422
PM-2904,PO-1514,RM-84,8840,2472
PM-2905,PO-1729,RM-116,1915,"$2,816.00"
PM-2906,PO-532,RM-48,9290,1699
PM-2907,PO-99,RM-40,6569,"$3,325.00"
PM-2908,PO-1223,RM-82,8114,"1 655,00"
PM-2909,PO-835,RM-109,8220,"2 818,00"
PM-2910,PO-1272,RM-103,8814,"$3,345.00"
PM-2911,PO-1165,RM-100,3121,3171
PM-2912,PO-319,RM-14,306,1483
PM-2913,PO-1251,RM-33,2127,"$1,506.00"
PM-2914,PO-397,RM-21,5836,$214.00
PM-2915,PO-1381,RM-61,6055,191
PM-2916,PO-1863,RM-3,8781,"$3,816.00"
PM-2917,PO-55,RM-108,9511,2274
PM-2918,PO-732,RM-11,3581,"$1,211.00"
PM-2919,PO-791,RM-58,1318,2533
PM-2920,PO-1541,RM-46,9451,3388
PM-2921,PO-824,RM-40,161,1 378
PM-2922,PO-206,RM-69,2057,"231,00"
PM-2923,PO-1472,RM-70,7327,809
PM-2924,PO-761,RM-80,2475,3 558
PM-2925,PO-642,RM-44,9102,541
PM-2926,PO-1402,RM-75,1001,"$3,261.00"
