check_id,batch_id,check_date,result,defect_count
QC-547,BATCH-6814,2024-09-18,PASS,0
QC-548,BATCH-7701,10/02/2026,pass,0
QC-549,BATCH-6345,2025-10-15,PASS,0
QC-550,BATCH-5325,01/14/2026,PASS,0
QC-551,BATCH-2700,02/21/2026,pass,0
QC-552,BATCH-3644,2025-03-22,PASS,0
QC-553,BATCH-6760,04-02-2026,pass,0
QC-554,BATCH-6911,2024-09-02,PASS,0
QC-555,BATCH-2871,08-08-2026,fail,0
QC-556,BATCH-7944,2025-04-04,PASS,0
QC-557,BATCH-7336,08/24/2024,Pass,0
QC-558,BATCH-4721,2026-09-06,pass,0
QC-559,BATCH-2328,11-11-2026,pass,0
QC-560,BATCH-1943,2024-05-04,PASS,0
QC-561,BATCH-137,2026-03-17,pass,0
QC-562,BATCH-775,2024-03-04,fail,0
QC-563,BATCH-1882,2026-09-25,PASS,20
QC-564,BATCH-2849,06/20/2025,pass,0
QC-565,BATCH-3206,10/11/2024,pass,0
QC-566,BATCH-1738,2025-11-16,pass,0
QC-567,BATCH-6938,2026-03-18,PASS,0
QC-568,BATCH-1312,06/15/2026,pass,0
QC-569,BATCH-1635,2026-06-28,fail,5
QC-570,BATCH-2062,2024-11-17,pass,0
QC-571,BATCH-3732,08/14/2025,pass,0
QC-572,BATCH-7307,2024-02-10,fail,4
QC-573,BATCH-3876,2025-06-02,PASS,0
QC-574,BATCH-3784,05-07-2025,PASS,0
QC-575,BATCH-3795,2025-09-18,PASS,0
QC-576,BATCH-7865,2024-11-02,PASS,0
QC-577,BATCH-2939,2026-06-05,PASS,0
QC-578,BATCH-670,2024-01-09,PASS,0
QC-579,BATCH-5592,2026-05-28,pass,0
QC-580,BATCH-7167,06/03/2024,pass,0
QC-581,BATCH-3178,2025-11-16,PASS,0
QC-582,BATCH-4713,01-08-2025,PASS,0
QC-583,BATCH-7013,2026-02-17,Pass,0
QC-584,BATCH-5866,2024-12-10,pass,0
QC-585,BATCH-4629,05-08-2026,PASS,0
QC-586,BATCH-4052,2026-03-21,PASS,0
QC-587,BATCH-6268,2026-10-13,PASS,0
QC-588,BATCH-5956,2025-12-20,pass,0
QC-589,BATCH-3866,2025-11-27,Pass,0
QC-590,BATCH-4980,2025-05-02,pass,8
QC-591,BATCH-6197,2025-03-20,pass,0
QC-592,BATCH-4023,2024-12-10,pass,0
QC-593,BATCH-1868,10/21/2026,PASS,0
QC-594,BATCH-3349,09/27/2025,Pass,0
QC-595,BATCH-2908,03/20/2025,PASS,0
QC-596,BATCH-7410,12/23/2024,PASS,0
QC-597,BATCH-2522,2024-11-26,PASS,0
QC-598,BATCH-3884,12-03-2026,PASS,0
QC-599,BATCH-6158,03-07-2025,Pass,0
QC-600,BATCH-6469,2024-01-08,PASS,0
QC-601,BATCH-4059,11/12/2025,Pass,0
QC-602,BATCH-1103,2024-12-01,PASS,0
QC-603,BATCH-3282,01/19/2024,pass,0
QC-604,BATCH-190,05-06-2026,pass,0
QC-605,BATCH-5435,2025-05-12,pass,0
QC-606,BATCH-4575,2026-01-21,PASS,0
QC-607,BATCH-3147,28-06-2026,PASS,0
QC-608,BATCH-6160,03/23/2025,PASS,0
QC-609,BATCH-5518,09/19/2024,PASS,0
QC-610,BATCH-3506,2024-05-19,PASS,0
QC-611,BATCH-2375,2024-11-26,Pass,0
QC-612,BATCH-4113,2024-01-03,pass,0
QC-613,BATCH-2190,06/06/2026,pass,0
QC-614,BATCH-3102,08/14/2026,PASS,0
QC-615,BATCH-6138,04/23/2024,PASS,0
QC-616,BATCH-3558,2024-09-28,PASS,0
QC-617,BATCH-771,2026-10-17,pass,15
QC-618,BATCH-317,03-04-2026,PASS,0
QC-619,BATCH-4730,06/11/2024,PASS,0
QC-620,BATCH-2862,2024-03-24,PASS,0
QC-621,BATCH-7024,18-07-2024,Pass,0
QC-622,BATCH-1075,09/26/2025,PASS,0
QC-623,BATCH-390,2026-12-02,pass,0
QC-624,BATCH-4251,10-11-2026,Pass,0
QC-625,BATCH-2690,2025-09-19,pass,0
QC-626,BATCH-1793,08/23/2025,pass,0
QC-627,BATCH-4360,02/05/2024,pass,0
QC-628,BATCH-7761,12/19/2025,fail,0
QC-629,BATCH-355,17-09-2025,PASS,0
QC-630,BATCH-1810,2024-07-16,PASS,0
QC-631,BATCH-2619,08/03/2024,pass,0
QC-632,BATCH-519,2025-07-03,PASS,0
QC-633,BATCH-6485,2024-09-28,fail,0
QC-634,BATCH-838,20-05-2024,PASS,0
QC-635,BATCH-1936,2024-08-16,Pass,0
QC-636,BATCH-3809,2025-09-22,pass,0
QC-637,BATCH-4878,2024-01-10,pass,0
QC-638,BATCH-5723,23-09-2024,Pass,0
QC-639,BATCH-811,03/13/2025,pass,0
QC-640,BATCH-5618,06/15/2026,pass,0
QC-641,BATCH-5838,2025-12-01,pass,0
QC-642,BATCH-914,2024-10-04,pass,0
QC-643,BATCH-6735,06/17/2026,Pass,0
QC-644,BATCH-49,03-08-2026,PASS,0
QC-645,BATCH-4985,2026-04-18,PASS,0
QC-646,BATCH-5894,2024-07-22,PASS,0
QC-647,BATCH-2330,2024-01-09,Pass,0
QC-648,BATCH-7107,06-01-2025,Pass,0
QC-649,BATCH-6270,2026-03-13,Pass,0
QC-650,BATCH-964,02/19/2025,fail,0
QC-651,BATCH-1463,08/04/2024,Pass,0
QC-652,BATCH-2163,12/02/2024,fail,0
QC-653,BATCH-6596,05-05-2024,PASS,0
QC-654,BATCH-5643,2024-08-02,PASS,0
QC-655,BATCH-3196,2026-08-09,PASS,0
QC-656,BATCH-6313,07/17/2024,PASS,0
QC-657,BATCH-4256,2026-12-25,Pass,0
QC-658,BATCH-6327,04/06/2024,pass,0
QC-659,BATCH-4259,2026-05-17,pass,0
QC-660,BATCH-461,12/04/2026,PASS,0
QC-661,BATCH-1133,02/16/2024,Pass,0
QC-662,BATCH-1787,2024-07-24,Pass,0
QC-663,BATCH-1036,2025-08-26,pass,0
QC-664,BATCH-2982,2026-02-13,PASS,0
QC-665,BATCH-5279,10/03/2026,PASS,0
QC-666,BATCH-5116,2024-11-10,PASS,0
QC-667,BATCH-3240,2024-06-05,PASS,0
QC-668,BATCH-2637,2025-12-28,PASS,0
QC-669,BATCH-5140,24-04-2025,pass,0
QC-670,BATCH-2099,09-06-2026,pass,0
QC-671,BATCH-4827,08-11-2024,PASS,0
QC-672,BATCH-2817,2025-08-25,PASS,0
QC-673,BATCH-2171,06/03/2024,fail,0
QC-674,BATCH-4765,2024-11-15,pass,0
QC-675,BATCH-2070,10/14/2026,Pass,0
QC-676,BATCH-4085,02/25/2025,pass,0
QC-677,BATCH-1458,2025-03-14,pass,0
QC-678,BATCH-882,2024-05-12,PASS,0
QC-679,BATCH-2812,2025-01-01,pass,0
QC-680,BATCH-1285,08-05-2025,pass,0
QC-681,BATCH-3953,2026-06-20,Pass,0
QC-682,BATCH-5471,05/26/2025,pass,0
QC-683,BATCH-1217,12/19/2025,fail,0
QC-684,BATCH-6241,2025-04-17,PASS,0
QC-685,BATCH-1508,2026-10-23,pass,0
QC-686,BATCH-1134,08/25/2025,pass,0
QC-687,BATCH-217,2025-03-09,fail,0
QC-688,BATCH-2646,2025-11-07,pass,0
QC-689,BATCH-2602,2025-02-20,pass,0
QC-690,BATCH-1739,2024-08-07,Pass,0
QC-691,BATCH-3790,2026-07-18,Pass,0
QC-692,BATCH-2611,07-07-2026,Pass,9
QC-693,BATCH-126,2025-06-23,pass,0
QC-694,BATCH-2593,2024-06-05,PASS,0
QC-695,BATCH-4077,10/12/2024,Pass,0
QC-696,BATCH-3649,11/20/2025,pass,0
QC-697,BATCH-4722,10/21/2024,pass,0
QC-698,BATCH-3425,2026-03-22,PASS,0
QC-699,BATCH-47,04-06-2025,PASS,0
QC-700,BATCH-2114,08/22/2024,Pass,0
QC-701,BATCH-4199,03/07/2025,Pass,0
QC-702,BATCH-6472,2025-03-04,Pass,0
QC-703,BATCH-1775,2025-03-20,Pass,0
QC-704,BATCH-5005,12/26/2024,Pass,0
QC-705,BATCH-7994,01/27/2025,Pass,2
QC-706,BATCH-7658,05/26/2025,PASS,0
QC-707,BATCH-3178,2025-12-03,PASS,0
QC-708,BATCH-6886,2024-09-09,Pass,0
QC-709,BATCH-6097,2024-12-23,pass,0
QC-710,BATCH-2228,01/09/2024,pass,0
QC-711,BATCH-243,08/11/2026,pass,0
QC-712,BATCH-3392,06/25/2024,pass,0
QC-713,BATCH-6437,2024-08-25,Pass,0
QC-714,BATCH-5677,08-10-2024,Pass,0
QC-715,BATCH-7281,01/02/2026,pass,0
QC-716,BATCH-2830,2026-02-26,pass,0
QC-717,BATCH-5822,11/22/2024,pass,0
QC-718,BATCH-6394,08-05-2026,PASS,0
QC-719,BATCH-276,09/16/2025,fail,0
QC-720,BATCH-10,2024-04-01,pass,0
QC-721,BATCH-1587,2025-06-26,PASS,0
QC-722,BATCH-5996,09/12/2026,Pass,0
QC-723,BATCH-838,2025-12-28,fail,0
QC-724,BATCH-7039,04/23/2026,pass,0
QC-725,BATCH-5246,2026-02-26,Pass,0
QC-726,BATCH-4375,2026-03-18,pass,0
QC-727,BATCH-6344,2025-10-21,Pass,0
QC-728,BATCH-7928,2024-11-15,Pass,0
QC-729,BATCH-2464,2026-08-18,pass,0
QC-730,BATCH-6988,2026-10-23,fail,0
QC-731,BATCH-6507,28-05-2026,PASS,0
QC-732,BATCH-254,05/28/2024,PASS,0
QC-733,BATCH-3592,2025-05-13,PASS,9
QC-734,BATCH-3977,05/13/2026,Pass,0
QC-735,BATCH-1133,2026-03-08,PASS,0
QC-736,BATCH-891,14-12-2025,Pass,0
QC-737,BATCH-2012,11/06/2025,pass,0
QC-738,BATCH-7279,2024-12-08,PASS,0
QC-739,BATCH-6936,2026-06-24,pass,0
QC-740,BATCH-5604,11/24/2026,PASS,0
QC-741,BATCH-445,02/25/2024,PASS,0
QC-742,BATCH-4937,13-12-2025,pass,0
QC-743,BATCH-7517,08/04/2024,pass,0
QC-744,BATCH-5761,12/16/2025,pass,0
QC-745,BATCH-6256,01/12/2025,fail,0
QC-746,BATCH-4991,28-12-2025,PASS,0
QC-747,BATCH-1865,2025-08-18,Pass,0
QC-748,BATCH-3926,07/20/2024,PASS,0
QC-749,BATCH-607,08/01/2026,PASS,0
QC-750,BATCH-3360,01-04-2026,PASS,0
QC-751,BATCH-635,02/15/2026,pass,0
QC-752,BATCH-1391,08/09/2026,fail,0
QC-753,BATCH-6163,2025-07-15,Pass,0
QC-754,BATCH-6385,27-05-2026,pass,0
QC-755,BATCH-5444,2025-10-08,PASS,0
QC-756,BATCH-5630,2024-07-18,PASS,0
QC-757,BATCH-134,03-01-2026,PASS,0
QC-758,BATCH-5817,04/05/2026,PASS,0
QC-759,BATCH-2358,2026-06-07,PASS,16
QC-760,BATCH-7262,07/20/2025,fail,0
QC-761,BATCH-1317,04-05-2024,Pass,0
QC-762,BATCH-508,03-08-2025,Pass,0
QC-763,BATCH-4738,09/13/2025,pass,0
QC-764,BATCH-4488,2024-04-23,PASS,0
QC-765,BATCH-5484,08/24/2024,Pass,0
QC-766,BATCH-7510,2025-09-01,Pass,0
QC-767,BATCH-5418,2026-10-03,pass,0
QC-768,BATCH-4008,2026-01-17,Pass,0
QC-769,BATCH-4156,2026-06-15,Pass,0
QC-770,BATCH-3429,22-03-2024,PASS,0
QC-771,BATCH-7709,09/26/2025,PASS,0
QC-772,BATCH-6123,08/21/2026,PASS,0
QC-773,BATCH-5122,22-09-2024,fail,12
QC-774,BATCH-17,2026-10-11,Pass,0
QC-775,BATCH-2987,03/20/2026,pass,0
QC-776,BATCH-4243,2024-01-17,PASS,0
QC-777,BATCH-6389,2026-02-24,Pass,16
QC-778,BATCH-3304,2024-08-01,PASS,0
QC-779,BATCH-3069,07/15/2026,pass,5
QC-780,BATCH-5771,2025-09-03,pass,0
QC-781,BATCH-1049,2026-08-09,PASS,0
QC-782,BATCH-2481,04-02-2026,pass,0
QC-783,BATCH-823,20-01-2024,Pass,0
QC-784,BATCH-1074,2025-10-11,Pass,0
QC-785,BATCH-5955,08/13/2024,PASS,0
QC-786,BATCH-2833,11/24/2025,pass,0
QC-787,BATCH-6937,25-12-2025,pass,0
QC-788,BATCH-7340,28-11-2024,pass,0
QC-789,BATCH-3190,18-03-2025,Pass,0
QC-790,BATCH-6232,2026-04-26,pass,0
QC-791,BATCH-3465,17-06-2024,PASS,0
QC-792,BATCH-6852,06-03-2025,pass,0
QC-793,BATCH-6202,01-08-2024,Pass,0
QC-794,BATCH-595,23-11-2026,PASS,0
QC-795,BATCH-3449,03-04-2026,Pass,0
QC-796,BATCH-1830,26-03-2025,Pass,0
QC-797,BATCH-6736,2026-12-05,PASS,0
QC-798,BATCH-878,08/20/2025,pass,0
QC-799,BATCH-270,2024-03-20,PASS,0
QC-800,BATCH-4687,2025-09-01,pass,0
QC-801,BATCH-6770,2024-01-22,pass,0
QC-802,BATCH-3996,12/07/2026,pass,0
QC-803,BATCH-4221,2026-03-06,Pass,0
QC-804,BATCH-2424,07/15/2026,PASS,0
QC-805,BATCH-5809,2026-06-19,PASS,0
QC-806,BATCH-4141,2024-07-19,pass,0
QC-807,BATCH-1415,2026-04-09,PASS,0
QC-808,BATCH-2970,2026-06-04,PASS,0
QC-809,BATCH-3265,2025-02-14,pass,0
QC-810,BATCH-2575,2026-07-21,PASS,0
QC-811,BATCH-4043,07/11/2025,PASS,0
QC-812,BATCH-424,08/10/2026,Pass,0
QC-813,BATCH-3121,06/21/2026,PASS,1
QC-814,BATCH-89,05/21/2025,PASS,0
QC-815,BATCH-3294,11/19/2025,pass,0
QC-816,BATCH-1977,04/25/2025,PASS,0
QC-817,BATCH-3839,01-12-2024,Pass,0
QC-818,BATCH-107,2024-12-11,PASS,0
QC-819,BATCH-1967,2025-12-11,fail,0
QC-820,BATCH-7515,08-06-2024,PASS,0
QC-821,BATCH-706,04-01-2026,pass,15
QC-822,BATCH-4818,08/02/2025,PASS,0
QC-823,BATCH-5601,22-03-2024,pass,0
QC-824,BATCH-5397,2026-01-24,PASS,0
QC-825,BATCH-7312,10/19/2025,PASS,0
QC-826,BATCH-4063,09/18/2024,Pass,0
QC-827,BATCH-1032,03/28/2026,pass,0
QC-828,BATCH-5176,2024-11-15,PASS,0
QC-829,BATCH-6064,21-04-2024,pass,0
QC-830,BATCH-6996,2026-08-20,PASS,0
QC-831,BATCH-2402,11/28/2025,fail,0
QC-832,BATCH-1067,2026-10-16,Pass,0
QC-833,BATCH-4595,10/18/2025,pass,0
QC-834,BATCH-5788,04/20/2024,fail,0
QC-835,BATCH-1426,2024-06-14,PASS,0
QC-836,BATCH-230,17-01-2026,pass,0
QC-837,BATCH-1602,04/15/2024,Pass,0
QC-838,BATCH-5344,2025-09-21,pass,0
QC-839,BATCH-6742,2025-02-11,pass,0
QC-840,BATCH-1933,15-09-2024,PASS,0
QC-841,BATCH-4619,2026-04-04,Pass,0
QC-842,BATCH-921,2026-04-12,pass,0
QC-843,BATCH-6589,2025-07-08,PASS,0
QC-844,BATCH-1453,2025-10-21,PASS,0
QC-845,BATCH-3679,2025-08-05,Pass,0
QC-846,BATCH-4616,03-12-2024,pass,0
QC-847,BATCH-5843,15-12-2025,Pass,0
QC-848,BATCH-1656,2026-10-01,Pass,0
QC-849,BATCH-7432,12-04-2025,fail,0
QC-850,BATCH-1864,2024-09-07,pass,0
QC-851,BATCH-5140,05/17/2026,PASS,0
QC-852,BATCH-6601,2025-06-14,Pass,0
QC-853,BATCH-7312,2025-03-25,PASS,0
QC-854,BATCH-1803,2025-02-19,PASS,0
QC-855,BATCH-6651,04/07/2026,Pass,0
QC-856,BATCH-1611,2025-12-01,pass,0
QC-857,BATCH-4197,04/25/2025,PASS,0
QC-858,BATCH-4305,2026-01-24,pass,0
QC-859,BATCH-2185,06/10/2026,PASS,0
QC-860,BATCH-2957,2024-01-21,fail,0
QC-861,BATCH-2459,2025-04-23,pass,0
QC-862,BATCH-5869,04/20/2025,pass,0
QC-863,BATCH-4872,2026-02-21,Pass,0
QC-864,BATCH-2229,11/08/2025,pass,0
QC-865,BATCH-1687,27-03-2024,PASS,13
QC-866,BATCH-7375,2026-07-26,pass,0
QC-867,BATCH-2216,2026-05-17,PASS,0
QC-868,BATCH-164,11-02-2024,pass,16
QC-869,BATCH-5803,2025-09-11,PASS,0
QC-870,BATCH-97,2026-06-26,PASS,0
QC-871,BATCH-6359,2026-04-25,PASS,0
QC-872,BATCH-2512,19-12-2025,PASS,0
QC-873,BATCH-4696,05/25/2026,pass,0
QC-874,BATCH-6008,26-06-2025,fail,0
QC-875,BATCH-7017,2025-03-06,pass,0
QC-876,BATCH-5293,2025-10-25,PASS,0
QC-877,BATCH-6992,08/05/2024,pass,0
QC-878,BATCH-6485,2026-02-05,pass,0
QC-879,BATCH-4350,2024-06-10,pass,0
QC-880,BATCH-7567,2025-05-27,Pass,0
QC-881,BATCH-6311,11/16/2026,fail,15
QC-882,BATCH-3155,02-11-2026,PASS,0
QC-883,BATCH-5805,2024-03-09,PASS,0
QC-884,BATCH-6566,28-12-2026,PASS,0
QC-885,BATCH-5951,12/17/2024,PASS,0
QC-886,BATCH-399,02/27/2024,Pass,0
QC-887,BATCH-4859,2026-08-23,PASS,0
QC-888,BATCH-7610,2026-05-28,pass,18
QC-889,BATCH-2331,06-02-2026,PASS,0
QC-890,BATCH-1978,2026-01-23,fail,0
QC-891,BATCH-2912,2024-03-06,Pass,0
QC-892,BATCH-6969,02/09/2025,Pass,0
QC-893,BATCH-60,01-04-2026,PASS,0
QC-894,BATCH-2306,2026-02-25,PASS,0
QC-895,BATCH-3978,2024-01-20,PASS,0
QC-896,BATCH-1922,15-02-2024,Pass,0
QC-897,BATCH-5963,05/21/2025,PASS,0
QC-898,BATCH-2106,2026-07-22,PASS,0
QC-899,BATCH-7701,04/22/2025,pass,0
QC-900,BATCH-59,10/13/2024,PASS,0
QC-901,BATCH-3439,2025-11-25,pass,0
QC-902,BATCH-7495,22-05-2025,PASS,0
QC-903,BATCH-6003,2025-09-20,Pass,0
QC-904,BATCH-3753,2026-06-19,Pass,0
QC-905,BATCH-3842,2025-04-22,pass,0
QC-906,BATCH-6615,2026-04-17,Pass,0
QC-907,BATCH-7167,08-12-2024,pass,0
QC-908,BATCH-2328,2024-10-15,PASS,0
QC-909,BATCH-15,2025-02-19,Pass,0
QC-910,BATCH-6018,01/14/2026,pass,0
QC-911,BATCH-6544,08/12/2024,Pass,0
QC-912,BATCH-5269,03/02/2024,PASS,0
QC-913,BATCH-7291,03/09/2025,Pass,0
QC-914,BATCH-1553,2024-01-08,PASS,0
QC-915,BATCH-7706,2024-05-26,pass,0
QC-916,BATCH-7050,19-06-2025,PASS,0
QC-917,BATCH-7169,19-04-2026,pass,0
QC-918,BATCH-845,05-09-2025,PASS,0
QC-919,BATCH-1324,11/25/2026,PASS,0
QC-920,BATCH-6196,11/19/2025,PASS,0
QC-921,BATCH-4440,03/16/2024,PASS,0
QC-922,BATCH-4299,10/04/2025,PASS,0
QC-923,BATCH-7057,25-09-2025,fail,0
QC-924,BATCH-2235,2024-08-10,Pass,0
QC-925,BATCH-188,15-09-2026,Pass,0
QC-926,BATCH-5272,2024-02-09,PASS,0
QC-927,BATCH-2212,09/08/2024,Pass,0
QC-928,BATCH-5870,02/14/2026,PASS,0
QC-929,BATCH-4412,2026-02-15,pass,0
QC-930,BATCH-1822,2026-01-13,pass,0
QC-931,BATCH-1433,2025-08-10,Pass,0
QC-932,BATCH-2959,16-04-2026,Pass,0
QC-933,BATCH-4130,11/01/2025,pass,6
QC-934,BATCH-1575,2026-04-12,pass,0
QC-935,BATCH-2539,10-10-2026,PASS,0
QC-936,BATCH-330,2024-01-22,fail,0
QC-937,BATCH-1745,2024-04-27,PASS,0
QC-938,BATCH-7688,2025-08-13,Pass,0
QC-939,BATCH-7182,10/16/2024,pass,0
QC-940,BATCH-7068,2026-04-06,PASS,0
QC-941,BATCH-7064,23-04-2026,fail,0
QC-942,BATCH-1983,26-04-2024,PASS,0
QC-943,BATCH-3804,2026-08-17,pass,0
QC-944,BATCH-2430,03/07/2024,PASS,0
QC-945,BATCH-4310,05/23/2025,PASS,0
QC-946,BATCH-457,2026-11-07,PASS,0
QC-947,BATCH-4761,04/04/2025,pass,0
QC-948,BATCH-149,2026-07-15,pass,0
QC-949,BATCH-6126,20-05-2025,pass,0
QC-950,BATCH-7368,2026-12-27,Pass,0
QC-951,BATCH-1376,2024-06-12,pass,0
QC-952,BATCH-3061,02-04-2025,PASS,0
QC-953,BATCH-1904,2025-02-05,PASS,0
QC-954,BATCH-6704,2026-11-18,PASS,0
QC-955,BATCH-681,2025-07-12,pass,0
QC-956,BATCH-6366,2024-09-17,PASS,8
QC-957,BATCH-6873,2024-02-08,PASS,0
QC-958,BATCH-7779,16-04-2024,pass,0
QC-959,BATCH-7248,2024-11-28,PASS,0
QC-960,BATCH-1445,2025-09-11,PASS,0
QC-961,BATCH-7512,2024-11-08,Pass,0
QC-962,BATCH-528,2025-07-19,pass,0
QC-963,BATCH-2839,2025-10-06,pass,0
QC-964,BATCH-3443,13-10-2025,Pass,0
QC-965,BATCH-4313,02/10/2025,Pass,0
QC-966,BATCH-5924,09/26/2025,PASS,0
QC-967,BATCH-2319,2024-03-20,PASS,0
QC-968,BATCH-7177,26-06-2025,Pass,0
QC-969,BATCH-7232,06/18/2024,PASS,0
QC-970,BATCH-1918,19-07-2025,PASS,0
QC-971,BATCH-1365,09/24/2026,PASS,0
QC-972,BATCH-2389,06/14/2026,PASS,0
QC-973,BATCH-6019,05/05/2024,Pass,0
QC-974,BATCH-3866,2025-07-18,Pass,0
QC-975,BATCH-2317,2025-03-16,pass,0
QC-976,BATCH-2981,03/06/2025,pass,0
QC-977,BATCH-6948,2025-01-18,pass,0
QC-978,BATCH-7820,2024-12-19,pass,0
QC-979,BATCH-3129,2026-08-13,pass,0
QC-980,BATCH-7243,2025-07-25,pass,0
QC-981,BATCH-3717,2024-05-19,fail,20
QC-982,BATCH-826,03/15/2026,PASS,0
QC-983,BATCH-2733,2025-05-26,pass,15
QC-984,BATCH-448,2024-08-14,PASS,0
QC-985,BATCH-5442,07/04/2024,pass,0
QC-986,BATCH-1570,2024-07-19,PASS,0
QC-987,BATCH-1657,15-03-2025,pass,0
QC-988,BATCH-1901,2025-04-04,pass,0
QC-989,BATCH-3208,2025-06-21,fail,0
QC-990,BATCH-6196,2025-07-04,pass,0
QC-991,BATCH-7770,01-08-2024,PASS,0
QC-992,BATCH-474,2025-02-25,Pass,0
QC-993,BATCH-6881,10/26/2024,Pass,0
QC-994,BATCH-83,08/01/2024,pass,0
QC-995,BATCH-4549,11/10/2026,PASS,0
QC-996,BATCH-3949,2026-03-09,Pass,0
QC-997,BATCH-1789,08-01-2026,PASS,0
QC-998,BATCH-6324,06-01-2025,Pass,0
QC-999,BATCH-2330,20-10-2026,Pass,0
QC-1000,BATCH-7410,2024-02-07,Pass,0
QC-1001,BATCH-2892,25-10-2024,Pass,0
QC-1002,BATCH-3263,2024-04-02,PASS,0
QC-1003,BATCH-883,05/12/2025,pass,0
QC-1004,BATCH-5460,19-03-2026,PASS,0
QC-1005,BATCH-6190,05/20/2025,PASS,0
QC-1006,BATCH-483,22-04-2026,PASS,0
QC-1007,BATCH-565,06/02/2025,fail,0
QC-1008,BATCH-4471,2025-12-11,PASS,4
QC-1009,BATCH-5978,02/17/2026,pass,0
QC-1010,BATCH-3203,20-09-2024,Pass,0
QC-1011,BATCH-2746,2025-08-09,Pass,0
QC-1012,BATCH-1284,08/15/2026,pass,0
QC-1013,BATCH-4490,11-09-2025,PASS,0
QC-1014,BATCH-5562,2026-06-05,PASS,0
QC-1015,BATCH-1551,2024-09-16,PASS,0
QC-1016,BATCH-7158,2024-12-09,PASS,0
QC-1017,BATCH-1146,02/06/2024,Pass,0
QC-1018,BATCH-2802,06/23/2024,Pass,2
QC-1019,BATCH-4798,2025-07-22,fail,0
QC-1020,BATCH-6442,2025-10-01,pass,0
QC-1021,BATCH-7050,2026-06-23,pass,0
QC-1022,BATCH-6549,07/01/2026,Pass,0
QC-1023,BATCH-851,05/24/2025,Pass,0
QC-1024,BATCH-6418,2024-08-18,pass,0
QC-1025,BATCH-55,2026-09-23,Pass,0
QC-1026,BATCH-2918,12/24/2026,PASS,0
QC-1027,BATCH-1049,05/22/2026,pass,0
QC-1028,BATCH-1601,2024-04-27,Pass,0
QC-1029,BATCH-5986,2024-04-21,fail,0
QC-1030,BATCH-2354,03/16/2025,PASS,0
QC-1031,BATCH-7151,05-06-2026,Pass,0
QC-1032,BATCH-6291,2025-09-04,pass,0
QC-1033,BATCH-6775,10-06-2026,pass,0
QC-1034,BATCH-3039,13-08-2026,PASS,0
QC-1035,BATCH-5735,2024-02-07,PASS,0
QC-1036,BATCH-5215,12-11-2026,pass,0
QC-1037,BATCH-4817,25-11-2026,Pass,0
QC-1038,BATCH-2859,03/14/2024,PASS,0
QC-1039,BATCH-3738,04/07/2026,pass,0
QC-1040,BATCH-5314,2025-12-25,pass,0
QC-1041,BATCH-2444,05-01-2024,pass,0
QC-1042,BATCH-5345,2024-08-26,Pass,0
QC-1043,BATCH-6268,2025-04-24,PASS,0
QC-1044,BATCH-290,16-12-2025,fail,0
QC-1045,BATCH-3818,10-07-2024,Pass,0
QC-1046,BATCH-4615,2025-02-07,fail,0
QC-1047,BATCH-6137,03/04/2025,pass,0
QC-1048,BATCH-2743,2025-08-10,PASS,0
QC-1049,BATCH-66,06/17/2025,PASS,0
QC-1050,BATCH-5276,11-01-2024,fail,0
QC-1051,BATCH-555,24-03-2024,Pass,0
QC-1052,BATCH-5196,07/03/2026,fail,0
QC-1053,BATCH-712,06/01/2025,pass,0
QC-1054,BATCH-7795,06/19/2025,PASS,0
QC-1055,BATCH-1136,2026-10-25,Pass,0
QC-1056,BATCH-7608,2026-08-01,pass,0
QC-1057,BATCH-1500,2024-03-02,pass,6
QC-1058,BATCH-5477,2024-05-11,fail,0
QC-1059,BATCH-1364,2025-05-24,PASS,0
QC-1060,BATCH-900,2024-10-23,PASS,0
QC-1061,BATCH-7114,2024-12-07,PASS,0
QC-1062,BATCH-3674,06/16/2025,fail,0
QC-1063,BATCH-3170,2026-12-09,PASS,0
QC-1064,BATCH-3022,10/25/2026,Pass,13
QC-1065,BATCH-7589,06/24/2026,Pass,0
QC-1066,BATCH-5153,2026-06-02,pass,0
QC-1067,BATCH-3079,2026-01-12,Pass,0
QC-1068,BATCH-2793,11-09-2024,pass,11
QC-1069,BATCH-198,2025-09-13,PASS,0
QC-1070,BATCH-7012,2026-02-22,Pass,20
QC-1071,BATCH-6455,2026-03-01,PASS,0
QC-1072,BATCH-1706,15-01-2024,PASS,0
QC-1073,BATCH-7058,2025-11-26,pass,0
QC-1074,BATCH-3489,2026-04-05,pass,0
QC-1075,BATCH-4756,09-01-2024,Pass,0
QC-1076,BATCH-4413,2026-03-03,PASS,0
QC-1077,BATCH-1131,2025-01-15,Pass,0
QC-1078,BATCH-2214,2024-02-23,Pass,0
QC-1079,BATCH-247,2025-12-06,PASS,0
QC-1080,BATCH-3285,06-05-2024,pass,0
QC-1081,BATCH-4185,02/28/2024,pass,0
QC-1082,BATCH-2086,2026-07-18,PASS,0
QC-1083,BATCH-6716,28-08-2024,Pass,0
QC-1084,BATCH-1314,01/02/2025,fail,0
QC-1085,BATCH-7878,02/24/2024,PASS,0
QC-1086,BATCH-7399,06/19/2026,fail,0
QC-1087,BATCH-2286,2025-10-05,pass,0
QC-1088,BATCH-2124,16-06-2024,PASS,0
QC-1089,BATCH-6082,2026-04-25,Pass,0
QC-1090,BATCH-6156,2026-02-08,PASS,0
QC-1091,BATCH-1682,12-12-2025,PASS,0
