invoice_id,customer_id,quotation_id,invoice_date,due_date,amount,status
MI-351,MC-1032,Q-1336,01/12/2024,2027-03-15,1 035 229,overdue
MI-352,MC-558,Q-759,10-11-2025,05-11-2024,"1 654 758,00",PAID
MI-353,MC-31,Q-285,2026-01-10,2027-09-05,1189311,overdue
MI-354,MC-998,Q-167,2024-08-08,2025-10-14,1413559,PAID
MI-355,MC-284,Q-172,09/28/2026,2024-05-12,"$1,970,974.00",PAID
MI-356,MC-304,Q-1207,05/25/2026,01-02-2025,1631026,pending
MI-357,MC-599,Q-248,2024-02-13,2025-04-22,1079574,PAID
MI-358,MC-381,Q-575,05-05-2026,2027-04-08,"$1,993,075.00",overdue
MI-359,MC-1381,Q-1267,2026-01-13,2024-04-24,1079806,pending
MI-360,MC-1387,Q-941,03/10/2024,2027-10-26,771 631,overdue
MI-361,MC-458,Q-406,2026-03-02,20-03-2024,25973,paid
MI-362,MC-1093,Q-12,2026-09-01,2027-04-16,"$1,663,302.00",overdue
MI-363,MC-1172,Q-1060,06/16/2025,01/03/2024,1820010,OVERDUE
MI-364,MC-1126,Q-294,2025-07-12,2027-10-06,261479,overdue
MI-365,MC-26,Q-817,01/10/2026,01/11/2024,"$1,413,849.00",PAID
MI-366,MC-586,Q-225,07/05/2025,2024-05-03,1087007,OVERDUE
MI-367,MC-1235,Q-1243,2025-01-21,03/01/2026,1806196,OVERDUE
MI-368,MC-1396,Q-1353,06/17/2025,09/05/2026,867441,pending
MI-369,MC-298,Q-1475,07/17/2026,2027-05-09,"754 571,00",overdue
MI-370,MC-1259,Q-663,03/06/2024,12/07/2026,483718,pending
MI-371,MC-516,Q-680,02/28/2024,2027-11-27,928394,overdue
MI-372,MC-720,Q-1026,2026-04-11,01/14/2025,101 325,PAID
MI-373,MC-766,Q-788,08/26/2026,2027-05-17,"$1,990,873.00",overdue
MI-374,MC-341,Q-623,2024-03-08,2024-12-15,"1 753 776,00",PAID
MI-375,MC-379,Q-1255,2026-07-06,2027-11-07,160853,overdue
MI-376,MC-6,Q-1370,14-12-2025,07-10-2024,79372,pending
MI-377,MC-818,Q-1365,06/21/2026,19-07-2024,1624069,pending
MI-378,MC-873,Q-1015,2025-02-28,2025-03-23,"$1,508,700.00",paid
MI-379,MC-114,Q-1053,2026-09-17,08/25/2025,906576,overdue
MI-380,MC-1223,Q-15,12-11-2025,2027-06-10,1 007 014,overdue
MI-381,MC-1074,Q-27,01/18/2024,09/26/2026,1 051 776,paid
MI-382,MC-843,Q-1404,2025-10-16,2027-12-28,"533 142,00",overdue
MI-383,MC-689,Q-29,2024-03-24,2026-08-21,"$700,142.00",pending
MI-384,MC-482,Q-1182,2025-09-17,2027-06-18,"$309,160.00",overdue
MI-385,MC-388,Q-419,2024-01-13,11/06/2026,"$1,632,555.00",overdue
MI-386,MC-364,Q-543,2025-01-22,2027-12-08,1453542,overdue
MI-387,MC-1050,Q-467,15-10-2025,2025-09-15,"$1,113,911.00",overdue
MI-388,MC-284,Q-866,2025-12-07,2024-04-25,"$649,009.00",pending
MI-389,MC-1072,Q-643,10/23/2024,2024-10-16,837974,paid
MI-390,MC-873,Q-929,07/16/2026,05/27/2025,1713704,PAID
MI-391,MC-852,Q-103,11/16/2025,2027-07-11,"$1,315,778.00",overdue
MI-392,MC-1203,Q-935,01-03-2026,2024-07-13,"$533,548.00",paid
MI-393,MC-986,Q-968,2024-08-14,2027-01-01,465228,overdue
MI-394,MC-806,Q-1453,2024-01-13,14-06-2024,"$177,250.00",PAID
MI-395,MC-626,Q-314,2024-01-16,2027-07-19,107763,overdue
MI-396,MC-588,Q-584,23-11-2025,08/15/2026,1 232 930,PAID
MI-397,MC-934,Q-1282,12/19/2025,2027-01-09,1468180,overdue
MI-398,MC-517,Q-678,2026-11-23,07/16/2024,"1 848 067,00",paid
MI-399,MC-984,Q-130,2026-08-27,16-02-2025,"$652,216.00",OVERDUE
MI-400,MC-467,Q-1208,2025-06-13,2026-03-03,128221,overdue
MI-401,MC-1013,Q-1250,17-12-2025,2024-11-07,"$450,804.00",pending
MI-402,MC-656,Q-732,28-11-2026,2027-08-12,"$1,985,680.00",overdue
MI-403,MC-828,Q-404,2024-10-06,04/18/2025,"$1,357,783.00",OVERDUE
MI-404,MC-1104,Q-302,2026-10-14,2027-02-02,1365419,overdue
MI-405,MC-563,Q-652,11/19/2025,21-03-2024,1149602,overdue
MI-406,MC-143,Q-924,08-12-2024,2027-08-20,498701,overdue
MI-407,MC-956,Q-243,06/24/2026,09/14/2026,574667,OVERDUE
MI-408,MC-1183,Q-510,2025-08-20,2027-02-10,155180,overdue
MI-409,MC-870,Q-1497,2024-01-17,12/18/2026,"$1,288,032.00",overdue
MI-410,MC-999,Q-372,10-10-2024,19-10-2024,"1 124 134,00",PAID
MI-411,MC-987,Q-734,09/11/2025,01/19/2026,"$1,178,374.00",pending
MI-412,MC-1158,Q-1436,2025-12-07,2024-05-24,1262509,pending
MI-413,MC-1358,Q-1413,2025-01-19,2027-09-13,696547,overdue
MI-414,MC-1069,Q-784,09/26/2025,06/15/2025,"828 190,00",PAID
MI-415,MC-488,Q-1012,16-01-2025,2027-03-03,800463,overdue
MI-416,MC-349,Q-130,2025-10-13,2026-02-09,"458 906,00",OVERDUE
MI-417,MC-924,Q-952,07/11/2025,2027-09-21,"1 670 135,00",overdue
MI-418,MC-1096,Q-362,2024-11-05,2024-10-01,1049375,paid
MI-419,MC-1093,Q-1466,2025-10-01,2027-03-11,1117061,overdue
MI-420,MC-590,Q-212,2025-12-12,2026-04-26,410417,overdue
MI-421,MC-995,Q-1059,03/09/2025,06/01/2026,757812,PAID
MI-422,MC-620,Q-792,03/02/2026,2026-06-12,"775 670,00",OVERDUE
MI-423,MC-830,Q-250,2025-01-22,05/21/2026,1177814,paid
MI-424,MC-1013,Q-363,13-12-2026,2027-10-14,"$1,637,398.00",overdue
MI-425,MC-379,Q-955,2024-05-22,22-03-2026,521299,overdue
MI-426,MC-1245,Q-1263,2024-04-04,2027-04-04,"$99,679.00",overdue
MI-427,MC-953,Q-1358,11/03/2024,07/02/2026,1769584,OVERDUE
MI-428,MC-329,Q-462,2025-07-07,2027-10-22,"$176,357.00",overdue
MI-429,MC-437,Q-543,24-03-2024,08/09/2024,1525875,paid
MI-430,MC-559,Q-606,08/14/2025,2027-04-12,1022844,overdue
MI-431,MC-362,Q-5,2026-04-19,09/20/2024,"$1,687,247.00",overdue
MI-432,MC-1134,Q-1327,2024-11-04,2024-01-13,"$783,017.00",overdue
MI-433,MC-313,Q-365,2024-04-22,01/22/2025,"$762,733.00",pending
MI-434,MC-1097,Q-566,05/22/2025,2024-05-27,"$1,477,211.00",PAID
MI-435,MC-1359,Q-499,11/18/2025,2027-11-15,1204630,overdue
MI-436,MC-1174,Q-77,03-05-2026,26-11-2026,"$57,093.00",paid
MI-437,MC-335,Q-1056,03/27/2024,2027-05-05,"684 327,00",overdue
MI-438,MC-937,Q-837,2024-03-27,19-11-2026,543065,overdue
MI-439,MC-460,Q-1089,2025-01-06,2027-11-23,1951655,overdue
MI-440,MC-1062,Q-600,12/05/2024,10/12/2026,914928,pending
MI-441,MC-1326,Q-826,2026-02-02,2027-05-13,"$928,626.00",overdue
MI-442,MC-736,Q-866,2026-08-06,2025-08-22,1525280,pending
MI-443,MC-1302,Q-521,17-09-2026,2024-07-16,269 693,paid
MI-444,MC-748,Q-450,02/05/2026,04/01/2025,10511,PAID
MI-445,MC-582,Q-941,2026-01-27,2024-08-23,1786817,PAID
MI-446,MC-395,Q-1081,2025-02-27,2027-12-16,1555887,overdue
MI-447,MC-805,Q-368,09/15/2026,2024-08-17,"1 881 840,00",overdue
MI-448,MC-1014,Q-13,2025-01-08,2027-06-06,"485 704,00",overdue
MI-449,MC-307,Q-244,2024-12-01,2026-12-26,867956,OVERDUE
MI-450,MC-1161,Q-61,07/06/2025,2027-12-24,1601010,overdue
MI-451,MC-1196,Q-627,07/25/2024,05/17/2025,419506,paid
MI-452,MC-908,Q-1393,2025-01-04,2027-06-14,1270631,overdue
MI-453,MC-1009,Q-669,2024-04-15,04/08/2024,669055,overdue
MI-454,MC-651,Q-955,04/02/2024,2026-05-23,1 169 624,PAID
MI-455,MC-1358,Q-834,2024-11-27,2026-02-12,"$600,980.00",pending
MI-456,MC-599,Q-731,21-11-2025,2026-04-01,657382,PAID
MI-457,MC-786,Q-862,19-02-2025,2027-01-17,1574948,overdue
MI-458,MC-307,Q-1151,06-04-2024,23-06-2026,"$137,632.00",OVERDUE
MI-459,MC-591,Q-408,2024-04-18,2027-07-07,"$692,879.00",overdue
MI-460,MC-149,Q-1335,2025-11-21,2024-06-06,808006,overdue
MI-461,MC-747,Q-987,2024-06-08,2027-01-25,1999223,overdue
MI-462,MC-1075,Q-1276,2025-07-07,2025-06-27,1496117,paid
MI-463,MC-325,Q-768,2024-09-18,2027-07-15,1386072,overdue
MI-464,MC-828,Q-64,2025-01-04,2025-07-05,"1 039 642,00",PAID
MI-465,MC-1135,Q-1271,11/20/2024,2024-07-04,1852284,pending
MI-466,MC-1110,Q-361,07/24/2025,11/09/2025,740050,pending
MI-467,MC-871,Q-610,2026-07-08,2026-05-23,"1 253 341,00",overdue
MI-468,MC-121,Q-1128,2024-11-13,2027-02-18,1917569,overdue
MI-469,MC-1103,Q-975,2024-06-28,20-01-2024,533005,overdue
MI-470,MC-1052,Q-16,2026-02-08,2027-08-08,999534,overdue
MI-471,MC-1210,Q-732,2024-11-28,2026-06-01,673590,pending
MI-472,MC-373,Q-882,2024-11-06,2027-02-26,1 438 205,overdue
MI-473,MC-601,Q-1051,2025-03-05,15-11-2024,1815593,pending
MI-474,MC-410,Q-1394,12/05/2025,2027-08-16,1431321,overdue
MI-475,MC-876,Q-130,04-02-2024,10/08/2026,321307,PAID
MI-476,MC-910,Q-534,07-01-2026,2024-01-14,"$806,010.00",pending
MI-477,MC-910,Q-442,2025-12-21,2025-04-05,"$1,040,876.00",PAID
MI-478,MC-974,Q-335,08-01-2025,22-07-2024,"$545,955.00",overdue
MI-479,MC-283,Q-653,2024-06-07,2027-03-19,974141,overdue
MI-480,MC-1092,Q-974,2025-02-13,2025-08-18,"1 986 867,00",OVERDUE
MI-481,MC-412,Q-633,2024-12-03,2027-09-09,125593,overdue
MI-482,MC-526,Q-831,2024-08-16,2025-02-11,530236,paid
MI-483,MC-368,Q-1315,10-01-2024,2027-03-27,557 919,overdue
MI-484,MC-1163,Q-209,2026-11-28,03/07/2025,"640 132,00",PAID
MI-485,MC-1208,Q-771,2026-05-02,2027-09-17,851226,overdue
MI-486,MC-1275,Q-73,02-07-2026,06-04-2024,"$786,608.00",pending
MI-487,MC-1399,Q-555,19-12-2024,02/09/2026,1551610,pending
MI-488,MC-1322,Q-1472,11/23/2024,2024-02-10,362006,paid
MI-489,MC-430,Q-655,04/16/2026,10/24/2025,1727569,PAID
MI-490,MC-887,Q-1172,28-01-2024,2027-04-20,"$217,172.00",overdue
MI-491,MC-473,Q-653,2026-07-14,08-11-2024,"$243,511.00",paid
MI-492,MC-626,Q-429,06/14/2026,2027-10-10,1604395,overdue
MI-493,MC-395,Q-997,2026-02-04,16-03-2026,"$1,236,939.00",OVERDUE
MI-494,MC-453,Q-229,2026-03-28,2027-04-28,"$677,049.00",overdue
MI-495,MC-1376,Q-1169,03/04/2025,2024-08-01,1712814,PAID
MI-496,MC-569,Q-1397,2026-12-05,2027-10-18,"$1,529,597.00",overdue
MI-497,MC-587,Q-199,17-06-2025,01/27/2024,1087151,PAID
MI-498,MC-878,Q-591,06/13/2024,01-01-2025,"$1,142,648.00",paid
MI-499,MC-1239,Q-682,2025-06-20,12/04/2026,660665,paid
MI-500,MC-613,Q-2,2026-12-28,2025-11-03,"1 937 478,00",OVERDUE
MI-501,MC-978,Q-385,2026-09-08,2027-05-21,703 181,overdue
MI-502,MC-145,Q-375,2025-05-04,04/26/2026,949 842,overdue
MI-503,MC-719,Q-1438,15-09-2024,2027-11-11,1764979,overdue
MI-504,MC-431,Q-961,06/20/2024,03/19/2024,"$1,882,937.00",PAID
MI-505,MC-393,Q-930,11/26/2026,2027-05-01,875473,overdue
MI-506,MC-348,Q-375,02/06/2026,04-10-2025,"$1,786,945.00",overdue
MI-507,MC-874,Q-1192,05-07-2025,2027-11-19,1522423,overdue
MI-508,MC-1296,Q-298,2024-11-01,2024-11-08,1244334,pending
MI-509,MC-518,Q-893,2026-02-06,2024-05-14,"$1,951,755.00",overdue
MI-510,MC-880,Q-1448,2026-10-27,20-09-2024,443538,paid
MI-511,MC-702,Q-588,24-05-2025,2025-11-13,"$280,500.00",overdue
MI-512,MC-399,Q-1162,11/01/2026,2027-06-22,"1 230 203,00",overdue
MI-513,MC-482,Q-1367,2025-05-26,11-04-2026,205396,OVERDUE
MI-514,MC-579,Q-1164,19-07-2025,2027-12-12,"$1,160,927.00",overdue
MI-515,MC-1163,Q-1071,05/27/2024,2024-12-09,"$380,541.00",pending
MI-516,MC-1236,Q-888,24-07-2024,2027-06-02,1 129 091,overdue
MI-517,MC-1312,Q-773,19-01-2025,28-10-2025,1841427,overdue
MI-518,MC-407,Q-1357,09/10/2025,2027-12-20,1455709,overdue
MI-519,MC-708,Q-531,14-12-2026,2025-02-14,16899,PAID
MI-520,MC-530,Q-675,2024-01-11,2026-12-20,1220902,overdue
MI-521,MC-1266,Q-150,23-02-2024,2026-03-12,1 620 957,pending
MI-522,MC-731,Q-1300,12/12/2026,2025-08-14,676911,pending
MI-523,MC-978,Q-43,05/18/2026,2027-07-23,1185143,overdue
MI-524,MC-1103,Q-197,12-07-2025,03/07/2025,"$1,729,333.00",paid
MI-525,MC-909,Q-483,14-08-2024,2027-01-13,"$1,598,164.00",overdue
MI-526,MC-124,Q-1208,06-08-2024,2026-02-20,"$1,183,693.00",PAID
MI-527,MC-462,Q-392,06/15/2024,2027-07-03,"$614,306.00",overdue
MI-528,MC-1239,Q-1180,24-08-2025,03/21/2024,"$1,791,058.00",OVERDUE
MI-529,MC-114,Q-1098,08/05/2026,2027-01-21,1972387,overdue
MI-530,MC-351,Q-565,2024-02-03,06/27/2024,389 977,OVERDUE
MI-531,MC-28,Q-275,2025-02-19,09/09/2025,"$124,504.00",OVERDUE
MI-532,MC-1037,Q-75,07-12-2025,2026-03-04,1137766,PAID
MI-533,MC-283,Q-267,27-08-2024,2024-06-08,"997 479,00",PAID
MI-534,MC-1293,Q-613,25-06-2025,2027-08-24,84266,overdue
MI-535,MC-1389,Q-1380,16-12-2026,09/20/2026,"$1,727,306.00",pending
MI-536,MC-1273,Q-702,11/14/2026,2027-02-14,93 505,overdue
MI-537,MC-26,Q-392,07-06-2026,2026-06-13,"$1,952,087.00",PAID
MI-538,MC-737,Q-290,2026-10-27,2027-08-04,"$553,124.00",overdue
MI-539,MC-1065,Q-22,2024-03-10,23-05-2026,"1 057 076,00",PAID
MI-540,MC-875,Q-876,2026-10-01,2027-02-22,"$828,728.00",overdue
MI-541,MC-1338,Q-1129,07/19/2024,01/08/2024,"$1,899,225.00",OVERDUE
MI-542,MC-631,Q-947,05/04/2025,20-04-2024,935110,OVERDUE
MI-543,MC-145,Q-961,08/12/2025,2026-03-27,49474,paid
MI-544,MC-1292,Q-1431,02/08/2025,2025-02-14,1677786,PAID
MI-545,MC-28,Q-776,2024-03-24,2027-09-25,1224703,overdue
MI-546,MC-964,Q-1490,09/19/2025,01/07/2024,"$420,025.00",overdue
MI-547,MC-951,Q-1120,08/20/2026,2027-03-15,435 733,overdue
MI-548,MC-1261,Q-116,2024-06-26,2026-12-13,730718,PAID
MI-549,MC-1279,Q-92,07/26/2026,2027-09-05,"$252,021.00",overdue
MI-550,MC-983,Q-955,2026-09-22,03/16/2024,1217722,overdue
MI-551,MC-334,Q-837,08/16/2026,2027-03-23,1 302 817,overdue
MI-552,MC-359,Q-3,14-06-2025,14-09-2024,"1 253 679,00",paid
MI-553,MC-1163,Q-433,07/21/2024,2024-06-02,1463503,paid
MI-554,MC-141,Q-1092,02/09/2025,2026-04-03,"$260,422.00",paid
MI-555,MC-37,Q-695,02-05-2026,2026-05-03,"$898,461.00",overdue
MI-556,MC-993,Q-1104,20-11-2025,2027-10-26,351 824,overdue
MI-557,MC-1287,Q-1370,21-03-2026,2026-10-27,1774043,OVERDUE
MI-558,MC-1305,Q-971,2026-07-02,2027-04-16,200448,overdue
MI-559,MC-2,Q-1289,2026-10-12,10/17/2026,120928,pending
MI-560,MC-896,Q-705,2026-05-25,2027-10-06,"1 623 692,00",overdue
MI-561,MC-962,Q-229,13-08-2026,04/18/2026,1484220,overdue
MI-562,MC-122,Q-200,09/21/2025,2027-04-24,1728502,overdue
MI-563,MC-1287,Q-402,2026-07-07,2024-02-01,1266651,overdue
MI-564,MC-804,Q-311,09/23/2026,2025-10-07,1529825,pending
MI-565,MC-149,Q-247,2024-05-22,2025-10-08,"$1,410,565.00",OVERDUE
MI-566,MC-788,Q-63,04/23/2026,2024-05-14,1 390 750,pending
MI-567,MC-701,Q-874,2025-05-25,2027-11-27,282323,overdue
MI-568,MC-1356,Q-1441,07/26/2024,08/02/2024,1023028,paid
MI-569,MC-1144,Q-1318,01/09/2026,2027-05-17,"$1,488,840.00",overdue
MI-570,MC-308,Q-1190,12/02/2026,04-05-2024,808072,paid
MI-571,MC-1029,Q-976,2024-11-16,2027-11-07,256 563,overdue
MI-572,MC-684,Q-882,18-09-2026,08/03/2024,"$1,130,110.00",PAID
MI-573,MC-936,Q-1115,2025-01-22,2027-05-25,1367096,overdue
MI-574,MC-1280,Q-706,25-03-2024,09/20/2026,1435885,overdue
MI-575,MC-553,Q-855,08/08/2025,17-08-2024,"$1,250,377.00",pending
MI-576,MC-1253,Q-1353,05/06/2025,2024-01-28,1085718,paid
MI-577,MC-1065,Q-606,2024-08-22,2026-12-01,112530,PAID
MI-578,MC-818,Q-956,2024-08-23,2027-12-28,259438,overdue
MI-579,MC-1250,Q-278,2024-10-14,2024-02-03,599461,PAID
MI-580,MC-421,Q-174,2024-09-06,2027-06-18,1781343,overdue
MI-581,MC-704,Q-349,2025-12-24,04-03-2025,1886704,OVERDUE
MI-582,MC-589,Q-795,2026-08-10,2027-12-08,431597,overdue
MI-583,MC-1174,Q-1226,14-06-2026,08/07/2026,"$1,222,639.00",pending
MI-584,MC-1150,Q-1330,24-12-2025,2027-06-26,28736,overdue
MI-585,MC-1053,Q-1307,09/18/2026,2025-02-24,"1 018 965,00",OVERDUE
MI-586,MC-889,Q-563,15-10-2024,2026-03-04,"1 382 518,00",overdue
MI-587,MC-1055,Q-789,13-02-2025,2026-12-15,"$1,808,176.00",paid
MI-588,MC-1047,Q-1059,02/02/2024,2025-01-19,115 588,overdue
MI-589,MC-1004,Q-779,2024-05-13,2027-01-01,"$1,254,375.00",overdue
MI-590,MC-573,Q-1497,11/26/2026,13-04-2024,"$253,195.00",OVERDUE
MI-591,MC-1104,Q-83,11-10-2026,2027-07-19,1 688 823,overdue
MI-592,MC-791,Q-1187,01-06-2024,2026-09-04,1256184,OVERDUE
MI-593,MC-375,Q-1417,2024-09-24,2027-01-09,"$1,245,012.00",overdue
MI-594,MC-518,Q-1058,2026-06-02,2024-09-10,"$1,341,485.00",OVERDUE
MI-595,MC-303,Q-183,2026-06-03,2027-07-27,1 305 360,overdue
MI-596,MC-707,Q-721,2026-06-06,04-12-2026,1953659,pending
MI-597,MC-944,Q-719,08/27/2026,2024-06-20,"$1,605,039.00",pending
MI-598,MC-355,Q-1432,10/11/2026,2026-05-04,"$1,146,267.00",OVERDUE
MI-599,MC-568,Q-429,04/08/2025,2025-03-23,"$1,873,205.00",overdue
MI-600,MC-296,Q-1320,11/27/2025,2027-02-02,1940361,overdue
MI-601,MC-1273,Q-1071,2024-05-17,15-03-2024,1339215,OVERDUE
MI-602,MC-1227,Q-1231,02/03/2026,2027-08-20,"1 789 948,00",overdue
MI-603,MC-700,Q-788,02/22/2024,2025-10-08,1 224 978,overdue
MI-604,MC-973,Q-302,02-05-2026,2027-02-10,580289,overdue
MI-605,MC-479,Q-1214,2026-11-11,2026-02-15,433391,pending
MI-606,MC-581,Q-577,05/10/2025,2027-08-28,836019,overdue
MI-607,MC-1123,Q-620,12-05-2025,05/08/2025,1626220,paid
MI-608,MC-458,Q-477,01/07/2026,2024-04-25,758 855,OVERDUE
MI-609,MC-883,Q-1300,2024-07-22,2026-08-18,1603680,pending
MI-610,MC-1274,Q-251,2026-01-18,12/04/2024,"$311,926.00",paid
MI-611,MC-1172,Q-728,2025-12-01,2027-03-03,"$642,890.00",overdue
MI-612,MC-1329,Q-667,2026-09-02,2026-02-02,339314,overdue
MI-613,MC-1198,Q-188,2024-08-05,2027-09-21,1 396 260,overdue
MI-614,MC-470,Q-402,2025-02-04,2024-01-05,1 218 043,OVERDUE
MI-615,MC-1063,Q-133,12/06/2024,2027-03-11,1547577,overdue
MI-616,MC-1211,Q-1175,09/01/2024,26-03-2026,946362,OVERDUE
MI-617,MC-478,Q-828,10/05/2025,2027-09-01,155988,overdue
MI-618,MC-1290,Q-1391,01/04/2025,13-01-2025,"$1,948,692.00",PAID
MI-619,MC-1222,Q-320,2024-05-11,2024-09-21,95295,pending
MI-620,MC-409,Q-1363,10/24/2024,2024-11-19,1951902,OVERDUE
MI-621,MC-679,Q-273,02/16/2026,2026-10-06,497035,overdue
MI-622,MC-902,Q-444,08/26/2025,2027-04-04,70227,overdue
MI-623,MC-582,Q-1460,05-02-2026,2025-01-15,756 968,paid
MI-624,MC-751,Q-531,2024-08-09,2027-10-22,1612109,overdue
MI-625,MC-763,Q-96,12/18/2025,2025-12-18,"$1,225,571.00",overdue
MI-626,MC-667,Q-1025,2024-02-01,2027-04-12,1564201,overdue
MI-627,MC-937,Q-306,04/16/2026,07/18/2026,1998578,pending
MI-628,MC-786,Q-298,2025-12-20,2027-10-02,"$1,480,747.00",overdue
MI-629,MC-1052,Q-103,2024-02-04,07/27/2024,1 907 507,pending
MI-630,MC-790,Q-354,2025-03-23,05-07-2024,"$1,136,904.00",paid
MI-631,MC-711,Q-312,2024-05-28,2025-04-27,"$570,166.00",pending
MI-632,MC-350,Q-276,08/06/2025,2025-09-19,503415,overdue
MI-633,MC-580,Q-1089,27-05-2026,2027-05-05,1237901,overdue
MI-634,MC-726,Q-281,15-06-2024,2025-08-04,"$317,149.00",OVERDUE
MI-635,MC-1131,Q-467,2024-12-12,2027-11-23,"$1,597,650.00",overdue
MI-636,MC-1146,Q-1185,2026-11-15,2026-10-09,292 845,pending
MI-637,MC-856,Q-199,2024-06-16,2027-05-13,"$1,994,517.00",overdue
MI-638,MC-861,Q-142,04-03-2025,2026-08-09,1602589,paid
MI-639,MC-1280,Q-1147,2024-02-22,2027-11-03,"$300,083.00",overdue
MI-640,MC-706,Q-888,2025-07-22,27-01-2026,170491,pending
MI-641,MC-788,Q-673,2026-04-08,06/15/2024,43040,pending
MI-642,MC-331,Q-137,23-01-2025,2024-09-17,284 818,paid
MI-643,MC-1049,Q-1483,2025-12-26,2026-05-15,868 515,pending
MI-644,MC-955,Q-758,04/18/2024,2027-06-06,927723,overdue
MI-645,MC-659,Q-282,2024-09-21,2026-02-09,1137774,paid
MI-646,MC-370,Q-1152,2026-04-06,2027-12-24,"$1,714,343.00",overdue
MI-647,MC-1113,Q-166,2025-12-10,2026-11-17,509958,overdue
MI-648,MC-1174,Q-1419,11/15/2024,2027-06-14,"1 693 396,00",overdue
MI-649,MC-308,Q-774,22-11-2025,25-11-2025,1 508 616,pending
MI-650,MC-968,Q-926,2026-06-10,2027-12-04,"$903,223.00",overdue
MI-651,MC-436,Q-127,2026-04-22,2026-02-26,1940778,overdue
MI-652,MC-974,Q-1407,2024-04-26,01/18/2026,"$150,269.00",pending
MI-653,MC-653,Q-435,2024-01-04,2025-10-01,1229269,PAID
MI-654,MC-602,Q-1393,07-05-2025,2026-07-02,1323837,paid
MI-655,MC-1279,Q-68,09/22/2024,2027-07-07,"$294,157.00",overdue
MI-656,MC-130,Q-1497,12-08-2024,2025-02-24,"$1,969,396.00",PAID
MI-657,MC-1287,Q-126,2024-08-01,2027-01-25,"$1,826,502.00",overdue
MI-658,MC-964,Q-153,2026-10-22,08/06/2025,"1 774 502,00",pending
MI-659,MC-384,Q-1251,12/23/2026,2027-07-15,251179,overdue
MI-660,MC-886,Q-1203,08-11-2024,12/09/2026,419 737,overdue
MI-661,MC-561,Q-1342,01/10/2024,2027-01-05,"$1,722,979.00",overdue
MI-662,MC-1171,Q-809,2026-09-12,07/21/2026,"$292,165.00",PAID
MI-663,MC-1316,Q-341,2024-03-10,2026-12-20,1216494,overdue
MI-664,MC-137,Q-334,09/03/2024,02/17/2025,1632319,PAID
MI-665,MC-547,Q-1376,2025-07-15,01/06/2024,"$176,776.00",pending
MI-666,MC-1220,Q-899,07/10/2025,2027-08-08,55416,overdue
MI-667,MC-607,Q-151,17-02-2024,01-04-2026,958322,PAID
MI-668,MC-1005,Q-1004,2025-06-21,2027-02-26,600719,overdue
MI-669,MC-678,Q-378,17-05-2024,2025-12-11,"381 138,00",OVERDUE
MI-670,MC-609,Q-358,09/02/2026,2027-08-16,772347,overdue
MI-671,MC-741,Q-173,05/13/2025,08/01/2024,195445,OVERDUE
MI-672,MC-993,Q-873,2026-07-21,2027-02-06,"$831,421.00",overdue
MI-673,MC-928,Q-1479,21-09-2025,2026-03-02,"$750,804.00",OVERDUE
MI-674,MC-698,Q-1013,2025-09-08,2026-09-24,384584,PAID
MI-675,MC-840,Q-159,02-12-2026,2026-02-25,"$1,004,164.00",paid
MI-676,MC-772,Q-1001,06/06/2026,2024-08-10,51876,OVERDUE
MI-677,MC-333,Q-536,16-03-2025,2027-09-09,678 959,overdue
MI-678,MC-824,Q-694,2025-07-07,03/24/2025,1 047 770,PAID
MI-679,MC-1190,Q-671,2026-12-11,2027-03-27,826 976,overdue
MI-680,MC-485,Q-769,2024-06-03,13-12-2024,296603,overdue
MI-681,MC-899,Q-947,2026-03-27,2027-09-17,942081,overdue
MI-682,MC-1039,Q-899,2025-09-22,2025-10-20,1883681,PAID
MI-683,MC-1242,Q-1024,03-08-2026,2027-03-07,881205,overdue
MI-684,MC-740,Q-1204,23-10-2026,04/10/2025,1935373,OVERDUE
MI-685,MC-792,Q-1002,2026-10-07,2026-07-19,"$1,468,981.00",paid
MI-686,MC-1148,Q-109,2024-12-08,2025-07-24,"$45,180.00",overdue
MI-687,MC-710,Q-829,06-01-2025,19-08-2024,510 731,PAID
MI-688,MC-446,Q-1344,2024-03-23,2027-10-10,"1 323 672,00",overdue
MI-689,MC-1264,Q-1382,2025-10-06,03-09-2024,"$1,455,986.00",pending
MI-690,MC-1219,Q-701,2024-12-11,2027-04-28,1066176,overdue
MI-691,MC-867,Q-940,17-04-2025,06/17/2026,"$952,306.00",paid
MI-692,MC-358,Q-227,07/22/2026,2027-10-18,763553,overdue
MI-693,MC-1157,Q-764,2025-01-04,28-03-2026,"$973,037.00",pending
MI-694,MC-1166,Q-790,08/04/2024,2027-04-08,1695294,overdue
MI-695,MC-1304,Q-1109,05/17/2025,2025-07-05,"$671,513.00",PAID
MI-696,MC-1205,Q-216,27-01-2026,01/02/2026,668 591,OVERDUE
MI-697,MC-538,Q-1118,2025-07-19,11/13/2026,"1 748 750,00",pending
MI-698,MC-681,Q-1201,04/01/2024,06/21/2024,"1 578 320,00",PAID
MI-699,MC-990,Q-843,08/06/2025,2027-11-11,1192047,overdue
MI-700,MC-1088,Q-1228,05/21/2024,10/10/2024,556612,PAID
MI-701,MC-878,Q-436,2026-02-17,2027-05-01,715279,overdue
MI-702,MC-1248,Q-88,03/16/2026,2024-06-19,790756,overdue
MI-703,MC-846,Q-650,03/09/2026,2027-11-19,"420 374,00",overdue
