order_id,product_id,work_center_id,planned_qty,status,due_date
MO-483,M-1130,WC-6,2582,OPEN,2024-01-16
MO-484,M-1127,WC-9,2554,RELEASED,2026-09-22
MO-485,M-1276,WC-9,1162,completed,16-04-2026
MO-486,M-1142,WC-9,2415,released,2026-04-07
MO-487,M-1003,WC-9,3881,completed,04/01/2026
MO-488,M-1151,WC-14,3050,COMPLETED,2026-09-01
MO-489,M-1040,WC-6,3791,COMPLETED,2026-06-25
MO-490,M-1231,WC-1,771,RELEASED,05/05/2026
MO-491,M-1032,WC-10,184,released,2024-11-20
MO-492,M-1068,WC-8,3600,RELEASED,26-01-2025
MO-493,M-1253,WC-8,1212,completed,05/16/2025
MO-494,M-1269,WC-1,4769,completed,21-09-2024
MO-495,M-1038,WC-5,1691,COMPLETED,11/07/2024
MO-496,M-1136,WC-9,1612,OPEN,03/09/2024
MO-497,M-1088,WC-6,3722,COMPLETED,08/05/2026
MO-498,M-1057,WC-4,4430,RELEASED,2026-02-03
MO-499,M-1241,WC-14,11,completed,2025-02-01
MO-500,M-1066,WC-2,1685,released,06/18/2025
MO-501,M-1105,WC-3,2999,open,2024-05-11
MO-502,M-1216,WC-9,4380,completed,2026-04-21
MO-503,M-1277,WC-10,941,completed,06/27/2026
MO-504,M-1131,WC-11,1073,completed,11/25/2024
MO-505,M-1076,WC-9,4379,RELEASED,25-07-2024
MO-506,M-1083,WC-1,3552,COMPLETED,2025-12-14
MO-507,M-1140,WC-6,532,COMPLETED,04/25/2024
MO-508,M-1296,WC-7,4797,OPEN,2026-08-16
MO-509,M-1057,WC-11,1969,completed,2026-11-16
MO-510,M-1287,WC-6,2725,COMPLETED,2025-10-14
MO-511,M-1188,WC-10,39,COMPLETED,02/22/2026
MO-512,M-1202,WC-12,3209,OPEN,2025-12-12
MO-513,M-1152,WC-8,4392,OPEN,17-01-2026
MO-514,M-1047,WC-2,3964,completed,2025-09-08
MO-515,M-1250,WC-2,4906,OPEN,2025-10-07
MO-516,M-1293,WC-1,3014,COMPLETED,10/04/2026
MO-517,M-1078,WC-14,3433,open,2025-12-06
MO-518,M-1019,WC-11,275,open,2026-05-27
MO-519,M-1024,WC-4,1934,open,2024-01-25
MO-520,M-1177,WC-15,4556,COMPLETED,2026-09-01
MO-521,M-1298,WC-6,4035,RELEASED,01/15/2026
MO-522,M-1148,WC-7,3379,open,09/06/2026
MO-523,M-1072,WC-3,3894,COMPLETED,19-08-2026
MO-524,M-1278,WC-2,2859,COMPLETED,2024-03-21
MO-525,M-1119,WC-5,2458,open,2024-09-02
MO-526,M-1213,WC-5,3155,OPEN,01-08-2024
MO-527,M-1026,WC-10,346,COMPLETED,06/15/2025
MO-528,M-1224,WC-14,3032,OPEN,2026-11-15
MO-529,M-1223,WC-13,79,completed,10/23/2025
MO-530,M-1299,WC-14,2864,OPEN,2026-04-14
MO-531,M-1155,WC-9,3717,open,04/24/2025
MO-532,M-1213,WC-7,1212,RELEASED,23-11-2025
MO-533,M-1035,WC-12,511,OPEN,27-02-2024
MO-534,M-1250,WC-7,484,COMPLETED,05/24/2025
MO-535,M-1226,WC-12,1474,open,2026-03-27
MO-536,M-1120,WC-15,849,released,2026-12-21
MO-537,M-1026,WC-7,1790,released,11-04-2024
MO-538,M-1148,WC-5,3893,open,2025-10-13
MO-539,M-1230,WC-8,4052,released,08/04/2025
MO-540,M-1016,WC-1,1772,released,27-01-2026
MO-541,M-1261,WC-10,452,COMPLETED,2024-02-08
MO-542,M-1182,WC-12,2389,RELEASED,03/26/2024
MO-543,M-1231,WC-10,4285,completed,2025-09-17
MO-544,M-1123,WC-13,1651,open,2026-02-28
MO-545,M-1085,WC-6,4148,OPEN,2026-11-16
MO-546,M-1091,WC-7,825,released,2025-02-02
MO-547,M-1187,WC-8,1907,open,08-05-2026
MO-548,M-1243,WC-7,3553,released,06/25/2025
MO-549,M-1164,WC-2,3230,OPEN,12/07/2026
MO-550,M-1250,WC-13,4811,RELEASED,2024-01-11
MO-551,M-1095,WC-3,1137,OPEN,2024-01-04
MO-552,M-1232,WC-1,4544,OPEN,2026-09-14
MO-553,M-1027,WC-4,2143,OPEN,2026-10-14
MO-554,M-1169,WC-1,2444,open,2025-03-21
MO-555,M-1202,WC-9,3323,COMPLETED,05-12-2026
MO-556,M-1213,WC-9,4073,COMPLETED,2026-12-21
MO-557,M-1107,WC-4,4346,COMPLETED,09-01-2026
MO-558,M-1077,WC-10,4783,COMPLETED,04/10/2026
MO-559,M-1141,WC-3,4475,completed,05/15/2026
MO-560,M-1047,WC-10,2251,COMPLETED,16-10-2026
MO-561,M-1033,WC-14,4656,OPEN,2026-07-17
MO-562,M-1163,WC-6,857,open,05/10/2026
MO-563,M-1078,WC-2,4430,completed,2024-11-23
MO-564,M-1058,WC-4,3352,COMPLETED,06-09-2024
MO-565,M-1030,WC-8,1175,OPEN,2025-11-10
MO-566,M-1152,WC-15,4351,OPEN,2024-06-28
MO-567,M-1221,WC-9,3475,released,2025-08-14
MO-568,M-1001,WC-15,3937,COMPLETED,2024-04-19
MO-569,M-1218,WC-10,4430,released,2026-11-01
MO-570,M-1112,WC-12,4398,OPEN,01-01-2025
MO-571,M-1213,WC-13,4543,completed,25-12-2026
MO-572,M-1144,WC-9,3214,COMPLETED,2025-03-07
MO-573,M-1151,WC-5,4591,RELEASED,01/07/2025
MO-574,M-1209,WC-7,2205,open,2024-02-01
MO-575,M-1188,WC-13,920,completed,10/15/2025
MO-576,M-1079,WC-15,3040,released,2025-01-11
MO-577,M-1137,WC-11,4661,RELEASED,2026-01-01
MO-578,M-1162,WC-13,4943,open,2024-11-26
MO-579,M-1131,WC-8,3051,RELEASED,20-09-2024
MO-580,M-1068,WC-7,3919,COMPLETED,05-06-2025
MO-581,M-1244,WC-8,1582,completed,2024-01-19
MO-582,M-1048,WC-14,2797,released,07/21/2026
MO-583,M-1241,WC-9,4598,OPEN,11/08/2026
MO-584,M-1272,WC-12,3844,completed,11/28/2025
MO-585,M-1119,WC-3,733,COMPLETED,09/06/2025
MO-586,M-1118,WC-14,4678,released,2026-11-03
MO-587,M-1207,WC-6,2270,COMPLETED,02/23/2026
MO-588,M-1099,WC-2,3148,released,2026-12-15
MO-589,M-1226,WC-15,635,completed,2024-05-23
MO-590,M-1012,WC-8,749,RELEASED,08-04-2026
MO-591,M-1189,WC-3,2311,open,08/07/2024
MO-592,M-1291,WC-2,3464,released,2024-03-01
MO-593,M-1163,WC-14,2077,COMPLETED,2024-12-20
MO-594,M-1017,WC-10,4720,OPEN,10-08-2024
MO-595,M-1091,WC-13,2854,OPEN,2025-07-01
MO-596,M-1125,WC-7,3054,released,2025-12-27
MO-597,M-1141,WC-5,4172,open,22-09-2024
MO-598,M-1280,WC-9,3259,OPEN,2026-02-23
MO-599,M-1103,WC-10,4845,open,01/14/2025
MO-600,M-1293,WC-12,358,RELEASED,12-01-2024
MO-601,M-1153,WC-7,3612,released,08/21/2026
MO-602,M-1253,WC-9,4495,COMPLETED,07/20/2025
MO-603,M-1080,WC-7,3416,released,09/07/2026
MO-604,M-1073,WC-7,2445,OPEN,2026-06-12
MO-605,M-1246,WC-4,2990,open,2026-07-25
MO-606,M-1180,WC-9,3793,completed,08/09/2024
MO-607,M-1086,WC-2,4181,COMPLETED,2025-11-18
MO-608,M-1225,WC-1,182,COMPLETED,09/01/2025
MO-609,M-1099,WC-8,899,open,2024-03-13
MO-610,M-1052,WC-1,2001,COMPLETED,2026-08-02
MO-611,M-1069,WC-7,2197,open,2024-10-20
MO-612,M-1123,WC-15,3102,OPEN,13-10-2026
MO-613,M-1072,WC-9,2555,OPEN,2025-02-21
MO-614,M-1221,WC-13,754,COMPLETED,2025-06-16
MO-615,M-1169,WC-7,4463,COMPLETED,2025-06-15
MO-616,M-1174,WC-9,29,COMPLETED,01/07/2025
MO-617,M-1233,WC-9,91,released,2024-10-13
MO-618,M-1293,WC-3,4849,RELEASED,2025-02-20
MO-619,M-1050,WC-8,2249,released,2024-03-11
MO-620,M-1092,WC-6,4442,OPEN,2024-06-07
MO-621,M-1191,WC-12,1141,OPEN,2024-08-19
MO-622,M-1132,WC-14,4002,OPEN,2024-04-04
MO-623,M-1023,WC-2,975,COMPLETED,2026-11-07
MO-624,M-1219,WC-1,1408,open,02/02/2024
MO-625,M-1058,WC-8,2166,completed,01/24/2025
MO-626,M-1299,WC-2,1108,completed,12/22/2025
MO-627,M-1061,WC-8,2759,completed,09/21/2025
MO-628,M-1176,WC-5,4229,released,02/01/2025
MO-629,M-1178,WC-7,713,released,06/23/2026
MO-630,M-1271,WC-11,3363,RELEASED,2024-04-14
MO-631,M-1205,WC-4,1075,completed,2026-02-12
MO-632,M-1082,WC-12,2430,open,14-01-2024
MO-633,M-1173,WC-12,360,COMPLETED,05/02/2024
MO-634,M-1256,WC-3,4329,open,11-11-2026
MO-635,M-1078,WC-5,4366,COMPLETED,2025-10-10
MO-636,M-1254,WC-3,2312,completed,11/17/2024
MO-637,M-1272,WC-15,74,RELEASED,2026-01-15
MO-638,M-1277,WC-1,318,open,2024-01-09
MO-639,M-1053,WC-12,4589,RELEASED,2024-06-11
MO-640,M-1282,WC-3,1123,RELEASED,2024-12-05
MO-641,M-1168,WC-13,3735,COMPLETED,2024-09-05
MO-642,M-1180,WC-5,3236,open,2025-02-14
MO-643,M-1066,WC-6,4299,released,10/22/2026
MO-644,M-1053,WC-8,4584,OPEN,05/21/2025
MO-645,M-1096,WC-1,4350,COMPLETED,12/19/2024
MO-646,M-1075,WC-2,1321,completed,11/22/2024
MO-647,M-1105,WC-7,415,COMPLETED,07/16/2024
MO-648,M-1186,WC-2,3208,COMPLETED,2025-06-25
MO-649,M-1299,WC-13,889,RELEASED,04/11/2025
MO-650,M-1130,WC-4,444,RELEASED,10/11/2025
MO-651,M-1011,WC-11,3312,COMPLETED,04/10/2026
MO-652,M-1106,WC-10,567,RELEASED,15-10-2024
MO-653,M-1286,WC-7,1109,completed,10/23/2024
MO-654,M-1037,WC-2,4265,OPEN,11-10-2026
MO-655,M-1164,WC-8,2596,open,2026-04-09
MO-656,M-1218,WC-4,4460,RELEASED,12/12/2025
MO-657,M-1225,WC-11,144,RELEASED,2025-10-15
MO-658,M-1278,WC-13,4007,open,2026-10-08
MO-659,M-1157,WC-6,3681,OPEN,2024-11-21
MO-660,M-1091,WC-10,4897,completed,2025-01-07
MO-661,M-1123,WC-14,4440,open,2025-01-27
MO-662,M-1228,WC-10,1764,COMPLETED,27-06-2025
MO-663,M-1144,WC-8,197,OPEN,02/25/2026
MO-664,M-1024,WC-6,2208,open,2025-05-02
MO-665,M-1018,WC-13,4506,OPEN,2026-07-06
MO-666,M-1000,WC-10,1136,open,2025-04-08
MO-667,M-1127,WC-14,31,completed,24-10-2024
MO-668,M-1150,WC-14,4478,completed,06-11-2024
MO-669,M-1171,WC-13,3055,COMPLETED,11/06/2025
MO-670,M-1140,WC-6,4154,RELEASED,10/07/2026
MO-671,M-1130,WC-7,4260,completed,2026-08-04
MO-672,M-1296,WC-8,686,open,2026-04-28
MO-673,M-1060,WC-10,144,COMPLETED,17-10-2024
MO-674,M-1068,WC-7,259,RELEASED,2024-01-02
MO-675,M-1272,WC-4,172,released,2026-06-21
MO-676,M-1104,WC-8,3598,released,2026-01-11
MO-677,M-1139,WC-11,1339,open,2025-08-07
MO-678,M-1118,WC-12,1731,OPEN,2025-12-09
MO-679,M-1211,WC-1,2272,OPEN,10/06/2024
MO-680,M-1153,WC-1,3011,OPEN,2026-03-22
MO-681,M-1070,WC-5,313,RELEASED,2026-01-07
MO-682,M-1196,WC-12,1291,RELEASED,03/03/2026
MO-683,M-1296,WC-13,1192,COMPLETED,2024-07-13
MO-684,M-1101,WC-2,4359,RELEASED,04/09/2024
MO-685,M-1273,WC-10,3489,open,2024-06-04
MO-686,M-1080,WC-4,2774,open,2026-11-12
MO-687,M-1085,WC-11,2396,open,18-05-2024
MO-688,M-1095,WC-3,1219,OPEN,07/24/2025
MO-689,M-1299,WC-8,2359,COMPLETED,2024-11-10
MO-690,M-1265,WC-11,4760,completed,03/07/2026
MO-691,M-1070,WC-9,2029,completed,2024-07-17
MO-692,M-1189,WC-6,3926,released,18-11-2025
MO-693,M-1236,WC-7,3104,RELEASED,2024-08-05
MO-694,M-1082,WC-2,1607,OPEN,05/13/2025
MO-695,M-1285,WC-2,2726,completed,2025-02-22
MO-696,M-1162,WC-15,4037,COMPLETED,2025-02-28
MO-697,M-1180,WC-11,2130,released,26-02-2024
MO-698,M-1114,WC-11,3974,OPEN,04-08-2026
MO-699,M-1135,WC-15,3894,COMPLETED,2024-04-21
MO-700,M-1015,WC-2,4284,released,2024-10-12
MO-701,M-1010,WC-7,2866,RELEASED,02-08-2025
MO-702,M-1158,WC-13,4551,OPEN,2024-08-20
MO-703,M-1162,WC-5,3386,RELEASED,24-05-2026
MO-704,M-1293,WC-10,133,released,2024-05-09
MO-705,M-1217,WC-12,487,RELEASED,2024-05-11
MO-706,M-1234,WC-11,4958,RELEASED,18-02-2024
MO-707,M-1084,WC-8,2471,released,15-04-2024
MO-708,M-1074,WC-2,1479,OPEN,2025-06-22
MO-709,M-1110,WC-2,4589,completed,02-02-2025
MO-710,M-1112,WC-11,4569,open,2025-10-23
MO-711,M-1119,WC-12,1998,completed,07/06/2026
MO-712,M-1118,WC-8,2756,OPEN,08/18/2025
MO-713,M-1162,WC-11,4652,COMPLETED,06/08/2026
MO-714,M-1112,WC-14,3809,open,23-08-2026
MO-715,M-1227,WC-2,1541,released,2024-08-19
MO-716,M-1244,WC-15,4228,RELEASED,2026-12-28
MO-717,M-1096,WC-3,3416,open,2024-09-27
MO-718,M-1175,WC-4,3816,OPEN,2025-11-11
MO-719,M-1223,WC-8,280,completed,2024-05-28
MO-720,M-1133,WC-1,32,released,2024-03-12
MO-721,M-1267,WC-13,4694,released,10/18/2024
MO-722,M-1075,WC-4,2281,COMPLETED,06/18/2024
MO-723,M-1144,WC-8,2236,OPEN,11/05/2024
MO-724,M-1278,WC-1,3639,open,2025-01-26
MO-725,M-1084,WC-11,4641,COMPLETED,2026-03-23
MO-726,M-1085,WC-8,1755,OPEN,02/18/2024
MO-727,M-1214,WC-15,200,OPEN,2025-03-22
MO-728,M-1024,WC-13,579,released,15-11-2024
MO-729,M-1001,WC-14,1579,COMPLETED,2024-09-10
MO-730,M-1122,WC-15,153,open,2025-05-18
MO-731,M-1102,WC-1,3202,open,05/19/2025
MO-732,M-1112,WC-10,4057,RELEASED,2025-04-09
MO-733,M-1004,WC-2,1300,completed,10/24/2025
MO-734,M-1187,WC-7,2139,open,22-07-2024
MO-735,M-1298,WC-12,1303,RELEASED,2024-08-27
MO-736,M-1073,WC-6,1153,COMPLETED,08-07-2025
MO-737,M-1233,WC-2,1990,OPEN,27-04-2024
MO-738,M-1202,WC-9,4799,RELEASED,2024-02-16
MO-739,M-1044,WC-8,3524,released,05/18/2026
MO-740,M-1196,WC-6,4480,COMPLETED,2026-03-11
MO-741,M-1144,WC-12,3779,completed,2025-05-26
MO-742,M-1134,WC-3,2755,open,08/19/2025
MO-743,M-1100,WC-11,2070,RELEASED,21-10-2025
MO-744,M-1273,WC-7,437,released,2026-12-13
MO-745,M-1158,WC-14,3824,released,12/11/2026
MO-746,M-1097,WC-3,1744,RELEASED,15-08-2025
MO-747,M-1124,WC-13,4042,released,07-07-2025
MO-748,M-1249,WC-1,1447,released,11/25/2026
MO-749,M-1266,WC-1,2077,open,10-07-2024
MO-750,M-1248,WC-1,205,completed,04-06-2026
MO-751,M-1106,WC-1,2550,RELEASED,04/10/2025
MO-752,M-1189,WC-12,1348,released,10/18/2024
MO-753,M-1243,WC-7,3403,released,11/13/2025
MO-754,M-1092,WC-10,2683,OPEN,2025-08-15
MO-755,M-1099,WC-9,387,COMPLETED,18-05-2025
MO-756,M-1084,WC-3,2992,OPEN,2024-10-04
MO-757,M-1205,WC-9,439,open,05-08-2025
MO-758,M-1150,WC-9,3005,open,2024-11-20
MO-759,M-1157,WC-1,2272,OPEN,2024-11-26
MO-760,M-1027,WC-14,1435,released,2026-06-15
MO-761,M-1226,WC-4,3997,released,2025-06-27
MO-762,M-1237,WC-13,1553,OPEN,24-05-2025
MO-763,M-1241,WC-1,2720,COMPLETED,2026-11-09
MO-764,M-1028,WC-4,3304,completed,2026-05-24
MO-765,M-1032,WC-6,3209,OPEN,25-03-2026
MO-766,M-1259,WC-7,4863,released,06/24/2025
MO-767,M-1061,WC-2,548,completed,2025-11-12
MO-768,M-1279,WC-10,2333,COMPLETED,03-11-2024
MO-769,M-1098,WC-1,2495,open,12/15/2026
MO-770,M-1028,WC-9,2823,open,11/01/2025
MO-771,M-1248,WC-15,4003,completed,06-11-2025
MO-772,M-1060,WC-9,1744,completed,09-10-2025
MO-773,M-1250,WC-15,359,open,2024-05-21
MO-774,M-1201,WC-3,4643,RELEASED,10-07-2026
MO-775,M-1218,WC-7,2026,released,2024-11-26
MO-776,M-1233,WC-3,4424,OPEN,2025-01-21
MO-777,M-1176,WC-3,786,RELEASED,11/14/2024
MO-778,M-1148,WC-5,620,released,2025-10-10
MO-779,M-1163,WC-7,2531,completed,11/07/2025
MO-780,M-1248,WC-12,3382,COMPLETED,10/03/2024
MO-781,M-1189,WC-5,1939,completed,2024-05-24
MO-782,M-1213,WC-6,4216,COMPLETED,2026-08-22
MO-783,M-1054,WC-3,3475,COMPLETED,2026-10-18
MO-784,M-1001,WC-11,3800,completed,2026-09-23
MO-785,M-1208,WC-4,4008,completed,2025-07-25
MO-786,M-1283,WC-2,3211,OPEN,16-11-2024
MO-787,M-1250,WC-10,2144,OPEN,2025-05-27
MO-788,M-1176,WC-10,3353,RELEASED,2024-08-14
MO-789,M-1047,WC-8,1756,completed,2024-03-14
MO-790,M-1015,WC-10,1200,OPEN,2026-06-13
MO-791,M-1210,WC-15,2611,released,19-12-2025
MO-792,M-1118,WC-9,3596,COMPLETED,01/04/2025
MO-793,M-1228,WC-13,1892,completed,03/21/2024
MO-794,M-1015,WC-7,3406,completed,02/23/2025
MO-795,M-1052,WC-4,2181,COMPLETED,02/08/2025
MO-796,M-1269,WC-4,1944,RELEASED,18-12-2024
MO-797,M-1213,WC-13,4666,open,2026-12-19
MO-798,M-1298,WC-10,312,OPEN,11/09/2025
MO-799,M-1266,WC-4,3798,open,2026-10-02
MO-800,M-1261,WC-12,721,open,11-04-2026
MO-801,M-1291,WC-5,2403,RELEASED,07/25/2026
MO-802,M-1083,WC-5,590,OPEN,2025-01-05
MO-803,M-1248,WC-1,1683,OPEN,01-09-2024
MO-804,M-1151,WC-8,4348,COMPLETED,03/26/2025
MO-805,M-1048,WC-13,4514,COMPLETED,07/18/2025
MO-806,M-1252,WC-6,789,OPEN,2026-03-12
MO-807,M-1228,WC-14,1155,RELEASED,15-10-2026
MO-808,M-1200,WC-3,2588,completed,10-10-2026
MO-809,M-1057,WC-1,2536,released,07/24/2026
MO-810,M-1027,WC-12,1704,released,2024-03-26
MO-811,M-1075,WC-5,3553,RELEASED,13-03-2025
MO-812,M-1127,WC-6,4910,COMPLETED,2024-01-08
MO-813,M-1259,WC-5,744,open,2026-10-13
MO-814,M-1253,WC-2,4977,RELEASED,2024-02-09
MO-815,M-1142,WC-15,1306,released,2025-05-18
MO-816,M-1177,WC-10,2190,released,2024-06-20
MO-817,M-1120,WC-2,107,open,14-03-2024
MO-818,M-1172,WC-5,3128,OPEN,09/05/2026
MO-819,M-1158,WC-4,1759,COMPLETED,2025-04-05
MO-820,M-1175,WC-14,182,open,04/09/2024
MO-821,M-1272,WC-7,4742,COMPLETED,2024-06-07
MO-822,M-1257,WC-15,1747,OPEN,15-09-2026
MO-823,M-1225,WC-11,657,released,11/17/2026
MO-824,M-1131,WC-4,469,RELEASED,2026-04-26
MO-825,M-1175,WC-2,1743,completed,2026-08-15
MO-826,M-1103,WC-15,2739,RELEASED,27-08-2026
MO-827,M-1060,WC-8,720,RELEASED,03-02-2026
MO-828,M-1092,WC-3,2248,COMPLETED,12/17/2025
MO-829,M-1235,WC-1,4104,released,06-01-2026
MO-830,M-1189,WC-5,4844,released,10/27/2025
MO-831,M-1276,WC-5,493,released,2026-06-25
MO-832,M-1110,WC-5,3969,RELEASED,24-04-2026
MO-833,M-1140,WC-10,1870,COMPLETED,02/08/2024
MO-834,M-1256,WC-6,2285,released,2024-05-19
MO-835,M-1268,WC-11,2678,RELEASED,04/16/2024
MO-836,M-1286,WC-1,4182,COMPLETED,2024-01-16
MO-837,M-1228,WC-11,1132,released,08/09/2024
MO-838,M-1109,WC-7,2438,COMPLETED,07/13/2024
MO-839,M-1214,WC-2,4619,RELEASED,2025-11-19
MO-840,M-1100,WC-12,934,open,2026-08-27
MO-841,M-1011,WC-2,2264,COMPLETED,11/02/2026
MO-842,M-1157,WC-15,4680,open,03/17/2026
MO-843,M-1203,WC-6,3337,released,04/08/2024
MO-844,M-1194,WC-7,2536,completed,24-02-2026
MO-845,M-1168,WC-12,97,open,2026-06-23
MO-846,M-1293,WC-15,1870,completed,2024-09-27
MO-847,M-1013,WC-1,2027,COMPLETED,2026-10-05
MO-848,M-1162,WC-3,1631,COMPLETED,23-02-2025
MO-849,M-1078,WC-9,2573,completed,2026-02-18
MO-850,M-1190,WC-12,3116,OPEN,25-11-2024
MO-851,M-1291,WC-13,3617,completed,2025-10-20
MO-852,M-1123,WC-12,2627,RELEASED,2024-01-27
MO-853,M-1178,WC-4,1225,OPEN,04/19/2026
MO-854,M-1087,WC-14,2856,RELEASED,03/11/2025
MO-855,M-1020,WC-4,950,RELEASED,2026-01-16
MO-856,M-1019,WC-8,1797,open,05-10-2024
MO-857,M-1090,WC-11,2562,released,2024-04-14
MO-858,M-1159,WC-15,1703,RELEASED,2026-05-19
MO-859,M-1184,WC-13,1017,RELEASED,05/23/2025
MO-860,M-1191,WC-15,3028,COMPLETED,08-01-2025
MO-861,M-1204,WC-15,3335,open,01/18/2024
MO-862,M-1026,WC-2,2340,RELEASED,11-03-2024
MO-863,M-1107,WC-14,2945,released,08/23/2026
MO-864,M-1141,WC-13,4182,completed,2024-03-11
MO-865,M-1159,WC-14,1887,completed,2024-11-22
MO-866,M-1212,WC-8,4441,released,2026-11-09
MO-867,M-1240,WC-11,3877,COMPLETED,2025-01-22
MO-868,M-1057,WC-5,1036,completed,2026-10-21
MO-869,M-1260,WC-4,1039,completed,19-06-2024
MO-870,M-1122,WC-8,469,OPEN,2026-07-20
MO-871,M-1199,WC-14,4339,completed,07/10/2025
MO-872,M-1004,WC-10,2933,released,23-01-2025
MO-873,M-1185,WC-15,3330,open,2026-05-01
MO-874,M-1053,WC-9,46,OPEN,2024-05-04
MO-875,M-1211,WC-4,4871,COMPLETED,2025-05-21
MO-876,M-1073,WC-6,311,open,21-11-2024
MO-877,M-1243,WC-12,4649,OPEN,05/19/2024
MO-878,M-1269,WC-8,3942,RELEASED,2026-03-06
MO-879,M-1259,WC-7,1126,OPEN,2026-05-03
MO-880,M-1292,WC-13,1595,OPEN,28-04-2026
MO-881,M-1270,WC-14,2339,released,03/10/2026
MO-882,M-1221,WC-11,869,OPEN,2025-02-16
MO-883,M-1190,WC-7,735,completed,06/03/2024
MO-884,M-1044,WC-11,2155,completed,03-01-2024
MO-885,M-1148,WC-4,4851,completed,02-02-2026
MO-886,M-1046,WC-5,2605,COMPLETED,2024-08-10
MO-887,M-1289,WC-6,650,completed,2025-11-21
MO-888,M-1078,WC-13,1073,open,2026-05-02
MO-889,M-1090,WC-10,1007,RELEASED,2026-09-01
MO-890,M-1063,WC-9,744,RELEASED,09-07-2025
MO-891,M-1153,WC-15,2983,COMPLETED,12/12/2024
MO-892,M-1236,WC-15,4536,open,2025-03-11
MO-893,M-1085,WC-7,2539,COMPLETED,14-04-2025
MO-894,M-1233,WC-1,2525,completed,2024-01-10
MO-895,M-1079,WC-10,4355,released,12/13/2026
MO-896,M-1141,WC-4,1948,open,2024-11-13
MO-897,M-1044,WC-9,478,RELEASED,2026-07-01
MO-898,M-1216,WC-8,630,RELEASED,2026-12-02
MO-899,M-1171,WC-10,3953,COMPLETED,2024-08-15
MO-900,M-1219,WC-11,564,RELEASED,10/18/2024
MO-901,M-1023,WC-9,1619,OPEN,2026-06-19
MO-902,M-1133,WC-5,2282,RELEASED,2026-08-12
MO-903,M-1050,WC-3,4862,open,10/02/2026
MO-904,M-1117,WC-7,4067,completed,07-07-2025
MO-905,M-1041,WC-13,616,completed,20-12-2024
MO-906,M-1123,WC-7,3520,completed,2024-01-18
MO-907,M-1271,WC-7,647,RELEASED,2025-11-07
MO-908,M-1140,WC-8,3124,completed,06/08/2025
MO-909,M-1067,WC-15,3478,OPEN,2026-04-02
MO-910,M-1198,WC-12,2352,open,01/09/2026
MO-911,M-1152,WC-8,183,RELEASED,06-11-2025
MO-912,M-1232,WC-14,1912,open,08/26/2025
MO-913,M-1088,WC-8,2049,completed,08-02-2026
MO-914,M-1269,WC-1,462,OPEN,2024-03-17
MO-915,M-1243,WC-1,1189,RELEASED,2025-10-02
MO-916,M-1129,WC-4,455,released,2025-09-24
MO-917,M-1284,WC-13,4598,RELEASED,2024-01-25
MO-918,M-1186,WC-14,4219,open,2025-12-27
MO-919,M-1280,WC-5,1394,open,08-03-2026
MO-920,M-1011,WC-5,1792,open,2026-06-14
MO-921,M-1165,WC-14,2535,OPEN,07/25/2025
MO-922,M-1113,WC-5,2544,open,2026-04-06
MO-923,M-1015,WC-1,1406,released,2024-09-27
MO-924,M-1268,WC-10,2401,OPEN,03/08/2024
MO-925,M-1047,WC-13,3597,open,2026-07-03
MO-926,M-1166,WC-10,3697,completed,2026-10-20
MO-927,M-1274,WC-14,4369,released,2025-12-14
MO-928,M-1037,WC-8,2629,OPEN,04/20/2026
MO-929,M-1284,WC-9,1997,OPEN,11/21/2024
MO-930,M-1049,WC-5,483,open,10/26/2026
MO-931,M-1231,WC-10,3576,completed,04/08/2025
MO-932,M-1222,WC-2,1269,released,2024-04-24
MO-933,M-1046,WC-4,962,OPEN,04-09-2026
MO-934,M-1103,WC-9,2875,RELEASED,04/05/2026
MO-935,M-1235,WC-11,2046,released,06/14/2024
MO-936,M-1277,WC-6,1732,OPEN,2026-11-01
MO-937,M-1091,WC-14,1069,COMPLETED,17-04-2025
MO-938,M-1056,WC-10,1910,RELEASED,03/28/2026
MO-939,M-1086,WC-7,691,open,08-06-2026
MO-940,M-1149,WC-14,3402,COMPLETED,2026-07-13
MO-941,M-1268,WC-6,1683,RELEASED,2025-12-08
MO-942,M-1004,WC-6,743,OPEN,2024-06-08
MO-943,M-1130,WC-7,4468,open,21-10-2026
MO-944,M-1252,WC-3,4033,RELEASED,2025-03-25
MO-945,M-1013,WC-13,173,COMPLETED,2024-08-16
MO-946,M-1072,WC-9,2404,OPEN,2024-04-08
MO-947,M-1050,WC-11,1214,open,24-10-2026
MO-948,M-1105,WC-3,2733,COMPLETED,2025-06-09
MO-949,M-1215,WC-4,3500,OPEN,2025-06-16
MO-950,M-1195,WC-13,1672,COMPLETED,2026-04-07
MO-951,M-1291,WC-2,2688,completed,2024-12-23
MO-952,M-1232,WC-2,536,completed,2024-12-14
MO-953,M-1283,WC-4,1372,RELEASED,2024-01-16
MO-954,M-1190,WC-4,36,COMPLETED,2025-10-08
MO-955,M-1252,WC-8,4622,completed,08/01/2025
MO-956,M-1104,WC-10,357,released,2026-06-22
MO-957,M-1156,WC-8,3710,released,2025-07-24
MO-958,M-1122,WC-12,1403,completed,2024-08-23
MO-959,M-1184,WC-8,375,completed,2024-04-11
MO-960,M-1299,WC-5,4321,completed,03/12/2024
MO-961,M-1040,WC-14,3389,completed,2026-09-26
MO-962,M-1133,WC-14,682,RELEASED,2025-12-13
