employee_id,month,base_salary,bonus,deductions
E-2913,04/2024,"15 834,00",5737,0
E-3550,2024-09,17870,"$1,851.00",1 926
E-2164,2024-02,30608,0,0
E-3390,2026-08,19022,0,0
E-1466,04/2026,30121,0,0
E-2173,2025-09,"$39,667.00",16400,0
E-2342,2024-04,45987,8760,0
E-1785,2024-12,45217,0,0
E-1392,2024-01,14618,0,0
E-2518,2026-11,"$33,057.00",0,0
E-2301,2026-12,"$44,695.00",0,$644.00
E-1746,06/2026,"40 423,00",0,0
E-2415,2024-04,"$10,781.00",9 768,0
E-1611,2024-08,30 297,"$27,279.00",0
E-2347,2024-06,45519,0,0
E-3171,2025-05,"$27,374.00","21 598,00",0
E-2584,2026-11,34465,0,364
E-2958,2026-09,30662,"$17,095.00",0
E-1979,2024-11,"$43,519.00",0,0
E-1113,06/2025,43375,"$6,355.00",0
E-1474,2025-10,19270,0,0
E-2666,12/2025,41407,0,0
E-2854,2024-07,"$56,441.00",0,0
E-1082,2025-05,"$42,721.00",0,0
E-2947,2024-02,"$50,787.00",0,0
E-3143,2024-05,41 856,"$5,674.00",1234
E-2334,2025-04,13014,0,0
E-1930,2024-08,42 636,0,0
E-1082,07/2026,39 382,24449,0
E-2328,2026-05,10604,0,0
E-1560,03/2026,"$28,065.00",0,0
E-3338,2026-04,20977,0,0
E-1930,04/2025,21 349,0,0
E-1040,2025-11,57214,0,0
E-3455,2024-01,"24 461,00",0,0
E-2833,2024-09,"50 008,00","$15,132.00",0
E-1279,2026-03,54176,12312,0
E-1715,2025-11,"$16,460.00","$22,906.00",0
E-2812,2025-07,"$8,685.00",23599,0
E-3202,01/2025,"14 017,00",6303,"1 366,00"
E-2578,2024-03,"38 494,00",2415,0
E-2233,2026-07,39266,"$23,583.00",1 660
E-3492,2024-09,"$47,094.00",0,0
E-3591,2024-09,13052,0,0
E-1318,2025-08,53895,0,0
E-1635,08/2025,"$7,017.00",0,0
E-2688,02/2025,41891,0,0
E-1699,2026-03,"$43,662.00",14796,0
E-2319,2024-12,57089,0,0
E-2037,07/2026,"$46,410.00",13 556,0
E-1755,12/2024,"$58,371.00",0,0
E-1449,2024-08,"$21,824.00",0,0
E-3042,2024-07,"$33,448.00",0,0
E-1054,03/2026,"$29,689.00",0,0
E-2874,2024-03,45950,0,0
E-2043,2025-10,52104,0,0
E-1250,2026-01,"$46,208.00",0,0
E-2495,2025-08,"16 395,00",0,0
E-1839,2024-01,22710,0,1935
E-2703,2026-12,50381,0,0
E-2290,2026-01,22499,0,0
E-2395,2024-06,9183,29385,0
E-1734,2024-08,47377,0,0
E-3038,2026-10,37 573,0,0
E-1828,2025-02,"$25,836.00",0,0
E-1176,2026-02,52077,0,822
E-1106,07/2026,42788,0,0
E-1226,2025-02,58906,26596,0
E-3146,2025-03,"$26,338.00",0,0
E-1924,2026-08,19003,0,0
E-2278,2024-04,20623,0,0
E-1035,2026-08,58419,0,0
E-3484,11/2025,48820,24847,0
E-2445,2026-08,11369,0,0
E-2591,2026-02,27798,0,0
E-2278,07/2025,"$50,179.00",23722,$935.00
E-1601,01/2025,"$57,304.00",0,0
E-2077,03/2026,31457,0,0
E-1813,2025-02,"$34,615.00",0,0
E-1162,2026-09,48486,0,"1 547,00"
E-2370,2024-11,26842,0,0
E-1737,2024-09,8634,0,926
E-2323,2024-08,"$27,997.00","10 096,00",119
E-2873,09/2025,39771,"7 252,00",0
E-2765,2025-02,"25 351,00",12496,0
E-2266,2024-01,56114,0,830
E-2738,2026-12,23 541,0,0
E-2609,2026-09,"$46,521.00",0,0
E-3003,05/2026,"21 323,00",0,0
E-3298,2025-11,48111,24923,0
E-2572,2025-09,"$48,991.00",0,0
E-3436,09/2024,"$59,734.00",0,0
E-1724,2026-07,"$37,733.00",0,0
E-3419,2025-09,58 036,0,0
E-2817,2025-10,48152,0,0
E-2743,2025-03,23702,0,0
E-2702,05/2026,"$18,883.00",0,1382
E-1363,2025-06,14331,0,0
E-2221,2024-03,18672,15175,0
E-1034,11/2024,"$21,555.00",0,0
E-2710,2024-03,"$32,970.00",0,0
E-2951,2024-08,"$53,090.00","$25,312.00",1244
E-2355,2024-09,"50 741,00",0,0
E-2274,2025-07,"$36,111.00",0,0
E-3387,2026-10,23877,0,0
E-1386,02/2024,30119,0,0
E-2451,2026-01,"$10,421.00",0,169
E-3292,05/2025,"$24,159.00",0,0
E-1375,2026-02,49 818,0,0
E-2939,2024-02,12005,0,0
E-2358,2026-06,10789,0,0
E-1147,2024-04,55078,"$18,673.00",1569
E-1496,2024-07,53 735,24633,0
E-1404,2026-01,39938,14262,0
E-2426,2024-04,"36 256,00",0,0
E-2026,2025-11,17643,0,0
E-2092,2024-02,44974,0,0
E-1203,2024-12,41 085,0,0
E-2090,2024-11,49 122,0,0
E-1750,2024-01,55200,0,0
E-2684,2026-01,"$52,487.00",0,0
E-2906,08/2024,54303,2526,0
E-1321,01/2026,58111,0,0
E-2950,2025-10,5521,"$8,908.00",0
E-1253,2026-02,12730,0,1 780
E-2870,2026-07,24865,0,0
E-1583,2026-12,33878,0,0
E-3539,2024-07,37 338,14 488,0
E-2539,2025-02,5473,18614,0
E-1258,2024-02,"$22,136.00",0,0
E-2437,2025-07,45151,0,0
E-2442,2026-04,"$28,668.00",0,0
E-2956,2026-10,"$10,370.00",0,0
E-2655,2026-10,"49 548,00",0,317
E-1810,2026-10,11 538,0,0
E-1627,2026-09,"$33,395.00",8762,0
E-2242,2025-11,"$38,487.00",0,0
E-1505,2024-11,36199,0,0
E-2222,06/2024,27147,0,1 775
E-3578,2024-08,16 446,0,0
E-3468,2024-05,"$43,799.00",0,0
E-2241,2026-06,"$27,568.00",0,0
E-1477,05/2026,"$43,891.00",0,0
E-1839,07/2025,23419,17398,0
E-1588,2024-12,"37 296,00",0,0
E-1891,2026-08,41538,0,0
E-1391,2026-12,14 124,0,0
E-1135,2024-05,11628,0,0
E-1360,2025-08,48121,0,0
E-1312,2024-08,"$48,340.00",0,0
E-3127,2026-04,59970,0,1198
E-3359,2026-03,"$29,482.00",11013,0
E-1904,2025-01,16 054,0,0
E-2469,2024-12,26 007,0,0
E-2980,01/2025,24172,"$8,563.00",445
E-1690,2026-01,31310,0,0
E-1088,2025-01,57022,0,0
E-2425,2025-10,"$23,367.00",0,0
E-2743,2026-05,58 664,1009,0
E-1714,2024-03,"$32,845.00",0,0
E-1932,2026-08,"$54,475.00",0,0
E-3377,10/2026,23756,16690,0
E-2639,2026-10,"7 848,00",0,0
E-1311,2026-04,"$42,310.00",0,0
E-2623,12/2024,7780,0,0
E-1381,2024-04,14026,0,0
E-2023,2026-08,30786,0,0
E-2148,2024-11,34654,0,0
E-1799,2025-06,"8 653,00",0,0
E-2227,2024-08,50203,0,0
E-3405,2025-03,"$28,436.00",0,"$1,400.00"
E-1162,2026-08,"$20,745.00",13401,0
E-2243,2025-12,"$59,297.00",0,0
E-1397,2024-08,43936,0,0
E-3541,07/2024,46758,0,0
E-2709,2026-08,"$38,432.00",0,"$1,402.00"
E-3434,2024-11,"$17,977.00",0,828
E-1268,2024-09,"$9,015.00",0,0
E-2271,04/2025,41121,19573,0
E-1118,2025-04,"13 064,00",0,0
E-3001,2026-06,"$59,332.00",0,0
E-2508,2026-09,"$36,984.00",0,0
E-3242,2026-11,15618,0,0
E-2601,2026-11,"$58,037.00",9354,0
E-3129,2026-04,"$39,920.00",0,0
E-3289,06/2025,37785,0,0
E-2876,05/2025,7863,"$21,921.00",0
E-3457,2025-07,"$17,051.00",0,0
E-2354,2024-03,38150,0,0
E-1499,2025-08,12 128,0,0
E-2137,2024-03,38 417,0,0
E-1190,2024-04,"$48,050.00",24738,0
E-2708,2024-10,28133,0,0
E-2955,2024-06,10425,0,0
E-2640,03/2026,"$43,798.00",0,0
E-2441,2026-04,24853,0,"736,00"
E-3442,12/2024,"$13,078.00",0,0
E-2914,2026-06,45045,0,0
E-2964,2026-11,14501,"$16,772.00",0
E-1800,2026-01,"5 270,00",0,0
E-3354,2024-09,30687,0,0
E-2973,07/2025,38554,0,0
E-3132,2025-05,44920,0,0
E-2395,2024-02,"$26,893.00",0,0
E-3123,2026-01,49716,0,1242
E-2646,08/2024,"$28,429.00",1984,0
E-1029,2024-12,6029,16 481,0
E-3278,01/2026,34074,0,202
E-1708,2026-09,14419,22951,0
E-1117,2026-08,41661,0,0
E-1999,2025-10,55659,22 770,0
E-1463,2024-06,"$39,028.00",0,0
E-3589,2024-01,"$36,073.00",0,0
E-1226,05/2025,58172,0,0
E-1630,09/2025,12 327,3421,0
E-3246,2025-02,19002,0,0
E-2457,07/2026,"37 308,00",29548,0
E-1187,2026-06,22687,0,0
E-2319,2026-05,21566,0,0
E-2465,2025-06,43262,0,0
E-1137,2025-01,43143,0,170
E-2099,2024-03,58 866,0,"1 825,00"
E-3169,09/2025,"$36,567.00",0,0
E-1125,2025-03,21280,"$10,823.00",0
E-2755,2026-01,30 157,0,127
E-2151,2024-05,44801,0,0
E-1043,2024-03,"$43,243.00",26017,0
E-2608,09/2024,18524,0,0
E-1243,2025-11,"$9,752.00",0,0
E-2364,2026-11,"$59,869.00","$1,656.00",0
E-1223,2025-12,"$14,105.00",0,"$1,279.00"
E-1050,06/2025,"52 685,00",0,0
E-3248,2025-09,57865,0,0
E-1315,2024-08,"$29,208.00",0,1926
E-1094,2024-12,"$57,155.00",0,0
E-1450,2024-07,57799,0,0
E-1325,04/2026,16284,"$23,339.00",0
E-2963,2024-09,54 581,0,0
E-3563,2024-07,46893,21274,"$1,915.00"
E-2792,2025-02,"$44,935.00",0,0
E-3369,2026-12,"$58,289.00",25 246,0
E-2689,2026-01,54542,0,0
E-2257,2026-06,"$9,673.00",0,0
E-2186,2025-01,26324,0,0
E-1110,2026-03,49972,0,0
E-2736,2026-03,"46 954,00",0,0
E-2281,10/2025,33352,0,0
E-2976,2026-03,53377,"$1,287.00",0
E-2972,2024-09,"$6,581.00",0,0
E-1171,2026-05,52668,0,0
E-3260,2026-08,"$18,024.00",0,0
E-2201,2025-03,"$49,756.00",0,0
E-2183,10/2024,44353,"18 616,00",0
E-1455,2026-02,"43 319,00","$26,614.00",0
E-1033,2025-02,"$30,659.00","$19,845.00",0
E-2449,2025-04,35640,"$23,655.00",0
E-2588,2025-04,"$34,408.00",0,0
E-1919,2025-07,28283,0,0
E-2910,2026-12,"$21,382.00","$29,191.00",0
E-2651,2024-07,"17 295,00",0,0
E-2270,2026-11,"$6,096.00",0,0
E-2617,2026-02,"$26,657.00",0,0
E-1299,2024-07,"$29,953.00",16005,0
E-1455,2026-06,47088,0,0
E-2858,2026-07,8274,0,0
E-3499,2025-07,39907,6 788,0
E-2973,08/2025,48 245,0,0
E-3254,2026-08,"$30,118.00",0,0
E-2443,2025-06,"$20,668.00","$21,918.00",0
E-2534,11/2024,"$16,357.00","$11,351.00",0
E-1957,2024-06,25155,13 130,0
E-2911,2025-02,"$14,693.00",0,0
E-2616,2026-05,"$25,787.00",0,0
E-1533,06/2025,"$41,829.00","$28,835.00",0
E-3459,12/2026,32 689,"$15,240.00",0
E-2837,2025-02,31578,0,0
E-2262,2026-11,"56 439,00",0,0
E-2905,2024-08,41023,"$24,562.00",$541.00
E-1782,2026-10,29618,2361,0
E-2947,2024-01,25 156,0,0
E-2527,2026-10,"$48,406.00",0,0
E-3322,2024-04,44829,0,0
E-3106,2026-04,50896,"3 222,00",0
E-1654,2026-07,"$40,671.00","$6,575.00",0
E-3468,2024-01,42573,0,0
E-2076,04/2024,38076,0,0
E-2729,03/2024,46711,0,0
E-3196,2026-03,"$35,547.00",0,0
E-1183,10/2024,"$8,699.00",0,1993
E-2152,2026-07,26502,0,0
E-2635,2025-04,"$29,189.00",0,0
E-2140,04/2025,55208,19357,0
E-3354,2024-01,"$45,472.00",23739,"$1,455.00"
E-2651,2024-02,52941,"$14,349.00",0
E-1263,2025-03,51192,0,0
E-3142,2026-10,52089,0,0
E-1714,2025-09,"$5,137.00",0,0
E-1395,2025-01,47831,0,0
E-2341,2024-10,11373,"16 403,00",0
E-2471,2025-08,16840,"$12,438.00","$1,597.00"
E-3530,09/2025,"$37,004.00","$10,859.00",0
E-3369,06/2026,"30 544,00",0,0
E-2467,2024-02,24099,"$11,215.00",0
E-2199,07/2026,42 081,0,0
E-1144,2026-04,"27 194,00",0,0
E-2240,2024-09,32 087,0,0
E-1012,2024-08,51659,"$17,184.00",0
E-1960,2026-03,21414,10691,0
E-2804,2026-08,44528,17739,0
E-1779,2024-02,"$35,054.00",0,0
E-3179,2024-11,35 511,0,0
E-2802,02/2026,45497,"$4,275.00",0
E-3567,2025-10,"$40,254.00",0,0
E-2278,2025-02,54917,0,0
E-1396,2026-10,"$34,524.00",0,0
E-1633,11/2024,"$32,842.00","$19,188.00",0
E-3471,05/2025,"$21,667.00","$10,665.00",0
E-1933,12/2026,19271,0,0
E-2842,2025-12,"$58,687.00",0,0
E-3010,2024-08,"12 356,00","$6,922.00",0
E-3298,2024-09,"$30,792.00",0,0
E-2647,2024-06,13320,0,0
E-3555,2025-08,"$18,517.00",24568,0
E-2538,2025-09,"57 385,00",0,0
E-2858,11/2024,"$26,321.00",6292,0
E-1476,2026-03,"16 511,00",26695,0
E-1084,10/2026,"24 078,00",0,1265
E-2298,2024-03,"$28,498.00",11810,0
E-3203,12/2024,45753,0,0
E-2848,01/2025,13169,0,0
E-1989,07/2026,"$38,066.00",0,0
E-3430,2026-02,"$19,682.00",0,0
E-1678,11/2026,"$40,721.00",0,0
E-2198,2025-08,"45 258,00",0,574
E-3139,2026-01,26152,0,0
E-1943,04/2025,"$23,144.00",0,0
E-1725,2025-11,"$11,211.00",0,0
E-1583,2026-01,"$12,738.00",0,0
E-1138,07/2026,55527,4493,0
E-1863,2025-02,19862,0,"$1,665.00"
E-1409,06/2025,"34 769,00",0,608
E-1422,11/2025,24553,0,0
E-3390,07/2026,"$7,596.00",0,0
E-2762,2024-08,"$33,618.00",0,1 728
E-2068,2026-11,6 551,0,0
E-1262,2026-06,14538,0,0
E-1679,2025-11,"$24,170.00",0,0
E-1950,2024-10,"$24,969.00",0,0
E-1816,2025-06,"$54,471.00",0,0
E-2875,2024-09,"$23,309.00",0,0
E-2056,2026-12,"$41,171.00",0,0
E-2541,01/2026,"$42,824.00",0,0
E-2468,2026-11,"13 742,00",0,0
E-1784,08/2025,"$19,209.00",0,0
E-3454,2026-08,"9 404,00",0,0
E-2525,2026-05,10 527,0,0
E-3233,09/2025,58116,13438,0
E-2275,2026-05,"$31,416.00",0,0
E-1387,09/2024,57540,0,0
E-3210,2024-03,22115,"$11,646.00",0
E-2643,2025-06,"$7,381.00",0,0
E-1796,2025-06,34611,0,0
E-2772,2024-07,48983,0,0
E-1284,2026-11,50440,0,0
E-1611,2024-11,29329,0,0
E-1291,2025-05,35882,0,1716
E-3536,2026-01,"$58,620.00",1 285,1523
E-1799,11/2024,21921,7295,0
E-1344,2024-08,"46 682,00",0,0
E-3507,2025-04,"$51,209.00",1202,1164
E-1012,2024-02,"$15,209.00","$1,130.00",0
E-3110,2025-02,"$59,445.00",0,0
E-1636,2024-03,18 986,"$19,128.00",0
E-1483,2025-12,15859,0,0
E-2221,2026-08,49 962,0,0
E-3597,2026-02,37525,21786,0
E-2561,2024-07,49787,"$19,704.00",0
E-2198,2026-07,42892,0,1 109
E-1616,2024-03,"$11,831.00",0,0
E-1340,2025-05,"$52,821.00",0,"1 203,00"
E-2076,2024-04,"53 123,00",0,0
E-2678,04/2025,"$32,307.00",0,0
E-2225,03/2026,"$17,804.00",0,0
E-1449,10/2024,19870,"$21,500.00",0
E-3173,2026-02,48457,22337,0
E-3328,2026-11,"24 473,00",0,0
E-1917,2024-03,23596,"21 238,00",0
E-1655,2026-06,16615,"$11,120.00",0
E-1704,2025-08,6072,17000,0
E-3316,2026-07,"$50,713.00",0,0
E-2171,2025-04,24781,0,0
E-2998,2025-03,31365,19992,0
E-2906,2026-11,10477,0,1207
E-2721,2024-03,"$41,747.00",0,1091
E-1769,2026-04,"$43,999.00",0,0
E-1418,2025-01,27329,0,0
E-2394,03/2024,13064,0,0
E-2280,2025-02,"$32,644.00","$21,065.00",0
E-1104,2025-03,"$36,317.00",0,0
E-2077,2026-06,24317,0,0
E-1733,2026-01,42866,"10 594,00",0
E-2058,2025-06,"$34,822.00",0,0
E-1821,2025-04,"$22,105.00",0,0
E-1212,2026-06,"27 568,00",0,$802.00
E-1285,2024-02,6416,0,0
E-1259,2025-09,"5 421,00",0,721
E-1871,2026-05,39858,0,0
E-1498,12/2024,55867,0,0
E-1254,2025-08,53276,"10 528,00",0
E-1056,2026-11,"48 479,00",1955,0
E-1276,2026-08,36380,29806,0
E-1790,11/2026,"$51,296.00",0,0
E-2907,2024-05,6 246,0,0
E-2334,2024-02,46 256,0,0
E-3516,2026-03,52811,0,0
E-1575,2026-02,"$7,909.00",0,659
E-3272,2024-07,20028,8338,0
E-1391,2025-06,5025,0,0
E-2677,2024-05,47768,0,0
E-1484,02/2025,19 270,0,0
E-1872,2026-05,55299,14 047,0
E-3422,2026-11,50862,0,114
E-2024,12/2024,"$21,152.00",0,0
E-3145,2024-07,54749,0,473
E-3544,2024-07,50 295,0,0
E-3389,2025-03,40374,0,930
E-2954,2025-04,7327,"$8,409.00",0
E-2084,05/2025,"$55,400.00",0,0
E-1242,2024-12,35548,0,0
E-2396,2025-08,"10 621,00",0,0
E-3121,11/2026,"$9,609.00",0,0
E-3425,2025-07,"48 659,00",0,0
E-2005,2026-08,"$37,059.00",0,0
E-2508,04/2026,51 994,0,0
E-3082,2026-06,13 192,0,0
E-3469,2024-12,"$51,668.00",0,0
E-3284,2024-11,"$11,669.00","14 741,00",0
E-1465,2025-10,11713,0,0
E-1400,2025-07,59521,8861,0
E-3551,2026-02,13137,0,0
E-2069,2024-03,46474,0,667
E-1934,03/2025,9 051,0,0
E-1080,2024-08,55473,17738,0
E-1282,02/2026,19721,4519,1824
E-1874,2024-04,40 185,0,0
E-1586,11/2026,50610,0,0
E-3068,2026-12,"41 817,00",0,0
E-2682,2026-05,55376,0,0
E-2462,2025-02,"$53,432.00","25 256,00",0
E-2225,07/2024,30104,11295,0
E-2366,2024-06,19 695,0,940
E-1084,2026-08,51 123,6133,0
E-1233,2025-12,56 956,0,0
E-2522,2024-11,38879,13685,0
E-1305,2026-04,21593,0,1073
E-3001,2025-07,32265,28 883,0
E-1853,2026-10,"$37,542.00",0,0
E-1449,2024-11,59181,14 178,0
E-1984,2026-07,39517,0,0
E-2900,2024-09,"$9,000.00",4449,385
E-3513,2025-03,58285,0,0
E-1652,12/2026,48329,28313,0
E-3560,2026-04,48823,0,0
E-2376,2026-06,"$47,602.00",21 967,0
E-1969,2024-02,"$21,843.00",24515,0
E-1701,2025-10,"18 919,00",0,0
E-3000,2024-12,26182,11367,0
E-1655,2025-10,"$38,828.00",0,0
E-2542,2025-12,"$26,434.00",0,1097
E-1238,2024-10,"7 490,00",0,0
E-2416,02/2024,"$48,845.00",0,0
E-2807,2024-03,40300,0,0
E-2868,2024-12,"$25,748.00",3288,0
E-1732,2026-05,"$50,002.00",18 082,0
E-2650,08/2025,51161,0,0
E-2482,2024-05,"37 807,00",0,0
E-3514,03/2025,"$38,325.00","$5,484.00",0
E-1544,2024-09,38522,0,0
E-3383,2026-11,"$42,988.00",0,0
E-1571,2026-01,54862,26288,0
E-1866,2024-10,14244,0,0
E-2390,2026-08,9655,0,"$1,300.00"
E-3124,2024-02,15439,0,0
E-3326,2024-08,"$51,580.00",0,0
E-1956,2026-10,53193,0,"1 506,00"
E-1498,11/2026,53688,0,0
E-3595,2025-09,30 385,0,0
E-3268,2025-10,40142,0,0
E-1426,2024-06,"25 695,00",0,$504.00
E-3096,2024-02,"32 537,00",0,1395
E-3566,05/2024,42815,19299,1928
E-1120,2025-03,33623,0,0
E-1045,2024-02,"$17,616.00",7 518,0
E-1049,2025-02,33446,7536,0
E-3452,11/2025,37021,0,0
E-3515,2026-11,41192,0,0
E-2254,2024-02,47717,0,0
E-2052,2025-12,16066,0,0
E-3194,2026-01,18405,0,0
E-2712,2026-01,29148,0,0
E-1803,2026-11,40667,"$22,879.00",0
E-2972,2024-05,51 733,"$20,172.00",0
E-3045,2024-04,27533,0,0
E-1364,2026-07,"$17,453.00",0,$176.00
E-2693,2026-09,25586,0,0
E-2474,2024-06,"$51,664.00",0,0
E-1261,2024-12,22099,0,0
E-2582,2024-02,"27 234,00",0,0
E-1025,2026-04,35507,0,282
E-1444,2024-02,"49 658,00",0,0
E-2739,2025-06,"56 608,00",0,0
E-2912,2026-03,30440,0,0
E-3141,08/2025,35729,6 907,0
E-3324,2025-04,24000,1976,0
E-3058,2026-09,12268,0,0
E-2243,2025-05,25249,"28 885,00",0
E-2495,11/2024,"$16,281.00",0,0
E-2623,04/2024,26 090,0,0
E-2855,2024-11,"$59,687.00","$17,197.00",0
E-2377,2024-01,"$20,776.00",2747,0
E-3452,2024-01,40067,0,0
E-2695,2024-06,"29 488,00",0,1147
E-1136,2025-08,16478,15093,1471
E-1915,2026-08,16507,2165,0
E-2875,2024-05,18547,0,0
E-1172,09/2026,"$32,173.00",0,0
E-2238,2026-09,37852,0,0
E-2983,2024-11,"$23,905.00",0,0
E-1439,12/2026,43409,0,0
E-1987,2024-04,"10 382,00","26 167,00",0
E-2770,2026-03,46708,"$6,357.00",0
E-2572,2025-02,47970,0,0
E-1864,2026-10,5667,0,0
E-1419,2025-03,55357,0,0
E-1614,2026-02,41251,0,0
E-2109,12/2024,27661,0,1 927
E-3462,2026-11,"$19,381.00",0,267
E-1150,2025-08,"$21,411.00",0,0
E-1561,2026-02,"24 303,00",0,0
E-1525,2026-09,14322,0,0
E-2517,2024-12,54917,0,0
E-3479,2024-06,"$38,278.00","$9,827.00",0
E-1331,07/2026,"$49,306.00",0,0
E-1904,2025-06,48372,0,0
E-1403,2026-06,"$23,979.00",0,0
E-1019,2026-08,53682,27684,0
E-1590,2026-02,"$16,007.00",0,0
E-3339,2024-11,48428,22 652,0
E-3204,2026-07,"$6,087.00",0,0
E-3149,2025-07,"38 137,00",4 335,0
E-1548,2026-05,44522,0,0
E-1774,2026-03,"$17,876.00",0,0
E-2550,2025-06,"$17,642.00",0,0
E-2995,2026-08,30283,0,0
E-1340,2025-04,31530,0,0
E-1005,2024-12,"28 060,00",23 382,0
E-3360,12/2025,"$17,953.00",0,0
E-2380,2026-03,40745,9063,0
E-2431,2024-07,40384,"$14,981.00",$702.00
E-2066,2026-06,"16 998,00",0,0
E-2260,2024-08,"$46,703.00",6086,0
E-2474,2026-01,43692,6202,0
E-1861,2024-08,17750,0,0
E-1359,09/2024,"$11,648.00",0,0
E-2227,2025-05,"45 986,00",9413,0
E-3201,2024-10,20 582,0,0
E-1727,2025-10,34284,0,0
E-3086,2025-12,43372,0,0
E-2035,04/2026,24140,0,0
E-3461,2025-06,58 585,0,0
E-3355,2024-02,"$42,906.00",0,0
E-2396,2025-10,30 941,4663,0
E-3515,2024-12,38048,"$14,257.00",0
E-2331,10/2025,"$37,455.00",0,0
E-1668,2025-07,6491,0,0
E-2179,03/2026,"$12,531.00",0,0
E-1521,2025-09,"$23,579.00",1680,0
E-2337,2026-12,32585,0,1919
E-1446,2024-01,57149,0,794
E-2053,2025-10,"$37,086.00","$27,469.00",0
E-2217,2024-04,"$47,098.00",0,0
E-2748,2025-04,26456,0,1883
E-1368,2026-03,59912,0,0
E-1166,2024-04,42606,"$3,772.00",0
E-3320,2026-10,58762,0,0
E-2351,03/2025,24743,0,0
E-1276,2024-04,38 664,0,0
E-1837,2026-10,18919,0,0
E-1230,01/2025,58060,0,0
E-1844,2026-06,58323,"$29,481.00",0
E-2239,2026-07,36421,0,0
E-2048,2026-05,"17 454,00",0,"$1,233.00"
E-3001,2026-04,26700,0,$426.00
E-2073,2024-03,"$47,692.00",0,0
E-1434,2024-02,57434,14137,"237,00"
E-1949,2026-03,26757,0,1847
E-3320,2026-08,"$33,405.00","$12,253.00",0
E-1365,2026-01,13958,0,0
E-3357,2026-03,59 990,"$14,711.00",0
E-1285,2024-05,54 072,0,0
E-3596,2026-11,12610,0,0
E-3315,2025-12,"57 919,00",0,0
E-1256,2025-08,"$28,843.00",0,0
E-3400,2026-03,"$9,527.00",19050,0
E-1421,2026-08,12381,0,0
E-2823,2026-03,"$33,344.00","$9,149.00",0
E-2109,2025-10,16503,0,0
E-1730,02/2025,16579,0,0
E-1005,2024-04,48645,15582,1070
E-2771,2026-01,56445,29709,0
E-1779,2026-11,25295,0,0
E-1062,2025-08,"$55,266.00",0,1 550
E-1812,2024-06,34763,"23 569,00",0
E-1726,2024-12,19162,0,0
E-1131,03/2024,33046,0,0
E-3319,05/2024,28078,25966,0
E-1867,2025-10,27357,"24 481,00",0
E-2290,08/2026,54113,0,0
E-2379,05/2026,9144,0,0
E-2267,2024-02,15798,0,0
E-3282,12/2026,5517,0,0
E-3470,2024-09,57287,20645,0
E-1141,2026-11,5 347,0,0
E-1119,2026-08,9552,"$7,731.00",0
E-3026,08/2026,27281,0,"$1,720.00"
E-3071,2025-07,42230,0,0
E-2741,2025-11,"6 813,00",0,0
E-1210,2024-07,"$27,605.00",0,0
E-2591,2024-08,19257,0,0
E-2072,2025-09,"$17,044.00",25673,0
E-3281,2025-05,52892,12476,0
E-3414,2025-10,51212,0,0
E-2325,12/2025,28080,0,885
E-2932,2025-04,8566,5721,922
E-3495,2025-12,55519,0,$459.00
E-3233,2025-01,38 657,0,0
E-1813,2026-08,6987,0,0
E-2229,08/2026,49262,0,0
E-2553,2025-07,36284,"$5,439.00",0
E-1591,2024-11,52236,13 355,0
E-2135,2024-02,"20 676,00",0,0
E-2005,2025-02,"$22,818.00","$22,353.00",0
E-1538,2024-09,"24 695,00",0,0
E-3176,2025-01,"$24,415.00",0,0
E-3257,2026-06,52144,0,0
E-2292,2025-05,27839,"$18,630.00",0
E-3336,2025-02,"$30,094.00",0,0
E-1216,2025-07,15465,0,443
E-2264,2024-03,32816,0,0
E-1807,2026-05,37145,"$7,301.00",1 722
E-2345,2026-01,"$42,544.00",1257,0
E-1267,2026-05,58 154,10094,0
E-1987,07/2024,17548,0,0
E-1914,2024-04,58015,0,0
E-1694,2025-03,8717,0,0
E-1430,2026-10,16398,0,507
E-2771,01/2026,27331,0,0
E-2476,2026-07,59952,16 028,1 607
E-1735,01/2024,52952,0,0
E-2088,2024-03,46823,0,0
E-1133,2025-06,39078,"$17,786.00",0
E-2025,2025-05,18070,0,0
E-2337,2026-11,50176,0,0
E-1849,2024-11,49626,29076,0
E-3226,2025-05,"$15,601.00",0,0
E-2768,2026-10,30666,"$29,689.00",1 402
E-2449,2026-06,53982,11 189,0
E-3238,2024-06,48 786,"$2,040.00","$1,932.00"
E-1147,2026-01,"$40,028.00",0,0
E-3440,03/2024,"$15,243.00",0,0
E-1056,2026-10,"49 948,00",0,0
E-2874,2024-03,"$47,632.00",0,$555.00
E-1352,10/2025,"10 174,00",0,0
E-1381,2025-11,"48 553,00",0,1781
E-3596,10/2026,38053,0,808
E-2081,2026-02,"$27,619.00",14653,0
E-3600,02/2026,9991,0,0
E-2879,2025-04,"27 881,00",0,0
E-1079,2024-10,"$43,104.00","$16,285.00",0
E-1590,2025-11,"$10,962.00",0,320
E-1153,2025-03,42 482,0,0
E-1696,2025-07,"$27,729.00",0,0
E-1951,2024-02,25 486,"$6,367.00",0
E-2951,04/2025,"$50,555.00",0,0
E-3202,2026-10,"$50,919.00",13819,0
E-2830,2024-02,5755,0,0
E-1181,2026-07,53808,0,0
E-1924,2025-12,"49 986,00",0,0
E-2963,2025-10,"$34,994.00",0,0
E-2282,2024-01,"$46,343.00",0,844
E-2032,07/2026,"$48,830.00",0,0
E-1220,02/2024,"$33,204.00",0,0
