employee_id,date,hours,overtime,status
E-1861,2026-04-27,9,0,CLOSED
E-1308,2025-01-06,8,0,pending
E-2972,2025-08-04,12,0,ACTIVE
E-1449,2026-08-22,7,0, Active 
E-1491,2026-07-07,12,0,closed
E-1351,2025-06-26,6,0,PENDING
E-2123,14-09-2026,5,2,ACTIVE
E-2480,06/20/2025,6,0,PENDING
E-3174,03/27/2026,12,0,active
E-2772,11-12-2025,12,0,pending
E-2871,25-08-2026,9,0, Active 
E-3007,2026-03-11,5,0,pending
E-2405,2026-04-03,11,0,pending
E-1310,10/10/2025,11,0,closed
E-3317,06/11/2026,12,0,pending
E-2750,2025-06-19,5,0,closed
E-1711,2026-02-13,6,0,pending
E-1319,2026-12-10,12,0,PENDING
E-1645,02/20/2025,12,0,CLOSED
E-3294,2025-06-16,7,3,closed
E-1108,2026-04-05,11,0,active
E-3600,2026-11-02,4,2, Active 
E-1571,2026-11-09,5,1,CLOSED
E-2173,2025-09-20,5,4,pending
E-2074,2025-06-21,4,0,CLOSED
E-2345,2025-11-05,4,0, Active 
E-1705,2025-07-24,11,0,PENDING
E-3320,2025-12-24,11,0,active
E-3516,2026-04-20,8,0,PENDING
E-3548,2025-01-05,4,0,CLOSED
E-1746,28-04-2026,12,1,pending
E-2034,12/01/2025,10,1,PENDING
E-2837,2025-04-05,4,0,pending
E-3295,11/14/2026,7,0,CLOSED
E-2547,16-10-2025,9,0,active
E-3157,2026-04-27,10,0,CLOSED
E-3070,2025-02-12,5,0,pending
E-2998,03/19/2025,7,0,active
E-1778,04/01/2025,12,0,PENDING
E-3558,2026-11-07,6,0, Active 
E-1205,2026-04-26,11,0, Active 
E-3057,27-03-2026,6,0,CLOSED
E-2867,11/20/2025,6,0,pending
E-2701,2026-09-28,7,0,pending
E-1828,2025-04-21,5,0,closed
E-1377,2026-06-08,8,0,ACTIVE
E-1804,10/20/2025,6,0,PENDING
E-1686,2026-02-20,9,0,CLOSED
E-1291,2025-10-23,5,0,closed
E-2567,10/24/2025,4,0,pending
E-1669,11/22/2026,4,0,active
E-1733,2026-02-24,4,2,pending
E-2953,2025-11-25,6,0,pending
E-2691,2026-04-26,11,0,PENDING
E-2006,12/23/2025,8,0,ACTIVE
E-2075,2025-04-17,12,0,PENDING
E-1070,07/12/2025,8,0,PENDING
E-1544,2026-02-04,10,4, Active 
E-3003,08/24/2025,11,0, Active 
E-2192,05/12/2026,10,0,PENDING
E-2831,01/04/2025,9,0,CLOSED
E-3006,05-08-2025,5,3,pending
E-2675,2025-02-23,8,4, Active 
E-2719,2026-03-05,8,0,closed
E-2143,12/17/2026,7,0,PENDING
E-1851,02-09-2026,10,0,pending
E-1662,04/28/2025,5,0,CLOSED
E-2703,2025-11-19,11,0,ACTIVE
E-2497,2026-01-23,9,0,ACTIVE
E-1409,08/08/2026,6,1, Active 
E-1987,2026-10-20,7,0,closed
E-3533,2026-12-11,8,0,pending
E-3440,19-06-2025,7,0, Active 
E-2106,2026-10-01,5,3,CLOSED
E-1062,2025-10-27,11,4, Active 
E-1839,2025-09-04,4,0,closed
E-3189,06/19/2026,12,0,pending
E-1235,01/21/2026,4,0, Active 
E-1632,2026-11-16,8,0, Active 
E-2680,2025-04-23,10,3,closed
E-3095,2025-02-14,12,0,pending
E-3298,13-08-2026,7,0,PENDING
E-3462,2025-06-11,8,0,active
E-2126,01-11-2025,10,0,closed
E-1666,05/25/2026,6,0,closed
E-2568,2026-10-01,9,0,ACTIVE
E-1823,15-03-2025,4,0,pending
E-3245,16-02-2026,9,0,CLOSED
E-2539,03/21/2025,12,0,ACTIVE
E-1969,2025-06-03,6,0,active
E-1878,05/05/2026,11,0,ACTIVE
E-1867,2026-11-16,10,0,ACTIVE
E-1344,10/26/2026,12,0,active
E-3081,27-03-2025,10,0,closed
E-2686,11/28/2026,6,0,CLOSED
E-3481,2026-02-21,9,0,ACTIVE
E-2385,10-12-2025,4,0,ACTIVE
E-1099,05/17/2025,11,0,CLOSED
E-1049,2025-07-02,12,0,pending
E-1190,08/14/2025,9,0,PENDING
E-1733,2026-09-02,8,4,pending
E-3238,2025-06-20,12,0,closed
E-2133,2026-04-02,9,0,closed
E-2523,2026-04-07,4,0,closed
E-2927,11-07-2026,12,0,closed
E-1364,2025-10-28,9,0,closed
E-3392,07-06-2026,12,0,pending
E-3403,02/09/2025,5,0,pending
E-2291,2025-11-28,10,0,CLOSED
E-2042,10/11/2025,5,0, Active 
E-1374,04/24/2025,8,0,PENDING
E-1458,2025-08-12,8,0,CLOSED
E-2287,2025-01-22,7,4,ACTIVE
E-1086,2026-04-05,6,0,CLOSED
E-1822,01/24/2025,12,3,closed
E-1367,01/13/2025,12,0,active
E-1617,01/19/2026,5,0,ACTIVE
E-3545,17-04-2026,5,0,active
E-2475,2026-01-05,9,0,CLOSED
E-2421,2025-07-16,12,3,closed
E-1284,09/16/2025,6,0,CLOSED
E-3043,2025-06-25,9,4,pending
E-1675,13-09-2026,10,0,closed
E-2888,08-12-2025,7,0,pending
E-2783,2025-11-02,12,0,PENDING
E-1338,2025-01-07,6,0,closed
E-1508,2026-05-06,9,0,closed
E-2318,13-04-2025,6,0, Active 
E-3460,09/22/2025,10,0,PENDING
E-1826,2026-02-15,9,2,active
E-1239,20-04-2025,9,0,active
E-3231,2025-01-16,8,0,CLOSED
E-2116,11-03-2026,12,4, Active 
E-3534,11/12/2025,9,1,pending
E-2568,04-12-2025,6,0,pending
E-3311,2025-06-20,9,3,active
E-3141,02-09-2025,10,0,pending
E-2232,2025-05-16,6,0,closed
E-2428,15-10-2025,12,0,ACTIVE
E-3110,2025-06-24,7,4,PENDING
E-1086,08-02-2026,9,2,active
E-3177,25-05-2025,5,0,pending
E-1232,2025-05-21,7,0,ACTIVE
E-1835,2025-11-15,12,1,CLOSED
E-1710,06-05-2025,7,0,PENDING
E-1786,11-09-2025,10,0,pending
E-2488,08/23/2025,6,0,closed
E-1684,2026-01-15,6,0,PENDING
E-2110,2026-01-21,8,0,CLOSED
E-3270,13-05-2025,6,0,pending
E-2129,2025-04-14,10,0,ACTIVE
E-3175,2026-03-07,4,3, Active 
E-1897,01/14/2025,9,0,CLOSED
E-2252,2025-08-19,12,0,pending
E-1468,01-09-2025,11,0,closed
E-1922,2025-12-24,10,0,pending
E-1066,28-10-2026,5,0,CLOSED
E-1533,2026-02-26,5,0,CLOSED
E-3475,06/26/2025,11,4, Active 
E-2346,2026-04-12,7,0,PENDING
E-1022,2025-10-01,11,1, Active 
E-2839,2026-10-25,5,0, Active 
E-1163,11-01-2025,12,1,closed
E-2403,10/06/2025,6,0,ACTIVE
E-3358,09-05-2026,11,0, Active 
E-1911,12/11/2026,9,0, Active 
E-1308,17-12-2026,10,0, Active 
E-2334,02/03/2026,6,1,ACTIVE
E-1530,2026-03-22,12,2,ACTIVE
E-1657,2025-07-17,7,2,CLOSED
E-2329,10/23/2025,5,0,pending
E-2814,2026-01-20,7,0,active
E-2894,12/13/2025,4,0,pending
E-2686,01/17/2025,7,0,pending
E-1352,2025-04-10,11,0,ACTIVE
E-1567,2026-02-08,12,0, Active 
E-2701,06/18/2025,12,0,CLOSED
E-1718,06/06/2026,9,0,CLOSED
E-1397,09/16/2025,10,0,closed
E-2314,20-03-2026,6,0,PENDING
E-3170,2026-01-16,12,0,PENDING
E-2641,2025-01-11,10,0,PENDING
E-2894,2026-07-18,6,0,PENDING
E-2194,2025-05-22,9,1,active
E-1610,2026-07-13,4,0,pending
E-3298,05/08/2025,11,0,CLOSED
E-1847,2026-01-26,11,0,closed
E-3462,2025-02-14,10,0,CLOSED
E-1432,2025-01-12,12,0,PENDING
E-3262,05/01/2025,11,0,active
E-2952,01/23/2026,12,0,closed
E-3159,05/26/2025,12,0, Active 
E-2378,06/27/2026,11,0,CLOSED
E-2229,02/28/2026,9,0,CLOSED
E-3347,2025-09-20,5,0,active
E-3587,08/04/2026,7,0,ACTIVE
E-1998,2026-02-21,4,0,pending
E-3222,01/01/2025,9,0,pending
E-3360,07/18/2025,5,2,ACTIVE
E-2336,12-11-2025,9,0,active
E-3229,28-05-2026,11,1,pending
E-2281,03/08/2025,12,0,active
E-3049,2025-05-17,11,0,CLOSED
E-1884,12/19/2026,11,0,pending
E-2770,2026-08-23,7,0,PENDING
E-1179,02/18/2026,4,0, Active 
E-1573,05/05/2026,7,0, Active 
E-1557,2025-08-03,7,0,ACTIVE
E-3340,27-12-2025,8,0,active
E-2259,17-09-2025,6,0,PENDING
E-3415,03/24/2025,5,0,CLOSED
E-1694,01-11-2025,7,1,ACTIVE
E-3551,10/18/2025,10,0,ACTIVE
E-3092,04/14/2026,7,0,active
E-2354,01-10-2026,11,0,ACTIVE
E-2792,01/01/2025,12,0,pending
E-1465,07/14/2025,4,0,active
E-2135,08/09/2025,5,0,CLOSED
E-3380,11/02/2025,9,0,active
E-2809,01/27/2026,11,0,closed
E-2397,2025-06-09,5,0,PENDING
E-3552,2025-12-04,4,0,ACTIVE
E-3273,2026-07-16,9,0,ACTIVE
E-2242,2026-08-18,10,0,CLOSED
E-1564,09/08/2025,4,0,CLOSED
E-1996,2025-02-03,5,0,ACTIVE
E-2957,01/20/2026,10,0,ACTIVE
E-1652,10/19/2025,6,4, Active 
E-2396,2025-03-13,5,0,active
E-2870,07/04/2026,11,0, Active 
E-1747,2026-03-23,8,0,closed
E-1617,04/06/2026,12,0,pending
E-3455,2025-04-15,6,0,ACTIVE
E-3389,2025-05-02,4,3,pending
E-1463,2025-03-24,11,0,active
E-1586,27-06-2026,4,0,pending
E-2524,09-12-2026,12,0,closed
E-3435,08/01/2025,8,0,active
E-3163,2025-11-20,10,0,PENDING
E-1751,2025-12-02,10,0,active
E-3450,13-11-2026,9,0,CLOSED
E-3501,2025-05-12,8,0,CLOSED
E-2338,07-01-2026,4,0,pending
E-2588,09/17/2025,6,0,PENDING
E-1776,2026-07-15,5,0,pending
E-1004,2026-02-02,10,0,CLOSED
E-1309,07/02/2025,5,0,active
E-2706,03/07/2026,10,0, Active 
E-1612,2026-10-26,4,0, Active 
E-2691,11/18/2026,9,4,CLOSED
E-2329,10/18/2025,7,0,active
E-2140,05/25/2025,10,0,ACTIVE
E-2377,01/12/2026,9,0,closed
E-2843,2026-11-23,11,0,pending
E-1182,2025-10-20,10,0,active
E-1399,09/18/2025,10,0, Active 
E-1359,07/27/2025,10,0,CLOSED
E-1077,10-07-2026,7,0,pending
E-2825,11-06-2026,4,0,ACTIVE
E-1915,2026-03-24,8,0, Active 
E-2219,2025-02-21,4,0,ACTIVE
E-1950,2026-05-01,11,0,active
E-1041,09-09-2025,6,4,pending
E-1794,22-08-2026,11,0,closed
E-2215,03/16/2026,9,4,ACTIVE
E-1631,2025-05-22,7,0,CLOSED
E-1692,08/15/2026,11,0,pending
E-1214,2025-01-19,12,1,active
E-1892,2026-04-12,4,0, Active 
E-2079,07/17/2026,5,0,PENDING
E-2988,20-08-2026,10,2, Active 
E-1683,01/18/2026,9,0,PENDING
E-1133,09/02/2025,4,0, Active 
E-2663,2025-12-02,12,0,PENDING
E-3393,2025-07-22,10,0,closed
E-1168,01/26/2025,12,1,ACTIVE
E-1386,2025-07-20,10,0,pending
E-1514,01/10/2026,12,0,active
E-3411,19-04-2026,5,0,pending
E-2166,2026-09-21,4,1,CLOSED
E-2710,09/19/2025,9,0,ACTIVE
E-2772,2025-06-28,5,0, Active 
E-3141,2025-11-27,11,0,closed
E-1416,12-09-2026,11,0,pending
E-1039,2026-08-21,6,0, Active 
E-2442,09-05-2026,4,0,active
E-2873,2025-11-22,4,1,PENDING
E-2982,01/23/2025,6,0,ACTIVE
E-3228,2025-12-24,9,0,closed
E-2516,07/05/2025,7,0,ACTIVE
E-1459,2025-09-23,8,0,active
E-1026,2026-08-28,11,0,closed
E-1089,2026-03-22,9,0,closed
E-1626,07/18/2026,10,0, Active 
E-1092,2026-12-27,4,2,active
E-2022,2025-07-23,5,2,ACTIVE
E-3141,09/25/2025,7,0,active
E-1132,2026-01-09,10,0,PENDING
E-3051,2026-06-20,9,0,closed
E-2410,2025-05-06,4,0, Active 
E-2779,2026-04-16,12,0,ACTIVE
E-1479,2026-01-01,11,1,CLOSED
E-2875,2026-02-27,9,0,active
E-1911,10-04-2026,7,1,ACTIVE
E-2396,2026-10-01,5,0,ACTIVE
E-3059,2026-11-11,5,0,active
E-2617,04/14/2025,4,0, Active 
E-2366,10/02/2025,9,0,active
E-2133,2026-02-12,9,0,CLOSED
E-3346,01/24/2025,11,0, Active 
E-3589,08-08-2025,11,0,CLOSED
E-2542,03/16/2026,12,0,CLOSED
E-2959,2026-03-16,4,0,CLOSED
E-1359,28-10-2025,11,3, Active 
E-3038,09/21/2026,8,0,PENDING
E-3539,01-10-2026,7,0,closed
E-2307,11-07-2025,4,2,ACTIVE
E-3297,2026-01-26,6,0,CLOSED
E-2988,2026-07-21,12,0,closed
E-2026,2026-11-06,5,0,active
E-1350,2026-09-19,7,0,closed
E-1187,07/04/2025,7,0, Active 
E-1103,2026-03-19,5,0,pending
E-1134,2026-04-19,11,0,pending
E-2073,12/06/2025,4,1,active
E-3514,19-05-2025,4,0,closed
E-2061,2025-09-21,10,0,CLOSED
E-3255,14-02-2025,5,0,active
E-2230,09/04/2026,7,0,active
E-3166,11/17/2026,10,0,CLOSED
E-2392,2026-02-17,9,2, Active 
E-2069,05/01/2025,11,0,ACTIVE
E-2212,15-01-2025,10,0, Active 
E-3471,2025-03-18,7,2,ACTIVE
E-3324,02/10/2026,12,0,closed
E-1533,12/02/2025,9,0,PENDING
E-3365,08/27/2026,8,0, Active 
E-1654,2026-02-04,12,0,ACTIVE
E-2657,2025-02-15,4,3,active
E-3383,2025-05-23,11,0,CLOSED
E-2064,10/08/2025,12,0,ACTIVE
E-2925,12/03/2026,8,0,PENDING
E-2087,09/10/2025,6,0, Active 
E-2129,07/21/2025,6,0, Active 
E-2334,08/14/2025,12,0,pending
E-3013,2025-10-20,5,0, Active 
E-2950,2026-09-14,11,0,pending
E-2528,04/26/2026,8,0,active
E-1663,2025-04-28,11,0,ACTIVE
E-3119,2026-05-23,6,2,ACTIVE
E-3384,03-06-2025,9,1, Active 
E-1386,06-05-2026,6,2,pending
E-2772,10/23/2025,7,1,CLOSED
E-1966,2025-07-24,6,3,ACTIVE
E-3093,2026-05-27,8,0,ACTIVE
E-3514,2026-09-23,10,4,ACTIVE
E-1435,2026-12-04,4,0,CLOSED
E-2528,2026-01-14,5,0,ACTIVE
E-3471,2025-04-03,9,0,closed
E-1102,2026-03-09,9,0,closed
E-1528,07/18/2026,5,0,PENDING
E-1590,10/18/2026,6,0,CLOSED
E-3409,12/23/2026,7,0,pending
E-1796,09/01/2025,12,0,PENDING
E-3512,09/06/2025,11,2, Active 
E-3064,2026-09-16,5,0,CLOSED
E-2519,17-07-2026,4,0,closed
E-3238,2026-11-28,7,0,active
E-1044,2025-12-18,5,0,closed
E-2345,12-09-2026,9,0,CLOSED
E-2392,03-01-2025,12,0,active
E-1898,01/26/2026,4,0,PENDING
E-2664,2026-11-05,5,0,pending
E-3321,2025-04-10,5,4,active
E-2674,11-08-2026,5,0,pending
E-3419,09/03/2025,7,0,ACTIVE
E-3429,2026-06-25,6,0,pending
E-1904,2025-10-09,9,0,PENDING
E-3130,12/03/2026,8,0,closed
E-2859,2025-02-07,10,0,ACTIVE
E-2270,2026-07-20,7,0,closed
E-1778,07/13/2026,6,0,ACTIVE
E-3334,10/18/2025,5,4,closed
E-2084,2025-11-07,12,0,closed
E-2054,11/03/2025,11,0,closed
E-3279,2025-05-20,9,0,PENDING
E-3286,2026-09-07,6,0, Active 
E-2626,2025-11-11,7,0,PENDING
E-1244,09/20/2025,12,0, Active 
E-2580,08/26/2026,10,0,ACTIVE
E-2690,2025-07-24,12,2,ACTIVE
E-3285,03/17/2025,11,0,CLOSED
E-1447,11/01/2026,7,0,active
E-3432,23-01-2025,5,0, Active 
E-2878,06/06/2026,4,0,ACTIVE
E-2939,24-12-2026,11,0, Active 
E-2891,2025-01-12,5,0,active
E-2929,16-11-2026,11,0,active
E-1164,07/17/2025,6,1,active
E-2272,2025-12-22,10,1,PENDING
E-3509,2026-02-03,5,0,pending
E-1885,16-04-2026,5,0,ACTIVE
E-2902,2025-10-27,10,0,CLOSED
E-1738,05/05/2025,8,3,active
E-2999,02/09/2025,6,0, Active 
E-1449,07/09/2025,12,0,closed
E-2530,13-11-2026,8,0,closed
E-3145,21-12-2025,10,0,closed
E-3455,07/08/2026,4,0,ACTIVE
E-2664,2025-09-19,5,0,ACTIVE
E-1340,2025-01-25,9,0, Active 
E-2235,2025-12-15,11,0,active
E-2051,2025-06-26,7,0,ACTIVE
E-1784,2025-05-03,5,0,PENDING
E-2497,2025-10-17,12,0,closed
E-2840,2026-04-03,7,0,active
E-2644,05/14/2026,6,0,ACTIVE
E-3532,12/10/2025,4,0,CLOSED
E-1341,2026-08-26,6,0,PENDING
E-1784,12/22/2025,7,0,pending
E-1638,07/19/2026,5,0,active
E-2037,2026-01-26,12,2, Active 
E-2086,12/01/2025,10,0,pending
E-1731,05/21/2025,7,0,closed
E-1354,24-10-2025,11,0, Active 
E-2556,01/22/2026,4,0,ACTIVE
E-1221,2026-10-25,7,0,PENDING
E-1490,2026-03-05,10,0,closed
E-2756,13-10-2026,9,3,active
E-2051,2026-07-17,6,0, Active 
E-1126,15-01-2025,8,2,PENDING
E-1169,22-07-2026,10,0,closed
E-2456,06-06-2025,4,0,pending
E-1007,2026-03-23,6,0,PENDING
E-3028,04/24/2026,9,2,active
E-3566,2025-01-24,12,0,CLOSED
E-1536,02/19/2026,12,2,pending
E-2305,2026-12-23,8,0,active
E-1374,2026-06-01,7,0,CLOSED
E-2055,2026-12-11,8,0,closed
E-1383,15-07-2026,10,0, Active 
E-1812,02/02/2025,9,0,CLOSED
E-2628,2026-10-05,6,0,ACTIVE
E-2274,24-05-2025,10,0,ACTIVE
E-2671,2025-06-17,5,1, Active 
E-2081,11/09/2026,5,0,CLOSED
E-2491,2026-08-15,12,0, Active 
E-2628,2026-03-13,11,0,ACTIVE
E-2235,2025-03-25,12,0,PENDING
E-3259,2025-03-01,5,0,PENDING
E-1532,2026-10-03,10,0,active
E-2880,06/07/2026,4,0,active
E-1056,2026-04-07,12,0,PENDING
E-3064,2025-03-21,7,2, Active 
E-2933,12/19/2026,5,4,PENDING
E-3565,13-10-2025,9,0,ACTIVE
E-2509,2026-09-11,9,0,active
E-3440,02-06-2025,10,1,CLOSED
E-3070,07-02-2025,7,2,CLOSED
E-3318,08/17/2026,5,1,CLOSED
E-2579,09-06-2026,6,0,closed
E-2810,2026-02-18,9,0,CLOSED
E-1268,2026-04-21,11,0,CLOSED
E-2839,11/25/2026,5,0,CLOSED
E-1926,02-07-2025,5,0,active
E-3378,12/28/2025,7,0,active
E-1081,10-11-2025,12,0,CLOSED
E-1590,2026-03-24,5,0,PENDING
E-2826,01/04/2026,6,4,ACTIVE
E-1828,2025-08-15,5,3,PENDING
E-1128,10/14/2025,12,0,active
E-3204,10/05/2026,8,0, Active 
E-3275,01-02-2025,5,0,closed
E-1105,22-12-2025,5,0,ACTIVE
E-3582,2025-09-21,4,0,pending
E-2111,2025-04-15,7,0,pending
E-1871,09/03/2025,10,0,pending
E-1696,09-06-2026,5,0,PENDING
E-1468,2026-03-22,4,1,pending
E-1721,07/10/2025,10,0, Active 
E-1502,2025-06-21,5,4,CLOSED
E-1208,2025-01-23,10,0,closed
E-1624,02/11/2025,6,0,pending
E-3445,2026-11-06,9,1,active
E-3294,11/01/2025,8,0,ACTIVE
E-3110,07-12-2026,8,2,active
E-1093,2025-07-26,9,0,PENDING
E-3372,2026-09-16,6,0,closed
E-3073,2025-05-08,12,0, Active 
E-2507,06-12-2025,12,0,PENDING
E-1540,03/02/2025,4,0,CLOSED
E-3064,2025-03-05,8,0, Active 
E-1342,2026-06-27,6,0,CLOSED
E-3420,19-02-2025,4,0,closed
E-1882,28-10-2025,12,0,ACTIVE
E-1224,2025-11-15,10,0,CLOSED
E-3517,11/28/2026,9,0,pending
E-2390,2026-01-08,9,1,ACTIVE
E-3107,18-01-2026,4,0,ACTIVE
E-1226,05/08/2025,12,0,ACTIVE
E-2765,23-01-2026,8,3,ACTIVE
E-3568,24-02-2025,6,0,active
E-2177,2026-07-17,7,0,active
E-3130,2026-08-25,7,0,active
E-3105,2025-02-23,11,0,CLOSED
E-1157,2025-01-13,11,0,pending
E-2211,03/05/2026,10,0,ACTIVE
E-3188,16-07-2025,4,0, Active 
E-2191,2025-03-02,12,3,PENDING
E-1349,2025-09-12,4,0,closed
E-1402,01/02/2025,7,0,PENDING
E-2729,04/07/2026,10,0,PENDING
E-1731,2026-07-03,6,0, Active 
E-1356,05-01-2025,4,3,ACTIVE
E-1008,22-10-2026,11,0,active
E-3061,2025-10-21,4,0, Active 
E-1046,10-08-2025,10,0,CLOSED
E-2611,2026-06-21,12,0,PENDING
E-1166,2026-09-19,10,0, Active 
E-2469,2025-05-06,9,0,CLOSED
E-2302,12-12-2026,10,0, Active 
E-1824,02/25/2026,4,0,CLOSED
E-3571,2026-02-23,6,0,CLOSED
E-2101,04/11/2026,9,2,CLOSED
E-2797,03-01-2026,8,3,CLOSED
E-2795,18-12-2026,6,0,PENDING
E-3110,2025-07-04,12,0,pending
E-1354,03/11/2026,9,0, Active 
E-3090,2026-07-23,11,0,closed
E-3426,2025-09-02,11,0,closed
E-3535,08/18/2026,7,0,PENDING
E-1657,2025-03-09,9,1, Active 
E-1820,2026-03-17,8,0,ACTIVE
E-3166,04-11-2026,9,0,ACTIVE
E-2180,2026-05-19,9,0,active
E-2350,2025-07-01,7,1,closed
E-2372,08-12-2025,10,4,active
E-3206,2026-12-16,11,1,PENDING
E-1258,01/18/2025,7,2,ACTIVE
E-1248,15-06-2025,7,0,CLOSED
E-2316,2026-10-19,6,0,closed
E-1261,08/25/2025,11,0,CLOSED
E-3600,20-05-2026,6,0, Active 
E-1185,10/06/2025,8,0,PENDING
E-3299,2025-06-20,11,0,CLOSED
E-1538,06/20/2026,5,0,closed
E-2151,10-08-2026,5,0, Active 
E-1547,2025-03-26,5,0,pending
E-3449,2026-12-17,7,4,ACTIVE
E-2390,20-02-2025,6,0,PENDING
E-2933,2025-06-11,6,4,CLOSED
E-2616,2026-09-25,8,0,pending
E-1027,2026-04-24,4,0,ACTIVE
E-2495,02/16/2025,9,0,active
E-2644,16-11-2026,11,0,CLOSED
E-3357,2025-04-01,5,0,active
E-2903,02/28/2026,4,1,PENDING
E-2092,02-03-2025,12,0,ACTIVE
E-2025,12/16/2025,5,0, Active 
E-2311,2026-12-23,6,0, Active 
E-3213,2025-03-01,4,0,pending
E-1278,09/06/2026,7,0,active
E-2011,2026-08-06,12,2, Active 
E-1564,20-04-2026,8,4, Active 
E-1851,02/24/2025,7,0,CLOSED
E-1540,2025-11-26,8,0, Active 
E-2429,2025-02-06,6,4,active
E-2925,05/02/2026,4,0,ACTIVE
E-1720,08-04-2025,12,0,closed
E-2877,09-11-2026,10,0,ACTIVE
E-1955,04-04-2025,8,0,ACTIVE
E-3146,2025-09-12,9,0,pending
E-1381,2025-01-14,4,0, Active 
E-3341,2025-04-01,4,0,pending
E-2576,2026-06-07,11,4,ACTIVE
E-1875,16-12-2026,4,0,closed
E-2674,05/07/2026,10,0,CLOSED
E-3285,03/02/2025,11,0,CLOSED
E-3572,2026-01-17,9,0,closed
E-1313,2026-10-03,8,0,active
E-2859,2025-07-10,4,0,PENDING
E-2393,2025-08-26,8,0,CLOSED
E-1951,02-11-2025,12,0, Active 
E-1694,2026-05-12,11,0,CLOSED
E-2518,2026-03-19,9,0,PENDING
E-1250,02/02/2026,11,0,PENDING
E-2291,2026-01-05,11,0,PENDING
E-1680,2026-01-06,4,1,closed
E-2972,2026-10-14,5,0, Active 
E-1952,03/16/2026,4,0,CLOSED
E-3369,2025-02-05,11,0,closed
E-3266,2025-06-10,5,0,ACTIVE
E-2055,09/17/2025,6,0,CLOSED
E-2888,10/03/2026,4,0,CLOSED
E-1444,21-02-2026,11,0,ACTIVE
E-2970,2025-01-27,8,0,closed
E-2885,11/11/2026,10,3,PENDING
E-3232,2026-10-02,6,0,active
E-3525,2025-06-09,4,0, Active 
E-2476,2025-02-15,10,0,ACTIVE
E-2606,2026-11-10,4,1,closed
E-1596,08/16/2026,5,0,closed
E-3595,2026-01-18,9,0, Active 
E-2836,07/12/2025,8,1,pending
E-2563,26-03-2026,8,1,CLOSED
E-2294,14-09-2026,8,0,ACTIVE
E-2136,06/05/2026,8,0,pending
E-2475,02/22/2025,9,0,PENDING
E-3079,2026-11-16,11,0,ACTIVE
E-2098,2026-07-22,4,3,active
E-2116,02/03/2025,10,0,PENDING
E-1229,10/18/2025,4,0,PENDING
E-3398,10-09-2025,4,0,ACTIVE
E-1381,2026-02-18,7,0,closed
E-2351,12/20/2026,10,0,closed
E-3509,06-04-2025,7,0,closed
E-1562,28-08-2026,9,2,pending
E-3071,27-03-2025,8,0,ACTIVE
E-3137,2025-05-26,12,0,PENDING
E-2618,09/18/2025,6,0,ACTIVE
E-2463,2026-08-21,4,0,ACTIVE
E-1365,01/25/2025,5,0,PENDING
E-1792,2025-08-04,8,4,ACTIVE
E-1265,2025-10-10,12,0,active
E-2097,2025-03-04,9,1,CLOSED
E-3580,2025-11-05,12,0,PENDING
E-2236,01/26/2026,7,2,PENDING
E-3330,2025-12-23,11,0,closed
E-2760,26-08-2026,9,0,ACTIVE
E-1806,2025-03-10,9,0,CLOSED
E-2342,01/02/2025,9,0,ACTIVE
E-2753,2026-09-16,5,0,CLOSED
E-1648,2025-01-25,5,0,ACTIVE
E-2627,2026-03-21,10,0, Active 
E-1159,19-07-2025,5,0,CLOSED
E-2905,20-07-2026,4,0,pending
E-2288,01/20/2026,11,0,PENDING
E-3425,2026-04-24,9,0,ACTIVE
E-3125,2025-04-13,6,0,CLOSED
E-3256,05/02/2026,5,3,PENDING
E-2899,12/10/2026,12,0,pending
E-1133,2025-04-16,5,0,ACTIVE
E-1603,2026-06-12,7,0,pending
E-1373,2025-08-12,11,0,active
E-2147,05-06-2026,4,0,CLOSED
E-1397,2025-07-03,6,0,CLOSED
E-2940,2026-05-01,9,0,PENDING
E-1985,11-10-2026,4,0,pending
E-1370,2026-05-20,7,1, Active 
E-1293,03/25/2026,4,0, Active 
E-2727,2026-05-07,11,0, Active 
E-1053,11/10/2026,6,4, Active 
E-1435,2025-02-21,9,4,active
E-1862,2025-04-25,10,0,pending
E-2792,2026-04-06,5,0, Active 
E-3559,2025-10-03,9,0, Active 
E-2461,2025-02-03,5,0,ACTIVE
E-1661,2025-07-01,6,0, Active 
E-3027,04-08-2026,9,0,active
E-1123,2026-08-14,7,3,CLOSED
E-3047,2026-02-24,9,0,ACTIVE
E-3242,2025-05-03,4,0,pending
E-1793,2025-01-20,7,0,pending
E-2722,2025-05-11,11,0,pending
E-2361,10/25/2026,10,0,closed
E-1121,2025-05-19,10,4,active
E-1630,01/26/2026,10,0, Active 
E-2853,03-11-2026,9,0,active
E-1115,01/17/2025,11,4,closed
E-1915,09/01/2025,7,0,CLOSED
E-1890,2025-11-28,11,1,ACTIVE
E-2968,26-03-2026,5,0,PENDING
E-1091,2025-12-12,10,2, Active 
E-2609,10/04/2026,10,0,PENDING
E-1898,08-09-2025,10,0,ACTIVE
E-2715,02/20/2025,5,0,CLOSED
E-3432,17-07-2025,9,0, Active 
E-2151,06/04/2025,7,0,pending
E-1382,2025-02-25,4,0,pending
E-3596,2026-02-16,5,0,closed
E-3176,2025-04-11,8,0,pending
E-1146,2025-11-14,8,0, Active 
E-2951,2026-08-22,10,0, Active 
E-1026,01/18/2026,7,0,closed
E-2931,2026-04-17,11,0, Active 
