order_id,customer_id,store_id,coupon_id,order_date,status,total_amount
ORD-381,CUST-2723,ST-4,CP-183,2026-02-18,pending,"$4,984.00"
ORD-382,CUST-2464,ST-12,CP-188,05-07-2025,CLOSED,"14 030,00"
ORD-383,CUST-2821,ST-11,,08-04-2024,CLOSED,"18 088,00"
ORD-384,CUST-2653,ST-3,,14-06-2024,PENDING,1226
ORD-385,CUST-1899,ST-22,CP-78,2024-01-09,active,5352
ORD-386,CUST-164,ST-10,,2024-01-03,pending,"$16,158.00"
ORD-387,CUST-1553,ST-22,,09-09-2026,ACTIVE,16 984
ORD-388,CUST-3340,ST-18,,2025-11-02,ACTIVE,"$5,244.00"
ORD-389,CUST-189,ST-5,,2024-05-20,ACTIVE,18270
ORD-390,CUST-3133,ST-17,,2024-04-22,closed,"1 937,00"
ORD-391,CUST-99999,ST-16,,06/13/2026, Active ,"$1,107.00"
ORD-392,CUST-1473,ST-7,,2025-03-15, Active ,"8 916,00"
ORD-393,CUST-3414,ST-25,,04/06/2026, Active ,"5 408,00"
ORD-394,CUST-429,ST-23,CP-3,12/24/2025, Active ,"$10,919.00"
ORD-395,CUST-4734,ST-14,,2025-10-10,closed,"$6,832.00"
ORD-396,CUST-1659,ST-22,,2025-04-02,ACTIVE,838
ORD-397,CUST-3096,ST-25,,04/22/2024,pending,"1 539,00"
ORD-398,CUST-973,ST-17,,10/12/2026,ACTIVE,"$4,800.00"
ORD-399,CUST-1975,ST-10,,2025-03-16, Active ,"$6,908.00"
ORD-400,CUST-3992,ST-23,,2024-06-24, Active ,"$8,167.00"
ORD-401,CUST-4308,ST-11,,2024-08-28,PENDING,"$1,156.00"
ORD-402,CUST-1141,ST-22,CP-115,20-04-2024, Active ,3504
ORD-403,CUST-493,ST-7,,25-09-2025,pending,"$11,125.00"
ORD-404,CUST-99999,ST-8,,27-08-2024,CLOSED,"$3,593.00"
ORD-405,CUST-4153,ST-12,,2024-07-07,PENDING,5961
ORD-406,CUST-1756,ST-5,,2024-08-25,pending,2205
ORD-407,CUST-797,ST-10,,2025-04-14,PENDING,14657
ORD-408,CUST-2971,ST-20,,06/17/2025,pending,15929
ORD-409,CUST-3033,ST-14,,10-08-2025,closed,12963
ORD-410,CUST-3536,ST-8,,20-10-2024,ACTIVE,"19 302,00"
ORD-411,CUST-1605,ST-18,CP-6,11/06/2024,PENDING,10116
ORD-412,CUST-2386,ST-6,,2024-05-06,ACTIVE,"$14,508.00"
ORD-413,CUST-415,ST-3,CP-41,07/06/2024,CLOSED,13041
ORD-414,CUST-4777,ST-21,,2026-10-01,active,9628
ORD-415,CUST-4652,ST-8,,26-04-2026, Active ,10417
ORD-416,CUST-3492,ST-15,CP-182,07/12/2024,pending,11846
ORD-417,CUST-99999,ST-11,,2025-12-25,pending,"$15,030.00"
ORD-418,CUST-1653,ST-6,,2025-08-18, Active ,3359
ORD-419,CUST-3351,ST-14,,27-10-2025,active,"$12,318.00"
ORD-420,CUST-513,ST-7,,28-06-2024,pending,10 811
ORD-421,CUST-814,ST-19,CP-142,03/12/2025,PENDING,"4 949,00"
ORD-422,CUST-2546,ST-11,,2026-09-01, Active ,"$13,059.00"
ORD-423,CUST-2919,ST-20,,28-12-2026,pending,12942
ORD-424,CUST-1803,ST-19,,11/04/2025,pending,18832
ORD-425,CUST-2202,ST-18,,19-01-2024, Active ,8891
ORD-426,CUST-2791,ST-11,CP-103,2026-05-18,closed,14865
ORD-427,CUST-3974,ST-7,,2024-09-17,active,10833
ORD-428,CUST-3133,ST-25,,2024-03-27,CLOSED,"$14,887.00"
ORD-429,CUST-437,ST-4,CP-58,02-04-2024,ACTIVE,13208
ORD-430,CUST-99999,ST-2,,2026-02-01,closed,"17 950,00"
ORD-431,CUST-1703,ST-6,,2026-02-16,active,17685
ORD-432,CUST-811,ST-25,CP-120,2026-03-26, Active ,10419
ORD-433,CUST-3648,ST-17,,2024-02-07,CLOSED,"7 850,00"
ORD-434,CUST-1340,ST-22,,15-08-2024,pending,11590
ORD-435,CUST-1760,ST-7,,08-07-2026,active,5213
ORD-436,CUST-2004,ST-16,,2026-09-05,PENDING,14950
ORD-437,CUST-503,ST-19,CP-93,2024-11-21,PENDING,16583
ORD-438,CUST-2750,ST-20,,05/17/2025, Active ,"$9,647.00"
ORD-439,CUST-953,ST-16,CP-160,14-07-2025,CLOSED,7394
ORD-440,CUST-780,ST-10,,07/22/2024,PENDING,$85.00
ORD-441,CUST-380,ST-19,,22-05-2025,PENDING,14439
ORD-442,CUST-698,ST-22,,2025-03-25,pending,18164
ORD-443,CUST-99999,ST-17,,2024-04-13, Active ,12987
ORD-444,CUST-2115,ST-7,,2024-05-04,PENDING,"$9,340.00"
ORD-445,CUST-3895,ST-7,,09/10/2026,active,10183
ORD-446,CUST-3068,ST-16,,09/08/2026,ACTIVE,13242
ORD-447,CUST-1862,ST-9,,2026-05-26,closed,19676
ORD-448,CUST-3909,ST-25,CP-2,2026-02-01, Active ,15 480
ORD-449,CUST-2748,ST-19,,2026-11-09,CLOSED,13183
ORD-450,CUST-1189,ST-22,,2025-12-09,pending,8530
ORD-451,CUST-3156,ST-22,CP-143,2024-08-10,ACTIVE,12393
ORD-452,CUST-3062,ST-8,,05/23/2025,pending,17387
ORD-453,CUST-3457,ST-24,,11/07/2025,CLOSED,4 613
ORD-454,CUST-2408,ST-16,,11-08-2026,CLOSED,3949
ORD-455,CUST-2141,ST-2,,2025-10-07,pending,"1 693,00"
ORD-456,CUST-99999,ST-24,,2026-10-14,ACTIVE,"$9,058.00"
ORD-457,CUST-957,ST-18,,24-11-2026,ACTIVE,"17 795,00"
ORD-458,CUST-329,ST-18,,28-03-2026,ACTIVE,$784.00
ORD-459,CUST-3699,ST-1,,2024-03-17,CLOSED,14124
ORD-460,CUST-532,ST-1,CP-157,22-06-2024,pending,1334
ORD-461,CUST-4290,ST-11,,2025-03-15,ACTIVE,"$8,802.00"
ORD-462,CUST-3842,ST-16,,12/22/2026,active,6182
ORD-463,CUST-4628,ST-7,,02/16/2026,ACTIVE,"$8,162.00"
ORD-464,CUST-1339,ST-19,,03/03/2024,CLOSED,"$4,657.00"
ORD-465,CUST-1854,ST-21,CP-99,2024-06-28, Active ,"$13,395.00"
ORD-466,CUST-671,ST-2,CP-117,05/01/2025,ACTIVE,"$7,660.00"
ORD-467,CUST-4328,ST-21,,23-06-2024,ACTIVE,"$17,289.00"
ORD-468,CUST-723,ST-10,CP-120,2026-07-21,closed,5998
ORD-469,CUST-99999,ST-19,CP-9,01-05-2026,ACTIVE,5547
ORD-470,CUST-4690,ST-23,,08/26/2025,pending,6 854
ORD-471,CUST-4617,ST-15,CP-117,08-03-2024,CLOSED,"4 379,00"
ORD-472,CUST-2967,ST-5,,02/04/2025,pending,982
ORD-473,CUST-4526,ST-11,,2025-01-20,CLOSED,8109
ORD-474,CUST-4058,ST-4,CP-185,2024-03-16,ACTIVE,"13 793,00"
ORD-475,CUST-122,ST-15,,2025-08-17,pending,"17 122,00"
ORD-476,CUST-3902,ST-14,,09/21/2024,closed,372
ORD-477,CUST-4260,ST-12,CP-124,02/09/2026, Active ,"$9,052.00"
ORD-478,CUST-4869,ST-21,,2024-12-04,pending,"$10,777.00"
ORD-479,CUST-3419,ST-15,,2024-01-16,active,4709
ORD-480,CUST-2456,ST-25,,01/20/2024,PENDING,"$2,706.00"
ORD-481,CUST-383,ST-15,,12/08/2024,CLOSED,14 842
ORD-482,CUST-99999,ST-25,CP-25,06/01/2024,ACTIVE,790
ORD-483,CUST-1867,ST-10,,2026-01-10, Active ,502
ORD-484,CUST-2672,ST-20,,2024-07-17,closed,13143
ORD-485,CUST-157,ST-19,CP-77,03/07/2024,CLOSED,"19 742,00"
ORD-486,CUST-4490,ST-20,,03/06/2025,PENDING,13452
ORD-487,CUST-4995,ST-13,CP-147,2026-07-25,CLOSED,"$13,012.00"
ORD-488,CUST-3510,ST-10,,2025-07-17,pending,18075
ORD-489,CUST-3395,ST-12,,2025-09-28,ACTIVE,4189
ORD-490,CUST-3159,ST-10,,15-02-2026,ACTIVE,12182
ORD-491,CUST-912,ST-16,,06/16/2024,closed,19202
ORD-492,CUST-1794,ST-18,,2026-05-01,ACTIVE,9554
ORD-493,CUST-1149,ST-16,,03/17/2026,pending,18625
ORD-494,CUST-2889,ST-19,CP-25,09/05/2025,closed,7 325
ORD-495,CUST-99999,ST-9,CP-54,09/01/2025,ACTIVE,13114
ORD-496,CUST-4360,ST-22,,2026-11-25,CLOSED,5 792
ORD-497,CUST-3029,ST-19,CP-14,2025-06-03,PENDING,"15 158,00"
ORD-498,CUST-2517,ST-1,,2024-05-09,active,18179
ORD-499,CUST-3903,ST-10,,2024-01-16,PENDING,"$3,903.00"
ORD-500,CUST-2567,ST-1,CP-192,2024-04-02,CLOSED,$782.00
ORD-501,CUST-2539,ST-18,,2025-01-04, Active ,15517
ORD-502,CUST-1073,ST-17,CP-147,2025-12-05,CLOSED,10722
ORD-503,CUST-304,ST-6,,12/14/2024,pending,631
ORD-504,CUST-3947,ST-23,CP-171,06/09/2026, Active ,"$7,098.00"
ORD-505,CUST-3614,ST-9,,2026-08-19,ACTIVE,4141
ORD-506,CUST-2157,ST-11,,27-08-2025, Active ,12870
ORD-507,CUST-1087,ST-7,,2025-03-06,ACTIVE,"$4,918.00"
ORD-508,CUST-99999,ST-14,,2025-09-26,active,17 355
ORD-509,CUST-1916,ST-7,,2026-04-18,ACTIVE,"$17,890.00"
ORD-510,CUST-4446,ST-22,,03/06/2026,PENDING,6423
ORD-511,CUST-2815,ST-3,,03/04/2025,PENDING,4606
ORD-512,CUST-530,ST-22,,2026-08-11,closed,"15 108,00"
ORD-513,CUST-381,ST-23,,2025-05-09,pending,18572
ORD-514,CUST-1253,ST-1,CP-111,2024-01-22,CLOSED,"$3,756.00"
ORD-515,CUST-3882,ST-1,,10/24/2024,active,14660
ORD-516,CUST-2227,ST-15,CP-163,03-01-2025,PENDING,5741
ORD-517,CUST-3899,ST-21,,2024-03-02,CLOSED,"$19,462.00"
ORD-518,CUST-4501,ST-17,,2024-09-21,pending,"$8,756.00"
ORD-519,CUST-128,ST-21,,04/23/2024, Active ,15495
ORD-520,CUST-4533,ST-13,,10/12/2024,active,4927
ORD-521,CUST-99999,ST-8,CP-72,2024-02-28,active,16 365
ORD-522,CUST-1531,ST-5,,14-10-2024,closed,13463
ORD-523,CUST-3596,ST-17,,2024-06-21,closed,"339,00"
ORD-524,CUST-2513,ST-8,CP-114,03/26/2025,active,"$3,304.00"
ORD-525,CUST-4629,ST-23,CP-26,04-08-2026,ACTIVE,18039
ORD-526,CUST-1564,ST-14,,10/26/2024, Active ,"$4,069.00"
ORD-527,CUST-3116,ST-5,CP-151,2025-02-03,closed,$430.00
ORD-528,CUST-3370,ST-1,,12/03/2024,ACTIVE,"$5,676.00"
ORD-529,CUST-2615,ST-17,,09/20/2024,pending,3702
ORD-530,CUST-598,ST-13,,22-09-2025,ACTIVE,10294
ORD-531,CUST-3610,ST-10,,2025-03-15,active,"$1,367.00"
ORD-532,CUST-1529,ST-9,CP-60,12-12-2026,pending,10429
ORD-533,CUST-2595,ST-12,CP-26,2025-04-17,ACTIVE,"$5,786.00"
ORD-534,CUST-99999,ST-3,CP-20,12/15/2025,PENDING,"$17,035.00"
ORD-535,CUST-2193,ST-22,CP-186,2024-03-24,closed,13068
ORD-536,CUST-775,ST-17,,2024-11-15,pending,"$12,350.00"
ORD-537,CUST-3103,ST-23,,2025-02-03,pending,"$5,200.00"
ORD-538,CUST-807,ST-9,,2024-02-19,pending,"$10,314.00"
ORD-539,CUST-4338,ST-14,,2026-12-03,PENDING,10249
ORD-540,CUST-4661,ST-12,,23-02-2026,PENDING,17349
ORD-541,CUST-1338,ST-21,,2024-03-12, Active ,7446
ORD-542,CUST-3906,ST-3,CP-37,2025-05-22,closed,9932
ORD-543,CUST-496,ST-5,,2024-07-04,ACTIVE,"$13,040.00"
ORD-544,CUST-3749,ST-7,,2024-03-14,PENDING,1055
ORD-545,CUST-3665,ST-5,,02/02/2024,CLOSED,"$7,875.00"
ORD-546,CUST-3414,ST-5,,2025-02-27, Active ,12 538
ORD-547,CUST-99999,ST-15,CP-29,11-03-2024,ACTIVE,19578
ORD-548,CUST-1415,ST-19,,2026-06-12, Active ,7699
ORD-549,CUST-3415,ST-14,,2026-05-01, Active ,$264.00
ORD-550,CUST-3994,ST-1,,06-06-2026,active,8575
ORD-551,CUST-1727,ST-3,,2025-01-01, Active ,"$19,767.00"
ORD-552,CUST-4226,ST-8,,2026-04-23,closed,"15 779,00"
ORD-553,CUST-251,ST-17,,2026-12-05,closed,16117
ORD-554,CUST-3916,ST-17,,06/20/2025,ACTIVE,19289
ORD-555,CUST-2937,ST-5,CP-165,2026-05-14, Active ,10333
ORD-556,CUST-466,ST-2,,11/05/2026,active,9 093
ORD-557,CUST-1977,ST-5,,09-11-2026,closed,14176
ORD-558,CUST-4914,ST-9,,15-03-2026,CLOSED,549
ORD-559,CUST-1879,ST-10,CP-68,2026-07-26,active,"$1,856.00"
ORD-560,CUST-99999,ST-3,,2025-05-12,PENDING,9558
ORD-561,CUST-1856,ST-4,,08/23/2025,closed,"956,00"
ORD-562,CUST-3616,ST-14,,2026-11-16, Active ,"4 974,00"
ORD-563,CUST-1305,ST-21,,2025-04-13,pending,16645
ORD-564,CUST-1729,ST-4,CP-133,07/07/2025,active,15958
ORD-565,CUST-4945,ST-25,,2024-02-15,CLOSED,"848,00"
ORD-566,CUST-4732,ST-14,,2026-04-24, Active ,8319
ORD-567,CUST-2873,ST-14,,07/07/2025,ACTIVE,823
ORD-568,CUST-3242,ST-8,,2026-10-08,PENDING,6 318
ORD-569,CUST-3357,ST-14,,2024-02-02,CLOSED,"$19,576.00"
ORD-570,CUST-114,ST-13,,2026-07-05, Active ,"16 410,00"
ORD-571,CUST-867,ST-9,CP-98,2025-04-13, Active ,8501
ORD-572,CUST-2856,ST-4,,2025-08-28,PENDING,"$19,913.00"
ORD-573,CUST-99999,ST-13,,06/26/2024,active,13 640
ORD-574,CUST-678,ST-7,CP-116,2024-12-24, Active ,7307
ORD-575,CUST-2114,ST-12,,2025-08-21,CLOSED,"$14,712.00"
ORD-576,CUST-539,ST-7,,2026-11-15,CLOSED,1473
ORD-577,CUST-336,ST-19,,2025-01-03,PENDING,18045
ORD-578,CUST-4622,ST-11,CP-87,2024-11-08, Active ,"16 747,00"
ORD-579,CUST-2636,ST-2,,2026-10-09,active,9163
ORD-580,CUST-4737,ST-6,CP-17,2026-01-12, Active ,8848
ORD-581,CUST-1393,ST-12,,03-03-2025,ACTIVE,13580
ORD-582,CUST-858,ST-2,CP-35,10-03-2026, Active ,9722
ORD-583,CUST-1081,ST-24,,2026-08-04,active,17173
ORD-584,CUST-3013,ST-15,,2025-05-14,closed,10955
ORD-585,CUST-61,ST-25,,01-08-2024,closed,14870
ORD-586,CUST-99999,ST-11,,2024-08-02,CLOSED,4941
ORD-587,CUST-79,ST-8,,2024-07-16,closed,"$3,737.00"
ORD-588,CUST-3659,ST-15,,11/06/2025,active,16133
ORD-589,CUST-4814,ST-8,,21-01-2024,closed,"$17,500.00"
ORD-590,CUST-3871,ST-23,,13-05-2026, Active ,"$1,959.00"
ORD-591,CUST-1272,ST-24,,2025-07-10,closed,8600
ORD-592,CUST-3052,ST-21,,2026-09-24,pending,"$6,641.00"
ORD-593,CUST-1502,ST-2,CP-126,02/03/2026,active,19995
ORD-594,CUST-1621,ST-6,,2026-10-20,active,5871
ORD-595,CUST-3501,ST-9,,06/18/2024,ACTIVE,"$15,995.00"
ORD-596,CUST-2960,ST-15,,2024-09-06,active,9787
ORD-597,CUST-4945,ST-7,,2026-11-07,ACTIVE,11028
ORD-598,CUST-88,ST-22,,04/19/2025,ACTIVE,5055
ORD-599,CUST-99999,ST-1,,10/22/2025,pending,4657
ORD-600,CUST-3071,ST-20,,2024-06-22,CLOSED,"$17,369.00"
ORD-601,CUST-2955,ST-20,CP-192,2026-06-06,closed,"$10,100.00"
ORD-602,CUST-409,ST-13,,2025-12-15, Active ,12692
ORD-603,CUST-98,ST-17,CP-5,21-07-2026,closed,5858
ORD-604,CUST-4857,ST-16,,28-05-2025,closed,4575
ORD-605,CUST-2572,ST-24,,07/10/2026,pending,19 232
ORD-606,CUST-2609,ST-13,CP-7,05/02/2025,ACTIVE,"$9,963.00"
ORD-607,CUST-1673,ST-23,,07/22/2025,PENDING,10296
ORD-608,CUST-2140,ST-4,,09/01/2025,PENDING,8917
ORD-609,CUST-3998,ST-18,,13-02-2025,ACTIVE,"$4,126.00"
ORD-610,CUST-2589,ST-3,,2025-08-13,ACTIVE,10629
ORD-611,CUST-3658,ST-17,CP-191,06-07-2025,PENDING,11 464
ORD-612,CUST-99999,ST-8,,10/20/2026,PENDING,"$15,080.00"
ORD-613,CUST-3609,ST-11,CP-136,01/15/2024,pending,12 306
ORD-614,CUST-3978,ST-13,,19-10-2026,active,2759
ORD-615,CUST-4842,ST-12,CP-31,06/28/2025,active,19578
ORD-616,CUST-157,ST-25,,2024-04-01,active,3393
ORD-617,CUST-3512,ST-18,CP-129,2025-02-15,PENDING,2 855
ORD-618,CUST-903,ST-2,,05/19/2026,pending,427
ORD-619,CUST-170,ST-4,,2025-01-27,active,$721.00
ORD-620,CUST-4786,ST-2,CP-98,2025-08-07,closed,7 342
ORD-621,CUST-542,ST-1,CP-95,2026-08-08,CLOSED,16 257
ORD-622,CUST-3094,ST-25,,2024-05-09,PENDING,7 853
ORD-623,CUST-3247,ST-9,,2025-06-18,pending,"$19,409.00"
ORD-624,CUST-3055,ST-21,,2025-05-02,active,10825
ORD-625,CUST-99999,ST-17,,2024-09-15,active,10557
ORD-626,CUST-2231,ST-11,,2026-02-03,pending,"$5,664.00"
ORD-627,CUST-3683,ST-24,,10/01/2025,active,"$15,119.00"
ORD-628,CUST-1151,ST-24,,09/02/2024, Active ,14973
ORD-629,CUST-3903,ST-18,CP-190,2025-09-21,ACTIVE,3198
ORD-630,CUST-301,ST-19,CP-196,01/02/2026, Active ,8305
ORD-631,CUST-1784,ST-7,,2026-05-03,PENDING,"13 991,00"
ORD-632,CUST-3807,ST-25,CP-64,2024-01-15,PENDING,"$12,378.00"
ORD-633,CUST-2248,ST-13,,2026-11-13,CLOSED,3873
ORD-634,CUST-995,ST-15,,18-03-2026,PENDING,1878
ORD-635,CUST-3916,ST-10,,2026-11-19, Active ,11583
ORD-636,CUST-2639,ST-9,CP-129,12/03/2026,active,"$7,829.00"
ORD-637,CUST-2865,ST-5,,2024-12-21,ACTIVE,"$3,345.00"
ORD-638,CUST-99999,ST-24,CP-160,01/22/2025,ACTIVE,"$10,498.00"
ORD-639,CUST-3354,ST-9,,2024-07-12,ACTIVE,"$16,466.00"
ORD-640,CUST-1121,ST-16,,2026-02-18,CLOSED,15177
ORD-641,CUST-2017,ST-16,,28-01-2025,CLOSED,"604,00"
ORD-642,CUST-4624,ST-1,,08/05/2024,PENDING,"$9,476.00"
ORD-643,CUST-4493,ST-25,,10-07-2026,pending,767
ORD-644,CUST-696,ST-18,,2025-05-02,closed,11 063
ORD-645,CUST-1003,ST-10,,15-08-2026,closed,"$7,337.00"
ORD-646,CUST-3412,ST-16,,2024-03-28,active,"$6,568.00"
ORD-647,CUST-1501,ST-10,,2026-10-05, Active ,"$7,498.00"
ORD-648,CUST-879,ST-24,CP-175,2025-09-21,ACTIVE,5402
ORD-649,CUST-880,ST-3,,19-07-2025,pending,3236
ORD-650,CUST-4503,ST-2,,26-02-2024, Active ,5 566
ORD-651,CUST-99999,ST-15,,07/02/2024,closed,15370
ORD-652,CUST-4030,ST-20,,07/17/2024,closed,17504
ORD-653,CUST-2579,ST-4,,01/27/2026,ACTIVE,"$1,005.00"
ORD-654,CUST-2793,ST-1,,15-07-2025,active,7021
ORD-655,CUST-804,ST-19,,10/22/2026,CLOSED,6 871
ORD-656,CUST-3841,ST-16,,02/25/2026,ACTIVE,"$18,850.00"
ORD-657,CUST-1410,ST-19,,11/08/2025,ACTIVE,12354
ORD-658,CUST-4009,ST-11,,02/28/2026,PENDING,2380
ORD-659,CUST-2031,ST-2,,2025-11-17,CLOSED,15195
ORD-660,CUST-2232,ST-10,CP-79,2026-04-03, Active ,6498
ORD-661,CUST-2813,ST-1,,2024-02-26,pending,9963
ORD-662,CUST-4704,ST-23,,2026-02-12,CLOSED,225
ORD-663,CUST-3430,ST-2,CP-175,2024-07-19,pending,"$13,876.00"
ORD-664,CUST-99999,ST-25,,01-09-2026,active,"$8,301.00"
ORD-665,CUST-2526,ST-17,,20-10-2025, Active ,"7 192,00"
ORD-666,CUST-874,ST-23,CP-61,01-04-2024,closed,2222
ORD-667,CUST-4448,ST-10,,01/16/2024,ACTIVE,9 036
ORD-668,CUST-939,ST-5,CP-99,06/04/2025,CLOSED,"$17,130.00"
ORD-669,CUST-1772,ST-5,CP-5,06/23/2024,closed,2 298
ORD-670,CUST-1693,ST-2,CP-40,03/23/2025,active,4 551
ORD-671,CUST-1912,ST-21,,2026-04-16,CLOSED,1627
ORD-672,CUST-1677,ST-22,,2024-01-08,PENDING,"421,00"
ORD-673,CUST-1019,ST-23,,05/10/2025,active,10971
ORD-674,CUST-3556,ST-11,CP-6,2025-06-28,CLOSED,"$16,139.00"
ORD-675,CUST-4181,ST-6,,2025-04-14,CLOSED,"$1,131.00"
ORD-676,CUST-3785,ST-3,CP-102,09/02/2025, Active ,486
ORD-677,CUST-99999,ST-9,,23-01-2025,pending,$417.00
ORD-678,CUST-708,ST-16,,10/28/2026,PENDING,8082
ORD-679,CUST-92,ST-25,,08/23/2026,CLOSED,"$7,365.00"
ORD-680,CUST-489,ST-10,CP-168,08/03/2024,closed,18862
ORD-681,CUST-4070,ST-6,CP-10,11/16/2024,pending,13773
ORD-682,CUST-4755,ST-25,,05/21/2026,ACTIVE,"$14,453.00"
ORD-683,CUST-1829,ST-19,,09/20/2025,active,"7 492,00"
ORD-684,CUST-950,ST-18,CP-43,2025-11-13, Active ,4 178
ORD-685,CUST-1721,ST-22,CP-147,16-04-2026,active,14085
ORD-686,CUST-4163,ST-20,,2026-07-20,pending,2407
ORD-687,CUST-3163,ST-14,,03/07/2026,ACTIVE,11917
ORD-688,CUST-4770,ST-18,CP-186,2026-06-12, Active ,4333
ORD-689,CUST-4746,ST-14,,06/22/2025,closed,13468
ORD-690,CUST-99999,ST-7,,2026-09-06,closed,"9 373,00"
ORD-691,CUST-2613,ST-18,,2026-11-16,ACTIVE,17113
ORD-692,CUST-2469,ST-23,,01/11/2025, Active ,964
ORD-693,CUST-1778,ST-9,CP-97,02/26/2026,PENDING,"$2,703.00"
ORD-694,CUST-3302,ST-2,,06/19/2026,ACTIVE,"$18,015.00"
ORD-695,CUST-2887,ST-1,,2025-06-02,active,4589
ORD-696,CUST-4030,ST-5,,10/20/2024, Active ,"14 930,00"
ORD-697,CUST-2206,ST-2,CP-105,2026-03-03,pending,"$11,085.00"
ORD-698,CUST-1424,ST-4,,14-04-2024,PENDING,11224
ORD-699,CUST-3960,ST-18,CP-178,2024-02-13,CLOSED,285
ORD-700,CUST-457,ST-23,,2025-03-27, Active ,9914
ORD-701,CUST-4117,ST-17,,02/07/2026,active,"$9,147.00"
ORD-702,CUST-2578,ST-5,,2025-02-19,CLOSED,"$15,401.00"
ORD-703,CUST-99999,ST-17,CP-40,16-04-2026,pending,839
ORD-704,CUST-3904,ST-11,,01-04-2024,pending,"18 002,00"
ORD-705,CUST-3048,ST-24,CP-195,2025-07-03,ACTIVE,14944
ORD-706,CUST-2321,ST-22,,16-04-2025, Active ,"$5,881.00"
ORD-707,CUST-4327,ST-17,,2025-10-23,pending,13491
ORD-708,CUST-3889,ST-13,,2025-12-07,closed,5992
ORD-709,CUST-3762,ST-18,CP-122,2025-06-17,ACTIVE,1140
ORD-710,CUST-2862,ST-18,CP-159,2025-03-28,closed,1424
ORD-711,CUST-1859,ST-15,,06/16/2024,active,$270.00
ORD-712,CUST-4815,ST-10,,2026-03-04,pending,"$9,647.00"
ORD-713,CUST-1611,ST-1,,2026-12-04,pending,"$2,874.00"
ORD-714,CUST-2107,ST-15,CP-100,05/06/2025,PENDING,7019
ORD-715,CUST-3657,ST-12,CP-187,2026-06-25,PENDING,6978
ORD-716,CUST-99999,ST-13,,2025-02-09,active,5640
ORD-717,CUST-3976,ST-17,,02/21/2026,PENDING,"$4,255.00"
ORD-718,CUST-1567,ST-9,CP-168,2026-06-02,CLOSED,5517
ORD-719,CUST-930,ST-20,CP-75,2025-11-27, Active ,"$13,131.00"
ORD-720,CUST-3273,ST-21,,11/13/2025,PENDING,1 413
ORD-721,CUST-403,ST-18,,08/14/2025,closed,"$17,660.00"
ORD-722,CUST-2114,ST-21,CP-123,2025-04-14,CLOSED,4523
ORD-723,CUST-1214,ST-11,CP-14,06/24/2024,PENDING,364
ORD-724,CUST-2841,ST-10,,2025-11-14,closed,2849
ORD-725,CUST-4914,ST-1,,12/17/2024,CLOSED,2358
ORD-726,CUST-4620,ST-11,,09/17/2025,pending,"$1,358.00"
ORD-727,CUST-1975,ST-21,,04/22/2024, Active ,"$7,250.00"
ORD-728,CUST-59,ST-21,,09/05/2024,pending,12842
ORD-729,CUST-99999,ST-7,CP-64,02/25/2026, Active ,"$3,710.00"
ORD-730,CUST-2014,ST-4,CP-49,2026-09-20, Active ,"841,00"
ORD-731,CUST-3943,ST-23,CP-38,2026-06-18,ACTIVE,14118
ORD-732,CUST-2821,ST-3,CP-54,2025-01-06,closed,5195
ORD-733,CUST-3163,ST-16,,2025-12-02,active,12 802
ORD-734,CUST-1267,ST-22,,2024-04-06,ACTIVE,"$11,740.00"
ORD-735,CUST-1119,ST-21,CP-39,2025-04-20, Active ,116
ORD-736,CUST-1507,ST-1,CP-29,06/19/2025, Active ,13924
ORD-737,CUST-227,ST-2,CP-141,03-10-2025, Active ,"$8,459.00"
ORD-738,CUST-1194,ST-22,,03-11-2025,CLOSED,4380
ORD-739,CUST-3084,ST-23,,2024-09-22,PENDING,17030
ORD-740,CUST-1479,ST-23,,2026-10-18,active,"$10,876.00"
ORD-741,CUST-392,ST-11,,07/18/2025,closed,"$18,981.00"
ORD-742,CUST-99999,ST-25,,2026-07-15,closed,8 202
ORD-743,CUST-4103,ST-19,,07/02/2024,active,2129
ORD-744,CUST-4236,ST-11,,10/13/2024,ACTIVE,17773
ORD-745,CUST-2238,ST-21,,2024-02-20, Active ,8013
ORD-746,CUST-2623,ST-9,CP-70,11/11/2025,PENDING,4126
ORD-747,CUST-437,ST-14,,22-10-2024,pending,7418
ORD-748,CUST-4530,ST-1,,2025-07-26,ACTIVE,10049
ORD-749,CUST-612,ST-8,,11/12/2025,pending,"590,00"
ORD-750,CUST-4917,ST-14,,2025-10-07,PENDING,19929
ORD-751,CUST-4690,ST-25,,2024-03-13,pending,3563
ORD-752,CUST-211,ST-23,CP-38,11/07/2026,CLOSED,"10 523,00"
ORD-753,CUST-246,ST-9,CP-43,02/21/2026,CLOSED,7672
ORD-754,CUST-3253,ST-11,,2026-05-20,pending,4427
ORD-755,CUST-99999,ST-10,,02/26/2024,closed,12 810
ORD-756,CUST-2252,ST-8,CP-59,07/07/2025, Active ,"$7,428.00"
ORD-757,CUST-2115,ST-8,CP-20,02/04/2024,closed,9214
ORD-758,CUST-1512,ST-1,,2025-07-24,closed,"$11,538.00"
ORD-759,CUST-2008,ST-16,CP-163,01/15/2024,closed,602
ORD-760,CUST-147,ST-4,CP-140,2026-05-18,active,"7 290,00"
ORD-761,CUST-4193,ST-9,,17-05-2024, Active ,"$18,669.00"
ORD-762,CUST-3899,ST-13,CP-126,2026-09-27,CLOSED,"$11,787.00"
