price_id,product_id,effective_date,price
PR-2392,R-1725,2025-12-22,732
PR-2393,R-1330,04/23/2026,2410
PR-2394,MD-1581,18-05-2026,91
PR-2395,MD-1639,12/21/2026,2204
PR-2396,REF-1734,2025-03-27,4 171
PR-2397,SKU1368,09/06/2026,"$1,732.00"
PR-2398,REF-1537,02/18/2025,4582
PR-2399,R-1476,12/07/2025,1798
PR-2400,REF-1401,2026-02-17,2768
PR-2401,MD-1227,2024-10-10,"$2,838.00"
PR-2402,MD-1517,2026-09-17,"$2,952.00"
PR-2403,R-1355,14-05-2026,"4 779,00"
PR-2404,REF-1684,02/13/2026,"4 629,00"
PR-2405,MD-1505,12/06/2026,2237
PR-2406,REF-1325,20-09-2024,"4 708,00"
PR-2407,R-1090,13-08-2024,4627
PR-2408,SKU1764,24-10-2026,"$3,801.00"
PR-2409,R-1635,06/21/2026,1520
PR-2410,REF-1672,12-11-2024,607
PR-2411,SKU1024,05/06/2025,1520
PR-2412,R-1520,07-03-2026,3543
PR-2413,SKU1253,2024-10-24,4425
PR-2414,REF-1021,02/16/2026,4 088
PR-2415,R-1446,2025-10-08,2 225
PR-2416,SKU1115,22-03-2025,580
PR-2417,REF-1093,2026-05-27,4431
PR-2418,R-1443,2026-01-28,3074
PR-2419,REF-1609,2024-12-24,1 773
PR-2420,MD-1030,2025-04-03,3207
PR-2421,R-1573,10/05/2026,1 398
PR-2422,REF-1591,10/21/2026,"2 527,00"
PR-2423,MD-1207,05-08-2026,22
PR-2424,REF-1432,2024-02-10,4693
PR-2425,MD-1127,11/17/2024,"$2,509.00"
PR-2426,R-1518,04/01/2026,"$3,738.00"
PR-2427,SKU1183,10/09/2024,"3 094,00"
PR-2428,SKU1582,01/17/2026,"3 957,00"
PR-2429,MD-1517,06-05-2026,3946
PR-2430,MD-1249,2025-03-17,1039
PR-2431,MD-1496,08/17/2025,"$2,878.00"
PR-2432,R-1730,08/21/2024,4334
PR-2433,R-1674,17-11-2024,2175
PR-2434,SKU1582,2024-10-15,2718
PR-2435,REF-1186,11/21/2026,"$3,785.00"
PR-2436,REF-1797,2026-01-07,"3 227,00"
PR-2437,R-1193,2026-06-10,"$3,692.00"
PR-2438,MD-1583,2025-01-04,"$2,952.00"
PR-2439,SKU1048,2025-06-02,5115
PR-2440,MD-1023,2025-05-22,2261
PR-2441,R-1652,01/01/2026,$131.00
PR-2442,MD-1647,2026-08-01,4837
PR-2443,MD-1579,28-04-2024,2973
PR-2444,R-1206,06-07-2024,"$1,741.00"
PR-2445,MD-1154,2025-11-26,190
PR-2446,SKU1474,02/10/2026,971
PR-2447,R-1262,2025-01-05,5086
PR-2448,SKU1318,26-09-2025,5037
PR-2449,REF-1777,09/25/2024,1379
PR-2450,SKU1318,10/25/2025,"277,00"
PR-2451,R-1215,2024-12-27,469
PR-2452,REF-1269,2025-11-05,5149
PR-2453,REF-1510,05/20/2026,3 865
PR-2454,SKU1397,2025-03-04,2201
PR-2455,REF-1079,11/08/2026,432
PR-2456,R-1544,2025-09-17,5154
PR-2457,MD-1379,2026-07-01,3581
PR-2458,R-1034,06/28/2024,"2 493,00"
PR-2459,MD-1339,2024-05-10,2782
PR-2460,R-1573,03/26/2025,"$1,748.00"
PR-2461,R-1233,2025-01-18,4339
PR-2462,MD-1493,2025-01-26,2830
PR-2463,SKU1763,2026-09-25,"$5,066.00"
PR-2464,REF-1344,12-05-2026,3 045
PR-2465,SKU1668,07/17/2026,4 243
PR-2466,R-1606,11/19/2024,3461
PR-2467,REF-1266,2025-08-18,4897
PR-2468,R-1632,2026-03-08,"$3,658.00"
PR-2469,R-1666,2025-01-08,"1 291,00"
PR-2470,REF-1058,08/07/2026,$83.00
PR-2471,MD-1466,2026-09-28,755
PR-2472,R-1700,2024-07-12,4554
PR-2473,MD-1643,2024-01-11,"$4,894.00"
PR-2474,R-1157,06-12-2026,2049
PR-2475,REF-1102,2026-08-28,"$4,082.00"
PR-2476,SKU1755,03/02/2025,"477,00"
PR-2477,R-1495,06/07/2025,2589
PR-2478,MD-1746,05/12/2024,"$2,660.00"
PR-2479,R-1278,2024-03-27,"$2,497.00"
PR-2480,REF-1407,2026-04-25,2393
PR-2481,SKU1367,08/20/2026,4612
PR-2482,MD-1369,2024-03-09,"$4,233.00"
PR-2483,REF-1559,09/01/2025,$685.00
PR-2484,REF-1042,2025-11-26,$438.00
PR-2485,SKU1693,03/05/2024,3180
PR-2486,R-1252,2024-03-12,902
PR-2487,REF-1026,06/15/2026,1 424
PR-2488,REF-1221,2025-05-26,3941
PR-2489,MD-1681,2026-05-03,5111
PR-2490,SKU1456,05/11/2025,"2 831,00"
PR-2491,SKU1445,08/16/2026,976
PR-2492,REF-1162,2025-08-24,$755.00
PR-2493,MD-1561,2026-02-07,$650.00
PR-2494,SKU1527,11-08-2025,"$2,399.00"
PR-2495,SKU1002,2024-07-10,"$2,982.00"
PR-2496,MD-1227,02/21/2024,3720
PR-2497,SKU1474,09/05/2024,1134
PR-2498,SKU1774,11/16/2026,2 383
PR-2499,SKU1241,10/28/2026,"$3,145.00"
PR-2500,REF-1263,2025-10-08,1 838
PR-2501,SKU1768,08/04/2026,2356
PR-2502,MD-1458,2025-01-23,5028
PR-2503,R-1330,06-05-2025,"$1,576.00"
PR-2504,SKU1128,09-01-2026,1424
PR-2505,SKU1767,26-08-2024,1903
PR-2506,SKU1623,2024-12-12,"$2,859.00"
PR-2507,MD-1309,20-03-2026,"$3,278.00"
PR-2508,REF-1273,2025-09-08,"$4,163.00"
PR-2509,R-1463,06/10/2025,1 969
PR-2510,REF-1214,19-12-2026,"$5,000.00"
PR-2511,REF-1021,06-11-2025,2939
PR-2512,SKU1774,2025-07-01,2823
PR-2513,MD-1542,2025-06-23,"$3,328.00"
PR-2514,MD-1616,2026-12-06,3 027
PR-2515,MD-1227,27-11-2025,"$1,520.00"
PR-2516,MD-1240,11/27/2024,"$1,694.00"
PR-2517,R-1468,12/19/2024,$843.00
PR-2518,SKU1046,2024-01-19,3 883
PR-2519,R-1586,05/12/2024,$816.00
PR-2520,R-1090,05/08/2024,"373,00"
PR-2521,MD-1065,21-07-2025,"$1,862.00"
PR-2522,MD-1716,14-08-2024,784
PR-2523,SKU1177,2024-04-08,861
PR-2524,R-1377,21-10-2025,5081
PR-2525,SKU1735,02/20/2026,2 273
PR-2526,MD-1224,2025-05-24,518
PR-2527,SKU1032,10-01-2024,2913
PR-2528,SKU1318,2026-04-17,"$2,210.00"
PR-2529,SKU1424,05/28/2025,405
PR-2530,REF-1515,12/13/2024,2356
PR-2531,SKU1527,2026-02-11,1500
PR-2532,SKU1085,2026-10-27,"$2,400.00"
PR-2533,MD-1492,2026-02-06,"$4,758.00"
PR-2534,REF-1244,09/14/2025,1811
PR-2535,MD-1502,20-03-2026,"$4,606.00"
PR-2536,MD-1097,06/06/2026,"$4,874.00"
PR-2537,MD-1225,03/01/2026,4537
PR-2538,R-1383,2024-03-26,"$2,719.00"
PR-2539,R-1680,19-07-2026,"$2,879.00"
PR-2540,MD-1534,27-04-2025,571
PR-2541,MD-1145,06/11/2025,121
PR-2542,REF-1163,09/08/2024,"$2,238.00"
PR-2543,R-1667,2024-07-21,4496
PR-2544,SKU1260,16-06-2026,"4 354,00"
PR-2545,R-1543,12/24/2025,"3 970,00"
PR-2546,SKU1490,04/07/2025,4987
PR-2547,SKU1318,2026-04-21,"$3,620.00"
PR-2548,R-1796,2025-04-09,2888
PR-2549,MD-1240,2024-10-11,"$3,763.00"
PR-2550,REF-1352,05/20/2026,4622
PR-2551,SKU1547,2024-02-18,3880
PR-2552,SKU1342,2025-01-14,"2 744,00"
PR-2553,R-1209,2026-08-23,"$1,541.00"
PR-2554,REF-1137,2024-12-25,"3 195,00"
PR-2555,SKU1251,2024-12-06,3566
PR-2556,REF-1407,2024-08-09,"1 764,00"
PR-2557,MD-1358,06/13/2024,3 374
PR-2558,SKU1527,08/19/2024,"1 051,00"
PR-2559,SKU1148,2024-10-15,"$2,473.00"
PR-2560,SKU1038,2025-08-05,4162
PR-2561,MD-1522,01/22/2025,"$4,145.00"
PR-2562,REF-1166,08/22/2024,1635
PR-2563,REF-1190,02/22/2026,2246
PR-2564,SKU1527,2026-06-16,1146
PR-2565,REF-1219,03/02/2026,4848
PR-2566,SKU1036,2024-02-09,$244.00
PR-2567,R-1090,12/12/2026,"1 484,00"
PR-2568,SKU1153,07/26/2024,"$4,206.00"
PR-2569,REF-1450,12/05/2025,"$3,235.00"
PR-2570,R-1630,07/03/2024,"1 221,00"
PR-2571,SKU1066,2025-11-23,2814
PR-2572,MD-1427,2026-01-03,3 482
PR-2573,R-1460,12-07-2024,987
PR-2574,MD-1208,2026-02-28,"$2,441.00"
PR-2575,SKU1574,01/08/2026,3 510
PR-2576,R-1598,19-01-2026,59
PR-2577,REF-1009,12/15/2026,4258
PR-2578,REF-1514,07/24/2025,2324
PR-2579,REF-1401,09-07-2025,"$3,437.00"
PR-2580,MD-1702,2026-06-02,"$2,614.00"
PR-2581,MD-1732,2025-12-16,1215
PR-2582,R-1124,2026-04-06,"$3,419.00"
PR-2583,MD-1613,07/03/2025,"$1,547.00"
PR-2584,SKU1177,02/01/2025,"$3,492.00"
PR-2585,REF-1799,11/18/2026,742
PR-2586,REF-1285,27-02-2026,3259
PR-2587,MD-1284,12/15/2025,"$1,769.00"
PR-2588,REF-1363,01/13/2025,130
PR-2589,R-1206,2026-06-28,3 660
PR-2590,MD-1551,05/04/2026,"$3,746.00"
PR-2591,REF-1745,11-09-2026,"$1,932.00"
PR-2592,SKU1687,10-11-2024,245
PR-2593,R-1488,2025-08-04,4649
PR-2594,MD-1017,08/06/2024,"2 473,00"
PR-2595,REF-1256,2024-05-24,3847
PR-2596,SKU1160,12/22/2025,954
PR-2597,SKU1572,2026-01-18,"$3,707.00"
PR-2598,R-1274,2025-05-02,1045
PR-2599,SKU1118,05/15/2024,544
PR-2600,R-1408,2024-09-17,1872
PR-2601,SKU1704,2026-06-14,980
PR-2602,R-1229,2025-07-07,"$4,787.00"
PR-2603,R-1543,01/23/2026,2319
PR-2604,SKU1484,03-01-2024,3327
PR-2605,R-1288,2025-09-11,650
PR-2606,R-1418,2026-12-13,5178
PR-2607,SKU1601,2024-02-13,"75,00"
PR-2608,SKU1281,04/11/2025,1767
PR-2609,REF-1361,2024-03-06,2069
PR-2610,R-1129,09/28/2026,216
PR-2611,MD-1165,2026-05-07,3365
PR-2612,R-1047,02/09/2024,2436
PR-2613,R-1082,2025-11-05,"$1,629.00"
PR-2614,MD-1639,21-04-2026,$263.00
PR-2615,R-1330,2026-12-09,666
PR-2616,R-1444,03/20/2024,798
PR-2617,REF-1382,2026-10-25,344
PR-2618,MD-1275,02/08/2024,2555
PR-2619,REF-1092,2025-10-03,"$2,968.00"
PR-2620,SKU1335,23-09-2025,3 895
PR-2621,REF-1279,2025-09-08,4902
PR-2622,SKU1451,2025-06-19,4126
PR-2623,REF-1661,2024-06-20,128
PR-2624,R-1586,08/02/2026,"1 256,00"
PR-2625,SKU1370,2024-02-02,196
PR-2626,SKU1594,2025-05-27,3 118
PR-2627,SKU1324,2026-12-10,"$3,830.00"
PR-2628,SKU1486,13-05-2026,66
PR-2629,SKU1767,2026-03-09,"94,00"
PR-2630,REF-1576,2024-01-21,3174
PR-2631,SKU1454,03/18/2024,4990
PR-2632,SKU1733,06-12-2026,3 120
PR-2633,SKU1241,08/24/2026,4824
PR-2634,R-1545,2026-02-14,391
PR-2635,SKU1069,09-06-2026,"922,00"
PR-2636,MD-1746,2026-02-26,803
PR-2637,REF-1092,2026-02-22,"$2,951.00"
PR-2638,REF-1550,2024-12-05,5063
PR-2639,R-1760,2026-01-02,"$1,356.00"
PR-2640,MD-1557,01/11/2024,$261.00
PR-2641,SKU1139,2026-12-05,"1 599,00"
PR-2642,REF-1403,01/04/2026,1901
PR-2643,R-1013,2024-07-21,783
PR-2644,R-1239,03/08/2025,"4 758,00"
PR-2645,MD-1127,2024-07-07,1094
PR-2646,SKU1302,06/03/2024,"4 024,00"
PR-2647,MD-1659,03/11/2024,$334.00
PR-2648,R-1648,2026-04-09,"$1,644.00"
PR-2649,R-1736,09/26/2026,"$3,181.00"
PR-2650,SKU1571,20-06-2024,1239
PR-2651,R-1132,18-05-2026,"$2,755.00"
PR-2652,REF-1363,06/04/2025,156
PR-2653,R-1158,05/11/2025,1912
PR-2654,R-1711,2025-07-02,2752
PR-2655,R-1289,2024-06-16,"$4,033.00"
PR-2656,SKU1357,2024-08-10,"$5,066.00"
PR-2657,MD-1561,06/06/2024,"$1,883.00"
PR-2658,REF-1747,2024-11-04,2712
PR-2659,R-1614,09/03/2025,2 612
PR-2660,R-1667,07/01/2026,"4 085,00"
PR-2661,REF-1323,2026-06-11,3958
PR-2662,REF-1244,27-04-2024,1459
PR-2663,R-1236,11/22/2025,1 376
PR-2664,R-1637,12/10/2025,"374,00"
PR-2665,REF-1776,24-12-2026,2711
PR-2666,REF-1268,2024-11-07,"$2,229.00"
PR-2667,REF-1232,03/22/2025,1413
PR-2668,REF-1608,2024-02-13,4458
PR-2669,R-1289,20-09-2024,"$4,518.00"
PR-2670,MD-1428,05/11/2024,"515,00"
PR-2671,MD-1282,01-01-2024,1322
PR-2672,R-1736,10/26/2025,4516
PR-2673,R-1473,02/17/2024,"3 624,00"
PR-2674,R-1187,2025-09-01,2215
PR-2675,SKU1486,2024-01-26,"$3,543.00"
PR-2676,R-1499,2025-12-24,$758.00
PR-2677,SKU1742,2024-07-16,$713.00
PR-2678,R-1602,12/15/2024,1275
PR-2679,R-1544,2024-12-17,4731
PR-2680,MD-1017,2024-01-16,4889
PR-2681,R-1545,01-11-2026,"$1,359.00"
PR-2682,MD-1023,2026-08-14,3384
PR-2683,REF-1307,2026-02-12,"$4,930.00"
PR-2684,MD-1615,2026-09-07,1 489
PR-2685,SKU1046,2026-05-07,2770
PR-2686,MD-1433,2026-04-01,"$1,430.00"
PR-2687,R-1215,25-12-2026,"1 529,00"
PR-2688,R-1657,11/08/2025,1477
PR-2689,MD-1200,2026-07-21,1471
PR-2690,R-1618,03/08/2026,1111
PR-2691,MD-1220,2024-06-13,5 082
PR-2692,REF-1514,2025-04-19,"674,00"
PR-2693,R-1770,2024-10-27,337
PR-2694,SKU1451,2026-01-12,3860
PR-2695,REF-1519,2025-10-25,"$4,780.00"
PR-2696,R-1350,08/02/2024,1632
PR-2697,R-1563,2025-03-11,"3 116,00"
PR-2698,R-1229,05/25/2026,4850
PR-2699,SKU1480,2024-09-19,"$1,799.00"
PR-2700,R-1228,2025-12-17,4200
PR-2701,REF-1287,12/21/2024,2035
PR-2702,R-1771,26-11-2024,"2 827,00"
PR-2703,SKU1424,11/12/2025,37
PR-2704,SKU1044,2024-08-25,3 684
PR-2705,R-1520,2024-12-05,$736.00
PR-2706,REF-1319,2024-02-21,554
PR-2707,SKU1766,11/27/2026,34
PR-2708,REF-1057,2025-06-17,"921,00"
PR-2709,SKU1346,2026-11-25,5 141
PR-2710,SKU1556,2025-12-06,1853
PR-2711,SKU1677,28-10-2024,2745
PR-2712,REF-1738,2026-02-13,"$3,915.00"
PR-2713,SKU1413,2025-03-14,2908
PR-2714,MD-1227,07/13/2026,3342
PR-2715,SKU1114,2026-04-06,$529.00
PR-2716,SKU1767,2026-04-10,4 741
PR-2717,SKU1455,2025-10-04,"4 744,00"
PR-2718,SKU1649,03/28/2025,494
PR-2719,REF-1709,2024-05-04,"$3,016.00"
PR-2720,SKU1396,09/15/2025,5 141
PR-2721,R-1014,03/19/2026,2906
PR-2722,MD-1746,07/09/2026,4749
PR-2723,SKU1750,2026-04-02,2408
PR-2724,MD-1613,21-06-2024,4160
PR-2725,REF-1276,14-09-2025,"$3,266.00"
PR-2726,R-1598,2026-09-19,$272.00
PR-2727,R-1759,2025-04-11,2539
PR-2728,REF-1491,2025-10-18,5130
PR-2729,REF-1103,2025-07-18,1 161
PR-2730,MD-1351,17-01-2026,40
PR-2731,REF-1081,05/18/2026,3194
PR-2732,REF-1788,11/01/2024,$206.00
PR-2733,REF-1101,02/15/2026,1 351
PR-2734,MD-1227,12-06-2026,5172
PR-2735,SKU1139,2026-04-22,3950
PR-2736,SKU1342,05/17/2026,2 057
PR-2737,REF-1096,2026-02-08,2 821
PR-2738,MD-1716,2024-10-20,4076
PR-2739,SKU1085,2024-01-25,3137
PR-2740,SKU1198,04/24/2026,3 770
PR-2741,REF-1093,06/22/2025,"3 093,00"
PR-2742,MD-1174,17-03-2026,"$5,197.00"
PR-2743,R-1034,08/19/2025,1126
PR-2744,MD-1145,02-04-2026,"$4,809.00"
PR-2745,MD-1516,2024-03-15,1916
PR-2746,R-1117,2025-02-16,"3 717,00"
PR-2747,R-1440,2026-07-28,"$3,024.00"
PR-2748,R-1104,05/17/2024,"1 608,00"
PR-2749,SKU1693,2024-11-25,4741
PR-2750,R-1494,12/20/2024,$520.00
PR-2751,REF-1738,2024-09-06,4018
PR-2752,SKU1723,16-02-2025,$456.00
PR-2753,MD-1449,17-07-2026,3511
PR-2754,MD-1647,24-03-2026,2149
PR-2755,REF-1338,07-06-2024,1275
PR-2756,REF-1331,2026-11-20,"2 599,00"
PR-2757,REF-1738,04/06/2024,4214
PR-2758,SKU1762,2024-04-19,$971.00
PR-2759,MD-1049,2024-10-21,2380
PR-2760,REF-1226,2024-10-20,1712
PR-2761,R-1159,2026-04-08,"$3,975.00"
PR-2762,SKU1570,2025-06-26,2095
PR-2763,MD-1091,28-09-2025,"$3,774.00"
PR-2764,R-1435,2024-01-26,4 162
PR-2765,R-1112,2025-06-19,25
PR-2766,REF-1400,15-02-2025,"2 509,00"
PR-2767,MD-1017,11/08/2025,"4 152,00"
PR-2768,SKU1423,08-03-2024,3857
PR-2769,REF-1171,2026-08-11,664
PR-2770,REF-1797,01/03/2024,$254.00
PR-2771,MD-1583,08/14/2024,"$1,332.00"
PR-2772,REF-1391,01/19/2025,"256,00"
PR-2773,MD-1351,2024-01-08,1304
PR-2774,MD-1664,2024-01-12,"561,00"
PR-2775,REF-1727,02/19/2025,"$2,923.00"
PR-2776,R-1078,2024-12-20,309
PR-2777,REF-1273,04/08/2025,"$2,890.00"
PR-2778,MD-1522,2024-06-14,5 034
PR-2779,REF-1186,2026-04-17,"$1,717.00"
PR-2780,R-1039,2026-02-18,3780
PR-2781,R-1473,12/09/2025,"$5,161.00"
PR-2782,MD-1417,04-07-2024,"2 360,00"
PR-2783,MD-1304,2024-08-13,"4 290,00"
PR-2784,R-1001,2026-11-25,577
PR-2785,SKU1668,12-09-2024,3508
PR-2786,SKU1066,2024-09-25,399
PR-2787,R-1001,12/02/2024,3575
PR-2788,REF-1214,02-09-2024,1 618
PR-2789,MD-1702,26-07-2025,3 439
PR-2790,REF-1238,2024-04-12,1376
PR-2791,MD-1333,04-03-2025,$227.00
PR-2792,SKU1603,2026-04-14,"$5,158.00"
PR-2793,MD-1235,2025-05-26,3945
PR-2794,REF-1688,04/08/2024,"2 667,00"
PR-2795,REF-1028,2026-03-06,559
PR-2796,R-1105,2026-05-18,4 288
PR-2797,SKU1571,2026-03-09,3371
PR-2798,R-1296,09-10-2024,1564
PR-2799,REF-1053,2025-03-08,"$5,020.00"
PR-2800,SKU1231,2025-05-27,5123
PR-2801,REF-1102,11/08/2026,$234.00
PR-2802,REF-1276,2026-01-09,4138
PR-2803,R-1648,2024-02-04,343
PR-2804,SKU1547,2026-09-28,706
PR-2805,REF-1096,08-08-2026,2281
PR-2806,REF-1269,2025-08-07,3 903
PR-2807,MD-1782,2026-02-17,1167
PR-2808,R-1635,02/04/2024,1967
PR-2809,REF-1403,08/14/2024,1939
PR-2810,MD-1466,2025-10-21,4113
PR-2811,REF-1382,02/10/2025,3751
PR-2812,R-1110,10/09/2026,3484
PR-2813,SKU1277,12/14/2026,3690
PR-2814,REF-1173,2025-02-18,2 787
PR-2815,SKU1740,2025-12-25,"$4,883.00"
PR-2816,MD-1174,05/26/2025,1598
PR-2817,MD-1505,15-06-2026,697
PR-2818,SKU1095,01/12/2024,3274
PR-2819,MD-1692,02/20/2025,"$3,563.00"
PR-2820,REF-1273,04-02-2024,3 912
PR-2821,MD-1616,2024-02-26,"$4,878.00"
PR-2822,R-1441,2025-07-01,$130.00
PR-2823,MD-1754,02/28/2024,3310
PR-2824,MD-1428,10/27/2025,176
PR-2825,REF-1373,2024-06-25,2610
PR-2826,MD-1191,2025-11-20,2098
PR-2827,R-1498,2025-04-27,4435
PR-2828,MD-1306,03/08/2024,4205
PR-2829,MD-1379,2026-03-07,"1 463,00"
PR-2830,MD-1240,2026-01-04,$662.00
PR-2831,SKU1324,12/14/2026,4784
PR-2832,R-1123,19-05-2024,2173
PR-2833,MD-1091,2026-09-26,"$4,095.00"
PR-2834,MD-1487,2024-01-28,649
PR-2835,REF-1540,2025-09-21,3 647
PR-2836,SKU1651,25-12-2025,"$4,115.00"
PR-2837,MD-1493,04/08/2024,1162
PR-2838,MD-1145,2026-01-16,2439
PR-2839,REF-1540,2026-12-08,"$4,150.00"
PR-2840,SKU1603,10/03/2024,$377.00
PR-2841,SKU1324,02/08/2024,1843
PR-2842,SKU1508,2025-04-26,"$1,761.00"
PR-2843,REF-1672,2026-12-01,4887
PR-2844,MD-1305,2024-07-25,4 263
PR-2845,SKU1668,2024-08-24,"4 473,00"
PR-2846,SKU1031,19-10-2026,"$1,178.00"
PR-2847,SKU1459,07/16/2025,"$5,095.00"
PR-2848,R-1600,2024-09-16,4867
PR-2849,REF-1769,02/05/2024,"$4,958.00"
PR-2850,MD-1726,16-07-2026,899
PR-2851,R-1446,2024-05-07,3673
PR-2852,SKU1426,15-11-2026,"$3,522.00"
PR-2853,MD-1309,10/27/2024,"$1,506.00"
PR-2854,REF-1706,2025-09-11,$687.00
PR-2855,MD-1579,2024-11-26,$437.00
PR-2856,MD-1724,11/16/2026,"900,00"
PR-2857,SKU1324,04-06-2026,3894
PR-2858,SKU1589,11/27/2025,4502
PR-2859,SKU1713,2026-06-18,"2 780,00"
PR-2860,MD-1720,2025-02-03,4823
PR-2861,R-1565,24-10-2024,"2 631,00"
PR-2862,SKU1620,01/08/2025,120
PR-2863,R-1567,07/03/2025,1641
PR-2864,REF-1011,2025-01-17,$841.00
PR-2865,R-1759,2026-08-07,26
PR-2866,R-1500,2024-01-25,"4 362,00"
PR-2867,REF-1478,08/02/2026,5152
PR-2868,REF-1559,01/20/2024,"$3,936.00"
PR-2869,MD-1466,2025-11-04,"$3,146.00"
PR-2870,REF-1322,08/10/2026,"$3,908.00"
PR-2871,MD-1636,07/14/2025,2842
PR-2872,MD-1516,11/28/2026,1517
PR-2873,R-1408,07/06/2025,148
PR-2874,R-1562,2026-06-12,374
PR-2875,REF-1797,2024-01-16,4112
PR-2876,MD-1225,2026-03-13,"3 506,00"
PR-2877,R-1520,02/03/2025,5084
PR-2878,REF-1552,2024-03-13,"$1,566.00"
PR-2879,SKU1582,2025-08-02,2 371
PR-2880,R-1577,04/11/2025,"$1,774.00"
PR-2881,REF-1684,15-07-2025,4 869
PR-2882,REF-1644,01/17/2024,366
PR-2883,SKU1687,03-12-2025,25
PR-2884,SKU1569,2025-05-26,3738
PR-2885,MD-1638,2024-06-24,"$1,412.00"
PR-2886,SKU1198,2026-12-03,3 418
PR-2887,SKU1607,2024-10-07,"$3,860.00"
PR-2888,R-1001,2026-12-18,3078
PR-2889,R-1301,12-10-2026,4332
PR-2890,REF-1515,04-06-2026,1 301
PR-2891,SKU1010,2025-04-27,1150
PR-2892,SKU1069,2025-02-22,4 381
PR-2893,SKU1406,01/24/2026,"1 418,00"
PR-2894,R-1646,2024-09-23,"2 756,00"
PR-2895,R-1595,25-03-2024,"$1,308.00"
PR-2896,REF-1216,2025-08-06,"$2,266.00"
PR-2897,SKU1718,2025-01-12,"$2,214.00"
PR-2898,R-1047,2026-12-28,2619
PR-2899,R-1425,01/03/2024,5095
PR-2900,R-1193,25-08-2024,2684
PR-2901,MD-1004,06/15/2026,"$1,977.00"
PR-2902,REF-1694,2025-01-16,2103
PR-2903,R-1180,2026-05-16,57
PR-2904,REF-1510,2025-06-25,468
PR-2905,REF-1269,2024-07-03,$797.00
PR-2906,MD-1390,01/21/2025,"$4,563.00"
PR-2907,MD-1122,2026-02-15,"$2,387.00"
PR-2908,SKU1599,25-05-2026,"$3,503.00"
PR-2909,REF-1654,02-10-2025,"$3,652.00"
PR-2910,R-1739,19-08-2024,165
PR-2911,SKU1002,2025-08-03,"$1,536.00"
PR-2912,REF-1709,2026-03-02,570
PR-2913,SKU1569,03-05-2024,1443
PR-2914,R-1567,04/20/2024,283
PR-2915,SKU1248,27-04-2026,"$4,533.00"
PR-2916,MD-1270,2026-07-16,3 215
PR-2917,SKU1508,2026-10-22,719
PR-2918,R-1259,2024-11-18,1610
PR-2919,REF-1788,05/25/2026,"4 650,00"
PR-2920,REF-1063,2024-03-16,"$2,875.00"
PR-2921,R-1618,04-10-2025,974
PR-2922,REF-1319,2025-08-27,1377
PR-2923,R-1000,2026-04-09,3441
PR-2924,MD-1428,2025-02-09,"$5,094.00"
PR-2925,REF-1292,2024-12-12,271
PR-2926,REF-1096,06/12/2025,"$4,458.00"
PR-2927,MD-1006,2025-07-14,896
PR-2928,SKU1280,20-11-2026,1798
PR-2929,MD-1683,01/19/2025,"$5,126.00"
PR-2930,MD-1681,11/08/2025,3714
PR-2931,SKU1766,22-08-2026,187
PR-2932,REF-1483,07/20/2024,399
PR-2933,R-1641,2026-05-26,"$2,642.00"
PR-2934,MD-1615,09/19/2026,"1 377,00"
PR-2935,MD-1208,2024-11-21,413
PR-2936,REF-1026,2025-06-20,2421
PR-2937,SKU1326,2026-03-22,3120
PR-2938,R-1385,2026-11-07,5122
PR-2939,R-1274,2025-06-19,218
PR-2940,R-1090,2026-08-24,4345
PR-2941,SKU1784,08/06/2025,"$4,516.00"
PR-2942,SKU1572,2026-04-06,"$5,030.00"
PR-2943,REF-1694,2024-09-16,3 311
PR-2944,SKU1332,2025-06-03,4 741
PR-2945,R-1184,06/15/2026,$716.00
PR-2946,REF-1021,28-12-2026,"$3,080.00"
PR-2947,R-1565,07-02-2026,"$2,053.00"
PR-2948,MD-1049,2024-05-28,460
PR-2949,REF-1058,2024-08-03,4895
PR-2950,REF-1053,11-09-2024,1727
PR-2951,REF-1461,2026-09-14,3909
PR-2952,REF-1292,2026-09-19,"$2,517.00"
PR-2953,SKU1555,26-04-2026,"$1,066.00"
PR-2954,REF-1382,02/22/2025,"$1,793.00"
PR-2955,SKU1310,10-05-2026,2334
PR-2956,R-1725,2025-05-18,$831.00
PR-2957,MD-1379,2025-08-10,"$4,705.00"
PR-2958,REF-1511,2025-12-04,3412
PR-2959,REF-1769,2025-06-12,437
PR-2960,R-1592,2026-11-19,125
PR-2961,MD-1303,11/27/2025,1 972
PR-2962,MD-1022,2024-05-22,"$1,840.00"
PR-2963,R-1521,2026-03-11,93
PR-2964,MD-1107,2024-05-04,"4 985,00"
PR-2965,R-1760,10/25/2024,"$1,007.00"
PR-2966,R-1463,2025-06-03,507
PR-2967,REF-1136,2026-01-14,"$2,251.00"
PR-2968,MD-1240,12/04/2026,2583
PR-2969,MD-1553,07/07/2024,"$1,860.00"
PR-2970,MD-1421,2024-02-22,3139
PR-2971,SKU1069,18-05-2025,502
PR-2972,SKU1134,2026-09-02,3 067
PR-2973,SKU1656,06/23/2025,"$4,150.00"
PR-2974,SKU1601,2026-08-14,3 799
PR-2975,SKU1346,2024-11-01,655
PR-2976,MD-1625,2025-05-03,4198
PR-2977,R-1563,2025-07-06,"$2,314.00"
PR-2978,MD-1227,2025-04-28,4712
PR-2979,R-1674,11/26/2026,1324
PR-2980,MD-1142,2024-09-03,2718
