movement_id,product_id,store_id,quantity,movement_date,type
MV-483,SKU1486,ST-18,56,06-04-2025,ADJUST
MV-484,SKU1395,ST-13,17,03/18/2025,ADJUST
MV-485,R-1586,ST-21,-175,11/21/2026,adjust
MV-486,R-1425,ST-18,25,2025-12-13,in
MV-487,MD-1643,ST-11,-173,10/25/2025,in
MV-488,MD-1792,ST-23,-191,17-08-2026,adjust
MV-489,SKU1310,ST-10,-186,17-06-2026,adjust
MV-490,R-1267,ST-1,124,01/08/2026,In
MV-491,SKU1048,ST-16,137,08/17/2026,in
MV-492,R-1592,ST-23,32,04/13/2025,adjust
MV-493,SKU1245,ST-2,176,2026-02-03,in
MV-494,MD-1299,ST-1,-17,2026-03-17,adjust
MV-495,MD-1246,ST-9,53,2026-07-10,OUT
MV-496,R-1705,ST-5,4,07/26/2026,ADJUST
MV-497,MD-1428,ST-19,-174,2026-12-12,OUT
MV-498,R-1602,ST-15,30,09/17/2026,in
MV-499,SKU1668,ST-9,-95,17-08-2026,adjust
MV-500,R-1518,ST-1,-191,14-05-2026,in
MV-501,REF-1338,ST-5,128,2026-02-14,OUT
MV-502,SKU1044,ST-17,-87,2026-12-26,adjust
MV-503,REF-1765,ST-21,-83,2026-08-21,OUT
MV-504,SKU1589,ST-1,55,04/11/2026,OUT
MV-505,SKU1253,ST-19,-161,2026-08-27,In
MV-506,R-1443,ST-2,-174,10/13/2026,OUT
MV-507,SKU1768,ST-11,110,2025-03-17,OUT
MV-508,R-1337,ST-9,181,11/20/2025,OUT
MV-509,REF-1186,ST-10,162,07/05/2025,in
MV-510,REF-1429,ST-12,159,04/27/2025,OUT
MV-511,REF-1364,ST-9,-182,2025-09-01,in
MV-512,SKU1668,ST-2,31,2025-11-14,in
MV-513,REF-1536,ST-21,176,2025-04-24,in
MV-514,R-1179,ST-8,110,2026-01-18,In
MV-515,SKU1569,ST-13,150,2026-06-27,in
MV-516,SKU1740,ST-25,36,2026-08-16,OUT
MV-517,R-1001,ST-5,-120,2026-04-12,in
MV-518,REF-1429,ST-4,-39,10/02/2026,ADJUST
MV-519,SKU1371,ST-22,-155,2026-02-06,adjust
MV-520,R-1441,ST-21,-114,2025-06-07,adjust
MV-521,R-1749,ST-4,-14,2026-05-16,adjust
MV-522,MD-1347,ST-25,-88,2025-05-22,ADJUST
MV-523,SKU1794,ST-21,57,2025-02-08,OUT
MV-524,SKU1601,ST-20,140,09/07/2025,In
MV-525,REF-1552,ST-7,92,18-06-2026,in
MV-526,SKU1454,ST-18,-76,12/16/2025,adjust
MV-527,SKU1723,ST-1,59,12/19/2026,OUT
MV-528,MD-1249,ST-17,174,04/22/2025,adjust
MV-529,REF-1221,ST-6,193,03/16/2026,OUT
MV-530,REF-1081,ST-18,-51,09/27/2025,adjust
MV-531,MD-1798,ST-22,40,2026-04-21,in
MV-532,SKU1222,ST-20,51,2025-06-04,In
MV-533,MD-1447,ST-20,-136,2026-05-11,In
MV-534,R-1180,ST-9,180,2026-04-02,OUT
MV-535,SKU1451,ST-10,-9,2026-02-06,adjust
MV-536,REF-1261,ST-14,4,01/28/2025,ADJUST
MV-537,REF-1345,ST-10,129,10/04/2025,OUT
MV-538,MD-1479,ST-21,-31,2026-03-14,In
MV-539,REF-1515,ST-11,-43,2026-02-05,adjust
MV-540,SKU1453,ST-22,93,2026-04-12,OUT
MV-541,MD-1659,ST-24,-190,2025-11-25,ADJUST
MV-542,R-1388,ST-5,68,2026-10-06,In
MV-543,REF-1009,ST-8,158,05-01-2025,adjust
MV-544,SKU1642,ST-11,139,12/27/2025,in
MV-545,SKU1474,ST-15,-26,2026-06-08,OUT
MV-546,MD-1551,ST-1,-191,2025-05-10,adjust
MV-547,R-1328,ST-25,-4,2025-02-20,adjust
MV-548,R-1545,ST-5,-31,05/21/2025,In
MV-549,SKU1477,ST-21,-69,2026-10-13,ADJUST
MV-550,MD-1230,ST-19,151,07/14/2025,adjust
MV-551,REF-1529,ST-10,54,03/13/2025,In
MV-552,REF-1743,ST-12,-128,10/17/2026,ADJUST
MV-553,MD-1142,ST-8,-96,03/07/2026,In
MV-554,MD-1167,ST-1,77,2025-02-25,in
MV-555,SKU1241,ST-14,66,12/21/2025,in
MV-556,MD-1798,ST-13,-3,2026-11-04,In
MV-557,MD-1549,ST-4,81,05/17/2026,OUT
MV-558,REF-1361,ST-3,164,2025-04-27,ADJUST
MV-559,MD-1534,ST-25,85,2025-10-27,in
MV-560,MD-1374,ST-5,-94,10/27/2025,OUT
MV-561,R-1182,ST-18,-72,23-07-2026,OUT
MV-562,MD-1004,ST-23,160,08/17/2025,ADJUST
MV-563,REF-1195,ST-10,129,2026-08-16,OUT
MV-564,SKU1490,ST-15,118,2026-08-26,in
MV-565,REF-1121,ST-16,183,2026-08-19,OUT
MV-566,REF-1011,ST-21,-77,13-01-2025,OUT
MV-567,MD-1306,ST-8,-8,2026-05-09,in
MV-568,SKU1673,ST-24,71,11/01/2025,In
MV-569,SKU1556,ST-8,58,11/19/2026,ADJUST
MV-570,REF-1514,ST-4,-133,06/13/2025,In
MV-571,R-1077,ST-8,-110,2025-02-19,ADJUST
MV-572,REF-1217,ST-20,-144,10/18/2025,adjust
MV-573,MD-1427,ST-2,-192,27-06-2026,In
MV-574,REF-1769,ST-6,103,2025-10-05,OUT
MV-575,SKU1472,ST-1,27,2026-11-20,In
MV-576,MD-1210,ST-16,-171,2026-12-09,In
MV-577,MD-1616,ST-11,92,2025-02-06,in
MV-578,MD-1692,ST-2,36,11/18/2025,adjust
MV-579,MD-1634,ST-24,-35,2026-11-24,ADJUST
MV-580,R-1415,ST-9,-17,05/04/2025,adjust
MV-581,REF-1769,ST-20,3,03/02/2026,ADJUST
MV-582,R-1618,ST-24,-14,11/13/2025,adjust
MV-583,REF-1605,ST-14,171,2026-04-14,adjust
MV-584,SKU1486,ST-2,140,2025-07-06,In
MV-585,SKU1395,ST-5,200,2026-07-02,ADJUST
MV-586,R-1565,ST-25,-169,2025-04-17,OUT
MV-587,SKU1342,ST-6,-20,11/27/2026,adjust
MV-588,R-1657,ST-19,172,2026-06-01,in
MV-589,SKU1773,ST-3,58,04-02-2026,ADJUST
MV-590,REF-1322,ST-9,82,18-02-2026,In
MV-591,R-1334,ST-13,-140,2026-07-13,ADJUST
MV-592,SKU1343,ST-10,-61,21-06-2026,adjust
MV-593,MD-1558,ST-12,71,2025-01-19,in
MV-594,REF-1391,ST-15,-60,01/28/2026,adjust
MV-595,MD-1197,ST-8,-25,17-01-2025,adjust
MV-596,SKU1601,ST-5,-100,04-05-2025,In
MV-597,SKU1484,ST-12,-12,2025-04-13,adjust
MV-598,REF-1591,ST-18,-10,09/24/2026,ADJUST
MV-599,SKU1656,ST-21,-194,2025-10-01,In
MV-600,R-1698,ST-8,79,2025-08-03,In
MV-601,REF-1323,ST-5,83,10-02-2026,in
MV-602,R-1759,ST-20,-80,2025-02-27,ADJUST
MV-603,REF-1307,ST-20,196,2026-06-09,ADJUST
MV-604,SKU1455,ST-25,124,2026-10-03,In
MV-605,R-1586,ST-19,188,2025-01-15,OUT
MV-606,MD-1030,ST-9,-133,09/22/2026,OUT
MV-607,R-1034,ST-23,167,02/22/2025,adjust
MV-608,MD-1212,ST-2,-191,2025-09-10,in
MV-609,R-1109,ST-6,198,2025-12-02,OUT
MV-610,REF-1155,ST-11,97,2025-08-23,adjust
MV-611,MD-1404,ST-17,-26,2025-12-07,OUT
MV-612,REF-1747,ST-8,-74,06/16/2025,adjust
MV-613,MD-1449,ST-23,-169,03/09/2025,ADJUST
MV-614,SKU1589,ST-13,-10,2026-09-08,OUT
MV-615,MD-1682,ST-20,-108,2026-07-28,OUT
MV-616,SKU1040,ST-24,147,2026-04-04,adjust
MV-617,REF-1042,ST-6,-1,2026-05-20,adjust
MV-618,SKU1153,ST-5,110,10/28/2026,In
MV-619,REF-1743,ST-19,124,2026-09-23,In
MV-620,R-1468,ST-5,-29,2025-06-23,in
MV-621,MD-1487,ST-3,-97,08/26/2026,In
MV-622,R-1503,ST-9,-173,2025-01-21,OUT
MV-623,REF-1491,ST-12,-6,2026-01-08,In
MV-624,MD-1017,ST-16,99,08/03/2026,In
MV-625,REF-1560,ST-10,-101,2026-08-22,adjust
MV-626,MD-1366,ST-4,47,03/22/2025,In
MV-627,SKU1778,ST-11,197,07/14/2025,ADJUST
MV-628,REF-1063,ST-25,199,2025-01-22,OUT
MV-629,R-1520,ST-16,21,02-03-2025,ADJUST
MV-630,R-1184,ST-21,162,05/14/2026,OUT
MV-631,REF-1550,ST-2,-110,01/15/2026,In
MV-632,REF-1313,ST-17,93,2026-05-11,OUT
MV-633,R-1592,ST-23,-143,09/22/2025,In
MV-634,SKU1527,ST-13,37,2026-11-25,in
MV-635,REF-1185,ST-22,139,08/19/2026,adjust
MV-636,R-1632,ST-5,-200,2026-09-05,ADJUST
MV-637,MD-1303,ST-4,-147,2026-02-20,In
MV-638,SKU1032,ST-12,27,2025-05-25,in
MV-639,MD-1471,ST-5,-29,01/13/2025,ADJUST
MV-640,REF-1101,ST-25,-51,2025-05-10,In
MV-641,REF-1344,ST-25,-14,2025-09-16,OUT
MV-642,R-1499,ST-23,39,13-11-2025,OUT
MV-643,REF-1629,ST-19,-134,01/14/2025,adjust
MV-644,SKU1506,ST-8,-118,2025-05-06,adjust
MV-645,SKU1762,ST-24,-153,2025-01-01,in
MV-646,REF-1269,ST-3,-180,2025-12-02,in
MV-647,REF-1292,ST-21,121,2026-12-19,OUT
MV-648,MD-1681,ST-13,160,06-09-2026,In
MV-649,MD-1339,ST-21,22,2025-08-17,OUT
MV-650,R-1440,ST-18,196,2025-02-15,in
MV-651,REF-1457,ST-5,184,24-09-2026,adjust
MV-652,SKU1778,ST-16,16,2026-01-21,In
MV-653,REF-1507,ST-18,189,06/23/2026,OUT
MV-654,R-1130,ST-7,71,27-12-2026,in
MV-655,SKU1623,ST-6,-188,03/06/2025,adjust
MV-656,SKU1713,ST-1,-179,18-10-2025,in
MV-657,MD-1235,ST-24,142,02/23/2025,in
MV-658,REF-1790,ST-13,49,02-12-2026,In
MV-659,SKU1527,ST-7,-162,07/04/2025,adjust
MV-660,R-1189,ST-1,46,2026-04-20,In
MV-661,REF-1793,ST-4,165,2025-08-25,ADJUST
MV-662,R-1749,ST-15,23,05/16/2026,in
MV-663,R-1252,ST-4,66,03/15/2025,In
MV-664,SKU1134,ST-22,-119,17-08-2025,adjust
MV-665,SKU1691,ST-23,-139,21-01-2025,In
MV-666,SKU1593,ST-19,-7,2025-06-14,ADJUST
MV-667,R-1460,ST-13,-180,2025-03-02,ADJUST
MV-668,SKU1231,ST-3,173,2026-10-15,ADJUST
MV-669,R-1297,ST-16,-160,02/05/2026,ADJUST
MV-670,REF-1531,ST-9,-30,04/18/2026,In
MV-671,MD-1681,ST-25,48,10/18/2025,in
MV-672,MD-1097,ST-11,78,2025-11-19,in
MV-673,SKU1693,ST-14,149,02/02/2025,in
MV-674,REF-1412,ST-22,3,06/11/2026,in
MV-675,R-1770,ST-23,-81,08/04/2026,In
MV-676,REF-1394,ST-5,44,2026-08-16,In
MV-677,R-1267,ST-11,-59,2025-03-04,in
MV-678,MD-1434,ST-21,-61,02/26/2025,adjust
MV-679,MD-1065,ST-9,162,2025-03-03,OUT
MV-680,R-1388,ST-12,-156,04/12/2026,OUT
MV-681,SKU1469,ST-3,8,2026-03-23,in
MV-682,MD-1482,ST-3,78,2026-11-12,In
MV-683,R-1731,ST-21,68,2025-11-14,OUT
MV-684,MD-1061,ST-5,-175,2026-11-14,OUT
MV-685,R-1296,ST-21,-33,03/24/2026,OUT
MV-686,MD-1411,ST-5,-79,2025-05-06,ADJUST
MV-687,MD-1692,ST-20,13,03-11-2025,OUT
MV-688,R-1584,ST-3,126,10/23/2026,in
MV-689,SKU1593,ST-1,-153,2026-07-26,In
MV-690,R-1119,ST-18,-23,21-04-2025,adjust
MV-691,R-1586,ST-14,96,2025-07-08,In
MV-692,SKU1368,ST-17,156,23-07-2025,ADJUST
MV-693,MD-1683,ST-2,-32,2026-10-02,ADJUST
MV-694,R-1592,ST-21,193,09-02-2026,OUT
MV-695,MD-1049,ST-14,-13,2026-10-08,adjust
MV-696,MD-1250,ST-5,7,2026-10-18,ADJUST
MV-697,R-1082,ST-10,185,10/01/2026,ADJUST
MV-698,MD-1194,ST-13,95,01/17/2025,adjust
MV-699,REF-1775,ST-6,-75,01-06-2026,In
MV-700,R-1446,ST-1,127,15-05-2025,In
MV-701,SKU1762,ST-14,179,10-12-2026,in
MV-702,R-1584,ST-25,9,04-02-2026,OUT
MV-703,REF-1042,ST-18,128,2025-03-13,adjust
MV-704,R-1503,ST-5,-199,2026-07-10,In
MV-705,SKU1599,ST-24,-45,20-08-2025,ADJUST
MV-706,R-1278,ST-7,9,12/16/2025,ADJUST
MV-707,R-1444,ST-16,67,03/14/2026,OUT
MV-708,R-1180,ST-13,-139,04/15/2025,OUT
MV-709,R-1760,ST-4,18,16-12-2026,in
MV-710,R-1290,ST-21,-117,01/12/2026,adjust
MV-711,MD-1411,ST-9,-136,09/15/2026,adjust
MV-712,REF-1071,ST-11,135,2026-11-28,adjust
MV-713,MD-1471,ST-17,73,09/23/2026,adjust
MV-714,MD-1151,ST-9,-99,2025-05-13,In
MV-715,MD-1434,ST-22,-146,04/13/2025,OUT
MV-716,SKU1574,ST-10,66,12-11-2026,ADJUST
MV-717,REF-1747,ST-3,44,2026-03-06,in
MV-718,SKU1474,ST-6,-56,12-10-2026,OUT
MV-719,SKU1272,ST-2,158,01-12-2025,adjust
MV-720,MD-1716,ST-7,-116,2025-10-10,In
MV-721,R-1419,ST-25,194,09/25/2026,OUT
MV-722,R-1039,ST-9,-200,19-03-2025,adjust
MV-723,R-1090,ST-8,-32,2026-07-28,adjust
MV-724,MD-1659,ST-7,-25,21-01-2025,OUT
MV-725,REF-1273,ST-20,194,01/26/2025,OUT
MV-726,R-1565,ST-8,106,03/13/2025,ADJUST
MV-727,REF-1604,ST-20,22,2025-01-12,adjust
MV-728,REF-1719,ST-5,84,2025-12-03,In
MV-729,REF-1519,ST-22,46,09/24/2026,ADJUST
MV-730,R-1648,ST-10,39,12-12-2025,In
MV-731,REF-1393,ST-6,155,2026-04-26,ADJUST
MV-732,R-1700,ST-22,144,10/13/2025,OUT
MV-733,REF-1311,ST-6,-56,03-11-2025,OUT
MV-734,SKU1778,ST-9,97,2025-10-01,In
MV-735,SKU1603,ST-2,82,2025-07-05,In
MV-736,REF-1121,ST-23,-130,18-09-2025,in
MV-737,MD-1107,ST-12,-128,08/21/2026,in
MV-738,REF-1137,ST-10,160,2025-07-14,adjust
MV-739,REF-1765,ST-14,30,01/21/2026,In
MV-740,SKU1469,ST-23,-161,02/03/2026,in
MV-741,SKU1462,ST-11,19,04-05-2025,ADJUST
MV-742,REF-1094,ST-9,75,2025-12-07,in
MV-743,MD-1509,ST-12,171,2025-01-23,in
MV-744,R-1545,ST-1,104,02/05/2026,adjust
MV-745,SKU1470,ST-11,-157,2026-02-24,ADJUST
MV-746,SKU1160,ST-6,-154,10/05/2026,OUT
MV-747,SKU1201,ST-2,112,2026-09-22,adjust
MV-748,SKU1610,ST-1,88,2026-04-04,ADJUST
MV-749,SKU1525,ST-19,-56,2025-03-04,adjust
MV-750,REF-1238,ST-1,131,22-10-2025,ADJUST
MV-751,R-1592,ST-11,-71,01/16/2026,in
MV-752,SKU1555,ST-7,-11,05/26/2026,adjust
MV-753,REF-1765,ST-5,-187,2025-09-26,in
MV-754,REF-1765,ST-24,126,05/14/2025,ADJUST
MV-755,MD-1643,ST-3,-82,15-09-2025,ADJUST
MV-756,SKU1556,ST-1,-173,2025-06-01,in
MV-757,REF-1141,ST-2,111,2026-07-19,OUT
MV-758,R-1184,ST-5,56,12/12/2025,adjust
MV-759,REF-1217,ST-10,-71,24-04-2025,adjust
MV-760,REF-1781,ST-5,64,10-08-2026,OUT
MV-761,REF-1786,ST-3,166,06/27/2026,in
MV-762,MD-1200,ST-21,18,2025-07-14,OUT
MV-763,SKU1570,ST-7,-67,19-10-2026,adjust
MV-764,REF-1727,ST-20,-123,2025-06-07,ADJUST
MV-765,SKU1048,ST-13,178,04-05-2026,ADJUST
MV-766,MD-1303,ST-13,-106,03/16/2026,ADJUST
MV-767,SKU1032,ST-20,167,2026-11-03,In
MV-768,R-1336,ST-9,65,2025-01-19,ADJUST
MV-769,R-1104,ST-13,-59,04/14/2026,ADJUST
MV-770,REF-1221,ST-14,56,11/07/2026,in
MV-771,MD-1616,ST-24,42,2025-04-22,adjust
MV-772,MD-1197,ST-15,-28,25-08-2025,In
MV-773,R-1565,ST-7,33,02/27/2026,in
MV-774,SKU1281,ST-22,41,05/25/2025,adjust
MV-775,MD-1409,ST-6,68,09/23/2025,in
MV-776,MD-1492,ST-13,-17,2025-04-22,In
MV-777,SKU1453,ST-15,-194,12/24/2026,In
MV-778,R-1330,ST-16,166,2025-05-19,OUT
MV-779,R-1027,ST-15,38,2025-10-01,in
MV-780,R-1494,ST-12,42,18-11-2026,adjust
MV-781,SKU1762,ST-21,154,2026-01-07,OUT
MV-782,MD-1409,ST-20,152,2025-12-15,in
MV-783,R-1614,ST-3,113,24-07-2026,adjust
MV-784,R-1532,ST-12,-46,25-09-2026,In
MV-785,SKU1160,ST-1,76,01/20/2026,ADJUST
MV-786,REF-1741,ST-22,-72,06-07-2025,In
MV-787,R-1187,ST-15,15,2026-02-28,OUT
MV-788,REF-1552,ST-8,161,20-02-2025,In
MV-789,R-1229,ST-2,-177,11-02-2026,in
MV-790,MD-1043,ST-18,-101,2025-11-13,OUT
MV-791,MD-1127,ST-9,-97,2025-02-22,In
MV-792,R-1678,ST-3,144,02/11/2025,adjust
MV-793,MD-1526,ST-8,36,03/21/2025,In
MV-794,MD-1156,ST-12,57,01/05/2025,In
MV-795,MD-1516,ST-22,165,14-10-2025,ADJUST
MV-796,SKU1723,ST-17,79,14-06-2026,OUT
MV-797,SKU1346,ST-14,-148,2025-03-09,ADJUST
MV-798,SKU1114,ST-6,-88,01-10-2026,OUT
MV-799,R-1206,ST-24,55,2025-07-23,adjust
MV-800,R-1164,ST-5,115,2025-07-08,adjust
MV-801,REF-1255,ST-22,19,09/22/2025,ADJUST
MV-802,R-1463,ST-22,-127,2025-10-25,in
MV-803,SKU1486,ST-14,-80,2026-02-23,OUT
MV-804,REF-1292,ST-19,-82,2026-03-06,in
MV-805,SKU1371,ST-20,-181,2026-02-21,OUT
MV-806,MD-1683,ST-17,3,14-04-2026,In
MV-807,REF-1028,ST-2,59,28-06-2025,OUT
MV-808,SKU1368,ST-2,172,10/19/2025,In
MV-809,REF-1414,ST-19,42,2026-10-26,OUT
MV-810,R-1123,ST-5,83,2026-08-10,In
MV-811,REF-1028,ST-7,-131,10-05-2026,ADJUST
MV-812,R-1290,ST-2,200,02/28/2026,ADJUST
MV-813,SKU1036,ST-12,-105,2026-06-08,ADJUST
MV-814,SKU1332,ST-5,60,2025-09-01,in
MV-815,REF-1338,ST-5,-59,2025-02-17,in
MV-816,R-1296,ST-18,-182,2026-10-07,In
MV-817,MD-1434,ST-24,42,05/20/2025,adjust
MV-818,REF-1400,ST-17,-200,2026-09-23,ADJUST
MV-819,SKU1088,ST-21,-131,01/12/2026,ADJUST
MV-820,MD-1553,ST-24,55,2025-01-18,in
MV-821,MD-1061,ST-21,-136,01/26/2025,In
MV-822,SKU1477,ST-10,57,11/19/2026,ADJUST
MV-823,REF-1783,ST-7,-188,2025-06-23,OUT
MV-824,SKU1002,ST-21,-173,04/27/2025,OUT
MV-825,MD-1143,ST-17,69,08-03-2025,OUT
MV-826,MD-1682,ST-7,-76,01/05/2026,in
MV-827,MD-1746,ST-9,7,23-01-2025,OUT
MV-828,REF-1405,ST-22,92,01/09/2025,OUT
MV-829,REF-1701,ST-1,170,2026-03-19,ADJUST
MV-830,SKU1658,ST-16,7,2026-10-11,ADJUST
MV-831,MD-1542,ST-1,-86,2026-07-21,in
MV-832,R-1090,ST-22,101,2026-11-20,In
MV-833,MD-1230,ST-9,-65,07/19/2026,ADJUST
MV-834,REF-1403,ST-5,-110,2026-11-02,In
MV-835,SKU1056,ST-14,135,06/18/2025,adjust
MV-836,MD-1726,ST-1,-181,05/16/2025,OUT
MV-837,REF-1535,ST-22,37,2025-07-28,ADJUST
MV-838,SKU1755,ST-4,-167,2026-10-24,ADJUST
MV-839,MD-1065,ST-4,91,2026-10-16,adjust
MV-840,SKU1326,ST-14,-130,12/02/2026,ADJUST
MV-841,SKU1318,ST-22,-66,2025-05-22,ADJUST
MV-842,R-1315,ST-23,-89,15-02-2025,In
MV-843,REF-1576,ST-1,145,2025-09-06,OUT
MV-844,SKU1356,ST-22,68,02/25/2026,ADJUST
MV-845,R-1223,ST-19,-63,2025-10-02,OUT
MV-846,REF-1429,ST-24,110,2026-04-12,in
MV-847,MD-1151,ST-10,-103,2025-09-16,OUT
MV-848,MD-1181,ST-6,119,2026-08-01,In
MV-849,R-1512,ST-5,-185,2026-03-18,in
MV-850,MD-1417,ST-15,-197,2026-03-07,ADJUST
MV-851,R-1340,ST-18,135,06/11/2025,ADJUST
MV-852,SKU1357,ST-9,-96,05/26/2025,In
MV-853,SKU1712,ST-7,175,02/08/2026,OUT
MV-854,SKU1398,ST-9,-98,12/03/2025,in
MV-855,R-1377,ST-22,43,10/14/2026,OUT
MV-856,REF-1412,ST-20,14,03-11-2025,adjust
MV-857,MD-1392,ST-25,161,2025-04-19,In
MV-858,R-1334,ST-7,-134,12/19/2025,in
MV-859,R-1481,ST-3,106,2026-08-23,adjust
MV-860,MD-1304,ST-25,-126,2026-11-08,In
MV-861,SKU1704,ST-8,32,07/18/2025,ADJUST
MV-862,MD-1720,ST-3,-127,04/14/2025,adjust
MV-863,MD-1458,ST-4,-116,2026-12-01,ADJUST
MV-864,REF-1688,ST-20,-172,04/13/2025,OUT
MV-865,REF-1135,ST-10,-108,03/15/2026,In
MV-866,REF-1338,ST-23,-190,11-11-2025,in
MV-867,REF-1199,ST-10,10,2026-10-11,ADJUST
MV-868,REF-1232,ST-1,138,05/22/2026,OUT
MV-869,SKU1343,ST-22,-6,2026-08-17,OUT
MV-870,SKU1326,ST-6,-164,2026-10-24,ADJUST
MV-871,REF-1138,ST-4,-113,07/06/2026,OUT
MV-872,R-1182,ST-24,102,2025-09-16,In
MV-873,MD-1411,ST-21,32,03/19/2026,In
MV-874,REF-1554,ST-19,95,2026-05-13,In
MV-875,MD-1522,ST-20,-128,11/15/2026,ADJUST
MV-876,REF-1372,ST-19,-100,01/25/2026,ADJUST
MV-877,REF-1514,ST-22,70,2026-07-01,ADJUST
MV-878,SKU1396,ST-12,31,2025-06-06,OUT
MV-879,REF-1316,ST-21,-131,10/27/2026,ADJUST
MV-880,R-1108,ST-3,192,2026-11-02,adjust
MV-881,MD-1487,ST-25,3,04/27/2025,ADJUST
MV-882,R-1796,ST-25,-165,17-09-2026,OUT
MV-883,MD-1202,ST-13,-96,2025-05-11,OUT
MV-884,R-1146,ST-23,95,12/18/2026,in
MV-885,REF-1515,ST-17,72,01/07/2025,ADJUST
MV-886,REF-1510,ST-19,-113,2025-12-25,ADJUST
MV-887,SKU1756,ST-7,173,26-09-2025,in
MV-888,R-1641,ST-25,89,06/22/2025,OUT
MV-889,R-1288,ST-23,-21,15-01-2026,In
MV-890,REF-1429,ST-16,16,2026-12-04,in
MV-891,REF-1058,ST-19,40,17-01-2026,adjust
MV-892,SKU1733,ST-18,-43,2026-07-26,in
MV-893,SKU1677,ST-8,-176,2026-04-24,OUT
MV-894,REF-1728,ST-18,-145,2026-06-04,adjust
MV-895,R-1293,ST-4,72,02/12/2025,In
MV-896,MD-1627,ST-19,165,2026-09-20,In
MV-897,MD-1505,ST-12,-105,2025-12-22,In
MV-898,REF-1576,ST-21,117,2025-12-18,OUT
MV-899,SKU1314,ST-6,-117,14-07-2026,In
MV-900,MD-1087,ST-19,-164,2026-01-28,ADJUST
MV-901,MD-1692,ST-2,-17,2025-12-14,adjust
MV-902,REF-1213,ST-11,150,2025-06-15,adjust
MV-903,SKU1423,ST-14,-59,2025-04-08,adjust
MV-904,SKU1612,ST-11,-189,2025-07-22,OUT
MV-905,REF-1214,ST-8,103,09/20/2025,In
MV-906,R-1019,ST-13,13,2026-10-16,adjust
MV-907,R-1035,ST-15,-37,03-07-2025,In
MV-908,SKU1066,ST-22,-36,03/13/2025,ADJUST
MV-909,R-1386,ST-24,26,2025-11-04,ADJUST
MV-910,REF-1171,ST-22,-111,2026-08-20,In
MV-911,MD-1064,ST-20,-130,16-12-2025,in
MV-912,SKU1764,ST-25,114,2025-05-07,In
MV-913,SKU1451,ST-8,162,06-03-2025,in
MV-914,SKU1272,ST-17,11,07-11-2025,in
MV-915,SKU1651,ST-1,-30,14-12-2025,adjust
MV-916,SKU1675,ST-7,-42,12/05/2026,In
MV-917,R-1430,ST-24,59,2026-07-21,in
MV-918,REF-1063,ST-17,13,01/24/2026,in
MV-919,REF-1163,ST-8,136,2026-11-05,In
MV-920,MD-1291,ST-10,141,01-04-2026,ADJUST
MV-921,SKU1395,ST-10,132,2026-11-27,ADJUST
MV-922,REF-1067,ST-23,181,06/15/2026,In
MV-923,MD-1501,ST-17,-144,2025-08-03,OUT
MV-924,MD-1464,ST-20,147,11-08-2025,in
MV-925,R-1520,ST-18,-131,2026-04-10,in
MV-926,MD-1716,ST-13,-199,2026-12-18,adjust
MV-927,R-1578,ST-1,-180,12/02/2025,ADJUST
MV-928,MD-1447,ST-15,-145,2026-02-16,OUT
MV-929,R-1736,ST-12,48,04/12/2026,OUT
MV-930,REF-1672,ST-17,10,2025-08-27,ADJUST
MV-931,REF-1163,ST-23,69,2025-06-01,OUT
MV-932,SKU1010,ST-12,140,09/22/2025,OUT
MV-933,R-1473,ST-17,38,10-08-2025,adjust
MV-934,REF-1363,ST-17,68,2026-05-17,In
MV-935,R-1047,ST-17,115,2026-03-23,in
MV-936,MD-1659,ST-10,-102,01/14/2025,ADJUST
MV-937,MD-1282,ST-23,-36,05/26/2026,in
MV-938,SKU1470,ST-12,103,2026-07-25,ADJUST
MV-939,SKU1280,ST-9,176,2025-09-17,In
MV-940,MD-1351,ST-8,113,04/01/2026,ADJUST
MV-941,REF-1074,ST-16,66,19-11-2025,in
MV-942,REF-1738,ST-24,-12,2026-10-07,in
MV-943,R-1188,ST-22,54,09/24/2025,ADJUST
MV-944,REF-1393,ST-16,31,02/21/2025,OUT
MV-945,REF-1226,ST-15,-131,2026-04-16,in
MV-946,REF-1173,ST-4,146,2025-08-07,adjust
MV-947,SKU1472,ST-15,-38,06-04-2026,ADJUST
MV-948,REF-1354,ST-3,-128,03/13/2025,ADJUST
MV-949,R-1705,ST-22,-18,04/02/2025,OUT
MV-950,REF-1359,ST-9,-71,2026-09-02,OUT
MV-951,REF-1714,ST-4,174,2025-01-17,OUT
MV-952,R-1787,ST-20,-168,05-06-2025,in
MV-953,MD-1149,ST-13,188,2025-06-23,OUT
MV-954,SKU1766,ST-10,-194,2026-02-08,OUT
MV-955,REF-1780,ST-7,162,11/22/2026,ADJUST
MV-956,REF-1530,ST-10,114,2025-08-26,OUT
MV-957,MD-1107,ST-13,32,06/07/2025,OUT
MV-958,MD-1147,ST-25,-7,08/25/2026,ADJUST
MV-959,R-1523,ST-15,194,03/03/2026,In
MV-960,R-1602,ST-23,-94,05-03-2026,adjust
MV-961,MD-1196,ST-22,-91,2026-10-05,in
MV-962,REF-1609,ST-15,-181,2025-11-01,In
MV-963,SKU1455,ST-24,-145,2025-02-02,OUT
MV-964,MD-1065,ST-15,-176,2025-07-15,OUT
MV-965,R-1422,ST-17,-23,09/10/2026,In
MV-966,SKU1763,ST-15,165,2025-08-15,in
