review_id,product_id,customer_id,rating,comment,review_date
RV-1882,REF-1268,CUST-3947,4,,04/19/2025
RV-1883,REF-1554,CUST-4180,★5,一般,2026-06-05
RV-1884,R-1415,CUST-2967,★5,,05/10/2025
RV-1885,REF-1263,CUST-4511,3,,2026-11-28
RV-1886,REF-1028,CUST-125,5,,2026-06-07
RV-1887,MD-1502,CUST-4487,4,,20-11-2024
RV-1888,MD-1479,CUST-2952,1,,27-01-2025
RV-1889,R-1389,CUST-2095,1,很好,2026-11-18
RV-1890,SKU1580,CUST-1290,★5,很好,2026-12-04
RV-1891,R-1646,CUST-1793,3,,2026-10-15
RV-1892,R-1180,CUST-644,2,,2026-05-15
RV-1893,MD-1369,CUST-4868,★4,,2026-12-26
RV-1894,REF-1045,CUST-1999,1,,16-04-2025
RV-1895,MD-1502,CUST-1551,★5,,11/14/2026
RV-1896,MD-1235,CUST-2621,1,,2024-07-12
RV-1897,R-1293,CUST-1159,2,,05/28/2026
RV-1898,SKU1704,CUST-4866,★5,物流慢,2025-02-11
RV-1899,R-1648,CUST-3452,★5,,12/03/2025
RV-1900,SKU1251,CUST-935,2,物流慢,2026-08-28
RV-1901,REF-1186,CUST-101,1,,2025-12-09
RV-1902,MD-1122,CUST-2342,3,,05/19/2024
RV-1903,SKU1406,CUST-3076,2,差评,15-03-2026
RV-1904,REF-1738,CUST-2687,★4,,01/01/2026
RV-1905,MD-1197,CUST-974,4,很好,2026-04-20
RV-1906,MD-1225,CUST-4404,5,物流慢,2024-12-23
RV-1907,MD-1043,CUST-4523,2,,20-11-2025
RV-1908,R-1562,CUST-3287,5,很好,27-07-2024
RV-1909,SKU1480,CUST-2484,★4,一般,2025-04-01
RV-1910,MD-1191,CUST-4003,★5,一般,06/06/2026
RV-1911,R-1383,CUST-4402,5,差评,10/18/2026
RV-1912,REF-1214,CUST-4255,5,,2025-03-20
RV-1913,REF-1294,CUST-3921,1,差评,12/02/2024
RV-1914,REF-1316,CUST-1511,★5,很好,12-05-2025
RV-1915,SKU1218,CUST-2283,★4,,2025-04-12
RV-1916,SKU1357,CUST-96,★4,,2024-05-23
RV-1917,SKU1656,CUST-1021,1,很好,2026-03-19
RV-1918,MD-1647,CUST-1727,★5,,2025-01-27
RV-1919,R-1117,CUST-1831,1,,11/23/2024
RV-1920,MD-1479,CUST-2503,5,,03/04/2026
RV-1921,R-1110,CUST-2347,4,物流慢,2025-05-17
RV-1922,SKU1371,CUST-1426,1,很好,19-11-2025
RV-1923,SKU1178,CUST-2245,4,,2025-04-15
RV-1924,R-1573,CUST-206,3,一般,2026-09-15
RV-1925,SKU1486,CUST-2151,5,差评,15-10-2025
RV-1926,R-1666,CUST-4904,★4,物流慢,05/14/2026
RV-1927,R-1749,CUST-4918,5,差评,01/28/2026
RV-1928,REF-1604,CUST-1775,4,一般,03/12/2025
RV-1929,MD-1165,CUST-8,5,物流慢,15-10-2025
RV-1930,SKU1755,CUST-872,2,物流慢,09/06/2024
RV-1931,REF-1261,CUST-4780,2,,2024-12-19
RV-1932,REF-1461,CUST-4042,★4,,04/11/2024
RV-1933,REF-1776,CUST-694,5,性价比高,2026-04-02
RV-1934,MD-1089,CUST-2738,1,,08/27/2025
RV-1935,REF-1226,CUST-2538,5,很好,2024-02-06
RV-1936,REF-1697,CUST-1211,2,,2024-04-11
RV-1937,REF-1026,CUST-2934,2,,07/18/2025
RV-1938,MD-1235,CUST-913,5,,10/15/2026
RV-1939,MD-1309,CUST-4667,4,物流慢,11/09/2025
RV-1940,REF-1232,CUST-1142,4,,2026-08-17
RV-1941,SKU1198,CUST-1892,★4,,2024-02-27
RV-1942,REF-1655,CUST-4334,★4,,2024-03-25
RV-1943,SKU1100,CUST-2962,5,差评,2026-11-24
RV-1944,REF-1483,CUST-788,★4,一般,07/27/2025
RV-1945,MD-1746,CUST-3781,2,性价比高,2026-12-27
RV-1946,REF-1685,CUST-2441,4,性价比高,28-03-2024
RV-1947,MD-1006,CUST-2393,4,,09/09/2026
RV-1948,R-1543,CUST-4382,5,很好,2026-01-15
RV-1949,REF-1529,CUST-2543,★5,物流慢,10/08/2026
RV-1950,R-1129,CUST-4464,4,,2024-03-18
RV-1951,SKU1069,CUST-2725,2,,2026-08-21
RV-1952,REF-1121,CUST-3061,★4,很好,19-02-2026
RV-1953,REF-1008,CUST-1626,4,性价比高,2025-05-04
RV-1954,R-1573,CUST-1507,★4,物流慢,24-04-2026
RV-1955,MD-1522,CUST-2196,★5,性价比高,2025-01-12
RV-1956,R-1736,CUST-4878,2,一般,2025-07-18
RV-1957,R-1630,CUST-1914,★5,差评,2024-05-10
RV-1958,R-1578,CUST-3694,4,,2024-04-05
RV-1959,SKU1556,CUST-3625,2,,10/02/2026
RV-1960,REF-1294,CUST-4494,★5,性价比高,03/20/2024
RV-1961,REF-1276,CUST-1506,5,,12/01/2024
RV-1962,MD-1107,CUST-1791,★4,性价比高,2025-04-17
RV-1963,MD-1202,CUST-950,★5,一般,01/25/2025
RV-1964,MD-1534,CUST-534,★5,,2026-01-12
RV-1965,REF-1185,CUST-3753,5,性价比高,2024-04-08
RV-1966,MD-1041,CUST-2937,3,,28-01-2024
RV-1967,R-1124,CUST-4456,★4,,03/01/2024
RV-1968,MD-1670,CUST-4512,2,很好,01/06/2024
RV-1969,REF-1372,CUST-4654,★5,差评,2024-06-27
RV-1970,R-1751,CUST-3931,5,性价比高,2026-09-19
RV-1971,REF-1738,CUST-1208,4,一般,2026-09-18
RV-1972,SKU1423,CUST-1945,5,很好,02/28/2025
RV-1973,REF-1352,CUST-2185,5,很好,09/12/2026
RV-1974,SKU1384,CUST-3769,3,,2026-06-19
RV-1975,SKU1114,CUST-3046,4,物流慢,2024-11-15
RV-1976,SKU1265,CUST-3125,5,性价比高,28-07-2025
RV-1977,REF-1186,CUST-1221,2,,12-05-2025
RV-1978,R-1598,CUST-2258,4,差评,10/14/2024
RV-1979,REF-1536,CUST-1065,4,,12/28/2024
RV-1980,SKU1020,CUST-173,2,,2026-05-15
RV-1981,R-1109,CUST-2244,1,性价比高,08/16/2026
RV-1982,SKU1662,CUST-2250,★4,,01/21/2026
RV-1983,REF-1138,CUST-3642,4,,2025-08-12
RV-1984,REF-1373,CUST-536,2,物流慢,26-11-2024
RV-1985,R-1388,CUST-3043,★4,物流慢,28-06-2024
RV-1986,MD-1275,CUST-2455,1,,07/28/2025
RV-1987,SKU1051,CUST-3355,2,性价比高,13-05-2024
RV-1988,SKU1640,CUST-1646,1,差评,05/20/2024
RV-1989,REF-1781,CUST-1515,1,,04/20/2024
RV-1990,SKU1767,CUST-2030,4,差评,04-10-2026
RV-1991,REF-1560,CUST-1061,5,物流慢,2025-03-04
RV-1992,MD-1538,CUST-247,2,,2026-04-18
RV-1993,R-1749,CUST-4499,★5,,2026-04-17
RV-1994,MD-1131,CUST-2786,1,很好,07-05-2025
RV-1995,REF-1137,CUST-2377,4,差评,2024-05-02
RV-1996,REF-1195,CUST-2458,★5,,17-03-2024
RV-1997,MD-1174,CUST-2754,4,一般,01/07/2025
RV-1998,R-1710,CUST-1657,5,差评,2025-08-20
RV-1999,R-1039,CUST-3150,★4,差评,08/28/2024
RV-2000,SKU1451,CUST-1796,4,物流慢,06-10-2026
RV-2001,SKU1231,CUST-2499,2,差评,2026-01-08
RV-2002,REF-1190,CUST-2665,2,,02/08/2025
RV-2003,MD-1235,CUST-1611,1,差评,2026-06-24
RV-2004,SKU1231,CUST-3201,3,很好,2024-06-10
RV-2005,SKU1406,CUST-1769,3,物流慢,05/26/2026
RV-2006,REF-1256,CUST-4980,3,,2026-12-18
RV-2007,REF-1096,CUST-4139,5,差评,2026-07-08
RV-2008,R-1408,CUST-3987,★5,差评,01/22/2025
RV-2009,MD-1596,CUST-4935,3,物流慢,2024-04-07
RV-2010,MD-1464,CUST-1702,★5,,2024-08-05
RV-2011,SKU1653,CUST-4136,3,一般,01-02-2026
RV-2012,R-1736,CUST-3107,5,物流慢,15-12-2025
RV-2013,REF-1021,CUST-4201,5,物流慢,06/16/2024
RV-2014,MD-1409,CUST-1772,1,性价比高,01-12-2026
RV-2015,SKU1327,CUST-2063,3,物流慢,2024-11-15
RV-2016,REF-1057,CUST-4711,4,很好,02/17/2025
RV-2017,SKU1070,CUST-4315,2,,2025-02-22
RV-2018,REF-1190,CUST-1100,2,一般,06/03/2024
RV-2019,R-1237,CUST-4758,2,性价比高,12/05/2026
RV-2020,REF-1045,CUST-4460,1,很好,07-10-2026
RV-2021,SKU1603,CUST-3611,★5,一般,11/26/2024
RV-2022,SKU1160,CUST-4093,5,很好,06/15/2025
RV-2023,SKU1704,CUST-3623,★5,,2024-07-20
RV-2024,SKU1547,CUST-4145,1,,05/06/2026
RV-2025,R-1267,CUST-2170,3,,2026-10-19
RV-2026,R-1748,CUST-46,★5,,2026-10-13
RV-2027,SKU1032,CUST-2731,★5,性价比高,03/14/2025
RV-2028,MD-1466,CUST-1079,5,性价比高,09/10/2026
RV-2029,REF-1745,CUST-1699,★4,,06/25/2026
RV-2030,R-1520,CUST-3506,★5,差评,2025-02-09
RV-2031,REF-1688,CUST-1918,2,,2024-06-19
RV-2032,MD-1303,CUST-4126,3,,2025-02-22
RV-2033,REF-1074,CUST-604,5,物流慢,23-01-2026
RV-2034,R-1645,CUST-2844,★4,,2025-03-08
RV-2035,MD-1249,CUST-4835,5,,2024-04-24
RV-2036,R-1521,CUST-1149,4,,08/09/2024
RV-2037,MD-1087,CUST-4111,4,,2024-09-08
RV-2038,MD-1692,CUST-813,5,很好,08/25/2024
RV-2039,R-1330,CUST-1152,1,性价比高,2026-06-01
RV-2040,SKU1599,CUST-2764,★4,一般,2025-04-22
RV-2041,MD-1284,CUST-3002,4,很好,2024-12-27
RV-2042,R-1646,CUST-4336,★5,,2025-03-23
RV-2043,R-1353,CUST-4820,★4,,12/14/2025
RV-2044,REF-1478,CUST-1597,4,,2025-09-05
RV-2045,REF-1382,CUST-1308,5,差评,2026-11-15
RV-2046,R-1296,CUST-3834,2,物流慢,2025-09-10
RV-2047,MD-1133,CUST-1318,5,一般,05-11-2025
RV-2048,MD-1597,CUST-4023,4,,2026-08-14
RV-2049,MD-1049,CUST-927,2,,2025-05-11
RV-2050,REF-1373,CUST-1062,2,,2026-01-10
RV-2051,MD-1681,CUST-897,3,差评,18-01-2026
RV-2052,R-1577,CUST-2959,4,物流慢,06-04-2024
RV-2053,REF-1053,CUST-1780,3,,08/26/2025
RV-2054,SKU1310,CUST-3519,★4,性价比高,2026-12-22
RV-2055,MD-1679,CUST-3887,2,,07/26/2026
RV-2056,MD-1169,CUST-410,★5,性价比高,2025-06-21
RV-2057,REF-1519,CUST-3432,★5,很好,04/11/2026
RV-2058,SKU1357,CUST-341,3,物流慢,2024-08-06
RV-2059,MD-1387,CUST-649,4,,04-04-2024
RV-2060,MD-1746,CUST-1792,2,,24-01-2024
RV-2061,SKU1231,CUST-4655,★5,,02/05/2026
RV-2062,R-1523,CUST-3428,★4,很好,13-11-2024
RV-2063,SKU1271,CUST-583,1,很好,2025-11-13
RV-2064,R-1488,CUST-1483,4,物流慢,12/01/2024
RV-2065,REF-1403,CUST-1657,2,很好,25-11-2024
RV-2066,MD-1542,CUST-1027,1,很好,2024-12-24
RV-2067,REF-1391,CUST-4028,1,物流慢,03/06/2025
RV-2068,SKU1248,CUST-4259,★4,差评,07/26/2024
RV-2069,REF-1514,CUST-459,★5,差评,2026-03-15
RV-2070,R-1035,CUST-3321,1,很好,2024-02-04
RV-2071,SKU1656,CUST-4874,4,物流慢,2024-08-08
RV-2072,MD-1615,CUST-332,5,,2025-11-21
RV-2073,MD-1309,CUST-2206,★5,差评,2026-12-26
RV-2074,MD-1548,CUST-417,4,差评,03/01/2024
RV-2075,SKU1106,CUST-2630,5,,2026-04-10
RV-2076,REF-1226,CUST-4625,★5,,2026-01-01
RV-2077,MD-1392,CUST-4359,★5,,2026-03-06
RV-2078,MD-1305,CUST-1127,5,,2026-06-08
RV-2079,REF-1054,CUST-2154,★4,差评,2024-07-23
RV-2080,SKU1346,CUST-4869,5,差评,2025-10-27
RV-2081,SKU1764,CUST-627,4,一般,2025-11-26
RV-2082,R-1233,CUST-4581,5,性价比高,24-05-2024
RV-2083,REF-1450,CUST-3569,2,,2026-01-12
RV-2084,R-1104,CUST-3447,★4,一般,2026-12-08
RV-2085,SKU1677,CUST-2395,3,,08/26/2026
RV-2086,MD-1789,CUST-1978,5,物流慢,2024-08-08
RV-2087,MD-1091,CUST-3034,★5,物流慢,01-02-2024
RV-2088,SKU1778,CUST-2534,4,,06-11-2026
RV-2089,MD-1442,CUST-3861,★5,,2024-07-03
RV-2090,MD-1464,CUST-2981,4,物流慢,2026-08-24
RV-2091,R-1209,CUST-1480,3,,2025-09-20
RV-2092,R-1518,CUST-1245,4,,2025-05-04
RV-2093,R-1109,CUST-1289,3,,08/19/2024
RV-2094,SKU1085,CUST-3183,★4,,01/18/2026
RV-2095,REF-1279,CUST-3845,3,很好,2026-03-11
RV-2096,REF-1161,CUST-29,★4,很好,05/19/2025
RV-2097,MD-1659,CUST-1229,4,很好,17-05-2025
RV-2098,R-1108,CUST-4210,★5,一般,2026-12-02
RV-2099,SKU1381,CUST-1808,★4,,2026-11-15
RV-2100,R-1180,CUST-4341,4,物流慢,2026-03-08
RV-2101,R-1563,CUST-3661,5,,2025-09-01
RV-2102,REF-1345,CUST-2711,3,,12/17/2025
RV-2103,SKU1241,CUST-1932,4,物流慢,20-06-2026
RV-2104,MD-1522,CUST-3694,2,一般,2024-05-15
RV-2105,MD-1442,CUST-2266,★4,很好,07/08/2025
RV-2106,SKU1192,CUST-2812,2,差评,02/08/2024
RV-2107,SKU1742,CUST-194,5,,02/19/2025
RV-2108,R-1175,CUST-1716,★4,一般,03/12/2025
RV-2109,REF-1378,CUST-4223,★4,一般,2025-04-28
RV-2110,MD-1467,CUST-4094,1,,24-10-2025
RV-2111,R-1105,CUST-3016,4,物流慢,10/12/2025
RV-2112,R-1315,CUST-766,3,物流慢,2024-06-01
RV-2113,R-1124,CUST-2052,2,很好,2024-11-09
RV-2114,R-1602,CUST-4142,★5,差评,05/16/2025
RV-2115,R-1444,CUST-4536,1,,02/26/2026
RV-2116,REF-1058,CUST-1420,1,,20-11-2024
RV-2117,MD-1061,CUST-3618,4,物流慢,06/20/2025
RV-2118,R-1340,CUST-1263,1,很好,2024-04-24
RV-2119,SKU1183,CUST-3824,★4,性价比高,2025-02-08
RV-2120,MD-1466,CUST-1010,4,性价比高,2026-11-06
RV-2121,REF-1382,CUST-261,3,物流慢,08/02/2024
RV-2122,REF-1799,CUST-4820,1,,2025-02-18
RV-2123,MD-1679,CUST-571,5,差评,24-07-2025
RV-2124,R-1003,CUST-4692,4,,01/07/2026
RV-2125,REF-1554,CUST-3789,2,一般,24-12-2024
RV-2126,R-1293,CUST-2348,4,一般,06/20/2026
RV-2127,R-1674,CUST-3296,2,,22-06-2024
RV-2128,REF-1790,CUST-324,5,,28-01-2024
RV-2129,REF-1338,CUST-1045,5,,05/02/2024
RV-2130,R-1289,CUST-1964,2,,11/13/2026
RV-2131,R-1545,CUST-3885,5,,2026-03-06
RV-2132,R-1512,CUST-1107,2,,2026-03-13
RV-2133,R-1239,CUST-3801,4,一般,27-12-2024
RV-2134,SKU1762,CUST-3717,3,性价比高,11-04-2026
RV-2135,R-1018,CUST-2478,4,差评,2026-12-15
RV-2136,REF-1199,CUST-1122,★5,一般,09/09/2025
RV-2137,R-1077,CUST-174,★5,,09/21/2025
RV-2138,R-1157,CUST-3721,★4,,2025-04-20
RV-2139,REF-1264,CUST-3054,3,,03/25/2024
RV-2140,MD-1471,CUST-1805,1,物流慢,03-04-2026
RV-2141,R-1568,CUST-3483,4,,2024-08-19
RV-2142,MD-1417,CUST-4704,5,,22-12-2024
RV-2143,REF-1140,CUST-5,★4,差评,2026-08-19
RV-2144,SKU1620,CUST-1505,5,,01/08/2026
RV-2145,R-1159,CUST-1119,5,物流慢,2025-05-03
RV-2146,MD-1270,CUST-4115,4,,06/09/2026
RV-2147,R-1315,CUST-204,3,很好,07/15/2025
RV-2148,REF-1644,CUST-1090,5,,04/28/2025
RV-2149,MD-1404,CUST-1130,1,,2025-04-07
RV-2150,SKU1454,CUST-4233,4,,2026-05-10
RV-2151,SKU1755,CUST-4934,2,很好,2025-09-10
RV-2152,REF-1170,CUST-2978,1,,18-03-2025
RV-2153,MD-1399,CUST-972,1,物流慢,2026-11-27
RV-2154,REF-1111,CUST-3118,5,很好,03-12-2026
RV-2155,REF-1162,CUST-1017,★4,,2026-09-12
RV-2156,MD-1761,CUST-341,1,性价比高,08/08/2026
RV-2157,R-1164,CUST-4552,2,,2025-09-23
RV-2158,SKU1177,CUST-785,1,很好,2025-09-17
RV-2159,REF-1359,CUST-1334,★5,,2026-08-21
RV-2160,MD-1717,CUST-4916,★5,很好,06-10-2024
RV-2161,SKU1593,CUST-2128,4,差评,2024-09-26
RV-2162,SKU1470,CUST-2998,★4,很好,2024-02-08
RV-2163,MD-1022,CUST-2411,4,,2024-05-13
RV-2164,SKU1384,CUST-2892,3,一般,2026-02-13
RV-2165,REF-1507,CUST-1352,5,,2026-06-16
RV-2166,SKU1575,CUST-917,★4,差评,17-11-2024
RV-2167,REF-1176,CUST-2241,2,一般,2024-01-18
RV-2168,SKU1668,CUST-699,★4,,2026-02-09
RV-2169,MD-1125,CUST-4130,1,一般,2026-01-09
RV-2170,R-1543,CUST-1202,1,,04/06/2024
RV-2171,REF-1626,CUST-519,4,差评,25-12-2026
RV-2172,MD-1528,CUST-1170,2,性价比高,13-04-2024
RV-2173,REF-1141,CUST-4235,★4,性价比高,2024-04-13
RV-2174,SKU1773,CUST-1546,2,,2024-04-15
RV-2175,REF-1359,CUST-1223,3,,06/10/2026
RV-2176,R-1418,CUST-4068,4,,2025-07-19
RV-2177,R-1503,CUST-1484,2,,15-02-2026
RV-2178,R-1652,CUST-963,★4,很好,2026-08-04
RV-2179,R-1463,CUST-3231,★5,差评,10/04/2026
RV-2180,MD-1052,CUST-2863,★5,性价比高,23-07-2025
RV-2181,REF-1507,CUST-69,★5,,2024-06-03
RV-2182,MD-1449,CUST-4693,4,性价比高,12/06/2024
RV-2183,MD-1517,CUST-715,2,差评,12/23/2025
RV-2184,R-1521,CUST-590,★5,,2026-09-23
RV-2185,SKU1621,CUST-1155,5,性价比高,2025-05-24
RV-2186,MD-1197,CUST-3078,★5,,28-08-2024
RV-2187,MD-1558,CUST-1560,3,性价比高,2024-06-05
RV-2188,R-1771,CUST-2203,2,,03/02/2024
RV-2189,R-1274,CUST-3586,3,一般,06/26/2025
RV-2190,REF-1116,CUST-2522,1,,2026-03-18
RV-2191,REF-1699,CUST-3631,1,,08/27/2025
RV-2192,REF-1138,CUST-3041,4,性价比高,08/20/2025
RV-2193,REF-1263,CUST-4668,★5,,10/25/2024
RV-2194,REF-1268,CUST-3114,★5,很好,2025-01-06
RV-2195,REF-1269,CUST-536,4,,04/09/2025
RV-2196,R-1595,CUST-900,2,物流慢,2024-01-26
RV-2197,SKU1128,CUST-1777,2,物流慢,11-08-2026
RV-2198,SKU1513,CUST-4330,★5,很好,28-06-2025
RV-2199,MD-1062,CUST-2896,1,一般,2024-07-21
RV-2200,SKU1662,CUST-4573,★5,,01/01/2024
RV-2201,MD-1207,CUST-1254,5,物流慢,07/27/2025
RV-2202,SKU1658,CUST-2526,4,,2025-09-11
RV-2203,REF-1608,CUST-3478,★4,很好,11/19/2024
RV-2204,REF-1026,CUST-1591,1,性价比高,2024-01-08
RV-2205,R-1791,CUST-176,2,,2024-11-25
RV-2206,REF-1401,CUST-4333,2,,2024-12-01
RV-2207,SKU1480,CUST-3109,★4,很好,2026-06-16
RV-2208,MD-1375,CUST-170,4,性价比高,09/24/2024
RV-2209,REF-1211,CUST-885,3,,2025-03-19
RV-2210,R-1698,CUST-602,2,物流慢,12/18/2026
RV-2211,REF-1176,CUST-2137,2,物流慢,2026-09-08
RV-2212,R-1278,CUST-1403,5,差评,21-12-2026
RV-2213,MD-1387,CUST-4425,3,性价比高,26-01-2026
RV-2214,MD-1230,CUST-4353,5,物流慢,2025-08-25
RV-2215,REF-1769,CUST-2574,3,,12/04/2025
RV-2216,R-1389,CUST-4296,4,很好,05/12/2025
RV-2217,MD-1538,CUST-3678,★5,物流慢,2024-07-08
RV-2218,REF-1214,CUST-830,2,,06/19/2025
RV-2219,REF-1307,CUST-1369,4,性价比高,2025-11-24
RV-2220,REF-1515,CUST-4902,4,很好,2026-05-12
RV-2221,R-1523,CUST-3989,2,性价比高,2024-11-16
RV-2222,R-1533,CUST-3461,4,性价比高,2026-11-17
RV-2223,R-1568,CUST-3022,4,差评,2026-09-03
RV-2224,SKU1735,CUST-851,5,,28-03-2024
RV-2225,SKU1370,CUST-256,3,,2026-04-01
RV-2226,SKU1619,CUST-1750,★4,,07/06/2024
RV-2227,REF-1576,CUST-4810,2,很好,2025-03-20
RV-2228,R-1606,CUST-1946,1,,2026-05-07
RV-2229,MD-1062,CUST-2757,2,,2026-03-12
RV-2230,REF-1622,CUST-3336,★4,,06/23/2026
RV-2231,R-1700,CUST-3291,★4,,10/01/2026
RV-2232,R-1312,CUST-2777,1,,2026-03-03
RV-2233,SKU1406,CUST-4488,5,,2025-10-13
RV-2234,REF-1788,CUST-2967,★5,一般,2024-12-22
RV-2235,MD-1682,CUST-2279,★4,,07/03/2024
RV-2236,SKU1740,CUST-4763,5,物流慢,12/05/2024
RV-2237,SKU1368,CUST-3159,3,一般,2024-03-10
RV-2238,MD-1516,CUST-3703,★5,,19-06-2026
RV-2239,REF-1361,CUST-3176,1,,10/23/2025
RV-2240,R-1473,CUST-4854,★5,差评,2025-08-12
RV-2241,MD-1548,CUST-2399,1,性价比高,24-06-2024
RV-2242,MD-1464,CUST-86,★5,,03/21/2024
RV-2243,REF-1672,CUST-2323,2,,01/24/2025
RV-2244,SKU1397,CUST-3480,1,差评,2026-08-16
RV-2245,R-1630,CUST-2004,3,物流慢,2026-06-14
RV-2246,R-1645,CUST-281,2,差评,11/06/2025
RV-2247,MD-1471,CUST-61,4,物流慢,2024-02-26
RV-2248,R-1353,CUST-2752,4,一般,2024-02-07
RV-2249,REF-1261,CUST-4162,★4,性价比高,10/07/2024
RV-2250,R-1209,CUST-2736,1,,01/03/2026
RV-2251,MD-1548,CUST-750,★5,差评,2025-03-07
RV-2252,SKU1607,CUST-1310,4,,26-09-2024
RV-2253,REF-1217,CUST-242,5,,2025-04-24
RV-2254,SKU1046,CUST-4478,5,很好,2026-10-07
RV-2255,SKU1032,CUST-3707,4,,08/02/2024
RV-2256,R-1606,CUST-3269,1,差评,2025-04-20
RV-2257,SKU1254,CUST-4926,3,一般,03/01/2025
RV-2258,R-1441,CUST-4232,1,,09/16/2025
RV-2259,REF-1094,CUST-4496,2,差评,01/06/2025
RV-2260,REF-1322,CUST-4897,★4,,01/23/2025
RV-2261,SKU1603,CUST-1798,3,,2024-03-11
RV-2262,SKU1106,CUST-546,★5,,2025-12-25
RV-2263,R-1441,CUST-4684,★4,,2025-10-02
RV-2264,MD-1553,CUST-3577,5,差评,09/14/2024
RV-2265,SKU1314,CUST-4862,3,,2026-09-03
RV-2266,SKU1281,CUST-2676,4,,09-12-2024
RV-2267,MD-1502,CUST-3146,★5,,04/11/2024
RV-2268,SKU1069,CUST-2512,5,,2025-07-19
RV-2269,MD-1282,CUST-3664,1,物流慢,04-05-2024
RV-2270,SKU1599,CUST-838,1,,2026-08-28
RV-2271,SKU1712,CUST-501,3,很好,12-01-2024
RV-2272,R-1545,CUST-4054,3,,10/20/2024
RV-2273,REF-1162,CUST-1736,★4,很好,03/23/2025
RV-2274,MD-1052,CUST-1787,3,物流慢,2026-12-11
RV-2275,SKU1370,CUST-746,2,物流慢,2026-02-20
RV-2276,MD-1516,CUST-2648,4,一般,2025-06-05
RV-2277,REF-1067,CUST-1479,★4,,2026-06-27
RV-2278,R-1386,CUST-3217,★4,,09/19/2025
RV-2279,R-1592,CUST-570,2,,2025-06-12
RV-2280,REF-1457,CUST-189,4,很好,04-11-2024
RV-2281,R-1117,CUST-4772,2,,2024-08-20
RV-2282,MD-1392,CUST-2240,★4,性价比高,15-09-2025
RV-2283,REF-1626,CUST-1768,★5,一般,01/20/2025
RV-2284,REF-1373,CUST-4171,★4,,2024-09-21
RV-2285,MD-1471,CUST-149,★5,物流慢,12/28/2026
RV-2286,REF-1273,CUST-4472,1,一般,2026-02-05
RV-2287,R-1448,CUST-1520,3,,23-04-2025
RV-2288,REF-1661,CUST-4321,4,,14-08-2025
RV-2289,REF-1439,CUST-2127,★5,物流慢,07/13/2025
RV-2290,R-1229,CUST-868,2,,13-06-2024
RV-2291,R-1408,CUST-830,5,,21-01-2026
RV-2292,R-1419,CUST-1546,2,一般,2025-09-18
RV-2293,R-1646,CUST-3434,★5,很好,2025-02-15
RV-2294,REF-1514,CUST-2550,3,物流慢,01/26/2026
RV-2295,SKU1341,CUST-235,★5,,2026-12-27
RV-2296,REF-1514,CUST-4221,★5,很好,01/22/2026
RV-2297,SKU1046,CUST-275,5,一般,2025-04-15
RV-2298,MD-1449,CUST-766,★5,物流慢,2025-05-13
RV-2299,SKU1623,CUST-3310,1,,01/13/2026
RV-2300,REF-1292,CUST-741,1,差评,12/14/2026
RV-2301,REF-1510,CUST-4138,1,很好,08/24/2024
RV-2302,REF-1412,CUST-1717,2,一般,09/16/2024
RV-2303,R-1721,CUST-2893,3,性价比高,2025-02-24
RV-2304,MD-1362,CUST-4663,★5,,2026-10-14
RV-2305,R-1193,CUST-3660,1,性价比高,2024-02-08
RV-2306,R-1105,CUST-2955,5,差评,03/15/2026
RV-2307,R-1632,CUST-4979,3,物流慢,05/02/2026
RV-2308,R-1494,CUST-1733,★4,,24-06-2025
RV-2309,REF-1786,CUST-2705,3,性价比高,10/07/2026
RV-2310,REF-1412,CUST-3200,4,,2024-12-03
RV-2311,SKU1308,CUST-4860,4,,08/13/2026
RV-2312,MD-1284,CUST-3920,★4,很好,02/02/2025
RV-2313,MD-1625,CUST-2660,★5,,2024-11-13
RV-2314,REF-1552,CUST-2600,2,,2024-10-10
RV-2315,R-1444,CUST-4606,★5,,08/19/2024
RV-2316,REF-1407,CUST-620,5,,02/28/2026
RV-2317,MD-1200,CUST-2635,2,差评,2025-06-08
RV-2318,SKU1456,CUST-2809,2,物流慢,03/10/2025
RV-2319,R-1035,CUST-1609,4,很好,2024-03-07
RV-2320,R-1759,CUST-293,4,,03/18/2026
RV-2321,SKU1153,CUST-2931,3,一般,16-10-2025
RV-2322,R-1705,CUST-1341,4,很好,06/17/2026
RV-2323,MD-1707,CUST-4907,4,,2026-04-22
RV-2324,R-1700,CUST-3339,4,,19-12-2025
RV-2325,SKU1764,CUST-3510,4,,07/18/2025
RV-2326,R-1236,CUST-1432,1,一般,2025-09-03
RV-2327,R-1631,CUST-3239,3,,2025-11-28
RV-2328,REF-1135,CUST-2593,3,,2024-11-15
RV-2329,REF-1269,CUST-4749,3,差评,2025-08-03
RV-2330,REF-1745,CUST-388,2,,03-01-2026
RV-2331,REF-1283,CUST-4803,★4,一般,2024-08-22
RV-2332,REF-1507,CUST-1421,★4,很好,12/09/2024
RV-2333,R-1112,CUST-2277,3,差评,01/07/2024
RV-2334,R-1475,CUST-1165,5,物流慢,2024-08-10
RV-2335,R-1600,CUST-4696,1,,2024-09-05
RV-2336,REF-1286,CUST-1060,1,很好,04/11/2026
RV-2337,REF-1170,CUST-3896,★5,,2025-01-10
RV-2338,SKU1346,CUST-710,1,物流慢,2024-12-02
RV-2339,SKU1713,CUST-365,5,很好,2024-11-27
RV-2340,MD-1043,CUST-3839,1,差评,2024-05-11
