item_id,order_id,product_id,quantity,unit_price,subtotal
OI-471,ORD-6110,REF-1054,8,$908.00,"$16,272.00"
OI-472,ORD-1292,REF-1057,2,"1 606,00","$32,933.00"
OI-473,ORD-1328,MD-1033,5,4805,44380
OI-474,ORD-2537,R-1731,5,"2 805,00",40435
OI-475,ORD-2082,MD-1539,2,2300,11870
OI-476,ORD-14604,MD-1664,4,1 285,27457
OI-477,ORD-13907,SKU1272,8,"$4,271.00","40 299,00"
OI-478,ORD-552,REF-1531,6,318,9185
OI-479,ORD-1523,R-1545,5,"$3,841.00",35222
OI-480,ORD-10542,R-1267,8,230,42287
OI-481,ORD-12547,MD-1682,1,785,42976
OI-482,ORD-4310,MD-1482,9,4137,38 620
OI-483,ORD-2846,SKU1733,7,2628,"$32,513.00"
OI-484,ORD-11198,R-1660,8,4565,"$7,030.00"
OI-485,ORD-9026,MD-1191,3,"$2,893.00",11938
OI-486,ORD-8947,R-1289,-2,"$3,188.00","41 617,00"
OI-487,ORD-12704,R-1532,6,4685,11 984
OI-488,ORD-2113,REF-1257,4,58,"39 367,00"
OI-489,ORD-14346,R-1001,1,$232.00,33705
OI-490,ORD-5438,MD-1366,3,1111,"$30,799.00"
OI-491,ORD-2634,SKU1088,4,3488,17588
OI-492,ORD-13636,SKU1302,3,877,"$9,536.00"
OI-493,ORD-4803,R-1418,2,"1 533,00",4627
OI-494,ORD-1835,SKU1424,6,"999,00",26676
OI-495,ORD-5434,REF-1102,6,1196,34156
OI-496,ORD-4906,SKU1556,4,4 326,46491
OI-497,ORD-4194,MD-1449,10,"$4,841.00",3 370
OI-498,ORD-9202,MD-1789,4,"2 332,00","$22,734.00"
OI-499,ORD-11122,SKU1767,4,4860,1 145
OI-500,ORD-7529,SKU1462,7,4591,"$49,091.00"
OI-501,ORD-14666,R-1289,2,3007,"$39,863.00"
OI-502,ORD-1472,MD-1497,6,1372,"$44,234.00"
OI-503,ORD-6975,REF-1054,9,1039,21 344
OI-504,ORD-1889,SKU1245,8,354,5502
OI-505,ORD-9948,MD-1583,7,"$1,978.00","4 587,00"
OI-506,ORD-8032,MD-1306,4,3486,35064
OI-507,ORD-9528,SKU1456,4,"$4,511.00","12 708,00"
OI-508,ORD-13322,MD-1033,10,4641,"7 517,00"
OI-509,ORD-5274,REF-1519,4,"$5,159.00",9955
OI-510,ORD-5037,REF-1012,4,"$2,087.00","$17,030.00"
OI-511,ORD-3820,MD-1351,9,$793.00,"27 201,00"
OI-512,ORD-7344,REF-1654,5,673,"$39,092.00"
OI-513,ORD-7306,REF-1137,2,299,9014
OI-514,ORD-3389,SKU1455,9,"$2,643.00",25 165
OI-515,ORD-1084,R-1721,3,4910,8547
OI-516,ORD-3012,MD-1583,10,2 776,"$48,339.00"
OI-517,ORD-9006,MD-1670,1,"2 818,00",25439
OI-518,ORD-13903,REF-1714,8,4339,1338
OI-519,ORD-12379,REF-1216,7,1904,41727
OI-520,ORD-9312,R-1301,5,4876,17294
OI-521,ORD-2092,R-1587,10,"$2,353.00",42349
OI-522,ORD-13251,R-1025,8,"$1,929.00",17 590
OI-523,ORD-12222,R-1262,6,"$3,403.00",49911
OI-524,ORD-4990,REF-1529,2,"$2,518.00",8984
OI-525,ORD-10088,R-1112,1,"1 306,00",9493
OI-526,ORD-14901,MD-1156,1,1 724,42766
OI-527,ORD-14098,REF-1216,3,$879.00,14425
OI-528,ORD-12840,MD-1789,1,3551,39240
OI-529,ORD-3168,R-1468,7,"$1,004.00","$13,641.00"
OI-530,ORD-259,SKU1470,5,740,"$20,165.00"
OI-531,ORD-1943,R-1476,8,3702,10586
OI-532,ORD-10794,REF-1741,3,2013,"$6,014.00"
OI-533,ORD-12649,R-1039,10,698,29388
OI-534,ORD-13855,REF-1219,10,"2 872,00",32562
OI-535,ORD-5917,R-1295,6,"$1,491.00","27 976,00"
OI-536,ORD-7839,MD-1366,1,1 977,15 825
OI-537,ORD-9933,SKU1547,1,"$3,741.00","$41,217.00"
OI-538,ORD-13470,MD-1210,7,"$4,142.00",33 581
OI-539,ORD-6582,SKU1153,10,2235,"$15,905.00"
OI-540,ORD-9007,MD-1465,6,"$3,419.00",19789
OI-541,ORD-2534,REF-1560,1,4101,"$41,765.00"
OI-542,ORD-139,REF-1155,1,1556,"$42,390.00"
OI-543,ORD-6899,SKU1423,3,"2 826,00","$14,639.00"
OI-544,ORD-964,R-1336,9,"$4,972.00","$44,745.00"
OI-545,ORD-6978,REF-1269,1,"$3,798.00",3 624
OI-546,ORD-14199,SKU1755,6,3332,20890
OI-547,ORD-11017,MD-1154,7,516,"$25,761.00"
OI-548,ORD-7476,MD-1224,7,1053,$543.00
OI-549,ORD-6657,MD-1087,9,3086,10 239
OI-550,ORD-1608,REF-1042,7,2546,48583
OI-551,ORD-13576,MD-1196,9,2767,"$31,232.00"
OI-552,ORD-12212,MD-1369,2,1360,9742
OI-553,ORD-12162,REF-1292,6,"$3,365.00","$9,211.00"
OI-554,ORD-4081,SKU1454,3,"$2,473.00","24 853,00"
OI-555,ORD-3572,MD-1404,6,"$3,012.00","$4,890.00"
OI-556,ORD-14973,REF-1715,3,"340,00","$14,583.00"
OI-557,ORD-4878,R-1420,4,"$1,890.00","$32,602.00"
OI-558,ORD-8896,R-1234,2,4 605,15204
OI-559,ORD-1036,MD-1080,9,"1 951,00",16 438
OI-560,ORD-8867,SKU1381,-4,1560,"$29,537.00"
OI-561,ORD-13458,REF-1624,4,3 693,32036
OI-562,ORD-8951,MD-1305,1,379,2156
OI-563,ORD-3281,SKU1773,3,4870,38070
OI-564,ORD-4237,SKU1059,6,"$1,689.00",39277
OI-565,ORD-5184,SKU1356,5,3423,"26 522,00"
OI-566,ORD-5502,REF-1313,8,3099,"$41,443.00"
OI-567,ORD-11514,R-1543,8,"$1,447.00","$29,805.00"
OI-568,ORD-2625,REF-1058,2,"$5,165.00",28 786
OI-569,ORD-14095,MD-1191,8,1078,"10 372,00"
OI-570,ORD-2515,MD-1207,7,"$2,678.00",45 030
OI-571,ORD-12352,MD-1683,7,3371,39847
OI-572,ORD-13500,MD-1482,1,1787,"$25,968.00"
OI-573,ORD-3600,MD-1169,9,3682,28830
OI-574,ORD-12668,SKU1620,6,4741,8763
OI-575,ORD-14568,R-1425,4,"$4,183.00",12420
OI-576,ORD-14075,SKU1020,9,"2 295,00","$19,996.00"
OI-577,ORD-72,REF-1199,1,1545,40162
OI-578,ORD-2663,MD-1145,8,5184,49 033
OI-579,ORD-4096,SKU1056,4,$349.00,44486
OI-580,ORD-9404,SKU1677,10,2283,"$49,548.00"
OI-581,ORD-5072,MD-1561,1,1180,26396
OI-582,ORD-7976,MD-1596,1,2907,14869
OI-583,ORD-216,MD-1007,-1,"$4,784.00","$10,163.00"
OI-584,ORD-7472,R-1385,8,"$2,320.00","7 701,00"
OI-585,ORD-3884,R-1388,6,5044,"$48,560.00"
OI-586,ORD-410,REF-1696,7,3 006,"$41,277.00"
OI-587,ORD-7387,SKU1477,10,2 283,"40 851,00"
OI-588,ORD-5615,MD-1154,2,1000,48 165
OI-589,ORD-10568,MD-1143,5,"$3,644.00",17483
OI-590,ORD-404,MD-1686,4,348,"$30,475.00"
OI-591,ORD-12786,R-1389,2,1183,"16 232,00"
OI-592,ORD-2310,REF-1727,9,4408,39533
OI-593,ORD-1652,R-1584,8,1819,17556
OI-594,ORD-13910,MD-1467,7,2911,"$49,567.00"
OI-595,ORD-4559,REF-1737,1,644,36696
OI-596,ORD-12450,REF-1354,3,955,148
OI-597,ORD-2338,R-1532,9,4 922,24440
OI-598,ORD-9603,MD-1647,7,4288,46005
OI-599,ORD-11829,SKU1324,4,"$4,007.00","$17,236.00"
OI-600,ORD-1282,REF-1285,10,"$4,053.00",32775
OI-601,ORD-8367,REF-1491,8,"$4,901.00",7369
OI-602,ORD-352,SKU1675,5,332,"$13,214.00"
OI-603,ORD-13394,REF-1213,1,"$3,380.00","32 483,00"
OI-604,ORD-484,SKU1762,2,4196,"7 304,00"
OI-605,ORD-8906,R-1721,4,1 035,37871
OI-606,ORD-9901,SKU1673,1,5097,"$6,877.00"
OI-607,ORD-13141,MD-1191,7,"$2,447.00","$34,724.00"
OI-608,ORD-14967,REF-1319,10,"$4,354.00","17 118,00"
OI-609,ORD-12309,REF-1788,2,$732.00,"$17,465.00"
OI-610,ORD-14667,MD-1516,5,1878,"31 927,00"
OI-611,ORD-9376,REF-1624,3,4155,"$28,775.00"
OI-612,ORD-2514,R-1234,1,"$2,988.00",38315
OI-613,ORD-14054,SKU1778,9,4918,28 068
OI-614,ORD-10777,SKU1585,5,"$4,825.00",44985
OI-615,ORD-5568,SKU1763,9,3 396,"$46,544.00"
OI-616,ORD-1489,SKU1453,7,3716,"$44,488.00"
OI-617,ORD-13308,R-1635,8,"$3,440.00",10959
OI-618,ORD-14490,SKU1610,5,3 171,35595
OI-619,ORD-2349,R-1175,9,"$4,073.00",3966
OI-620,ORD-9280,MD-1191,7,759,41154
OI-621,ORD-10909,R-1034,10,"$1,691.00",48034
OI-622,ORD-14908,MD-1729,1,1510,47778
OI-623,ORD-8241,MD-1471,10,2 587,"$25,845.00"
OI-624,ORD-4708,R-1476,3,1779,"$14,050.00"
OI-625,ORD-6710,R-1565,1,"3 513,00","$45,124.00"
OI-626,ORD-8369,MD-1485,6,277,16 394
OI-627,ORD-1651,SKU1758,6,4118,34535
OI-628,ORD-7138,MD-1208,2,"$5,144.00",30402
OI-629,ORD-12297,REF-1403,6,"$1,489.00",2124
OI-630,ORD-3698,R-1564,10,677,1083
OI-631,ORD-3495,SKU1774,9,"3 502,00",19837
OI-632,ORD-12853,REF-1685,7,89,"20 150,00"
OI-633,ORD-580,SKU1314,8,"$4,537.00",16867
OI-634,ORD-11759,REF-1432,3,4836,"$17,991.00"
OI-635,ORD-112,SKU1456,10,1972,49615
OI-636,ORD-7727,R-1545,9,3107,776
OI-637,ORD-800,SKU1298,8,$288.00,25400
OI-638,ORD-4245,R-1179,4,$896.00,7053
OI-639,ORD-10575,SKU1676,10,"4 842,00",49346
OI-640,ORD-9641,REF-1068,4,1436,5 415
OI-641,ORD-873,R-1592,6,"$1,093.00","27 600,00"
OI-642,ORD-749,R-1648,-3,2765,"$27,632.00"
OI-643,ORD-7892,R-1293,7,$865.00,"11 336,00"
OI-644,ORD-9219,R-1499,5,"4 009,00",35922
OI-645,ORD-1616,R-1184,3,"$2,934.00","$15,789.00"
OI-646,ORD-14912,MD-1150,1,"$4,185.00",16 232
OI-647,ORD-8111,R-1577,3,1 317,"$15,072.00"
OI-648,ORD-11565,R-1315,4,2538,24875
OI-649,ORD-9207,REF-1067,3,"$2,326.00","$45,395.00"
OI-650,ORD-4256,REF-1394,3,"$1,893.00","$41,527.00"
OI-651,ORD-4641,MD-1792,10,"$1,146.00",7945
OI-652,ORD-12605,MD-1524,10,4352,"$31,223.00"
OI-653,ORD-2655,REF-1211,9,"$2,347.00","$42,653.00"
OI-654,ORD-698,R-1648,4,"$3,636.00",11299
OI-655,ORD-10081,R-1725,4,"$1,765.00","$35,092.00"
OI-656,ORD-4523,MD-1087,7,1128,34260
OI-657,ORD-4328,REF-1604,9,"$3,214.00",39031
OI-658,ORD-14013,MD-1204,6,567,28460
OI-659,ORD-9837,SKU1201,2,4 145,"$13,848.00"
OI-660,ORD-3103,MD-1390,4,"$2,040.00",47901
OI-661,ORD-6868,REF-1745,5,1 937,33493
OI-662,ORD-6497,MD-1638,-4,4 356,"$23,407.00"
OI-663,ORD-14664,R-1443,10,2461,"$10,717.00"
OI-664,ORD-9918,SKU1332,9,3023,"$27,589.00"
OI-665,ORD-9125,MD-1493,8,110,19138
OI-666,ORD-10201,SKU1413,3,"$4,713.00","$1,794.00"
OI-667,ORD-8629,REF-1788,4,"$5,192.00",4694
OI-668,ORD-5757,REF-1176,7,3140,"$18,669.00"
OI-669,ORD-942,REF-1541,9,1012,"$4,731.00"
OI-670,ORD-12139,SKU1406,5,"$1,521.00",39570
OI-671,ORD-3362,REF-1053,8,3470,"$25,948.00"
OI-672,ORD-918,REF-1706,10,"$1,849.00",10585
OI-673,ORD-10617,SKU1445,3,1 454,34175
OI-674,ORD-6699,R-1587,8,1516,46473
OI-675,ORD-6228,R-1187,7,$894.00,"$19,977.00"
OI-676,ORD-3606,SKU1396,4,"$2,678.00",40 017
OI-677,ORD-2612,R-1618,3,"$4,792.00",28242
OI-678,ORD-1388,MD-1379,7,2146,"$32,929.00"
OI-679,ORD-10207,REF-1199,7,"$2,438.00",28117
OI-680,ORD-11159,R-1578,7,2806,8861
OI-681,ORD-9333,R-1523,4,2220,25634
OI-682,ORD-11250,SKU1310,1,4 287,"37 011,00"
OI-683,ORD-9134,MD-1258,3,$81.00,47810
OI-684,ORD-11656,MD-1616,1,$101.00,"$14,098.00"
OI-685,ORD-6660,SKU1356,1,5187,34019
OI-686,ORD-14118,MD-1347,1,196,"$7,666.00"
OI-687,ORD-8812,REF-1053,7,4257,28052
OI-688,ORD-9918,SKU1691,3,"$4,083.00",37403
OI-689,ORD-9464,SKU1755,6,4922,40028
OI-690,ORD-11751,SKU1318,6,4152,12224
OI-691,ORD-14450,REF-1609,6,1786,18113
OI-692,ORD-4783,R-1415,7,4541,"$17,670.00"
OI-693,ORD-9523,R-1425,8,"$2,621.00",29744
OI-694,ORD-5331,R-1179,7,$231.00,27 040
OI-695,ORD-11877,REF-1190,7,"$4,882.00","$37,285.00"
OI-696,ORD-14766,MD-1150,10,"$5,105.00",36388
OI-697,ORD-1700,REF-1793,6,"1 801,00",5248
OI-698,ORD-11109,REF-1776,2,4 486,17957
OI-699,ORD-6416,R-1182,1,"$3,851.00",1583
OI-700,ORD-7882,MD-1208,2,"$1,297.00","$8,009.00"
OI-701,ORD-2445,REF-1560,10,"1 750,00","$36,517.00"
OI-702,ORD-8720,SKU1794,-4,3216,"$46,089.00"
OI-703,ORD-4628,REF-1535,10,"$1,259.00","$1,545.00"
OI-704,ORD-9166,REF-1199,8,"$1,522.00",39623
OI-705,ORD-1959,REF-1136,4,"$3,784.00",33986
OI-706,ORD-561,MD-1304,4,4206,11542
OI-707,ORD-3493,R-1533,7,735,"1 917,00"
OI-708,ORD-7751,R-1237,1,"4 643,00",27542
OI-709,ORD-9217,SKU1095,-4,4 701,17428
OI-710,ORD-4325,MD-1165,9,4 315,"$27,155.00"
OI-711,ORD-6246,SKU1456,1,"972,00",47785
OI-712,ORD-4001,REF-1263,9,"$5,005.00",45100
OI-713,ORD-7497,REF-1360,7,2 929,"$22,756.00"
OI-714,ORD-4928,MD-1489,2,2229,26124
OI-715,ORD-11101,R-1512,4,359,"$21,722.00"
OI-716,ORD-5812,SKU1571,6,687,"608,00"
OI-717,ORD-11142,SKU1398,1,1392,30888
OI-718,ORD-11361,SKU1454,4,4395,"$30,456.00"
OI-719,ORD-8643,MD-1174,7,284,8949
OI-720,ORD-12573,R-1660,7,3468,46788
OI-721,ORD-5969,SKU1451,6,"$3,535.00","$3,557.00"
OI-722,ORD-5514,R-1296,-2,4293,30907
OI-723,ORD-11775,R-1129,5,559,"$26,352.00"
OI-724,ORD-11237,MD-1647,5,"4 572,00","$21,409.00"
OI-725,ORD-8251,R-1532,1,960,1001
OI-726,ORD-10451,SKU1585,8,$355.00,35418
OI-727,ORD-4134,REF-1741,9,"$5,001.00","$45,375.00"
OI-728,ORD-10311,REF-1163,10,4 561,42862
OI-729,ORD-1793,REF-1217,6,"3 574,00",25711
OI-730,ORD-2750,MD-1458,3,"2 150,00","$37,469.00"
OI-731,ORD-6335,R-1666,10,"2 566,00","$40,275.00"
OI-732,ORD-10390,SKU1570,6,$627.00,"22 374,00"
OI-733,ORD-10814,REF-1699,9,4883,"39 838,00"
OI-734,ORD-11839,SKU1060,3,"$2,654.00","$11,401.00"
OI-735,ORD-14071,SKU1032,1,996,"$36,612.00"
OI-736,ORD-4927,MD-1628,6,4616,"42 270,00"
OI-737,ORD-13708,SKU1280,1,2784,"$2,168.00"
OI-738,ORD-1196,MD-1702,10,1179,1540
OI-739,ORD-3523,REF-1170,9,2269,37350
OI-740,ORD-1528,R-1598,1,2905,"$13,881.00"
OI-741,ORD-4036,R-1110,7,"$1,648.00",41504
OI-742,ORD-7815,REF-1530,6,3078,1 725
OI-743,ORD-13180,REF-1094,7,3019,2849
OI-744,ORD-13632,R-1657,10,2 757,41081
OI-745,ORD-5038,R-1047,7,671,"$34,420.00"
OI-746,ORD-11507,MD-1625,8,3363,37636
OI-747,ORD-8299,MD-1746,8,713,16789
OI-748,ORD-9704,MD-1670,2,$317.00,27332
OI-749,ORD-1366,R-1237,10,"$3,113.00","$4,492.00"
OI-750,ORD-12813,REF-1786,7,"$2,952.00","19 129,00"
OI-751,ORD-9002,SKU1575,7,"3 575,00",2475
OI-752,ORD-1635,REF-1344,4,"$1,757.00",9795
OI-753,ORD-10161,SKU1453,5,"$4,671.00",9632
OI-754,ORD-6925,MD-1151,3,$403.00,30 497
OI-755,ORD-9249,REF-1268,3,1 119,18612
OI-756,ORD-13094,R-1584,5,30,18280
OI-757,ORD-4629,R-1440,5,4126,29816
OI-758,ORD-4580,SKU1569,7,3631,32573
OI-759,ORD-11842,REF-1103,7,2831,"$8,526.00"
OI-760,ORD-11585,SKU1454,8,"$4,549.00",20416
OI-761,ORD-2802,R-1320,8,"$2,676.00",28744
OI-762,ORD-2123,MD-1707,3,"$2,142.00",49015
OI-763,ORD-12995,R-1787,5,2880,"$38,052.00"
OI-764,ORD-10247,REF-1655,4,"$2,201.00","$20,039.00"
OI-765,ORD-14959,REF-1661,4,4 628,46214
OI-766,ORD-8940,MD-1369,4,44,47534
OI-767,ORD-1600,REF-1412,10,478,7 602
OI-768,ORD-13535,MD-1145,3,3480,"$22,765.00"
OI-769,ORD-5941,MD-1447,4,512,13155
OI-770,ORD-3342,REF-1266,9,"468,00","$35,398.00"
OI-771,ORD-12115,SKU1298,9,4510,14 597
OI-772,ORD-1981,REF-1554,8,"$4,658.00",22540
OI-773,ORD-7772,MD-1151,10,"$2,699.00","$45,457.00"
OI-774,ORD-1380,SKU1335,-2,849,8819
OI-775,ORD-13410,REF-1026,3,3006,7977
OI-776,ORD-5766,MD-1417,10,"$3,237.00",26881
OI-777,ORD-7645,R-1586,10,"$3,330.00",32886
OI-778,ORD-6419,R-1637,2,468,23172
OI-779,ORD-10401,MD-1497,-4,"$4,991.00","$46,810.00"
OI-780,ORD-12518,REF-1783,10,4986,17884
OI-781,ORD-8812,REF-1263,10,4222,"22 950,00"
OI-782,ORD-13919,MD-1615,7,2736,30569
OI-783,ORD-13615,REF-1140,8,"$3,522.00","$6,142.00"
OI-784,ORD-4348,REF-1214,7,1722,686
OI-785,ORD-4241,MD-1204,8,3092,22570
OI-786,ORD-6153,REF-1622,2,"1 900,00",1892
OI-787,ORD-897,REF-1626,7,4833,37762
OI-788,ORD-4018,SKU1668,8,"$2,443.00",29 592
OI-789,ORD-6377,R-1182,6,"$1,565.00",24 405
OI-790,ORD-13417,MD-1227,1,2433,38 733
OI-791,ORD-6042,SKU1755,3,"$4,943.00",30398
OI-792,ORD-2189,R-1632,8,2770,"$14,340.00"
OI-793,ORD-4311,REF-1696,1,3557,14 369
OI-794,ORD-1795,MD-1142,6,"$5,091.00",37120
OI-795,ORD-9510,MD-1615,4,"$4,802.00","21 795,00"
OI-796,ORD-5356,MD-1485,2,4415,31311
OI-797,ORD-3834,REF-1655,1,$608.00,25392
OI-798,ORD-11052,SKU1241,9,"$2,595.00",36 007
OI-799,ORD-8411,MD-1679,7,3524,29508
OI-800,ORD-11226,MD-1465,5,"$3,816.00",6887
OI-801,ORD-9374,R-1796,4,1685,"20 086,00"
OI-802,ORD-9088,MD-1753,2,"$4,341.00",34251
OI-803,ORD-12368,SKU1272,7,"$3,609.00","$31,680.00"
OI-804,ORD-14546,MD-1442,7,4213,29213
OI-805,ORD-1758,R-1731,6,"$4,086.00","19 544,00"
OI-806,ORD-7268,MD-1390,4,"3 888,00",49035
OI-807,ORD-11804,R-1641,6,2357,24464
OI-808,ORD-2594,SKU1072,9,2808,25 262
OI-809,ORD-4779,REF-1074,1,"$4,433.00",38129
OI-810,ORD-11976,REF-1141,3,5038,48092
OI-811,ORD-9067,SKU1556,9,2979,"26 611,00"
OI-812,ORD-2416,SKU1555,10,2528,5156
OI-813,ORD-3094,REF-1457,5,3424,2656
OI-814,ORD-14119,SKU1763,2,1 343,"$7,613.00"
OI-815,ORD-2143,REF-1650,2,"$4,912.00","$33,705.00"
OI-816,ORD-14300,R-1408,9,"$4,964.00","$2,258.00"
OI-817,ORD-9683,REF-1609,3,"3 676,00","$12,410.00"
OI-818,ORD-8555,MD-1304,5,"$1,052.00","$26,685.00"
OI-819,ORD-10287,SKU1735,6,"$2,208.00",47451
OI-820,ORD-6654,R-1090,2,"$1,955.00",21 380
OI-821,ORD-1580,REF-1244,3,2776,34624
OI-822,ORD-3489,MD-1561,4,200,26261
OI-823,ORD-10637,MD-1004,3,"$1,744.00",48 167
OI-824,ORD-5720,MD-1410,3,"$1,050.00","$34,151.00"
OI-825,ORD-8020,REF-1515,5,447,11804
OI-826,ORD-9794,MD-1303,3,656,"$11,531.00"
OI-827,ORD-14808,REF-1138,10,490,17984
OI-828,ORD-8892,R-1119,10,"$5,185.00",8196
OI-829,ORD-2891,MD-1516,10,"$1,936.00",35236
OI-830,ORD-12889,SKU1525,2,1564,39772
OI-831,ORD-3485,R-1018,7,"$2,036.00","48 284,00"
OI-832,ORD-7320,REF-1531,6,"1 325,00","$49,370.00"
OI-833,ORD-5852,R-1674,5,698,4 260
OI-834,ORD-7859,MD-1169,6,65,3027
OI-835,ORD-4890,REF-1715,1,"$3,476.00",631
OI-836,ORD-6898,SKU1247,5,1155,30372
OI-837,ORD-2497,R-1050,5,2 535,10457
OI-838,ORD-12968,R-1473,2,"$3,779.00",8588
OI-839,ORD-1028,REF-1515,6,882,41882
OI-840,ORD-7670,MD-1347,9,"$1,577.00",32779
OI-841,ORD-4001,SKU1277,4,3218,37520
OI-842,ORD-3181,REF-1009,3,2288,"991,00"
OI-843,ORD-4217,SKU1172,2,"3 864,00","11 384,00"
OI-844,ORD-6368,REF-1053,2,4759,"$27,335.00"
OI-845,ORD-2019,MD-1270,8,832,"$19,537.00"
OI-846,ORD-14440,MD-1291,3,5 169,21 557
OI-847,ORD-6073,REF-1199,5,850,43444
OI-848,ORD-5837,REF-1083,1,1452,34653
OI-849,ORD-14062,MD-1534,3,1271,"$5,999.00"
OI-850,ORD-10557,SKU1704,4,1 232,20223
OI-851,ORD-14580,R-1430,10,446,12893
OI-852,ORD-6035,MD-1726,3,2066,29040
OI-853,ORD-12882,R-1295,1,"$1,972.00",43029
OI-854,ORD-13900,R-1544,10,1007,45638
OI-855,ORD-6593,SKU1397,5,"$1,390.00",20 973
OI-856,ORD-11834,R-1130,10,3 713,46722
OI-857,ORD-2256,MD-1638,2,4283,"$42,615.00"
OI-858,ORD-10870,REF-1714,9,"$4,106.00",8448
OI-859,ORD-1967,MD-1487,3,"$4,774.00",38693
OI-860,ORD-13814,SKU1310,1,946,11364
OI-861,ORD-705,R-1587,1,3888,6030
OI-862,ORD-11793,REF-1797,8,"$2,329.00",44123
OI-863,ORD-4273,SKU1735,4,1 453,28287
OI-864,ORD-6797,REF-1037,6,1 308,"$47,672.00"
OI-865,ORD-11607,R-1667,-3,3914,34964
OI-866,ORD-5967,REF-1074,1,1536,"$24,247.00"
OI-867,ORD-6118,R-1494,2,4850,"$40,146.00"
OI-868,ORD-9306,MD-1305,10,86,49 469
OI-869,ORD-9915,R-1014,5,3157,12 899
OI-870,ORD-14221,R-1520,6,"$4,115.00",3 409
OI-871,ORD-13287,SKU1024,-2,3821,"$3,418.00"
OI-872,ORD-13497,SKU1029,2,1912,"46 000,00"
OI-873,ORD-10835,SKU1310,9,"$1,546.00","14 616,00"
OI-874,ORD-5565,MD-1282,2,"$4,577.00","$21,320.00"
OI-875,ORD-10843,MD-1579,2,408,41347
OI-876,ORD-183,SKU1060,8,4 912,"$44,780.00"
OI-877,ORD-2538,REF-1138,2,"$1,154.00",15597
OI-878,ORD-2180,REF-1063,2,5191,13783
OI-879,ORD-9595,SKU1397,10,3 011,45814
OI-880,ORD-9374,SKU1755,9,3 715,41656
OI-881,ORD-11179,REF-1429,7,671,33911
OI-882,ORD-3422,SKU1084,3,"4 927,00","31 750,00"
OI-883,ORD-3453,SKU1144,7,"$1,057.00",2444
OI-884,ORD-3808,REF-1161,1,"$1,434.00",8790
OI-885,ORD-4101,REF-1685,8,$212.00,"$4,699.00"
OI-886,ORD-3047,REF-1793,4,1207,"28 395,00"
OI-887,ORD-8720,SKU1594,6,3884,11752
OI-888,ORD-620,SKU1764,8,"$5,094.00",14 926
OI-889,ORD-7033,REF-1079,6,291,32 092
OI-890,ORD-454,REF-1287,2,1836,"32 153,00"
OI-891,ORD-12929,SKU1547,8,2838,46412
OI-892,ORD-2797,REF-1102,-5,3701,13908
OI-893,ORD-369,R-1602,4,4 900,7475
OI-894,ORD-11692,REF-1697,-5,4 984,5866
OI-895,ORD-2563,R-1710,10,"5 103,00",10800
OI-896,ORD-10810,R-1635,5,797,708
OI-897,ORD-6504,REF-1071,3,"2 096,00",30854
OI-898,ORD-7412,SKU1506,5,27,1676
OI-899,ORD-2423,MD-1434,1,$88.00,"31 356,00"
OI-900,ORD-1638,SKU1048,8,"$2,219.00",19840
OI-901,ORD-13253,SKU1020,7,4025,"48 888,00"
OI-902,ORD-3843,MD-1670,6,1058,"689,00"
OI-903,ORD-14381,REF-1655,3,4831,18 076
OI-904,ORD-9904,SKU1668,9,"$2,537.00","30 119,00"
OI-905,ORD-13953,R-1796,1,1898,12630
OI-906,ORD-3583,REF-1576,4,"$1,180.00",42 516
OI-907,ORD-7728,R-1015,2,$467.00,31633
OI-908,ORD-11826,R-1078,7,4917,1672
OI-909,ORD-6444,SKU1376,9,"3 564,00","$44,661.00"
OI-910,ORD-1541,MD-1757,6,"$3,933.00",11275
OI-911,ORD-10889,SKU1341,5,2978,18087
OI-912,ORD-10868,REF-1511,10,5072,27970
OI-913,ORD-2541,MD-1539,9,"$4,228.00","$11,834.00"
OI-914,ORD-14597,REF-1028,2,"$4,744.00",945
OI-915,ORD-3627,MD-1366,10,3743,"$17,288.00"
OI-916,ORD-887,SKU1617,2,4519,38101
OI-917,ORD-4032,R-1657,3,512,"39 685,00"
OI-918,ORD-10570,MD-1729,5,973,28269
OI-919,ORD-7596,MD-1516,6,1901,20285
OI-920,ORD-2907,REF-1491,8,2337,"13 876,00"
OI-921,ORD-12108,R-1498,7,2046,"$32,951.00"
OI-922,ORD-1156,MD-1309,10,"$3,829.00","35 425,00"
OI-923,ORD-10989,MD-1017,10,4860,"$43,612.00"
OI-924,ORD-1834,MD-1643,4,"4 543,00",42049
OI-925,ORD-11917,REF-1255,9,3947,"$49,209.00"
OI-926,ORD-1868,SKU1556,6,5125,"$35,996.00"
OI-927,ORD-3979,REF-1263,3,2607,40837
OI-928,ORD-887,R-1296,2,3801,"28 254,00"
OI-929,ORD-8741,REF-1790,9,"$1,581.00","16 168,00"
OI-930,ORD-12839,MD-1534,5,3969,"49 620,00"
OI-931,ORD-1196,MD-1270,3,"$1,451.00","$30,403.00"
OI-932,ORD-3896,REF-1005,9,2 309,6131
OI-933,ORD-11776,R-1440,9,"1 932,00",14197
OI-934,ORD-5092,R-1618,9,2728,7660
OI-935,ORD-5985,REF-1786,8,$191.00,26262
OI-936,ORD-619,MD-1205,9,"532,00",48536
OI-937,ORD-5021,MD-1581,9,"$4,979.00",37278
OI-938,ORD-267,R-1586,5,477,37914
OI-939,ORD-13312,MD-1628,5,3451,16245
OI-940,ORD-14262,R-1435,2,4746,13305
