subscription_id,account_id,product,quantity,unit_price,start_date,end_date,status
SUB-368,SAAS-243,modules,41,190,2022-08-21,2022-11-25,active
SUB-369,SAAS-347,platform,37,370.71,2024-03-08,2021-07-09,active
SUB-370,SAAS-42,platform,34,198.86,2023-07-26,2024-01-01,active
SUB-371,SAAS-78,platform,16,459.41,2020-09-19,2023-02-22,active
SUB-372,SAAS-278,support,28,470.4,2023-02-09,2020-02-05,active
SUB-373,SAAS-169,support,4,146.6,2024-06-09,2021-09-11,active
SUB-374,SAAS-168,modules,34,98,16-08-2021,03/24/2022,cancelled
SUB-375,SAAS-121,modules,48,370.05,2020-01-09,2021-05-16,active
SUB-376,SAAS-297,modules,18,334.38,28-11-2020,2022-07-25,active
SUB-377,SAAS-311,modules,6,259.04,2024-04-02,2023-08-05,active
SUB-378,SAAS-294,modules,16,288,2022-07-15,08/15/2021,active
SUB-379,SAAS-30,modules,10,77.56,2020-10-08,2020-10-21,past_due
SUB-380,SAAS-215,modules,25,278,2023-11-11,2023-08-20,cancelled
SUB-381,SAAS-385,api,25,405,2023-11-16,11/04/2024,past_due
SUB-382,SAAS-64,support,33,419,2021-02-14,16-07-2021,active
SUB-383,SAAS-133,modules,20,129.31,2022-04-25,14-10-2023,past_due
SUB-384,SAAS-264,modules,35,277,2024-08-07,04-06-2021,past_due
SUB-385,SAAS-153,support,39,31.06,04-09-2023,05/05/2023,cancelled
SUB-386,SAAS-17,modules,5,12.42,2023-01-23,26-12-2022,cancelled
SUB-387,SAAS-65,api,-5,480.28,2022-04-19,2023-09-04,active
SUB-388,SAAS-55,platform,41,402,2024-12-25,07/12/2024,cancelled
SUB-389,SAAS-385,support,43,208.02,07-09-2023,2024-07-02,past_due
SUB-390,SAAS-270,modules,18,222.2,2022-10-06,2020-03-01,cancelled
SUB-391,SAAS-237,modules,15,422.92,23-10-2024,2023-08-26,active
SUB-392,SAAS-108,modules,39,209,2021-09-11,02/01/2020,cancelled
SUB-393,SAAS-133,api,6,307,2023-08-04,2022-11-04,past_due
SUB-394,SAAS-137,support,23,198.08,2021-01-20,2020-12-01,active
SUB-395,SAAS-162,platform,25,388.78,14-05-2021,11/19/2021,active
SUB-396,SAAS-382,api,24,138.66,2021-12-23,08/19/2024,active
SUB-397,SAAS-369,api,12,72,2023-01-26,06/17/2023,active
SUB-398,SAAS-200,support,-5,239,2022-01-18,09/01/2022,active
SUB-399,SAAS-170,modules,26,217.09,2024-05-11,2024-06-14,past_due
SUB-400,SAAS-345,support,28,129.06,2020-02-28,2023-11-11,active
SUB-401,SAAS-291,api,12,165.76,2023-07-16,2021-03-06,active
SUB-402,SAAS-316,api,-1,430.51,17-11-2022,17-10-2023,active
SUB-403,SAAS-97,api,37,114.34,2022-06-09,2022-05-23,past_due
SUB-404,SAAS-299,modules,16,329,2024-06-10,01/27/2023,active
SUB-405,SAAS-391,support,8,474.82,2024-06-01,13-11-2023,cancelled
SUB-406,SAAS-106,support,38,283.45,2020-10-10,25-02-2023,cancelled
SUB-407,SAAS-339,platform,36,156.78,2021-02-02,17-10-2023,active
SUB-408,SAAS-104,modules,25,135.29,2022-02-25,02/02/2022,active
SUB-409,SAAS-29,support,34,507.88,2024-01-07,2022-05-12,active
SUB-410,SAAS-155,modules,10,184,2020-02-18,25-01-2024,cancelled
SUB-411,SAAS-220,api,16,210,2022-09-15,2020-04-04,active
SUB-412,SAAS-321,platform,43,500.41,26-03-2020,03-01-2023,active
SUB-413,SAAS-19,api,17,320,2021-11-09,2022-11-19,active
SUB-414,SAAS-78,support,23,203.84,2021-04-22,2024-06-11,past_due
SUB-415,SAAS-46,support,-7,95.2,10-03-2022,2020-01-12,active
SUB-416,SAAS-259,support,46,454,2020-01-17,2020-06-16,active
SUB-417,SAAS-39,support,27,78,2022-01-13,2020-07-11,active
SUB-418,SAAS-230,platform,46,309.09,2023-03-07,09/08/2021,active
SUB-419,SAAS-39,modules,1,197.29,2022-06-17,23-06-2022,past_due
SUB-420,SAAS-330,modules,25,416.29,2022-04-05,09/26/2024,cancelled
SUB-421,SAAS-178,support,1,505.98,2022-08-26,2024-08-14,active
SUB-422,SAAS-134,modules,42,315.84,2020-04-02,2024-12-25,active
SUB-423,SAAS-208,platform,42,424.33,2023-07-04,2020-03-27,past_due
SUB-424,SAAS-56,support,35,286.02,2023-06-24,2021-06-14,active
SUB-425,SAAS-269,modules,33,125.26,2023-07-14,2020-01-03,active
SUB-426,SAAS-221,platform,14,320.98,2022-03-25,23-03-2024,cancelled
SUB-427,SAAS-135,api,-8,488.95,2022-11-08,2021-09-02,past_due
SUB-428,SAAS-266,modules,10,146.99,02-02-2021,10/02/2024,active
SUB-429,SAAS-127,platform,46,440.51,23-06-2022,2024-06-03,active
SUB-430,SAAS-110,support,11,318.16,2024-04-20,2024-02-24,past_due
SUB-431,SAAS-138,support,18,460.82,2023-01-27,2024-07-21,active
SUB-432,SAAS-291,platform,24,24.41,2024-01-13,2023-08-06,active
SUB-433,SAAS-42,platform,29,258,2022-02-06,14-06-2022,cancelled
SUB-434,SAAS-180,modules,7,339,2023-12-02,2020-03-16,active
SUB-435,SAAS-197,api,24,46,2023-09-01,2024-05-05,active
SUB-436,SAAS-383,api,20,333.14,2022-06-19,2024-08-08,past_due
SUB-437,SAAS-5,api,16,376.69,2022-08-11,02/25/2024,active
SUB-438,SAAS-238,api,3,170.3,2024-04-13,06/19/2023,active
SUB-439,SAAS-335,support,49,130,09-06-2021,11/18/2024,active
SUB-440,SAAS-281,support,16,164.12,2020-09-15,09/23/2021,cancelled
SUB-441,SAAS-211,modules,16,403,2020-05-03,2020-06-12,active
SUB-442,SAAS-60,api,7,264.54,2021-07-09,25-06-2022,active
SUB-443,SAAS-330,platform,16,388.82,2020-01-06,11/14/2024,active
SUB-444,SAAS-140,modules,23,387,02-07-2021,2021-09-02,past_due
SUB-445,SAAS-393,api,49,213.48,2024-10-15,02/02/2020,active
SUB-446,SAAS-242,support,-9,190.89,2023-08-28,02/12/2022,active
SUB-447,SAAS-210,api,8,423.74,2020-01-14,05/05/2024,active
SUB-448,SAAS-197,support,31,32.92,2023-05-05,2024-11-01,past_due
SUB-449,SAAS-300,modules,-5,322.91,15-03-2024,06-03-2023,active
SUB-450,SAAS-14,api,7,446.77,2020-01-19,21-07-2023,cancelled
SUB-451,SAAS-93,modules,43,109,2022-07-20,2024-05-18,active
SUB-452,SAAS-299,support,14,72.22,2022-02-08,2020-04-01,active
SUB-453,SAAS-384,platform,5,352.03,2021-10-20,05/03/2023,active
SUB-454,SAAS-178,support,14,416,2024-12-04,06/05/2022,cancelled
SUB-455,SAAS-109,platform,6,469,27-08-2022,28-01-2024,active
SUB-456,SAAS-31,platform,44,335.04,2020-12-25,2021-10-19,active
SUB-457,SAAS-147,platform,34,247.95,2024-10-20,2020-11-24,past_due
SUB-458,SAAS-39,platform,11,193.61,19-12-2021,08/03/2024,cancelled
SUB-459,SAAS-158,modules,28,353.45,2021-07-22,10-12-2023,past_due
SUB-460,SAAS-131,platform,16,126.19,2024-10-19,2024-02-13,cancelled
SUB-461,SAAS-220,modules,42,219,2024-05-10,03/18/2022,past_due
SUB-462,SAAS-219,modules,37,98.96,06-07-2020,2023-12-24,past_due
SUB-463,SAAS-357,platform,30,290,2021-07-02,2024-05-22,past_due
SUB-464,SAAS-123,platform,21,323.89,2021-09-02,2023-06-16,cancelled
SUB-465,SAAS-367,modules,1,258.09,2024-05-18,08/04/2022,active
SUB-466,SAAS-105,support,13,461,2024-11-27,2020-01-09,active
SUB-467,SAAS-5,support,16,256.21,2023-04-25,28-04-2020,active
SUB-468,SAAS-30,modules,26,185.97,2022-01-25,25-07-2022,cancelled
SUB-469,SAAS-305,support,39,122.02,2021-07-15,2021-11-24,active
SUB-470,SAAS-120,support,14,188.45,2024-06-14,2022-11-18,active
SUB-471,SAAS-338,platform,-6,371.7,04-01-2022,10/05/2022,active
SUB-472,SAAS-298,api,49,448.15,2023-07-12,09/23/2023,active
SUB-473,SAAS-132,support,46,79,2024-07-14,20-03-2022,active
SUB-474,SAAS-177,modules,-4,91,2021-04-12,06/20/2023,active
SUB-475,SAAS-344,support,20,173,2020-03-16,2023-08-26,active
SUB-476,SAAS-230,platform,18,244.79,2020-10-07,2024-09-24,active
SUB-477,SAAS-218,support,25,401,2024-12-20,2023-05-22,active
SUB-478,SAAS-305,api,43,342,2023-12-18,2024-08-25,past_due
SUB-479,SAAS-148,support,3,150.68,2021-04-04,2024-04-11,past_due
SUB-480,SAAS-319,api,30,161.01,23-11-2024,13-10-2023,active
SUB-481,SAAS-159,support,12,240.58,2021-08-12,2023-08-01,past_due
SUB-482,SAAS-265,api,20,221,2020-04-08,2020-01-05,active
SUB-483,SAAS-366,api,11,15.71,2020-04-20,12/17/2023,past_due
SUB-484,SAAS-332,api,14,40.32,20-04-2021,09-05-2021,active
SUB-485,SAAS-127,platform,46,347.34,24-10-2020,25-05-2020,past_due
SUB-486,SAAS-57,api,38,32.11,2024-04-11,23-02-2021,active
SUB-487,SAAS-275,support,3,141,2022-09-10,06/14/2022,active
SUB-488,SAAS-149,platform,41,354.19,12-02-2021,07/24/2023,past_due
SUB-489,SAAS-196,support,9,143.51,2024-10-16,2020-10-18,active
SUB-490,SAAS-59,modules,12,438.02,2022-11-11,03/23/2024,active
SUB-491,SAAS-151,platform,-1,428.07,2023-08-15,2022-04-17,active
SUB-492,SAAS-208,support,13,42.11,2021-01-01,2022-05-18,active
SUB-493,SAAS-174,modules,44,337.54,2023-08-06,2023-06-25,cancelled
SUB-494,SAAS-326,platform,20,185.53,2023-08-01,02/26/2024,active
SUB-495,SAAS-321,support,9,404.37,2024-06-24,2022-05-26,cancelled
SUB-496,SAAS-298,support,34,407.71,28-02-2023,09/15/2024,active
SUB-497,SAAS-375,platform,50,297.66,2023-09-28,14-04-2023,cancelled
SUB-498,SAAS-205,support,46,274,2023-12-15,2023-07-07,active
SUB-499,SAAS-127,platform,-5,394.51,2021-02-13,2024-07-20,cancelled
SUB-500,SAAS-400,support,8,461,2020-09-09,2021-05-14,past_due
SUB-501,SAAS-234,modules,22,450,2023-10-06,2022-07-13,active
SUB-502,SAAS-87,support,8,90.31,2020-04-09,11-01-2024,active
SUB-503,SAAS-273,modules,27,29.7,2023-11-19,2023-09-20,cancelled
SUB-504,SAAS-225,support,8,163.38,15-08-2023,2020-02-10,active
SUB-505,SAAS-34,api,1,203.32,2021-02-19,11-01-2022,past_due
SUB-506,SAAS-247,modules,32,221.24,2020-11-03,10-10-2024,past_due
SUB-507,SAAS-351,modules,6,34.71,2022-02-19,2023-11-13,past_due
SUB-508,SAAS-46,platform,32,371,2024-03-08,2023-08-15,cancelled
SUB-509,SAAS-241,modules,30,293.51,2021-12-04,05/22/2024,cancelled
SUB-510,SAAS-229,modules,17,11.09,2020-10-12,07/12/2022,active
SUB-511,SAAS-377,support,37,472,2023-09-14,2021-10-14,active
SUB-512,SAAS-134,modules,-4,380.8,2020-02-12,09/14/2021,active
SUB-513,SAAS-293,platform,8,160.01,28-12-2023,2024-12-04,active
SUB-514,SAAS-37,modules,20,498.62,2021-01-28,08-07-2020,active
SUB-515,SAAS-391,support,10,165.77,2023-05-28,2023-02-18,active
SUB-516,SAAS-229,api,48,441.76,21-10-2024,2023-01-09,active
SUB-517,SAAS-134,platform,33,330.18,2020-05-04,2023-06-26,active
SUB-518,SAAS-15,platform,47,200.55,17-03-2024,01/12/2022,active
SUB-519,SAAS-55,modules,41,352.86,2023-06-20,08/28/2020,past_due
SUB-520,SAAS-71,platform,29,211,2020-03-17,08/22/2020,cancelled
SUB-521,SAAS-15,support,10,429,17-02-2023,2022-11-11,cancelled
SUB-522,SAAS-272,support,-8,434.57,2022-05-04,2021-06-16,past_due
SUB-523,SAAS-108,modules,12,52.95,2024-09-24,01-05-2021,past_due
SUB-524,SAAS-171,support,49,149.96,2023-06-24,02-08-2021,active
SUB-525,SAAS-360,support,39,140.14,2022-04-11,02-12-2023,past_due
SUB-526,SAAS-192,api,45,328.96,17-11-2022,2023-04-10,past_due
SUB-527,SAAS-320,modules,11,117.41,2023-05-20,2023-10-01,active
SUB-528,SAAS-394,platform,48,223.02,2024-11-04,11/20/2024,active
SUB-529,SAAS-38,api,40,154.92,25-02-2020,15-10-2023,active
SUB-530,SAAS-345,modules,15,507.19,2023-09-02,14-11-2021,active
SUB-531,SAAS-55,api,4,42.52,2022-09-04,2024-12-26,active
SUB-532,SAAS-178,support,38,66.7,01-04-2022,12-07-2021,active
SUB-533,SAAS-88,modules,32,110.64,2020-10-11,2020-06-18,past_due
SUB-534,SAAS-170,modules,35,461,2022-04-13,2021-02-03,active
SUB-535,SAAS-112,modules,5,401,2020-07-26,15-06-2023,active
SUB-536,SAAS-164,modules,31,216,2021-11-04,01/12/2023,active
SUB-537,SAAS-184,modules,2,188,2021-09-15,2021-09-18,cancelled
SUB-538,SAAS-291,support,23,179.87,2023-03-06,2023-11-03,cancelled
SUB-539,SAAS-224,support,3,131.16,2021-01-23,16-01-2023,active
SUB-540,SAAS-373,api,26,357.57,2020-01-05,02-07-2020,cancelled
SUB-541,SAAS-73,api,34,235,2023-10-11,2024-06-09,active
SUB-542,SAAS-268,api,49,79,02-11-2020,28-06-2023,past_due
SUB-543,SAAS-224,support,37,217.92,17-06-2022,17-02-2022,active
SUB-544,SAAS-360,api,46,205,13-02-2022,2023-04-10,past_due
SUB-545,SAAS-206,platform,-7,158.09,2021-03-19,2024-02-25,cancelled
SUB-546,SAAS-380,modules,12,497.64,2021-06-06,2022-05-13,cancelled
SUB-547,SAAS-56,api,49,447,2022-12-20,12/15/2024,active
SUB-548,SAAS-380,platform,33,235.39,2024-05-06,2022-07-02,active
SUB-549,SAAS-213,api,15,272.12,2023-03-04,27-02-2024,active
SUB-550,SAAS-395,support,35,168,2023-11-05,2022-01-27,past_due
SUB-551,SAAS-39,api,9,274,2021-02-16,01/09/2022,active
SUB-552,SAAS-303,platform,6,379.83,2023-04-07,28-02-2022,active
SUB-553,SAAS-157,platform,5,252.84,2020-11-24,2022-11-11,cancelled
SUB-554,SAAS-368,platform,7,275.18,2023-04-14,2023-08-16,past_due
SUB-555,SAAS-299,support,12,107,26-10-2023,2024-01-25,active
SUB-556,SAAS-392,api,25,265.49,04-07-2023,2023-02-13,active
SUB-557,SAAS-68,api,3,54,10-08-2022,2021-05-03,past_due
SUB-558,SAAS-383,api,24,72.03,2024-06-23,2020-06-02,past_due
SUB-559,SAAS-123,modules,19,244.59,2023-09-23,2023-03-04,active
SUB-560,SAAS-177,api,38,393.42,23-03-2024,2021-02-13,active
SUB-561,SAAS-366,api,50,446.48,14-05-2023,11/10/2020,past_due
SUB-562,SAAS-148,platform,41,216,2023-05-10,02/16/2022,cancelled
SUB-563,SAAS-377,support,18,402.51,02-11-2023,2024-04-01,active
SUB-564,SAAS-68,api,21,265.6,2020-04-03,10/20/2024,past_due
SUB-565,SAAS-353,support,31,183,2020-04-02,2020-03-22,cancelled
SUB-566,SAAS-345,modules,31,123.38,2020-08-21,2023-03-05,cancelled
SUB-567,SAAS-142,support,37,441.32,2021-11-16,10-09-2022,cancelled
SUB-568,SAAS-167,api,2,160,08-11-2020,2022-12-05,past_due
SUB-569,SAAS-10,platform,10,113.45,2022-02-18,2023-08-06,cancelled
SUB-570,SAAS-248,modules,42,152.46,01-12-2024,2022-09-08,cancelled
SUB-571,SAAS-71,modules,7,448,2020-12-02,2022-11-21,active
SUB-572,SAAS-61,support,32,467.25,04-12-2022,2023-12-12,active
SUB-573,SAAS-344,platform,30,439,2020-05-01,10/24/2024,active
SUB-574,SAAS-98,support,3,147.04,2021-05-23,10/26/2022,past_due
SUB-575,SAAS-212,platform,16,428.83,2023-01-12,2021-11-09,cancelled
SUB-576,SAAS-331,modules,17,419.43,2021-04-06,10/26/2023,active
SUB-577,SAAS-345,modules,34,99.11,07-11-2022,2022-07-18,cancelled
SUB-578,SAAS-204,modules,31,161.71,2022-04-13,2024-07-20,active
SUB-579,SAAS-15,platform,18,199,2020-04-18,2021-02-01,active
SUB-580,SAAS-346,modules,41,332.22,2022-09-05,2021-10-01,active
SUB-581,SAAS-124,api,20,358,2023-04-14,11-05-2021,active
SUB-582,SAAS-7,platform,48,202.85,2023-12-24,2022-08-19,active
SUB-583,SAAS-193,api,39,260.23,2021-09-25,2024-10-25,cancelled
SUB-584,SAAS-156,platform,9,290.35,2023-06-07,2024-04-12,active
SUB-585,SAAS-180,api,-5,214.42,2021-02-22,04-09-2022,active
SUB-586,SAAS-296,modules,16,192,19-04-2024,2022-12-27,active
SUB-587,SAAS-141,modules,16,409.14,17-02-2020,2022-10-21,active
SUB-588,SAAS-192,modules,-6,496.16,2020-09-05,08/07/2023,active
SUB-589,SAAS-65,api,46,202.86,18-07-2020,2024-06-06,active
SUB-590,SAAS-392,modules,-2,300,2021-05-01,01-12-2020,active
SUB-591,SAAS-5,modules,46,403.66,2021-02-09,02/25/2020,active
SUB-592,SAAS-230,api,10,147.54,2021-07-12,2024-07-24,cancelled
SUB-593,SAAS-216,support,3,17.46,2022-10-07,2022-04-06,past_due
SUB-594,SAAS-109,platform,43,491.61,2020-07-08,05/14/2023,active
SUB-595,SAAS-270,support,22,411.53,2023-03-07,03/26/2024,active
SUB-596,SAAS-38,platform,2,180.02,2021-09-19,2021-07-12,active
SUB-597,SAAS-54,platform,18,439,2024-02-07,23-04-2023,cancelled
SUB-598,SAAS-228,platform,3,462.72,2022-05-11,01/24/2023,active
SUB-599,SAAS-122,platform,4,300.62,11-11-2023,2021-01-14,past_due
SUB-600,SAAS-146,modules,-3,158.26,2021-08-23,2022-10-02,past_due
SUB-601,SAAS-68,support,19,326.72,2024-08-17,2020-04-10,active
SUB-602,SAAS-207,api,-9,204.52,28-04-2023,2024-08-02,past_due
SUB-603,SAAS-378,support,25,423,2023-11-28,15-05-2020,active
SUB-604,SAAS-11,platform,14,108.32,2023-08-13,06/28/2024,active
SUB-605,SAAS-193,api,5,30.64,20-04-2021,08-02-2022,cancelled
SUB-606,SAAS-12,api,48,122.25,2021-01-27,08/01/2021,cancelled
SUB-607,SAAS-185,api,44,487.61,2020-12-04,2021-12-10,active
SUB-608,SAAS-100,modules,45,202.12,2023-04-05,22-06-2024,active
SUB-609,SAAS-11,api,-3,96,2023-03-02,2023-03-21,active
SUB-610,SAAS-156,api,4,159.05,25-07-2020,06/14/2021,active
SUB-611,SAAS-135,support,36,441.58,12-09-2020,2024-12-12,active
SUB-612,SAAS-214,platform,18,145.15,2022-09-24,2022-02-11,past_due
SUB-613,SAAS-99,api,11,72.23,2021-03-08,12-01-2023,active
SUB-614,SAAS-259,support,-8,113.95,2023-04-25,2023-02-20,cancelled
SUB-615,SAAS-204,support,4,370,2024-08-02,2023-04-25,active
SUB-616,SAAS-307,modules,19,478,2021-07-14,2023-06-01,active
SUB-617,SAAS-382,api,22,367.08,16-10-2021,2024-10-01,active
SUB-618,SAAS-230,api,12,283.73,2020-06-01,2020-02-28,active
SUB-619,SAAS-334,support,32,391.58,24-04-2023,2023-07-17,active
SUB-620,SAAS-281,platform,13,412.87,2020-06-02,2022-08-27,cancelled
SUB-621,SAAS-69,api,8,108,2020-09-12,2022-06-14,active
SUB-622,SAAS-172,modules,22,256.57,2023-04-05,2023-07-19,active
SUB-623,SAAS-249,support,25,433,2021-03-21,2020-02-08,active
SUB-624,SAAS-115,api,17,466,02-03-2020,03/02/2021,active
SUB-625,SAAS-276,platform,18,464,2022-08-11,07/17/2024,active
SUB-626,SAAS-264,support,35,268.7,2020-10-12,2022-09-20,active
SUB-627,SAAS-213,api,50,449.85,2020-05-04,2022-01-19,active
SUB-628,SAAS-59,support,38,471,05-09-2023,04/19/2020,past_due
SUB-629,SAAS-140,api,43,47,06-10-2020,07/27/2020,cancelled
SUB-630,SAAS-12,modules,49,497,2024-07-09,2022-10-28,cancelled
SUB-631,SAAS-155,modules,17,37.58,2024-12-13,01/01/2021,cancelled
SUB-632,SAAS-145,support,4,62,2024-03-05,2020-07-03,cancelled
SUB-633,SAAS-177,api,47,122.22,2023-05-25,2021-01-24,active
SUB-634,SAAS-121,platform,41,457.03,2024-03-17,2024-01-23,active
SUB-635,SAAS-43,support,17,419.14,2024-12-16,2022-09-16,active
SUB-636,SAAS-232,modules,18,139.9,2020-08-19,22-09-2024,active
SUB-637,SAAS-335,support,35,59.21,19-04-2024,2023-03-02,active
SUB-638,SAAS-89,modules,36,461.06,2023-11-05,2020-11-01,active
SUB-639,SAAS-276,api,18,174.25,2024-04-27,2023-11-23,active
SUB-640,SAAS-289,support,17,359,2020-12-23,23-11-2021,active
SUB-641,SAAS-249,api,39,227.97,2020-07-17,2021-08-14,active
SUB-642,SAAS-197,platform,3,102,2021-12-14,2022-10-20,active
SUB-643,SAAS-298,platform,48,463,2024-01-25,2020-11-26,active
SUB-644,SAAS-209,api,1,281.66,2021-11-20,26-07-2022,past_due
SUB-645,SAAS-331,modules,21,466,2024-07-01,2021-12-26,active
SUB-646,SAAS-131,platform,-4,79,2021-12-12,2023-04-03,past_due
SUB-647,SAAS-63,support,41,51.05,02-06-2024,2020-06-25,active
SUB-648,SAAS-240,support,29,308.88,2021-12-13,2021-11-03,active
SUB-649,SAAS-385,modules,32,289.71,2023-06-23,2023-07-19,active
SUB-650,SAAS-329,api,10,140,2022-08-20,2023-02-11,past_due
SUB-651,SAAS-8,platform,14,14,2024-12-19,2020-08-06,active
SUB-652,SAAS-287,platform,40,246.77,2021-03-06,08/03/2022,active
SUB-653,SAAS-225,support,15,200.12,2020-02-24,2024-10-12,active
SUB-654,SAAS-304,api,38,49.02,2024-06-16,26-10-2021,active
SUB-655,SAAS-347,platform,3,414.75,25-01-2020,2021-03-13,active
SUB-656,SAAS-387,api,50,131.94,2023-04-04,03/03/2023,past_due
SUB-657,SAAS-279,api,44,128,12-04-2022,24-09-2024,active
SUB-658,SAAS-198,support,6,30.69,2023-06-17,2023-08-13,active
SUB-659,SAAS-227,modules,36,362,2020-04-08,2023-09-01,active
SUB-660,SAAS-379,modules,18,124.89,2023-11-10,01/20/2022,past_due
SUB-661,SAAS-68,platform,21,127.13,2022-05-07,25-06-2020,cancelled
SUB-662,SAAS-211,api,38,302.97,25-08-2024,2023-07-04,cancelled
SUB-663,SAAS-286,modules,45,21.01,2023-02-19,05/11/2022,active
SUB-664,SAAS-113,modules,19,471.06,09-11-2024,2024-12-18,active
SUB-665,SAAS-35,platform,3,217.78,25-03-2020,2024-02-05,active
SUB-666,SAAS-387,modules,45,391.33,2023-05-01,2021-08-26,active
SUB-667,SAAS-291,support,23,148,2023-11-06,07-09-2021,past_due
SUB-668,SAAS-51,modules,33,45.69,2022-06-15,08/19/2023,active
SUB-669,SAAS-86,support,37,499,27-02-2020,02/16/2020,cancelled
SUB-670,SAAS-290,api,22,169.22,2023-04-06,2024-05-18,cancelled
SUB-671,SAAS-336,platform,40,334.97,2023-08-13,20-04-2020,active
SUB-672,SAAS-140,platform,37,268.42,2023-12-13,2020-06-15,past_due
SUB-673,SAAS-400,platform,6,273,2023-10-17,11/11/2024,active
SUB-674,SAAS-71,modules,27,145.23,2022-07-05,2020-06-13,past_due
SUB-675,SAAS-148,platform,23,97,16-09-2020,24-10-2020,cancelled
SUB-676,SAAS-137,platform,6,119.5,2020-08-14,15-08-2022,past_due
SUB-677,SAAS-281,modules,42,352,2021-08-01,2024-07-26,past_due
SUB-678,SAAS-339,platform,29,350.8,2023-06-21,02/10/2023,past_due
SUB-679,SAAS-219,modules,5,134.76,21-12-2023,03/12/2022,cancelled
SUB-680,SAAS-115,support,25,373.13,2023-03-16,2024-06-18,active
SUB-681,SAAS-181,api,12,348.16,2023-10-04,08/11/2021,past_due
SUB-682,SAAS-188,support,15,103.73,2022-02-04,10/27/2021,past_due
SUB-683,SAAS-310,support,36,374,2020-07-18,2020-04-21,active
SUB-684,SAAS-143,api,32,298,2024-09-03,07/09/2023,active
SUB-685,SAAS-302,api,32,167.04,2023-04-05,2023-09-11,past_due
SUB-686,SAAS-366,platform,29,100,2021-09-17,04-01-2024,cancelled
SUB-687,SAAS-324,modules,25,258,06-03-2024,13-02-2021,cancelled
SUB-688,SAAS-71,modules,44,120.67,2022-03-23,2024-12-13,active
SUB-689,SAAS-27,support,45,76,2021-03-09,12/10/2022,past_due
SUB-690,SAAS-42,support,6,317.28,2022-09-11,01/04/2023,past_due
SUB-691,SAAS-15,api,40,173,2020-02-08,2020-04-11,active
SUB-692,SAAS-18,modules,41,65.96,2020-04-20,01/07/2023,active
SUB-693,SAAS-211,api,-5,116.79,2023-09-17,2024-04-17,past_due
SUB-694,SAAS-194,modules,9,231,2022-07-25,2024-08-15,past_due
SUB-695,SAAS-30,api,12,229.18,2024-07-09,2022-04-27,active
SUB-696,SAAS-245,platform,15,316.86,05-05-2024,27-02-2021,past_due
SUB-697,SAAS-258,support,43,277.61,2021-04-17,07-11-2024,active
SUB-698,SAAS-395,api,11,231,2022-12-19,2024-08-26,past_due
SUB-699,SAAS-350,support,-9,130,26-09-2023,02/08/2020,past_due
SUB-700,SAAS-53,support,19,183,2023-04-22,04/18/2024,active
SUB-701,SAAS-305,support,32,352.89,27-06-2022,01/19/2024,past_due
SUB-702,SAAS-141,api,46,42.22,2020-03-16,16-01-2020,active
SUB-703,SAAS-299,platform,-5,126,2024-09-23,2021-03-13,active
SUB-704,SAAS-247,api,42,266.7,2020-02-09,04/11/2020,active
SUB-705,SAAS-127,modules,44,398,19-12-2023,2022-04-14,active
SUB-706,SAAS-336,api,2,437.12,2020-03-06,2023-07-18,active
SUB-707,SAAS-67,platform,27,323.56,2024-05-01,2024-04-06,active
SUB-708,SAAS-323,modules,39,373,2024-09-28,2021-01-21,active
SUB-709,SAAS-115,support,27,118,2024-07-22,2023-05-13,cancelled
SUB-710,SAAS-150,api,-4,339,2020-09-03,08/11/2023,cancelled
SUB-711,SAAS-66,support,21,154,2020-10-11,01-06-2020,active
SUB-712,SAAS-217,platform,34,459,19-02-2020,2024-02-25,active
SUB-713,SAAS-342,modules,30,421,08-12-2022,05-12-2023,active
SUB-714,SAAS-391,modules,26,469.01,2020-11-11,02/19/2022,active
SUB-715,SAAS-93,platform,40,130.42,2021-05-10,2024-07-19,active
SUB-716,SAAS-181,modules,13,310.77,2021-05-16,14-09-2024,active
SUB-717,SAAS-381,modules,32,399.96,08-12-2021,05/16/2024,cancelled
SUB-718,SAAS-240,api,20,190.46,27-11-2020,20-06-2020,active
SUB-719,SAAS-217,support,22,95.56,2021-08-13,2020-03-02,cancelled
