invoice_id,subscription_id,invoice_date,amount,status
SI-500,SUB-936,09/23/2025,"$3,772.00",PAID
SI-501,SUB-1031,05/19/2025,"$2,805.00",OVERDUE
SI-502,SUB-4259,10/28/2026,4627,PAID
SI-503,SUB-5385,01/28/2024,4149,pending
SI-504,SUB-3780,2026-02-08,3558,paid
SI-505,SUB-919,2026-06-07,832,OVERDUE
SI-506,SUB-2342,2024-12-23,$686.00,PAID
SI-507,SUB-892,2024-09-05,"3 491,00",overdue
SI-508,SUB-4790,10/28/2025,"$1,854.00",PAID
SI-509,SUB-1569,2026-09-20,"$2,155.00",pending
SI-510,SUB-4101,2024-02-21,"2 620,00",PAID
SI-511,SUB-3590,2024-07-25,4446,overdue
SI-512,SUB-3620,2026-01-23,4723,overdue
SI-513,SUB-5004,2025-07-17,"$4,033.00",overdue
SI-514,SUB-5899,2025-02-02,754,overdue
SI-515,SUB-3680,05/19/2025,1 953,pending
SI-516,SUB-4828,2025-12-07,"2 875,00",overdue
SI-517,SUB-397,11/25/2026,$705.00,OVERDUE
SI-518,SUB-2739,24-09-2024,4995,OVERDUE
SI-519,SUB-5520,2025-12-28,1 981,pending
SI-520,SUB-2918,2024-12-28,1352,paid
SI-521,SUB-3839,02/27/2026,849,overdue
SI-522,SUB-5254,2024-01-21,2441,paid
SI-523,SUB-4169,01/03/2024,"$4,439.00",PAID
SI-524,SUB-471,01/08/2025,4543,overdue
SI-525,SUB-4370,2025-01-12,2354,PAID
SI-526,SUB-4009,2025-03-22,1365,OVERDUE
SI-527,SUB-5652,2025-10-27,4 698,pending
SI-528,SUB-3324,11/28/2024,"$2,389.00",overdue
SI-529,SUB-2650,16-02-2025,2775,overdue
SI-530,SUB-37,2025-02-13,4063,overdue
SI-531,SUB-1147,22-02-2024,"$2,850.00",overdue
SI-532,SUB-307,01-01-2024,2744,overdue
SI-533,SUB-4565,06/09/2025,686,OVERDUE
SI-534,SUB-2315,25-05-2024,"$1,097.00",paid
SI-535,SUB-1003,05/02/2025,4612,paid
SI-536,SUB-3358,01/02/2026,"3 995,00",pending
SI-537,SUB-2754,01-11-2025,"4 127,00",paid
SI-538,SUB-1203,07/27/2024,1731,PAID
SI-539,SUB-2580,23-04-2025,1826,pending
SI-540,SUB-5515,04-02-2024,2 626,paid
SI-541,SUB-2661,13-12-2024,752,paid
SI-542,SUB-2635,2025-01-05,4445,OVERDUE
SI-543,SUB-1996,2024-06-24,260,PAID
SI-544,SUB-1756,03/13/2024,3 437,paid
SI-545,SUB-2475,2026-01-02,"$4,250.00",overdue
SI-546,SUB-3238,2024-03-10,2708,overdue
SI-547,SUB-5895,07/01/2024,4 524,overdue
SI-548,SUB-4333,2026-07-16,4208,overdue
SI-549,SUB-2592,2026-02-18,"$2,098.00",OVERDUE
SI-550,SUB-5152,12/03/2025,"433,00",pending
SI-551,SUB-5582,2024-04-08,"$4,936.00",PAID
SI-552,SUB-3253,2025-09-20,3 595,OVERDUE
SI-553,SUB-4286,2026-07-28,270,paid
SI-554,SUB-4367,2025-09-08,"4 836,00",pending
SI-555,SUB-3120,2025-03-05,220,pending
SI-556,SUB-4543,2026-11-05,3311,OVERDUE
SI-557,SUB-3162,2025-06-20,4 859,PAID
SI-558,SUB-1505,2024-09-03,"3 653,00",OVERDUE
SI-559,SUB-704,09-05-2025,611,pending
SI-560,SUB-3496,2026-08-17,3188,overdue
SI-561,SUB-2507,2026-10-14,$395.00,pending
SI-562,SUB-4485,2024-08-01,4416,overdue
SI-563,SUB-3242,2024-05-04,4 745,overdue
SI-564,SUB-2382,21-04-2026,4495,overdue
SI-565,SUB-5447,2026-05-12,1 406,overdue
SI-566,SUB-239,2024-11-21,2688,PAID
SI-567,SUB-1390,08/18/2025,"$4,097.00",overdue
SI-568,SUB-178,2026-06-04,$143.00,OVERDUE
SI-569,SUB-3672,08-06-2026,"$1,402.00",pending
SI-570,SUB-3432,2024-07-02,3945,pending
SI-571,SUB-5027,13-02-2025,2226,paid
SI-572,SUB-1429,2026-03-12,"$4,894.00",paid
SI-573,SUB-58,2025-07-04,3745,OVERDUE
SI-574,SUB-36,02-03-2025,$383.00,overdue
SI-575,SUB-4186,26-06-2026,3 087,PAID
SI-576,SUB-1414,21-05-2026,3415,paid
SI-577,SUB-1596,02/02/2026,"$1,147.00",overdue
SI-578,SUB-1720,2024-12-24,106,overdue
SI-579,SUB-1268,09/06/2025,"1 049,00",overdue
SI-580,SUB-4775,16-04-2024,"3 083,00",overdue
SI-581,SUB-4533,2025-05-25,4544,overdue
SI-582,SUB-4212,2025-11-13,1328,overdue
SI-583,SUB-4888,2024-01-13,"$3,842.00",OVERDUE
SI-584,SUB-5032,2024-05-24,"$4,176.00",pending
SI-585,SUB-2180,2026-03-16,2376,pending
SI-586,SUB-3911,05/12/2025,$982.00,OVERDUE
SI-587,SUB-77,2026-09-04,"$3,965.00",OVERDUE
SI-588,SUB-901,2026-09-22,1029,overdue
SI-589,SUB-3770,2025-02-28,3304,OVERDUE
SI-590,SUB-3397,04/22/2025,2840,PAID
SI-591,SUB-3105,18-04-2026,$286.00,OVERDUE
SI-592,SUB-65,2025-01-19,1 491,PAID
SI-593,SUB-4296,2024-07-06,1945,OVERDUE
SI-594,SUB-1999,2024-04-07,3866,OVERDUE
SI-595,SUB-4788,2026-01-24,365,pending
SI-596,SUB-5971,2026-04-09,"$3,768.00",overdue
SI-597,SUB-699,2025-06-27,$581.00,overdue
SI-598,SUB-2288,06-07-2026,2268,overdue
SI-599,SUB-2204,17-05-2025,2481,overdue
SI-600,SUB-4914,06/16/2026,"$1,832.00",pending
SI-601,SUB-4258,2026-02-12,944,overdue
SI-602,SUB-5465,2024-03-07,427,OVERDUE
SI-603,SUB-4706,10/27/2025,3 521,paid
SI-604,SUB-1679,2024-02-10,2210,PAID
SI-605,SUB-2085,2025-07-12,"$1,981.00",OVERDUE
SI-606,SUB-290,03/16/2025,4 332,OVERDUE
SI-607,SUB-3960,2026-03-06,1281,OVERDUE
SI-608,SUB-1147,2025-03-22,"$3,550.00",overdue
SI-609,SUB-3590,23-11-2026,"$4,747.00",paid
SI-610,SUB-3316,02/18/2025,747,PAID
SI-611,SUB-653,2026-04-28,4475,pending
SI-612,SUB-665,2024-12-20,"$4,660.00",paid
SI-613,SUB-2048,2026-07-15,"$2,187.00",overdue
SI-614,SUB-2571,07/12/2024,4798,overdue
SI-615,SUB-5708,24-03-2024,2003,overdue
SI-616,SUB-4685,22-11-2026,$623.00,overdue
SI-617,SUB-5704,08/22/2026,2716,overdue
SI-618,SUB-4185,2025-10-12,2441,overdue
SI-619,SUB-2311,11/16/2026,3842,PAID
SI-620,SUB-1763,2024-06-05,"$3,170.00",pending
SI-621,SUB-2403,2026-08-18,$514.00,overdue
SI-622,SUB-2771,2024-05-10,1261,PAID
SI-623,SUB-2265,2026-07-03,"4 514,00",PAID
SI-624,SUB-455,06-03-2024,1808,pending
SI-625,SUB-742,2025-02-14,"$2,773.00",paid
SI-626,SUB-5049,2025-10-28,4694,OVERDUE
SI-627,SUB-3637,2026-01-23,2287,OVERDUE
SI-628,SUB-2108,16-12-2025,$597.00,OVERDUE
SI-629,SUB-4028,2025-01-26,"$4,931.00",OVERDUE
SI-630,SUB-1662,2026-11-22,3866,overdue
SI-631,SUB-5953,2025-01-27,"4 438,00",overdue
SI-632,SUB-5468,20-07-2024,120,overdue
SI-633,SUB-5771,04-05-2025,3 527,overdue
SI-634,SUB-1717,01/16/2024,"$4,909.00",PAID
SI-635,SUB-3989,2025-05-18,898,pending
SI-636,SUB-5813,03-09-2025,"$3,895.00",overdue
SI-637,SUB-4522,2024-07-11,4751,PAID
SI-638,SUB-4164,06/25/2024,260,OVERDUE
SI-639,SUB-5550,20-03-2025,"$1,658.00",OVERDUE
SI-640,SUB-5052,2024-01-23,151,paid
SI-641,SUB-4994,2024-02-07,2583,pending
SI-642,SUB-3358,2024-02-05,1656,OVERDUE
SI-643,SUB-2319,2026-12-27,552,PAID
SI-644,SUB-5139,2024-01-22,522,overdue
SI-645,SUB-42,04/06/2024,"$2,136.00",paid
SI-646,SUB-4680,09-11-2024,"$3,624.00",OVERDUE
SI-647,SUB-821,13-09-2025,"$3,452.00",overdue
SI-648,SUB-4895,17-03-2025,1575,overdue
SI-649,SUB-719,2026-10-23,3914,overdue
SI-650,SUB-683,2026-06-18,4841,overdue
SI-651,SUB-889,2026-02-16,286,pending
SI-652,SUB-1582,25-02-2025,4125,overdue
SI-653,SUB-503,2026-09-28,"$3,609.00",PAID
SI-654,SUB-4507,2024-12-05,1833,overdue
SI-655,SUB-5671,2026-08-15,"$4,915.00",OVERDUE
SI-656,SUB-5762,2026-03-03,413,PAID
SI-657,SUB-1803,2024-11-14,441,PAID
SI-658,SUB-5203,2025-01-03,4745,pending
SI-659,SUB-1913,03/15/2024,"$2,339.00",pending
SI-660,SUB-5945,2026-01-28,"637,00",PAID
SI-661,SUB-5026,2026-11-15,2606,paid
SI-662,SUB-5843,10-01-2026,1475,pending
SI-663,SUB-3495,03/26/2025,"$3,424.00",OVERDUE
SI-664,SUB-5557,04/12/2026,2784,overdue
SI-665,SUB-5624,08/12/2024,195,overdue
SI-666,SUB-2294,24-07-2026,"$2,694.00",overdue
SI-667,SUB-642,2024-04-06,796,overdue
SI-668,SUB-3757,2024-02-06,4274,PAID
SI-669,SUB-3059,09/07/2024,"$1,824.00",pending
SI-670,SUB-1735,12/26/2025,"$4,106.00",OVERDUE
SI-671,SUB-1755,2025-12-17,"$3,906.00",pending
SI-672,SUB-1323,20-02-2026,3 023,PAID
SI-673,SUB-3419,2026-11-08,4 723,overdue
SI-674,SUB-1812,09-06-2025,4200,overdue
SI-675,SUB-1277,08/10/2025,$700.00,pending
SI-676,SUB-2972,2025-06-13,689,paid
SI-677,SUB-3906,07-08-2024,2804,paid
SI-678,SUB-4178,25-03-2025,4526,OVERDUE
SI-679,SUB-4131,2025-12-09,"$1,590.00",OVERDUE
SI-680,SUB-4758,2026-04-04,1417,PAID
SI-681,SUB-1667,2024-04-19,3511,overdue
SI-682,SUB-5574,2026-10-05,4222,overdue
SI-683,SUB-1183,2024-04-11,"$2,989.00",overdue
SI-684,SUB-2728,2024-04-19,2663,overdue
SI-685,SUB-2753,24-08-2026,114,overdue
SI-686,SUB-3218,01/26/2024,"2 826,00",overdue
SI-687,SUB-5118,2026-04-23,3828,paid
SI-688,SUB-252,06-06-2025,3027,paid
SI-689,SUB-675,2025-01-27,"$1,128.00",paid
SI-690,SUB-2450,2026-04-10,"4 924,00",pending
SI-691,SUB-1703,01/06/2024,"1 796,00",PAID
SI-692,SUB-1812,08/13/2024,3333,pending
SI-693,SUB-2036,01/04/2026,3 698,OVERDUE
SI-694,SUB-1884,01/21/2025,3 128,overdue
SI-695,SUB-1912,2026-05-25,"1 306,00",overdue
SI-696,SUB-464,02/11/2026,4364,pending
SI-697,SUB-3068,01/01/2025,4755,PAID
SI-698,SUB-5509,07/19/2025,"$4,746.00",overdue
SI-699,SUB-1620,16-08-2026,"$2,115.00",overdue
SI-700,SUB-3876,02-04-2024,"$1,309.00",overdue
SI-701,SUB-5647,2026-04-12,2569,overdue
SI-702,SUB-3283,2026-08-21,2 596,pending
SI-703,SUB-1140,2024-04-04,1070,pending
SI-704,SUB-4913,05/20/2025,692,OVERDUE
SI-705,SUB-5273,09/28/2026,1462,paid
SI-706,SUB-1871,2024-04-13,"$2,477.00",paid
SI-707,SUB-2748,2026-12-07,1394,OVERDUE
SI-708,SUB-5067,2025-03-22,"$4,306.00",overdue
SI-709,SUB-146,12/18/2024,4 527,PAID
SI-710,SUB-3608,2024-04-03,3841,OVERDUE
SI-711,SUB-5530,09/10/2026,"701,00",paid
SI-712,SUB-4300,2024-04-15,"$3,050.00",pending
SI-713,SUB-4555,04-10-2026,4463,paid
SI-714,SUB-1850,02/15/2024,$262.00,paid
SI-715,SUB-3802,01/05/2025,"4 478,00",overdue
SI-716,SUB-795,2026-07-21,1585,overdue
SI-717,SUB-3471,09/28/2024,"$1,473.00",overdue
SI-718,SUB-2692,2025-12-08,4449,overdue
SI-719,SUB-1316,10-12-2025,422,OVERDUE
SI-720,SUB-4483,20-10-2025,"$4,887.00",overdue
SI-721,SUB-3041,05/13/2024,$693.00,PAID
SI-722,SUB-12,2025-02-15,1 629,paid
SI-723,SUB-3794,26-04-2024,1964,paid
SI-724,SUB-3506,2025-11-13,2891,pending
SI-725,SUB-4642,2024-04-22,2801,paid
SI-726,SUB-4106,2026-03-03,3145,PAID
SI-727,SUB-3305,2024-01-25,"682,00",OVERDUE
SI-728,SUB-1667,2025-03-13,2 626,pending
SI-729,SUB-2329,07/19/2026,4351,paid
SI-730,SUB-4427,2025-02-17,1672,PAID
SI-731,SUB-3064,2025-03-26,"904,00",pending
SI-732,SUB-4548,2026-01-23,3616,overdue
SI-733,SUB-329,06/16/2025,4 991,overdue
SI-734,SUB-1087,11/15/2026,769,overdue
SI-735,SUB-1358,2025-09-26,"$2,691.00",overdue
SI-736,SUB-2314,08-04-2025,$714.00,OVERDUE
SI-737,SUB-259,12/11/2025,"$4,965.00",overdue
SI-738,SUB-891,2026-07-13,"$4,405.00",OVERDUE
SI-739,SUB-5583,28-05-2024,4474,overdue
SI-740,SUB-484,2024-06-15,$981.00,PAID
SI-741,SUB-2542,02/03/2024,2 875,PAID
SI-742,SUB-85,2025-06-28,4071,PAID
SI-743,SUB-1139,2024-05-24,2139,OVERDUE
SI-744,SUB-5524,20-11-2024,"$1,590.00",paid
SI-745,SUB-4429,2025-09-20,149,OVERDUE
SI-746,SUB-3539,2026-03-25,4348,paid
SI-747,SUB-496,2025-10-14,"$3,253.00",paid
SI-748,SUB-216,2024-12-20,788,OVERDUE
SI-749,SUB-5275,01-08-2024,$335.00,overdue
SI-750,SUB-5040,21-08-2025,"$1,678.00",overdue
SI-751,SUB-2094,2026-01-16,186,overdue
SI-752,SUB-44,28-10-2025,"$2,559.00",overdue
SI-753,SUB-3739,2024-01-23,"4 541,00",overdue
SI-754,SUB-1469,2024-07-08,"$4,965.00",PAID
SI-755,SUB-1851,12/14/2025,"$4,778.00",OVERDUE
SI-756,SUB-2148,2026-05-03,1 198,paid
SI-757,SUB-2427,01/24/2025,"$2,024.00",overdue
SI-758,SUB-2774,2026-07-04,"2 621,00",overdue
SI-759,SUB-3872,20-08-2024,681,OVERDUE
SI-760,SUB-63,23-09-2026,4698,paid
SI-761,SUB-1789,05/19/2026,1350,OVERDUE
SI-762,SUB-5356,2025-10-21,$642.00,OVERDUE
SI-763,SUB-2599,09/12/2024,4970,OVERDUE
SI-764,SUB-1207,2025-11-03,1897,overdue
SI-765,SUB-644,07-09-2026,"4 477,00",paid
SI-766,SUB-5919,10/21/2026,"$4,910.00",overdue
SI-767,SUB-1772,12/26/2025,$234.00,overdue
SI-768,SUB-704,2026-04-23,"$3,345.00",overdue
SI-769,SUB-3332,2026-07-18,$320.00,overdue
SI-770,SUB-3591,2025-05-20,4090,pending
SI-771,SUB-5991,2024-04-15,"$1,536.00",overdue
SI-772,SUB-5621,2025-03-21,"$2,452.00",paid
SI-773,SUB-1100,05-02-2025,3495,PAID
SI-774,SUB-2304,2026-09-20,3536,pending
SI-775,SUB-3379,2025-05-27,1112,pending
SI-776,SUB-3622,05/27/2026,$922.00,PAID
SI-777,SUB-955,2025-08-16,"$2,966.00",paid
SI-778,SUB-5130,03/17/2025,"$3,921.00",PAID
SI-779,SUB-5088,03/24/2025,$803.00,OVERDUE
SI-780,SUB-4095,2024-07-23,4 884,OVERDUE
SI-781,SUB-307,2024-03-13,4054,PAID
SI-782,SUB-4490,2026-09-28,"$4,027.00",paid
SI-783,SUB-2781,2025-05-18,1590,overdue
SI-784,SUB-739,2024-09-23,"$2,965.00",overdue
SI-785,SUB-4952,2026-12-18,4047,overdue
SI-786,SUB-4674,2025-08-01,139,overdue
SI-787,SUB-510,09/23/2025,2251,OVERDUE
SI-788,SUB-5444,2024-10-09,3811,PAID
SI-789,SUB-5479,2026-12-23,4 614,pending
SI-790,SUB-2842,2026-09-23,"$3,101.00",OVERDUE
SI-791,SUB-2936,2024-03-14,"2 548,00",overdue
SI-792,SUB-4105,2026-11-19,1723,OVERDUE
SI-793,SUB-5480,08/18/2025,"2 496,00",paid
SI-794,SUB-5430,2025-08-10,3889,paid
SI-795,SUB-2485,2024-12-06,"$2,313.00",pending
SI-796,SUB-140,09/14/2026,"$1,034.00",overdue
SI-797,SUB-4736,07/02/2026,3 461,OVERDUE
SI-798,SUB-495,2026-10-27,1472,PAID
SI-799,SUB-3713,12/17/2026,2986,pending
SI-800,SUB-4684,2024-05-12,507,overdue
SI-801,SUB-3132,17-01-2024,3576,overdue
SI-802,SUB-1467,05/09/2024,3338,overdue
SI-803,SUB-2223,19-01-2025,856,overdue
SI-804,SUB-2362,15-10-2024,"$3,135.00",pending
SI-805,SUB-1379,2024-12-11,"4 430,00",paid
SI-806,SUB-2160,15-09-2025,2459,overdue
SI-807,SUB-5396,05/20/2026,4934,overdue
SI-808,SUB-1940,08-05-2026,$861.00,PAID
SI-809,SUB-3925,2026-09-24,1236,pending
SI-810,SUB-1074,2024-10-23,"1 615,00",pending
SI-811,SUB-4388,2024-03-25,4881,OVERDUE
SI-812,SUB-1162,04-01-2025,2521,overdue
SI-813,SUB-2090,14-12-2025,"$3,418.00",OVERDUE
SI-814,SUB-5743,06/16/2024,3534,OVERDUE
SI-815,SUB-4033,01/27/2025,"$3,634.00",overdue
SI-816,SUB-1480,16-04-2025,"$1,739.00",OVERDUE
SI-817,SUB-1239,04/25/2024,1955,overdue
SI-818,SUB-2364,2024-09-08,2452,overdue
SI-819,SUB-5669,2024-12-15,422,overdue
SI-820,SUB-5960,2026-02-22,3798,overdue
SI-821,SUB-5487,2025-01-09,"$2,848.00",PAID
SI-822,SUB-285,2025-11-10,"$3,026.00",overdue
SI-823,SUB-415,07/08/2024,"$3,169.00",paid
SI-824,SUB-4191,2024-03-23,1017,OVERDUE
SI-825,SUB-1383,2026-10-03,"$1,116.00",PAID
SI-826,SUB-4754,2024-08-13,"$3,099.00",pending
SI-827,SUB-4790,12/06/2025,2858,PAID
SI-828,SUB-5127,10-12-2025,"$3,192.00",paid
SI-829,SUB-3743,2024-07-01,"$1,081.00",overdue
SI-830,SUB-3252,05/26/2025,"$2,355.00",pending
SI-831,SUB-4037,08/14/2024,4203,paid
SI-832,SUB-3267,2026-03-25,4 224,PAID
SI-833,SUB-1855,23-09-2026,"$4,227.00",OVERDUE
SI-834,SUB-3857,12/05/2025,4028,overdue
SI-835,SUB-290,09/17/2024,1179,overdue
SI-836,SUB-3850,2025-11-05,2094,overdue
SI-837,SUB-5788,2024-05-04,"681,00",overdue
SI-838,SUB-875,2026-10-24,"1 925,00",OVERDUE
SI-839,SUB-5047,08-11-2025,"$1,360.00",paid
SI-840,SUB-1638,15-02-2025,3350,paid
SI-841,SUB-5942,12/28/2024,"$1,943.00",OVERDUE
SI-842,SUB-864,2026-04-12,478,pending
SI-843,SUB-425,20-03-2025,777,paid
SI-844,SUB-3276,2026-06-01,"2 245,00",overdue
SI-845,SUB-3045,07/16/2024,"3 245,00",pending
SI-846,SUB-1709,2026-12-21,1770,PAID
SI-847,SUB-5098,2026-05-11,197,OVERDUE
SI-848,SUB-1831,06/04/2025,"$4,263.00",pending
SI-849,SUB-2366,2024-04-25,976,paid
SI-850,SUB-625,2024-10-04,"$2,566.00",OVERDUE
SI-851,SUB-4151,2025-12-25,529,overdue
SI-852,SUB-3510,25-02-2026,4053,overdue
SI-853,SUB-1422,2026-09-08,4 710,overdue
SI-854,SUB-293,2024-06-22,"$3,349.00",overdue
SI-855,SUB-3630,2024-07-03,3 726,OVERDUE
SI-856,SUB-1225,11/16/2025,"$3,749.00",PAID
SI-857,SUB-1711,05/26/2024,4259,overdue
SI-858,SUB-4135,10/19/2024,"$3,205.00",paid
SI-859,SUB-3476,09/28/2024,2586,pending
SI-860,SUB-4191,2026-07-19,2248,PAID
SI-861,SUB-2139,2024-08-07,"$2,494.00",pending
SI-862,SUB-1260,06/14/2024,"2 479,00",PAID
SI-863,SUB-2749,2026-09-22,1 722,OVERDUE
SI-864,SUB-4154,2025-03-26,"4 428,00",paid
SI-865,SUB-1512,09/28/2025,"$3,928.00",OVERDUE
SI-866,SUB-2343,2026-04-08,1359,overdue
SI-867,SUB-5878,01/23/2026,2436,paid
SI-868,SUB-3293,09-10-2025,"2 698,00",overdue
SI-869,SUB-1330,2024-10-04,1545,overdue
SI-870,SUB-4351,06/15/2024,"$4,297.00",overdue
SI-871,SUB-2893,2026-06-06,"$1,422.00",overdue
SI-872,SUB-2717,2026-05-27,"$3,216.00",OVERDUE
SI-873,SUB-2750,2025-01-22,2476,overdue
SI-874,SUB-3827,2025-05-05,"$1,979.00",PAID
SI-875,SUB-3074,05/20/2026,"4 842,00",overdue
SI-876,SUB-4517,08-03-2026,"$3,963.00",PAID
SI-877,SUB-3958,2026-04-10,2 433,PAID
SI-878,SUB-1293,02/05/2026,"$1,512.00",PAID
SI-879,SUB-4128,07/02/2026,"$2,928.00",paid
SI-880,SUB-3388,22-09-2025,"1 074,00",paid
SI-881,SUB-2184,10/07/2026,3469,pending
SI-882,SUB-3259,06/05/2025,1520,OVERDUE
SI-883,SUB-5458,2026-08-15,$816.00,PAID
SI-884,SUB-2432,06/08/2026,$950.00,pending
SI-885,SUB-18,2026-11-28,978,overdue
SI-886,SUB-3082,04/21/2024,"$2,691.00",overdue
SI-887,SUB-1134,2025-04-17,$314.00,overdue
SI-888,SUB-5171,21-08-2025,1446,overdue
SI-889,SUB-5692,20-10-2024,"4 892,00",OVERDUE
SI-890,SUB-5188,2025-06-27,"4 285,00",OVERDUE
SI-891,SUB-5163,2025-02-23,$302.00,paid
SI-892,SUB-4280,05/07/2026,"$1,343.00",paid
SI-893,SUB-3381,2024-07-18,"$3,706.00",PAID
SI-894,SUB-650,2024-07-23,"$2,744.00",PAID
SI-895,SUB-1595,13-02-2026,1554,overdue
SI-896,SUB-1721,2025-06-20,$733.00,PAID
SI-897,SUB-3685,2025-11-07,"$1,103.00",overdue
SI-898,SUB-3259,07/28/2024,"$3,153.00",OVERDUE
SI-899,SUB-3313,2024-04-14,2 398,pending
SI-900,SUB-3393,01/16/2024,"$2,824.00",OVERDUE
SI-901,SUB-247,2026-11-05,"$4,085.00",overdue
SI-902,SUB-4775,2024-02-14,4006,overdue
SI-903,SUB-5686,2026-07-13,682,overdue
SI-904,SUB-2972,09/18/2025,"3 780,00",overdue
SI-905,SUB-2136,2026-10-21,4 773,overdue
SI-906,SUB-4181,04/02/2024,"$4,637.00",OVERDUE
SI-907,SUB-409,03/16/2024,"$1,927.00",paid
SI-908,SUB-2097,2026-03-07,$495.00,PAID
SI-909,SUB-5042,2026-02-28,"$1,853.00",overdue
SI-910,SUB-892,01/22/2026,814,overdue
SI-911,SUB-5384,2025-10-12,$659.00,pending
SI-912,SUB-2103,03/04/2024,4814,paid
SI-913,SUB-22,2026-08-20,4964,overdue
SI-914,SUB-3790,2025-12-28,1 654,OVERDUE
SI-915,SUB-5800,2026-01-06,$826.00,paid
SI-916,SUB-5890,2026-12-21,4 531,OVERDUE
SI-917,SUB-2655,2025-03-14,1635,paid
SI-918,SUB-5251,2025-06-15,"$1,590.00",PAID
SI-919,SUB-4541,2026-05-07,4783,overdue
SI-920,SUB-1429,01/06/2026,3905,overdue
SI-921,SUB-5069,16-02-2025,"1 981,00",overdue
SI-922,SUB-4357,11-06-2026,"$1,883.00",overdue
SI-923,SUB-3610,2024-12-06,"$3,032.00",paid
SI-924,SUB-5539,2025-05-23,3764,PAID
SI-925,SUB-2383,2026-04-27,1623,pending
SI-926,SUB-4905,2025-10-14,1400,OVERDUE
SI-927,SUB-633,03/08/2024,"$4,578.00",OVERDUE
SI-928,SUB-5489,2024-05-20,3192,pending
SI-929,SUB-4625,2025-07-05,1557,PAID
SI-930,SUB-2127,2026-05-04,3985,overdue
SI-931,SUB-162,08/01/2025,2109,paid
SI-932,SUB-713,09/06/2026,3 612,OVERDUE
SI-933,SUB-4297,2024-03-25,1162,OVERDUE
SI-934,SUB-2921,01/25/2026,3808,OVERDUE
SI-935,SUB-535,2024-06-12,"$4,798.00",OVERDUE
SI-936,SUB-5496,2026-09-15,"$2,394.00",overdue
SI-937,SUB-3466,01-01-2024,2111,overdue
SI-938,SUB-228,2024-07-07,2939,overdue
SI-939,SUB-4444,2025-05-04,4 365,overdue
SI-940,SUB-55,12/15/2026,924,OVERDUE
SI-941,SUB-3472,2025-02-11,"$4,702.00",overdue
SI-942,SUB-1435,12/08/2024,4796,OVERDUE
SI-943,SUB-2036,2025-09-19,"$4,058.00",OVERDUE
SI-944,SUB-4293,17-01-2025,"3 457,00",overdue
SI-945,SUB-4049,2025-11-10,3235,overdue
SI-946,SUB-447,2026-05-27,3685,paid
SI-947,SUB-5469,12/12/2024,277,paid
SI-948,SUB-2680,12/23/2025,147,PAID
SI-949,SUB-4743,2025-10-17,2520,paid
SI-950,SUB-2308,2026-05-05,557,pending
SI-951,SUB-2301,05/18/2024,3197,OVERDUE
SI-952,SUB-5300,05-02-2024,275,PAID
SI-953,SUB-4918,2026-06-22,3821,overdue
SI-954,SUB-4044,08/08/2025,"$4,267.00",overdue
SI-955,SUB-62,2025-12-24,2291,overdue
SI-956,SUB-4306,14-03-2024,"$1,355.00",overdue
SI-957,SUB-389,01/05/2026,2821,paid
SI-958,SUB-5774,20-02-2025,4720,overdue
SI-959,SUB-3633,12-04-2026,$859.00,overdue
SI-960,SUB-5744,15-03-2024,4076,overdue
SI-961,SUB-3503,2026-04-26,"$4,856.00",paid
SI-962,SUB-4095,14-11-2025,$984.00,pending
SI-963,SUB-3305,2026-09-14,3817,pending
SI-964,SUB-1144,08/05/2025,4903,OVERDUE
SI-965,SUB-1706,2025-01-08,$847.00,PAID
SI-966,SUB-971,12-08-2024,3729,paid
SI-967,SUB-4934,21-07-2025,1400,paid
SI-968,SUB-1677,2024-08-07,4899,OVERDUE
SI-969,SUB-5789,2024-07-21,"$2,477.00",paid
SI-970,SUB-5146,2025-04-05,"$3,571.00",overdue
SI-971,SUB-4835,01/18/2026,"$2,733.00",overdue
SI-972,SUB-85,11/20/2026,"$4,102.00",overdue
SI-973,SUB-5276,2026-09-23,"$2,115.00",overdue
SI-974,SUB-4965,2025-06-26,"$4,060.00",paid
SI-975,SUB-729,2026-04-11,"3 305,00",pending
SI-976,SUB-4957,2024-05-12,$179.00,PAID
SI-977,SUB-2513,2024-01-25,4229,PAID
SI-978,SUB-1829,2026-03-07,1352,overdue
SI-979,SUB-3968,2024-09-13,3294,overdue
SI-980,SUB-3508,03-08-2026,"$1,981.00",OVERDUE
SI-981,SUB-4211,2024-07-18,"2 040,00",pending
SI-982,SUB-42,2024-03-11,$939.00,PAID
SI-983,SUB-5413,2024-10-08,3 571,pending
SI-984,SUB-62,2025-09-14,"$4,306.00",paid
SI-985,SUB-4842,2026-07-03,"2 092,00",pending
SI-986,SUB-3976,13-03-2024,$190.00,paid
SI-987,SUB-2894,10/08/2024,"$1,026.00",overdue
SI-988,SUB-4973,2025-05-11,4043,overdue
SI-989,SUB-5779,10/20/2025,"$3,645.00",overdue
SI-990,SUB-2187,2025-12-11,$614.00,overdue
SI-991,SUB-3467,2025-11-10,1610,PAID
SI-992,SUB-3783,26-02-2026,4743,overdue
SI-993,SUB-563,23-12-2025,4100,paid
SI-994,SUB-2457,2024-07-09,"2 951,00",overdue
SI-995,SUB-4242,08/12/2025,"$1,633.00",paid
SI-996,SUB-2561,03/16/2026,3833,overdue
SI-997,SUB-5749,2025-10-16,"$2,504.00",OVERDUE
SI-998,SUB-288,2026-03-11,$433.00,paid
