usage_id,subscription_id,week,value
US-943,SUB-477,27,399
US-944,SUB-5810,17,661
US-945,SUB-2342,37,447
US-946,SUB-429,6,539
US-947,SUB-461,18,434
US-948,SUB-5317,5,259
US-949,SUB-3150,33,534
US-950,SUB-4065,35,108
US-951,SUB-4010,37,168
US-952,SUB-2569,39,780
US-953,SUB-832,40,576
US-954,SUB-4098,3,322
US-955,SUB-5717,29,53
US-956,SUB-4149,32,410
US-957,SUB-1357,13,73
US-958,SUB-4323,38,198
US-959,SUB-1730,17,827
US-960,SUB-2061,5,365
US-961,SUB-3234,39,221
US-962,SUB-576,16,738
US-963,SUB-2331,29,944
US-964,SUB-3715,7,797
US-965,SUB-2316,24,714
US-966,SUB-2250,40,732
US-967,SUB-165,13,904
US-968,SUB-155,14,271
US-969,SUB-2986,27,421
US-970,SUB-5709,27,400
US-971,SUB-2639,37,715
US-972,SUB-5352,9,223
US-973,SUB-3719,35,157
US-974,SUB-2208,1,72
US-975,SUB-5947,33,118
US-976,SUB-4572,19,722
US-977,SUB-2643,4,414
US-978,SUB-1671,24,942
US-979,SUB-1456,39,740
US-980,SUB-1131,30,101
US-981,SUB-736,14,666
US-982,SUB-1680,25,516
US-983,SUB-1407,30,269
US-984,SUB-1238,23,86
US-985,SUB-4505,40,116
US-986,SUB-568,28,461
US-987,SUB-1635,39,49
US-988,SUB-754,30,613
US-989,SUB-863,36,117
US-990,SUB-4933,40,116
US-991,SUB-4460,14,406
US-992,SUB-5502,33,839
US-993,SUB-5669,3,972
US-994,SUB-3214,19,284
US-995,SUB-5564,35,840
US-996,SUB-1869,33,179
US-997,SUB-4408,27,587
US-998,SUB-48,26,819
US-999,SUB-1909,21,912
US-1000,SUB-99,21,471
US-1001,SUB-2406,24,957
US-1002,SUB-2864,7,776
US-1003,SUB-673,9,926
US-1004,SUB-2730,15,514
US-1005,SUB-2537,30,382
US-1006,SUB-332,3,185
US-1007,SUB-772,33,780
US-1008,SUB-2791,26,900
US-1009,SUB-5269,19,914
US-1010,SUB-1807,16,309
US-1011,SUB-5566,13,869
US-1012,SUB-5388,18,759
US-1013,SUB-5168,36,101
US-1014,SUB-3990,9,680
US-1015,SUB-2604,18,505
US-1016,SUB-582,6,913
US-1017,SUB-5621,16,316
US-1018,SUB-2387,13,429
US-1019,SUB-54,8,423
US-1020,SUB-932,35,72
US-1021,SUB-1322,34,905
US-1022,SUB-2773,7,234
US-1023,SUB-3171,27,84
US-1024,SUB-2249,27,895
US-1025,SUB-3216,3,978
US-1026,SUB-2219,22,131
US-1027,SUB-5666,19,70
US-1028,SUB-3637,26,972
US-1029,SUB-2315,6,594
US-1030,SUB-3112,1,982
US-1031,SUB-5122,32,407
US-1032,SUB-4032,27,516
US-1033,SUB-955,32,992
US-1034,SUB-970,3,274
US-1035,SUB-805,26,624
US-1036,SUB-4762,28,76
US-1037,SUB-480,21,672
US-1038,SUB-4131,25,128
US-1039,SUB-1335,17,789
US-1040,SUB-2670,13,456
US-1041,SUB-483,20,708
US-1042,SUB-3524,25,992
US-1043,SUB-5816,22,352
US-1044,SUB-1813,33,507
US-1045,SUB-728,37,875
US-1046,SUB-995,22,313
US-1047,SUB-2905,13,615
US-1048,SUB-3406,14,414
US-1049,SUB-362,33,713
US-1050,SUB-5068,38,67
US-1051,SUB-1250,18,480
US-1052,SUB-727,2,814
US-1053,SUB-2497,33,30
US-1054,SUB-2551,35,54
US-1055,SUB-4856,26,606
US-1056,SUB-1126,30,267
US-1057,SUB-4024,26,518
US-1058,SUB-1638,4,544
US-1059,SUB-5054,38,914
US-1060,SUB-1980,32,770
US-1061,SUB-127,8,327
US-1062,SUB-721,18,602
US-1063,SUB-1535,15,302
US-1064,SUB-4422,26,638
US-1065,SUB-2841,37,602
US-1066,SUB-1056,25,838
US-1067,SUB-3633,13,603
US-1068,SUB-1867,3,651
US-1069,SUB-2954,7,212
US-1070,SUB-4219,24,981
US-1071,SUB-5076,29,115
US-1072,SUB-1140,10,169
US-1073,SUB-2819,12,438
US-1074,SUB-2399,34,993
US-1075,SUB-5304,32,110
US-1076,SUB-4523,21,367
US-1077,SUB-3625,33,17
US-1078,SUB-4871,10,734
US-1079,SUB-1220,39,320
US-1080,SUB-4415,40,47
US-1081,SUB-2583,7,752
US-1082,SUB-1142,7,90
US-1083,SUB-5580,26,651
US-1084,SUB-2853,6,178
US-1085,SUB-3611,18,751
US-1086,SUB-5179,16,923
US-1087,SUB-2464,18,590
US-1088,SUB-5854,24,970
US-1089,SUB-1780,40,323
US-1090,SUB-4134,14,850
US-1091,SUB-5783,37,745
US-1092,SUB-1514,3,674
US-1093,SUB-5620,37,89
US-1094,SUB-4937,19,832
US-1095,SUB-1349,16,352
US-1096,SUB-1017,20,61
US-1097,SUB-3771,4,389
US-1098,SUB-39,33,101
US-1099,SUB-1117,13,165
US-1100,SUB-4334,27,18
US-1101,SUB-1510,12,792
US-1102,SUB-105,15,344
US-1103,SUB-829,11,732
US-1104,SUB-5434,22,604
US-1105,SUB-4823,37,929
US-1106,SUB-3118,20,575
US-1107,SUB-182,17,193
US-1108,SUB-4897,21,995
US-1109,SUB-1799,18,567
US-1110,SUB-4277,35,369
US-1111,SUB-3469,6,620
US-1112,SUB-2649,31,594
US-1113,SUB-5344,39,895
US-1114,SUB-192,14,161
US-1115,SUB-252,28,787
US-1116,SUB-1322,37,154
US-1117,SUB-3339,37,99
US-1118,SUB-2129,2,660
US-1119,SUB-5514,37,579
US-1120,SUB-2995,23,82
US-1121,SUB-2356,25,52
US-1122,SUB-5821,38,871
US-1123,SUB-1575,37,252
US-1124,SUB-3587,19,110
US-1125,SUB-1577,10,95
US-1126,SUB-1989,39,650
US-1127,SUB-972,21,708
US-1128,SUB-3057,40,634
US-1129,SUB-1892,4,927
US-1130,SUB-4404,15,861
US-1131,SUB-1253,33,303
US-1132,SUB-1753,3,92
US-1133,SUB-414,17,183
US-1134,SUB-4463,35,628
US-1135,SUB-2740,11,937
US-1136,SUB-2961,13,209
US-1137,SUB-5244,2,329
US-1138,SUB-2220,1,466
US-1139,SUB-4021,36,873
US-1140,SUB-5305,23,116
US-1141,SUB-3399,6,198
US-1142,SUB-5607,29,689
US-1143,SUB-4561,25,503
US-1144,SUB-472,17,436
US-1145,SUB-3978,8,698
US-1146,SUB-5560,25,242
US-1147,SUB-3567,3,55
US-1148,SUB-1323,10,157
US-1149,SUB-1308,39,148
US-1150,SUB-2060,33,927
US-1151,SUB-3587,35,154
US-1152,SUB-4410,32,52
US-1153,SUB-1997,24,347
US-1154,SUB-477,7,871
US-1155,SUB-4957,22,312
US-1156,SUB-5860,24,311
US-1157,SUB-242,29,272
US-1158,SUB-4384,21,451
US-1159,SUB-2112,39,446
US-1160,SUB-676,2,849
US-1161,SUB-12,11,865
US-1162,SUB-5567,19,866
US-1163,SUB-3543,37,59
US-1164,SUB-4902,12,562
US-1165,SUB-3612,34,510
US-1166,SUB-35,9,607
US-1167,SUB-698,17,745
US-1168,SUB-3741,30,978
US-1169,SUB-5140,8,530
US-1170,SUB-5123,22,220
US-1171,SUB-131,24,947
US-1172,SUB-3993,33,82
US-1173,SUB-4710,4,461
US-1174,SUB-2066,10,637
US-1175,SUB-445,28,293
US-1176,SUB-4385,39,558
US-1177,SUB-1688,12,637
US-1178,SUB-3476,17,348
US-1179,SUB-4212,6,802
US-1180,SUB-2646,28,993
US-1181,SUB-3125,31,183
US-1182,SUB-636,26,740
US-1183,SUB-18,30,353
US-1184,SUB-942,28,422
US-1185,SUB-3725,38,696
US-1186,SUB-3129,26,571
US-1187,SUB-4517,7,85
US-1188,SUB-5692,1,794
US-1189,SUB-2302,27,596
US-1190,SUB-968,23,38
US-1191,SUB-5643,21,447
US-1192,SUB-3317,14,830
US-1193,SUB-1303,7,101
US-1194,SUB-5236,20,267
US-1195,SUB-2208,1,593
US-1196,SUB-1965,36,551
US-1197,SUB-917,17,614
US-1198,SUB-4174,39,766
US-1199,SUB-1680,35,836
US-1200,SUB-738,35,761
US-1201,SUB-3230,17,512
US-1202,SUB-1835,16,398
US-1203,SUB-1291,4,500
US-1204,SUB-631,40,440
US-1205,SUB-290,21,209
US-1206,SUB-4871,21,975
US-1207,SUB-1091,30,520
US-1208,SUB-555,34,799
US-1209,SUB-1460,6,342
US-1210,SUB-5480,22,197
US-1211,SUB-603,6,471
US-1212,SUB-4851,24,399
US-1213,SUB-3805,33,997
US-1214,SUB-4148,2,567
US-1215,SUB-4178,26,332
US-1216,SUB-3830,27,663
US-1217,SUB-1120,3,209
US-1218,SUB-5714,34,894
US-1219,SUB-1205,38,728
US-1220,SUB-5505,28,109
US-1221,SUB-5128,8,121
US-1222,SUB-5978,37,486
US-1223,SUB-3565,26,975
US-1224,SUB-835,34,560
US-1225,SUB-1476,31,92
US-1226,SUB-5646,14,775
US-1227,SUB-2569,8,481
US-1228,SUB-5674,7,681
US-1229,SUB-4676,20,148
US-1230,SUB-1572,31,958
US-1231,SUB-4850,2,807
US-1232,SUB-5519,31,875
US-1233,SUB-4281,4,784
US-1234,SUB-1425,22,278
US-1235,SUB-5792,18,512
US-1236,SUB-4705,5,347
US-1237,SUB-2544,26,147
US-1238,SUB-5059,7,563
US-1239,SUB-3550,4,339
US-1240,SUB-2107,36,137
US-1241,SUB-4651,34,201
US-1242,SUB-4571,14,626
US-1243,SUB-4865,16,754
US-1244,SUB-4000,2,591
US-1245,SUB-2586,39,799
US-1246,SUB-5941,6,757
US-1247,SUB-5967,30,35
US-1248,SUB-691,5,890
US-1249,SUB-4279,11,375
US-1250,SUB-2307,22,610
US-1251,SUB-3085,29,153
US-1252,SUB-3685,34,492
US-1253,SUB-1912,22,980
US-1254,SUB-1196,9,527
US-1255,SUB-1880,29,730
US-1256,SUB-4768,28,349
US-1257,SUB-139,35,306
US-1258,SUB-3168,4,439
US-1259,SUB-5018,2,575
US-1260,SUB-429,10,225
US-1261,SUB-5354,17,496
US-1262,SUB-4488,10,837
US-1263,SUB-5652,13,145
US-1264,SUB-5805,28,798
US-1265,SUB-2666,25,24
US-1266,SUB-397,9,985
US-1267,SUB-1281,36,555
US-1268,SUB-3878,31,377
US-1269,SUB-4062,32,78
US-1270,SUB-5686,38,951
US-1271,SUB-5690,3,651
US-1272,SUB-3907,13,435
US-1273,SUB-1388,39,16
US-1274,SUB-5115,23,61
US-1275,SUB-4469,3,343
US-1276,SUB-2068,12,522
US-1277,SUB-2772,25,75
US-1278,SUB-4905,11,666
US-1279,SUB-3237,3,415
US-1280,SUB-5787,6,717
US-1281,SUB-4911,32,620
US-1282,SUB-5278,15,268
US-1283,SUB-1813,13,905
US-1284,SUB-2715,28,514
US-1285,SUB-4212,32,109
US-1286,SUB-2227,5,293
US-1287,SUB-454,36,268
US-1288,SUB-4172,7,941
US-1289,SUB-3032,12,715
US-1290,SUB-4011,23,627
US-1291,SUB-1220,34,445
US-1292,SUB-4350,9,662
US-1293,SUB-4709,13,189
US-1294,SUB-2296,32,266
US-1295,SUB-980,5,388
US-1296,SUB-2122,18,982
US-1297,SUB-3958,17,600
US-1298,SUB-4933,30,451
US-1299,SUB-4630,38,338
US-1300,SUB-1401,4,543
US-1301,SUB-2466,32,172
US-1302,SUB-4197,31,792
US-1303,SUB-1236,10,468
US-1304,SUB-5331,27,24
US-1305,SUB-5069,2,110
US-1306,SUB-423,35,983
US-1307,SUB-1697,9,615
US-1308,SUB-1074,17,124
US-1309,SUB-2115,13,549
US-1310,SUB-5901,12,935
US-1311,SUB-2471,34,979
US-1312,SUB-5113,4,671
US-1313,SUB-1340,15,288
US-1314,SUB-1928,24,308
US-1315,SUB-5411,12,745
US-1316,SUB-4612,40,44
US-1317,SUB-3205,13,755
US-1318,SUB-5469,11,533
US-1319,SUB-1736,22,818
US-1320,SUB-5572,36,671
US-1321,SUB-2945,39,401
US-1322,SUB-4313,38,23
US-1323,SUB-2739,30,795
US-1324,SUB-1265,22,879
US-1325,SUB-3788,26,39
US-1326,SUB-98,19,184
US-1327,SUB-2647,35,412
US-1328,SUB-5911,5,378
US-1329,SUB-1334,40,73
US-1330,SUB-908,13,918
US-1331,SUB-5931,25,934
US-1332,SUB-4993,15,663
US-1333,SUB-945,1,225
US-1334,SUB-2677,23,227
US-1335,SUB-2718,14,907
US-1336,SUB-3764,32,741
US-1337,SUB-2688,26,884
US-1338,SUB-410,7,990
US-1339,SUB-2338,33,748
US-1340,SUB-505,5,212
US-1341,SUB-544,3,461
US-1342,SUB-3147,3,55
US-1343,SUB-256,8,531
US-1344,SUB-2756,4,671
US-1345,SUB-630,31,435
US-1346,SUB-384,12,303
US-1347,SUB-5421,11,905
US-1348,SUB-5509,31,647
US-1349,SUB-4819,13,825
US-1350,SUB-4077,27,125
US-1351,SUB-5755,5,720
US-1352,SUB-3150,21,710
US-1353,SUB-5258,15,314
US-1354,SUB-3715,6,897
US-1355,SUB-4327,23,463
US-1356,SUB-1763,33,830
US-1357,SUB-4014,38,999
US-1358,SUB-5896,11,899
US-1359,SUB-3560,19,324
US-1360,SUB-992,31,898
US-1361,SUB-4576,1,90
US-1362,SUB-2898,18,129
US-1363,SUB-640,38,524
US-1364,SUB-4787,11,999
US-1365,SUB-3834,39,43
US-1366,SUB-5345,7,670
US-1367,SUB-2068,34,815
US-1368,SUB-2411,33,711
US-1369,SUB-897,25,121
US-1370,SUB-5390,4,546
US-1371,SUB-1222,15,486
US-1372,SUB-3963,40,600
US-1373,SUB-2909,33,405
US-1374,SUB-3924,14,882
US-1375,SUB-3936,34,820
US-1376,SUB-939,23,673
US-1377,SUB-528,13,439
US-1378,SUB-2876,5,412
US-1379,SUB-3136,33,126
US-1380,SUB-1795,4,137
US-1381,SUB-5429,16,94
US-1382,SUB-441,19,845
US-1383,SUB-4503,16,103
US-1384,SUB-4483,39,174
US-1385,SUB-5292,16,994
US-1386,SUB-3201,22,980
US-1387,SUB-71,36,146
US-1388,SUB-5359,35,74
US-1389,SUB-2124,25,76
US-1390,SUB-5250,10,813
US-1391,SUB-1513,3,418
US-1392,SUB-116,24,616
US-1393,SUB-3620,39,378
US-1394,SUB-3990,39,12
US-1395,SUB-2535,25,827
US-1396,SUB-860,3,869
US-1397,SUB-663,33,632
US-1398,SUB-154,8,443
US-1399,SUB-4832,39,232
US-1400,SUB-2849,34,529
US-1401,SUB-574,2,554
US-1402,SUB-4125,39,607
US-1403,SUB-4173,11,663
US-1404,SUB-4128,19,610
US-1405,SUB-3850,13,151
US-1406,SUB-3183,25,599
US-1407,SUB-5120,15,675
US-1408,SUB-5388,16,107
US-1409,SUB-428,23,271
US-1410,SUB-2807,37,425
US-1411,SUB-1663,3,432
US-1412,SUB-5502,4,519
US-1413,SUB-5832,36,237
US-1414,SUB-5379,16,652
US-1415,SUB-1289,8,411
US-1416,SUB-5953,13,423
US-1417,SUB-3750,2,689
US-1418,SUB-5494,24,127
US-1419,SUB-5498,5,124
US-1420,SUB-103,22,84
US-1421,SUB-4375,32,145
US-1422,SUB-524,14,621
US-1423,SUB-774,8,731
US-1424,SUB-5249,1,444
US-1425,SUB-3006,37,31
US-1426,SUB-2537,21,449
US-1427,SUB-4662,11,749
US-1428,SUB-711,31,771
US-1429,SUB-5429,40,866
US-1430,SUB-4648,13,602
US-1431,SUB-3112,11,401
US-1432,SUB-3059,20,702
US-1433,SUB-2555,3,492
US-1434,SUB-5641,21,576
US-1435,SUB-3841,13,930
US-1436,SUB-4988,38,936
US-1437,SUB-2716,35,69
US-1438,SUB-3422,24,107
US-1439,SUB-1769,38,727
US-1440,SUB-404,35,638
US-1441,SUB-5250,38,438
US-1442,SUB-5792,35,109
US-1443,SUB-5392,14,215
US-1444,SUB-943,35,17
US-1445,SUB-5866,12,58
US-1446,SUB-239,25,939
US-1447,SUB-720,2,771
US-1448,SUB-2330,17,300
US-1449,SUB-1588,39,53
US-1450,SUB-2322,10,329
US-1451,SUB-1693,3,626
US-1452,SUB-3896,38,844
US-1453,SUB-3837,27,375
US-1454,SUB-395,10,155
US-1455,SUB-2621,31,141
US-1456,SUB-512,40,980
US-1457,SUB-1619,13,237
US-1458,SUB-1513,30,125
US-1459,SUB-5123,14,370
US-1460,SUB-431,34,318
US-1461,SUB-680,35,56
US-1462,SUB-3003,26,735
US-1463,SUB-2667,4,127
US-1464,SUB-1092,13,938
US-1465,SUB-5688,30,727
US-1466,SUB-4760,1,490
US-1467,SUB-1478,31,346
US-1468,SUB-1455,31,905
US-1469,SUB-2076,31,167
US-1470,SUB-4040,38,534
US-1471,SUB-5108,39,69
US-1472,SUB-411,15,153
US-1473,SUB-5769,40,990
US-1474,SUB-352,18,761
US-1475,SUB-1987,7,589
US-1476,SUB-2734,37,137
US-1477,SUB-3219,29,402
US-1478,SUB-1658,30,380
US-1479,SUB-2955,30,881
US-1480,SUB-78,1,860
US-1481,SUB-2398,8,354
US-1482,SUB-5731,7,366
US-1483,SUB-2022,8,486
US-1484,SUB-3207,26,317
US-1485,SUB-5844,19,955
US-1486,SUB-175,35,295
US-1487,SUB-4996,3,511
US-1488,SUB-3518,18,792
US-1489,SUB-5182,16,136
US-1490,SUB-5518,9,105
US-1491,SUB-3250,31,541
US-1492,SUB-2218,33,464
US-1493,SUB-1610,16,504
US-1494,SUB-2218,40,566
US-1495,SUB-5668,32,816
US-1496,SUB-1779,38,997
US-1497,SUB-1084,10,760
US-1498,SUB-844,3,166
US-1499,SUB-5331,26,141
US-1500,SUB-2686,26,849
US-1501,SUB-3013,34,729
US-1502,SUB-150,10,248
US-1503,SUB-4657,16,320
US-1504,SUB-2913,1,551
US-1505,SUB-3216,5,651
US-1506,SUB-5291,15,100
US-1507,SUB-4566,27,232
US-1508,SUB-5336,19,577
US-1509,SUB-764,4,552
US-1510,SUB-4765,27,731
US-1511,SUB-4475,20,469
US-1512,SUB-4968,8,911
US-1513,SUB-1795,2,628
US-1514,SUB-5244,7,363
US-1515,SUB-5456,29,233
US-1516,SUB-2110,31,134
US-1517,SUB-2325,30,122
US-1518,SUB-3822,29,890
US-1519,SUB-2316,38,633
US-1520,SUB-4960,17,504
US-1521,SUB-514,24,865
US-1522,SUB-2480,22,505
US-1523,SUB-5167,35,677
US-1524,SUB-1154,1,784
US-1525,SUB-1063,35,440
US-1526,SUB-4857,29,287
US-1527,SUB-2975,40,218
US-1528,SUB-758,31,96
US-1529,SUB-152,20,736
US-1530,SUB-2358,24,75
US-1531,SUB-4500,19,764
US-1532,SUB-3041,9,580
US-1533,SUB-552,34,395
US-1534,SUB-2396,38,118
US-1535,SUB-1987,17,310
US-1536,SUB-5718,18,558
US-1537,SUB-2788,28,313
US-1538,SUB-2741,27,106
US-1539,SUB-1405,3,123
US-1540,SUB-4425,39,93
US-1541,SUB-3426,13,912
US-1542,SUB-183,28,881
US-1543,SUB-4336,28,952
US-1544,SUB-307,33,795
US-1545,SUB-1159,37,47
US-1546,SUB-2671,11,53
US-1547,SUB-2042,8,560
US-1548,SUB-2392,24,133
US-1549,SUB-2458,27,641
US-1550,SUB-2557,34,136
US-1551,SUB-4038,13,925
US-1552,SUB-3451,25,839
US-1553,SUB-560,7,198
US-1554,SUB-1335,38,881
US-1555,SUB-715,34,780
US-1556,SUB-4482,30,879
US-1557,SUB-4085,8,485
US-1558,SUB-4499,4,852
US-1559,SUB-5228,24,528
US-1560,SUB-4559,5,634
US-1561,SUB-2089,38,990
US-1562,SUB-3700,10,826
US-1563,SUB-604,31,68
US-1564,SUB-1758,12,439
US-1565,SUB-4192,1,419
US-1566,SUB-5467,22,279
US-1567,SUB-5151,8,429
US-1568,SUB-5644,1,723
US-1569,SUB-4560,20,544
US-1570,SUB-1268,32,400
US-1571,SUB-1168,25,332
US-1572,SUB-2234,5,845
US-1573,SUB-2938,2,902
US-1574,SUB-1887,12,954
US-1575,SUB-1085,19,53
US-1576,SUB-4170,17,664
US-1577,SUB-4623,12,907
US-1578,SUB-3200,18,944
US-1579,SUB-1495,14,152
US-1580,SUB-3564,23,82
US-1581,SUB-3835,10,704
US-1582,SUB-1123,5,628
US-1583,SUB-3030,19,502
US-1584,SUB-3307,24,384
US-1585,SUB-2479,19,175
US-1586,SUB-917,22,639
US-1587,SUB-1884,24,415
US-1588,SUB-4864,19,629
US-1589,SUB-339,20,52
US-1590,SUB-1175,28,197
US-1591,SUB-1962,34,12
US-1592,SUB-3775,26,154
US-1593,SUB-716,2,500
US-1594,SUB-2527,10,485
US-1595,SUB-4655,24,189
US-1596,SUB-5349,4,787
US-1597,SUB-5726,37,511
US-1598,SUB-5601,20,615
US-1599,SUB-505,34,300
US-1600,SUB-5726,20,997
US-1601,SUB-2228,36,421
US-1602,SUB-2298,24,135
US-1603,SUB-4139,5,420
US-1604,SUB-5982,9,546
US-1605,SUB-5180,19,858
US-1606,SUB-5826,31,582
US-1607,SUB-282,26,323
US-1608,SUB-3129,14,953
US-1609,SUB-4356,3,318
US-1610,SUB-4271,2,744
US-1611,SUB-5247,24,779
US-1612,SUB-2825,34,271
US-1613,SUB-2812,30,297
US-1614,SUB-5582,32,447
US-1615,SUB-2073,29,60
US-1616,SUB-5065,33,42
US-1617,SUB-4891,13,610
US-1618,SUB-17,38,879
US-1619,SUB-56,13,562
US-1620,SUB-713,11,407
US-1621,SUB-1042,6,814
US-1622,SUB-4860,38,935
US-1623,SUB-2610,5,767
US-1624,SUB-3553,7,235
US-1625,SUB-223,26,468
US-1626,SUB-5332,20,307
US-1627,SUB-1890,1,851
US-1628,SUB-5394,10,218
US-1629,SUB-2808,11,148
US-1630,SUB-4296,10,87
US-1631,SUB-1807,11,855
US-1632,SUB-303,10,981
US-1633,SUB-156,12,716
US-1634,SUB-3822,2,528
US-1635,SUB-3699,3,50
US-1636,SUB-5877,22,357
US-1637,SUB-1200,29,901
US-1638,SUB-2115,40,118
US-1639,SUB-4583,4,931
US-1640,SUB-975,40,651
US-1641,SUB-2630,4,153
US-1642,SUB-3209,32,215
US-1643,SUB-2915,30,277
US-1644,SUB-5318,13,505
US-1645,SUB-2404,36,198
US-1646,SUB-2646,24,959
US-1647,SUB-5429,14,988
US-1648,SUB-5258,28,838
US-1649,SUB-134,18,592
US-1650,SUB-3675,8,933
US-1651,SUB-944,16,113
US-1652,SUB-3228,22,671
US-1653,SUB-636,1,219
US-1654,SUB-2980,15,966
US-1655,SUB-5890,6,378
US-1656,SUB-1598,19,644
US-1657,SUB-422,2,788
US-1658,SUB-291,33,392
US-1659,SUB-4663,3,991
US-1660,SUB-2339,12,634
US-1661,SUB-4091,21,86
US-1662,SUB-165,7,367
US-1663,SUB-238,23,482
US-1664,SUB-391,11,539
US-1665,SUB-365,13,568
US-1666,SUB-1291,10,954
US-1667,SUB-4155,18,63
US-1668,SUB-1288,40,116
US-1669,SUB-2597,26,733
US-1670,SUB-2162,4,865
US-1671,SUB-1817,6,617
US-1672,SUB-4401,6,586
US-1673,SUB-2914,2,963
US-1674,SUB-2321,18,245
US-1675,SUB-3410,27,36
US-1676,SUB-2928,10,964
US-1677,SUB-3764,8,373
US-1678,SUB-5593,34,367
US-1679,SUB-2002,23,927
US-1680,SUB-852,7,73
US-1681,SUB-5308,6,632
US-1682,SUB-5477,32,86
US-1683,SUB-4226,20,392
US-1684,SUB-4308,25,820
US-1685,SUB-4277,26,618
US-1686,SUB-5831,6,387
US-1687,SUB-4013,27,789
US-1688,SUB-5420,37,126
US-1689,SUB-1510,19,31
US-1690,SUB-3676,4,244
US-1691,SUB-3990,34,105
US-1692,SUB-670,35,25
US-1693,SUB-234,31,631
US-1694,SUB-2887,13,99
US-1695,SUB-1667,36,59
US-1696,SUB-3461,8,376
US-1697,SUB-1041,1,640
US-1698,SUB-669,6,665
US-1699,SUB-3721,19,534
US-1700,SUB-4966,11,388
US-1701,SUB-1185,34,249
US-1702,SUB-736,30,875
US-1703,SUB-5326,22,339
US-1704,SUB-3242,2,755
US-1705,SUB-3654,19,136
US-1706,SUB-2205,15,754
US-1707,SUB-4682,17,23
US-1708,SUB-4748,20,90
US-1709,SUB-2601,21,145
US-1710,SUB-71,35,345
US-1711,SUB-4822,29,219
US-1712,SUB-5911,11,551
US-1713,SUB-2212,32,579
US-1714,SUB-2090,33,631
US-1715,SUB-2345,12,252
US-1716,SUB-5505,29,8
US-1717,SUB-298,20,986
US-1718,SUB-5445,32,105
US-1719,SUB-3314,19,344
US-1720,SUB-5527,11,352
US-1721,SUB-5963,9,132
US-1722,SUB-189,20,461
US-1723,SUB-5863,10,615
US-1724,SUB-2173,18,732
US-1725,SUB-3053,37,900
US-1726,SUB-3202,7,57
US-1727,SUB-2909,30,414
US-1728,SUB-3804,34,573
US-1729,SUB-432,3,579
US-1730,SUB-1881,26,782
US-1731,SUB-2258,15,869
US-1732,SUB-5207,3,919
US-1733,SUB-5860,4,331
US-1734,SUB-3467,36,303
US-1735,SUB-4144,28,274
US-1736,SUB-5881,23,330
US-1737,SUB-5236,24,102
US-1738,SUB-3833,8,393
US-1739,SUB-3314,36,584
US-1740,SUB-5573,4,175
US-1741,SUB-1442,23,586
US-1742,SUB-4709,8,738
US-1743,SUB-4116,37,877
US-1744,SUB-1142,8,585
US-1745,SUB-1130,32,387
US-1746,SUB-2026,25,584
US-1747,SUB-4373,2,436
US-1748,SUB-5833,33,93
US-1749,SUB-766,36,601
US-1750,SUB-5311,24,260
US-1751,SUB-916,23,677
US-1752,SUB-568,23,191
US-1753,SUB-10,5,494
US-1754,SUB-3989,21,581
US-1755,SUB-2149,8,252
US-1756,SUB-3546,1,588
US-1757,SUB-1757,8,889
US-1758,SUB-4789,35,60
US-1759,SUB-5670,14,464
US-1760,SUB-3288,19,197
US-1761,SUB-4957,1,552
US-1762,SUB-478,20,892
US-1763,SUB-1363,1,845
US-1764,SUB-926,23,939
US-1765,SUB-947,27,994
US-1766,SUB-2806,8,277
US-1767,SUB-4904,26,769
US-1768,SUB-5225,19,558
US-1769,SUB-4951,30,578
US-1770,SUB-1522,20,112
US-1771,SUB-214,5,756
US-1772,SUB-3447,31,994
US-1773,SUB-2302,17,98
US-1774,SUB-4977,14,217
US-1775,SUB-3969,4,965
US-1776,SUB-5373,36,357
US-1777,SUB-3979,15,589
US-1778,SUB-174,21,63
US-1779,SUB-3540,35,58
US-1780,SUB-3874,38,369
US-1781,SUB-5863,11,646
US-1782,SUB-5081,20,150
US-1783,SUB-2909,12,388
US-1784,SUB-2806,5,91
US-1785,SUB-2719,25,137
US-1786,SUB-494,18,206
US-1787,SUB-4982,40,672
US-1788,SUB-4806,2,196
US-1789,SUB-897,7,348
US-1790,SUB-529,6,367
US-1791,SUB-3262,40,161
US-1792,SUB-738,20,388
US-1793,SUB-1225,19,506
US-1794,SUB-4121,14,327
US-1795,SUB-1524,6,798
US-1796,SUB-1170,1,173
US-1797,SUB-3974,17,64
US-1798,SUB-1012,24,562
US-1799,SUB-2925,13,801
US-1800,SUB-3451,39,94
US-1801,SUB-5990,4,381
US-1802,SUB-932,16,353
US-1803,SUB-1046,16,646
US-1804,SUB-5282,16,838
US-1805,SUB-4126,15,392
US-1806,SUB-5106,26,659
US-1807,SUB-2688,39,375
US-1808,SUB-111,28,264
US-1809,SUB-1232,11,426
US-1810,SUB-4358,34,693
US-1811,SUB-5061,1,497
US-1812,SUB-3103,32,685
US-1813,SUB-2241,13,275
US-1814,SUB-2669,40,711
US-1815,SUB-4504,30,27
US-1816,SUB-1419,12,358
US-1817,SUB-283,38,584
US-1818,SUB-4944,21,771
US-1819,SUB-2244,12,240
US-1820,SUB-424,12,470
US-1821,SUB-4861,29,152
US-1822,SUB-2139,1,250
US-1823,SUB-4293,1,536
US-1824,SUB-3437,14,66
US-1825,SUB-277,25,405
US-1826,SUB-4420,27,562
US-1827,SUB-3218,24,224
US-1828,SUB-637,13,744
US-1829,SUB-3015,6,651
