subscription_id,customer_id,account_id,plan_id,start_date,status,will_churn
SUB-374,SC-2821,AC-458,PLAN-2,2026-01-14,ACTIVE,1
SUB-375,SC-1742,AC-2,PLAN-1,05/24/2023,active,0
SUB-376,SC-1697,AC-256,PLAN-3,10/21/2024,CANCELLED,0
SUB-377,SC-2534,AC-634,PLAN-6,05/10/2023,trial,0
SUB-378,SC-1978,AC-817,PLAN-2,2022-10-15,trial,0
SUB-379,SC-2640,AC-191,PLAN-4,21-08-2024,trial,0
SUB-380,SC-2478,AC-154,PLAN-6,03/01/2025,active,0
SUB-381,SC-713,AC-55,PLAN-2,2022-02-19,CANCELLED,0
SUB-382,SC-2443,AC-2,PLAN-4,12/21/2023,active,1
SUB-383,SC-510,AC-567,PLAN-3,06/13/2024,cancelled,0
SUB-384,SC-1481,AC-303,PLAN-3,17-07-2021,active,0
SUB-385,SC-2922,AC-884,PLAN-4,28-05-2021,active,0
SUB-386,SC-1645,AC-835,PLAN-2,2021-06-11,ACTIVE,0
SUB-387,SC-2172,AC-558,PLAN-3,25-03-2021,trial,0
SUB-388,SC-1363,AC-725,PLAN-3,2024-08-08,cancelled,0
SUB-389,SC-2458,AC-591,PLAN-2,02/19/2023,cancelled,0
SUB-390,SC-681,AC-286,PLAN-1,06/27/2023,active,0
SUB-391,SC-2542,AC-582,PLAN-2,02/23/2023,ACTIVE,0
SUB-392,SC-886,AC-37,PLAN-4,2026-08-23,active,0
SUB-393,SC-2674,AC-216,PLAN-2,2025-05-20,CANCELLED,0
SUB-394,SC-1962,AC-30,PLAN-6,04/10/2021,active,0
SUB-395,SC-536,AC-161,PLAN-2,04/13/2025,ACTIVE,0
SUB-396,SC-678,AC-364,PLAN-5,15-11-2025,trial,0
SUB-397,SC-2296,AC-677,PLAN-2,19-05-2026,cancelled,1
SUB-398,SC-745,AC-801,PLAN-2,2026-11-07,CANCELLED,0
SUB-399,SC-2702,AC-643,PLAN-1,2021-11-18,CANCELLED,0
SUB-400,SC-1277,AC-174,PLAN-4,2024-05-02,cancelled,1
SUB-401,SC-2282,AC-731,PLAN-6,2026-05-14,cancelled,0
SUB-402,SC-345,AC-204,PLAN-6,2026-01-18,ACTIVE,0
SUB-403,SC-2151,AC-744,PLAN-2,05/28/2023,cancelled,0
SUB-404,SC-1164,AC-596,PLAN-1,06/08/2023,ACTIVE,0
SUB-405,SC-1021,AC-506,PLAN-4,2024-12-05,active,0
SUB-406,SC-2496,AC-520,PLAN-5,14-09-2025,CANCELLED,0
SUB-407,SC-2841,AC-294,PLAN-5,05/17/2021,active,0
SUB-408,SC-1144,AC-441,PLAN-2,03/25/2025,ACTIVE,0
SUB-409,SC-741,AC-161,PLAN-4,10/04/2024,ACTIVE,0
SUB-410,SC-2713,AC-11,PLAN-6,2021-08-19,active,0
SUB-411,SC-2968,AC-152,PLAN-5,11/15/2024,active,0
SUB-412,SC-1140,AC-321,PLAN-4,04/24/2024,cancelled,1
SUB-413,SC-2138,AC-578,PLAN-4,04/06/2024,active,0
SUB-414,SC-2682,AC-861,PLAN-3,07/12/2025,cancelled,0
SUB-415,SC-1252,AC-650,PLAN-6,2022-03-04,cancelled,0
SUB-416,SC-2780,AC-899,PLAN-6,2023-08-14,CANCELLED,0
SUB-417,SC-1966,AC-375,PLAN-3,21-09-2026,active,0
SUB-418,SC-229,AC-7,PLAN-2,08/06/2022,ACTIVE,0
SUB-419,SC-446,AC-807,PLAN-4,2025-09-27,CANCELLED,0
SUB-420,SC-2284,AC-253,PLAN-6,06/11/2026,trial,0
SUB-421,SC-2637,AC-527,PLAN-6,2021-07-04,cancelled,1
SUB-422,SC-1379,AC-725,PLAN-3,13-03-2023,active,0
SUB-423,SC-1679,AC-638,PLAN-4,2024-08-20,CANCELLED,0
SUB-424,SC-112,AC-197,PLAN-2,2026-09-27,active,0
SUB-425,SC-1874,AC-240,PLAN-3,19-11-2021,ACTIVE,1
SUB-426,SC-1061,AC-148,PLAN-3,07/19/2021,active,0
SUB-427,SC-103,AC-41,PLAN-2,2023-11-24,active,0
SUB-428,SC-2494,AC-348,PLAN-1,2023-06-03,trial,0
SUB-429,SC-772,AC-88,PLAN-4,2025-05-20,cancelled,0
SUB-430,SC-2133,AC-571,PLAN-6,05/01/2025,ACTIVE,0
SUB-431,SC-2963,AC-691,PLAN-6,2025-01-11,active,0
SUB-432,SC-2353,AC-128,PLAN-4,20-02-2021,trial,1
SUB-433,SC-1514,AC-183,PLAN-1,2026-05-11,trial,0
SUB-434,SC-142,AC-850,PLAN-1,01/25/2026,cancelled,0
SUB-435,SC-1808,AC-237,PLAN-4,10-10-2023,trial,0
SUB-436,SC-1164,AC-580,PLAN-1,2023-07-18,CANCELLED,0
SUB-437,SC-1214,AC-737,PLAN-2,2023-11-21,ACTIVE,0
SUB-438,SC-2860,AC-706,PLAN-3,08/25/2026,trial,0
SUB-439,SC-2632,AC-386,PLAN-4,13-03-2023,CANCELLED,1
SUB-440,SC-2154,AC-415,PLAN-6,12/09/2024,ACTIVE,0
SUB-441,SC-1971,AC-9,PLAN-2,16-03-2026,active,0
SUB-442,SC-1361,AC-585,PLAN-6,09/02/2026,CANCELLED,1
SUB-443,SC-1703,AC-40,PLAN-4,2024-02-04,CANCELLED,0
SUB-444,SC-757,AC-222,PLAN-6,2021-09-21,active,0
SUB-445,SC-847,AC-622,PLAN-6,09-07-2022,trial,1
SUB-446,SC-1792,AC-674,PLAN-6,2023-07-08,trial,0
SUB-447,SC-2716,AC-411,PLAN-1,04/07/2025,ACTIVE,0
SUB-448,SC-2049,AC-284,PLAN-4,2026-02-05,ACTIVE,0
SUB-449,SC-1327,AC-746,PLAN-1,08/19/2025,ACTIVE,1
SUB-450,SC-1196,AC-228,PLAN-5,2026-08-10,active,0
SUB-451,SC-2832,AC-155,PLAN-5,12/09/2024,ACTIVE,0
SUB-452,SC-1548,AC-136,PLAN-2,2023-07-02,CANCELLED,1
SUB-453,SC-1764,AC-891,PLAN-1,04-04-2026,trial,0
SUB-454,SC-1137,AC-349,PLAN-6,10/09/2026,cancelled,0
SUB-455,SC-523,AC-410,PLAN-4,2021-01-08,trial,0
SUB-456,SC-858,AC-548,PLAN-5,06-05-2022,active,0
SUB-457,SC-1352,AC-33,PLAN-2,2024-10-01,ACTIVE,1
SUB-458,SC-1540,AC-814,PLAN-1,19-04-2025,cancelled,0
SUB-459,SC-1378,AC-543,PLAN-1,2022-07-12,CANCELLED,1
SUB-460,SC-588,AC-8,PLAN-4,10/07/2026,active,0
SUB-461,SC-2939,AC-217,PLAN-1,2025-02-18,cancelled,1
SUB-462,SC-2627,AC-685,PLAN-6,2025-03-04,ACTIVE,1
SUB-463,SC-2028,AC-848,PLAN-3,2025-03-13,trial,0
SUB-464,SC-168,AC-843,PLAN-5,2021-03-10,ACTIVE,0
SUB-465,SC-1917,AC-216,PLAN-5,2023-10-25,trial,0
SUB-466,SC-864,AC-468,PLAN-6,2026-06-26,trial,0
SUB-467,SC-2524,AC-156,PLAN-4,20-01-2024,cancelled,1
SUB-468,SC-61,AC-412,PLAN-5,2022-04-03,ACTIVE,0
SUB-469,SC-2280,AC-73,PLAN-4,01/03/2023,cancelled,0
SUB-470,SC-5,AC-367,PLAN-3,10/24/2025,ACTIVE,0
SUB-471,SC-2848,AC-477,PLAN-4,20-07-2023,CANCELLED,0
SUB-472,SC-17,AC-586,PLAN-1,2024-06-01,cancelled,0
SUB-473,SC-2954,AC-81,PLAN-3,2024-01-23,trial,0
SUB-474,SC-1985,AC-25,PLAN-2,12/21/2022,ACTIVE,0
SUB-475,SC-798,AC-653,PLAN-1,2021-09-13,ACTIVE,0
SUB-476,SC-2796,AC-199,PLAN-3,2021-10-13,cancelled,1
SUB-477,SC-1564,AC-795,PLAN-3,05-03-2024,ACTIVE,0
SUB-478,SC-2611,AC-705,PLAN-3,14-06-2021,cancelled,0
SUB-479,SC-316,AC-706,PLAN-1,02/15/2025,trial,0
SUB-480,SC-1881,AC-697,PLAN-2,26-11-2023,trial,0
SUB-481,SC-1868,AC-92,PLAN-5,2023-07-01,trial,0
SUB-482,SC-2542,AC-534,PLAN-5,2024-02-08,ACTIVE,0
SUB-483,SC-2946,AC-549,PLAN-4,2024-07-04,CANCELLED,0
SUB-484,SC-276,AC-574,PLAN-3,2025-04-08,CANCELLED,0
SUB-485,SC-343,AC-781,PLAN-4,2025-05-26,CANCELLED,0
SUB-486,SC-1871,AC-533,PLAN-1,2025-04-14,cancelled,0
SUB-487,SC-1952,AC-597,PLAN-3,06/09/2026,ACTIVE,0
SUB-488,SC-2985,AC-389,PLAN-3,2022-11-07,active,0
SUB-489,SC-2,AC-834,PLAN-3,2021-08-07,active,0
SUB-490,SC-434,AC-106,PLAN-3,2022-04-08,active,1
SUB-491,SC-2653,AC-872,PLAN-4,2025-03-21,CANCELLED,0
SUB-492,SC-2821,AC-467,PLAN-6,2022-02-25,cancelled,0
SUB-493,SC-2806,AC-468,PLAN-1,02/03/2024,CANCELLED,0
SUB-494,SC-1186,AC-796,PLAN-5,12-05-2026,trial,0
SUB-495,SC-63,AC-191,PLAN-4,2023-04-11,active,0
SUB-496,SC-2655,AC-763,PLAN-2,2026-02-12,active,0
SUB-497,SC-1612,AC-517,PLAN-2,07-02-2025,cancelled,0
SUB-498,SC-157,AC-75,PLAN-6,13-10-2024,cancelled,1
SUB-499,SC-2339,AC-223,PLAN-2,17-06-2025,cancelled,1
SUB-500,SC-1358,AC-191,PLAN-2,2024-04-09,active,0
SUB-501,SC-1785,AC-492,PLAN-1,2023-08-18,trial,0
SUB-502,SC-2992,AC-788,PLAN-2,07/13/2021,ACTIVE,0
SUB-503,SC-2867,AC-4,PLAN-4,12-04-2021,CANCELLED,0
SUB-504,SC-1246,AC-379,PLAN-5,2022-09-12,CANCELLED,0
SUB-505,SC-33,AC-541,PLAN-3,04-01-2024,trial,0
SUB-506,SC-172,AC-815,PLAN-6,2026-02-10,trial,0
SUB-507,SC-796,AC-431,PLAN-3,06-09-2026,active,0
SUB-508,SC-1020,AC-580,PLAN-2,11-11-2025,CANCELLED,0
SUB-509,SC-1529,AC-785,PLAN-2,15-08-2024,active,0
SUB-510,SC-2551,AC-244,PLAN-1,10/17/2026,trial,0
SUB-511,SC-818,AC-787,PLAN-2,2021-10-18,cancelled,1
SUB-512,SC-1417,AC-29,PLAN-3,06-06-2022,active,0
SUB-513,SC-721,AC-721,PLAN-6,2023-12-06,active,1
SUB-514,SC-2961,AC-837,PLAN-1,2021-10-27,cancelled,0
SUB-515,SC-2151,AC-658,PLAN-4,03-05-2023,active,0
SUB-516,SC-143,AC-272,PLAN-4,12-04-2022,trial,0
SUB-517,SC-1343,AC-676,PLAN-1,2026-01-11,CANCELLED,0
SUB-518,SC-3000,AC-762,PLAN-2,10/13/2024,active,0
SUB-519,SC-1742,AC-708,PLAN-5,09/11/2023,cancelled,0
SUB-520,SC-627,AC-728,PLAN-1,2022-08-08,trial,0
SUB-521,SC-1164,AC-798,PLAN-6,09/19/2021,CANCELLED,0
SUB-522,SC-1370,AC-542,PLAN-3,2024-07-17,CANCELLED,0
SUB-523,SC-2717,AC-505,PLAN-6,04/28/2025,ACTIVE,1
SUB-524,SC-1869,AC-213,PLAN-2,08/26/2022,trial,0
SUB-525,SC-695,AC-539,PLAN-1,01/13/2021,cancelled,1
SUB-526,SC-1906,AC-107,PLAN-4,2025-01-23,ACTIVE,1
SUB-527,SC-325,AC-521,PLAN-5,2026-02-02,trial,0
SUB-528,SC-1845,AC-779,PLAN-1,2024-08-15,cancelled,0
SUB-529,SC-1434,AC-11,PLAN-2,2023-07-13,active,0
SUB-530,SC-201,AC-858,PLAN-4,2025-02-04,ACTIVE,0
SUB-531,SC-392,AC-526,PLAN-3,11-10-2022,active,0
SUB-532,SC-1242,AC-127,PLAN-5,06-12-2022,cancelled,0
SUB-533,SC-524,AC-276,PLAN-4,2026-10-20,cancelled,0
SUB-534,SC-2204,AC-180,PLAN-1,04/06/2026,ACTIVE,0
SUB-535,SC-1030,AC-60,PLAN-4,2024-05-21,CANCELLED,1
SUB-536,SC-536,AC-338,PLAN-4,07-02-2021,trial,1
SUB-537,SC-402,AC-635,PLAN-5,2021-03-05,CANCELLED,0
SUB-538,SC-1191,AC-803,PLAN-6,2026-10-01,active,0
SUB-539,SC-1571,AC-93,PLAN-3,10/04/2021,active,0
SUB-540,SC-926,AC-741,PLAN-6,08/07/2021,cancelled,0
SUB-541,SC-184,AC-706,PLAN-1,2023-06-14,trial,0
SUB-542,SC-1576,AC-335,PLAN-6,2021-06-27,cancelled,0
SUB-543,SC-1733,AC-138,PLAN-6,2023-08-04,ACTIVE,0
SUB-544,SC-604,AC-68,PLAN-4,2023-09-09,cancelled,1
SUB-545,SC-1967,AC-547,PLAN-5,2024-06-28,trial,0
SUB-546,SC-1642,AC-462,PLAN-4,2026-02-13,cancelled,0
SUB-547,SC-1810,AC-596,PLAN-3,09/15/2026,CANCELLED,0
SUB-548,SC-1869,AC-643,PLAN-4,05/01/2021,active,0
SUB-549,SC-2342,AC-263,PLAN-6,2023-06-16,active,0
SUB-550,SC-1985,AC-667,PLAN-3,21-12-2023,active,0
SUB-551,SC-826,AC-308,PLAN-4,2021-08-05,trial,0
SUB-552,SC-420,AC-510,PLAN-1,03/04/2026,ACTIVE,0
SUB-553,SC-2487,AC-386,PLAN-4,2023-05-14,CANCELLED,0
SUB-554,SC-2581,AC-698,PLAN-6,2025-12-06,CANCELLED,0
SUB-555,SC-1574,AC-740,PLAN-3,11/15/2026,active,0
SUB-556,SC-2298,AC-769,PLAN-3,2022-01-24,cancelled,0
SUB-557,SC-986,AC-119,PLAN-1,2026-10-05,active,0
SUB-558,SC-527,AC-365,PLAN-4,2024-06-21,trial,0
SUB-559,SC-72,AC-637,PLAN-6,2021-11-26,trial,1
SUB-560,SC-1361,AC-340,PLAN-6,2026-03-15,trial,0
SUB-561,SC-2319,AC-798,PLAN-1,2025-02-22,cancelled,0
SUB-562,SC-1509,AC-138,PLAN-5,2021-06-14,trial,0
SUB-563,SC-1869,AC-833,PLAN-6,09-02-2026,CANCELLED,0
SUB-564,SC-299,AC-184,PLAN-4,2024-01-27,trial,0
SUB-565,SC-127,AC-280,PLAN-3,2021-06-09,ACTIVE,0
SUB-566,SC-1176,AC-271,PLAN-3,2023-05-09,CANCELLED,1
SUB-567,SC-1917,AC-145,PLAN-1,2024-06-27,cancelled,0
SUB-568,SC-1021,AC-808,PLAN-3,23-08-2025,ACTIVE,0
SUB-569,SC-2246,AC-628,PLAN-6,2025-12-06,CANCELLED,0
SUB-570,SC-2789,AC-92,PLAN-6,10-04-2025,active,1
SUB-571,SC-2127,AC-892,PLAN-6,2022-10-08,cancelled,0
SUB-572,SC-2167,AC-531,PLAN-5,2022-11-19,CANCELLED,0
SUB-573,SC-993,AC-290,PLAN-3,2023-12-11,trial,0
SUB-574,SC-365,AC-479,PLAN-2,04/19/2021,CANCELLED,0
SUB-575,SC-1425,AC-261,PLAN-2,01/13/2025,trial,0
SUB-576,SC-2960,AC-333,PLAN-6,11-04-2022,trial,0
SUB-577,SC-2911,AC-306,PLAN-6,2026-11-22,trial,0
SUB-578,SC-716,AC-70,PLAN-4,2025-01-10,CANCELLED,0
SUB-579,SC-824,AC-681,PLAN-4,2026-04-12,CANCELLED,0
SUB-580,SC-435,AC-27,PLAN-6,14-03-2022,active,0
SUB-581,SC-1056,AC-777,PLAN-3,07/23/2026,CANCELLED,0
SUB-582,SC-1096,AC-572,PLAN-3,2021-08-20,cancelled,0
SUB-583,SC-1879,AC-700,PLAN-2,10-11-2021,cancelled,0
SUB-584,SC-2869,AC-406,PLAN-3,2024-07-23,active,0
SUB-585,SC-576,AC-608,PLAN-3,2022-01-07,ACTIVE,0
SUB-586,SC-513,AC-683,PLAN-5,2022-07-20,cancelled,0
SUB-587,SC-878,AC-510,PLAN-4,2026-12-19,active,0
SUB-588,SC-790,AC-329,PLAN-3,04/14/2026,ACTIVE,0
SUB-589,SC-2439,AC-738,PLAN-4,04/15/2026,trial,0
SUB-590,SC-195,AC-736,PLAN-5,02/12/2023,cancelled,0
SUB-591,SC-626,AC-49,PLAN-1,12/19/2022,cancelled,0
SUB-592,SC-2948,AC-364,PLAN-4,2021-08-25,active,0
SUB-593,SC-314,AC-134,PLAN-2,20-04-2023,cancelled,0
SUB-594,SC-2006,AC-649,PLAN-6,2025-05-11,ACTIVE,1
SUB-595,SC-1578,AC-541,PLAN-1,18-02-2021,active,0
SUB-596,SC-271,AC-312,PLAN-3,2023-06-18,active,0
SUB-597,SC-2676,AC-653,PLAN-6,2025-03-07,trial,0
SUB-598,SC-880,AC-604,PLAN-4,2022-04-10,CANCELLED,0
SUB-599,SC-2208,AC-673,PLAN-5,2025-08-13,cancelled,0
SUB-600,SC-2610,AC-666,PLAN-5,17-06-2023,ACTIVE,0
SUB-601,SC-906,AC-70,PLAN-2,10/05/2026,CANCELLED,0
SUB-602,SC-2680,AC-27,PLAN-2,12-10-2024,cancelled,1
SUB-603,SC-2320,AC-295,PLAN-4,06/13/2024,trial,0
SUB-604,SC-1456,AC-76,PLAN-4,01-03-2026,trial,0
SUB-605,SC-2099,AC-655,PLAN-4,2023-03-22,trial,0
SUB-606,SC-1959,AC-18,PLAN-4,28-06-2021,CANCELLED,0
SUB-607,SC-2819,AC-398,PLAN-6,2025-07-07,cancelled,0
SUB-608,SC-1969,AC-597,PLAN-1,2022-11-09,active,0
SUB-609,SC-1950,AC-120,PLAN-6,2024-11-06,cancelled,1
SUB-610,SC-1607,AC-530,PLAN-6,2024-06-01,ACTIVE,0
SUB-611,SC-1548,AC-284,PLAN-1,06-11-2021,active,0
SUB-612,SC-372,AC-109,PLAN-6,20-04-2026,trial,0
SUB-613,SC-351,AC-45,PLAN-4,20-06-2025,cancelled,0
SUB-614,SC-405,AC-670,PLAN-1,01/18/2024,CANCELLED,0
SUB-615,SC-1384,AC-396,PLAN-3,2025-03-18,CANCELLED,0
SUB-616,SC-1114,AC-475,PLAN-4,06/11/2023,CANCELLED,0
SUB-617,SC-1748,AC-822,PLAN-4,2023-09-10,ACTIVE,0
SUB-618,SC-2574,AC-446,PLAN-5,11-07-2023,active,0
SUB-619,SC-1357,AC-12,PLAN-5,02-10-2021,trial,0
SUB-620,SC-2336,AC-394,PLAN-4,2022-10-05,CANCELLED,0
SUB-621,SC-571,AC-403,PLAN-1,2026-02-17,ACTIVE,0
SUB-622,SC-1256,AC-345,PLAN-4,2022-08-08,active,0
SUB-623,SC-2380,AC-145,PLAN-1,05/27/2024,CANCELLED,0
SUB-624,SC-1218,AC-758,PLAN-5,17-09-2025,ACTIVE,0
SUB-625,SC-2956,AC-718,PLAN-3,02/03/2023,ACTIVE,0
SUB-626,SC-1607,AC-640,PLAN-5,2021-03-24,trial,0
SUB-627,SC-870,AC-300,PLAN-2,03-03-2024,CANCELLED,1
SUB-628,SC-1081,AC-672,PLAN-2,2026-08-24,trial,0
SUB-629,SC-2221,AC-762,PLAN-6,2022-07-09,active,0
SUB-630,SC-2679,AC-264,PLAN-2,2024-11-04,trial,0
SUB-631,SC-1065,AC-849,PLAN-3,2024-03-21,active,0
SUB-632,SC-2048,AC-512,PLAN-1,2024-03-02,active,0
SUB-633,SC-1665,AC-752,PLAN-4,07/07/2025,cancelled,1
SUB-634,SC-408,AC-474,PLAN-5,2024-03-18,ACTIVE,0
SUB-635,SC-1668,AC-834,PLAN-5,07/09/2022,active,0
SUB-636,SC-716,AC-529,PLAN-1,09-11-2024,cancelled,0
SUB-637,SC-1132,AC-88,PLAN-6,07-05-2024,active,0
SUB-638,SC-1953,AC-44,PLAN-3,2026-12-12,CANCELLED,1
SUB-639,SC-741,AC-681,PLAN-6,08/07/2021,cancelled,0
SUB-640,SC-2114,AC-540,PLAN-2,2022-12-15,trial,0
SUB-641,SC-2053,AC-41,PLAN-5,03/11/2022,ACTIVE,0
SUB-642,SC-375,AC-516,PLAN-6,2022-02-20,ACTIVE,0
SUB-643,SC-969,AC-372,PLAN-3,02/09/2023,ACTIVE,0
SUB-644,SC-537,AC-445,PLAN-4,05-12-2023,cancelled,0
SUB-645,SC-2676,AC-186,PLAN-1,2021-12-06,cancelled,0
SUB-646,SC-1510,AC-136,PLAN-1,2025-11-18,cancelled,0
SUB-647,SC-1528,AC-136,PLAN-2,18-12-2026,active,0
SUB-648,SC-1953,AC-205,PLAN-1,12/13/2026,active,1
SUB-649,SC-1592,AC-452,PLAN-1,26-06-2025,trial,0
SUB-650,SC-2691,AC-73,PLAN-2,2026-08-22,trial,0
SUB-651,SC-2727,AC-271,PLAN-3,2023-03-05,CANCELLED,0
SUB-652,SC-394,AC-564,PLAN-5,2021-02-28,active,0
SUB-653,SC-366,AC-153,PLAN-4,2024-08-08,active,0
SUB-654,SC-734,AC-92,PLAN-3,01/01/2025,trial,0
SUB-655,SC-1371,AC-614,PLAN-2,01/19/2022,active,0
SUB-656,SC-1439,AC-829,PLAN-1,2025-10-05,trial,0
SUB-657,SC-1243,AC-388,PLAN-6,2021-08-11,CANCELLED,0
SUB-658,SC-1936,AC-748,PLAN-5,03/10/2021,ACTIVE,0
SUB-659,SC-1463,AC-474,PLAN-6,04/24/2022,CANCELLED,0
SUB-660,SC-986,AC-11,PLAN-3,2022-07-02,trial,0
SUB-661,SC-2128,AC-176,PLAN-5,08-09-2024,ACTIVE,0
SUB-662,SC-2427,AC-342,PLAN-4,2026-02-18,trial,0
SUB-663,SC-1936,AC-154,PLAN-6,2024-03-20,cancelled,0
SUB-664,SC-2359,AC-768,PLAN-6,2024-12-09,CANCELLED,0
SUB-665,SC-35,AC-531,PLAN-4,26-06-2023,trial,0
SUB-666,SC-1603,AC-13,PLAN-4,2025-10-20,cancelled,0
SUB-667,SC-1191,AC-530,PLAN-2,2024-08-12,CANCELLED,1
SUB-668,SC-459,AC-113,PLAN-1,2025-02-05,CANCELLED,0
SUB-669,SC-1951,AC-560,PLAN-4,2022-06-01,active,0
SUB-670,SC-2655,AC-830,PLAN-6,07/13/2024,ACTIVE,1
SUB-671,SC-2484,AC-849,PLAN-2,19-04-2022,ACTIVE,0
SUB-672,SC-38,AC-499,PLAN-6,10/03/2022,trial,0
SUB-673,SC-480,AC-698,PLAN-5,2022-09-03,CANCELLED,0
SUB-674,SC-1243,AC-127,PLAN-2,2021-01-04,CANCELLED,0
SUB-675,SC-82,AC-350,PLAN-6,06/08/2025,cancelled,1
SUB-676,SC-429,AC-136,PLAN-1,07/27/2021,cancelled,0
SUB-677,SC-2207,AC-116,PLAN-3,07/14/2026,trial,0
SUB-678,SC-168,AC-64,PLAN-6,01/01/2026,active,0
SUB-679,SC-270,AC-695,PLAN-4,12/17/2023,CANCELLED,0
SUB-680,SC-2035,AC-760,PLAN-2,2024-03-23,ACTIVE,1
SUB-681,SC-2846,AC-326,PLAN-4,2022-06-01,active,1
SUB-682,SC-1333,AC-854,PLAN-3,11/18/2023,trial,0
SUB-683,SC-1900,AC-478,PLAN-1,2026-11-22,trial,0
SUB-684,SC-1752,AC-763,PLAN-1,2023-07-13,trial,0
SUB-685,SC-2210,AC-833,PLAN-2,2021-01-20,cancelled,0
SUB-686,SC-2298,AC-598,PLAN-6,2025-10-28,cancelled,0
SUB-687,SC-2588,AC-649,PLAN-6,2022-03-23,trial,0
SUB-688,SC-1820,AC-674,PLAN-5,2024-12-01,active,0
SUB-689,SC-1392,AC-676,PLAN-5,01/15/2025,cancelled,0
SUB-690,SC-885,AC-653,PLAN-4,2025-09-02,CANCELLED,0
SUB-691,SC-379,AC-722,PLAN-1,08/26/2024,active,0
SUB-692,SC-1256,AC-45,PLAN-5,2023-10-09,active,0
SUB-693,SC-310,AC-278,PLAN-6,05/01/2024,ACTIVE,0
SUB-694,SC-868,AC-662,PLAN-5,2025-07-19,ACTIVE,0
SUB-695,SC-1611,AC-1,PLAN-2,06/14/2024,ACTIVE,0
SUB-696,SC-2914,AC-446,PLAN-3,05/12/2026,trial,0
SUB-697,SC-1392,AC-857,PLAN-3,2021-01-07,trial,0
SUB-698,SC-236,AC-16,PLAN-1,08/22/2021,active,0
SUB-699,SC-25,AC-808,PLAN-4,2022-01-15,cancelled,1
SUB-700,SC-2514,AC-195,PLAN-4,03/25/2023,trial,0
SUB-701,SC-744,AC-174,PLAN-2,2021-10-01,trial,1
SUB-702,SC-1578,AC-658,PLAN-6,11/17/2024,CANCELLED,0
SUB-703,SC-1621,AC-736,PLAN-4,02/10/2023,ACTIVE,0
SUB-704,SC-2423,AC-695,PLAN-1,2025-07-26,active,1
SUB-705,SC-982,AC-27,PLAN-1,05-06-2021,CANCELLED,0
SUB-706,SC-266,AC-665,PLAN-2,06-06-2023,ACTIVE,1
SUB-707,SC-337,AC-64,PLAN-1,07/09/2021,trial,0
SUB-708,SC-940,AC-350,PLAN-6,09-11-2024,CANCELLED,0
SUB-709,SC-2847,AC-226,PLAN-3,01/11/2024,ACTIVE,0
SUB-710,SC-844,AC-136,PLAN-4,2024-07-27,active,0
SUB-711,SC-2208,AC-501,PLAN-1,05/11/2024,CANCELLED,0
SUB-712,SC-1397,AC-611,PLAN-4,04/08/2024,active,0
SUB-713,SC-94,AC-266,PLAN-2,2021-06-26,ACTIVE,0
SUB-714,SC-1090,AC-162,PLAN-2,2024-07-04,ACTIVE,0
SUB-715,SC-2997,AC-887,PLAN-6,17-05-2023,trial,0
SUB-716,SC-2993,AC-230,PLAN-4,02/23/2021,trial,0
SUB-717,SC-1654,AC-316,PLAN-6,2024-07-09,trial,0
SUB-718,SC-897,AC-505,PLAN-2,2024-05-20,ACTIVE,0
SUB-719,SC-2560,AC-308,PLAN-6,2021-02-05,trial,0
SUB-720,SC-1315,AC-122,PLAN-5,23-01-2022,cancelled,0
SUB-721,SC-1995,AC-686,PLAN-2,12/22/2021,cancelled,0
SUB-722,SC-1256,AC-277,PLAN-5,2021-06-06,cancelled,1
SUB-723,SC-2353,AC-739,PLAN-3,07/20/2021,cancelled,0
SUB-724,SC-232,AC-808,PLAN-3,2022-11-15,active,0
SUB-725,SC-787,AC-643,PLAN-5,2022-06-22,ACTIVE,0
SUB-726,SC-2615,AC-124,PLAN-1,25-01-2025,CANCELLED,0
SUB-727,SC-762,AC-59,PLAN-3,2026-11-25,active,0
SUB-728,SC-285,AC-771,PLAN-3,09/28/2023,active,0
SUB-729,SC-1818,AC-113,PLAN-3,11/19/2022,cancelled,0
SUB-730,SC-48,AC-580,PLAN-3,10/19/2026,cancelled,0
SUB-731,SC-1868,AC-837,PLAN-6,2026-09-04,active,1
SUB-732,SC-1942,AC-430,PLAN-3,2021-08-26,active,1
SUB-733,SC-1294,AC-26,PLAN-4,2022-09-02,cancelled,0
SUB-734,SC-1092,AC-562,PLAN-5,2024-07-09,CANCELLED,0
SUB-735,SC-402,AC-269,PLAN-5,13-12-2024,active,0
SUB-736,SC-1926,AC-57,PLAN-1,06/15/2025,trial,0
SUB-737,SC-2603,AC-573,PLAN-6,13-08-2024,active,1
SUB-738,SC-2607,AC-478,PLAN-2,14-08-2023,cancelled,0
SUB-739,SC-2631,AC-642,PLAN-4,20-12-2024,active,0
SUB-740,SC-2363,AC-599,PLAN-3,05/18/2021,active,0
SUB-741,SC-523,AC-138,PLAN-1,07/19/2024,cancelled,0
SUB-742,SC-1866,AC-495,PLAN-5,07/07/2023,active,0
SUB-743,SC-605,AC-762,PLAN-4,04-05-2021,cancelled,0
SUB-744,SC-2566,AC-607,PLAN-1,23-10-2024,CANCELLED,1
SUB-745,SC-2198,AC-587,PLAN-5,10-08-2025,trial,0
SUB-746,SC-2533,AC-318,PLAN-6,2026-11-04,ACTIVE,0
SUB-747,SC-1120,AC-49,PLAN-1,2023-10-04,active,0
